"harvest"	"lat"	"long"	"yield"
"H11"	24.1759785	48.0305143	6.07926
"H11"	24.1760252	48.0304288	3.11344
"H11"	24.1760665	48.0303409	6.26043
"H11"	24.1761043	48.0302499	4.697
"H11"	24.176138	48.0301573	4.71042
"H11"	24.176148	48.030126	4.80436
"H11"	24.1761743	48.0300301	3.16712
"H11"	24.1761936	48.0299333	4.93185
"H11"	24.1762068	48.0298349	7.95135
"H11"	24.1762146	48.0297365	5.58272
"H11"	24.1762167	48.0296381	5.85783
"H11"	24.1762153	48.0295391	5.76389
"H11"	24.1762062	48.0294087	4.51583
"H11"	24.1761925	48.0293114	5.91822
"H11"	24.1761711	48.0292157	5.89138
"H11"	24.1761453	48.0291213	5.85112
"H11"	24.1761152	48.0290286	7.24009
"H11"	24.1760795	48.0289377	5.64982
"H11"	24.1760257	48.0288205	3.77773
"H11"	24.1759793	48.0287355	4.89159
"H11"	24.1759281	48.0286534	6.17991
"H11"	24.175871	48.0285757	4.40847
"H11"	24.1758104	48.0285027	4.37492
"H11"	24.1757482	48.0284307	4.36821
"H11"	24.175688	48.0283564	4.42189
"H11"	24.1764673	48.0277642	0
"H11"	24.176529	48.0278371	1.80499
"H11"	24.1765891	48.0279119	2.2814
"H11"	24.1766469	48.0279883	2.32837
"H11"	24.1767011	48.0280682	3.50262
"H11"	24.176752	48.02815	3.58985
"H11"	24.1768163	48.0282619	3.54288
"H11"	24.1768616	48.0283474	4.81778
"H11"	24.176903	48.0284359	6.54225
"H11"	24.1769409	48.0285258	5.01908
"H11"	24.1769883	48.0286485	4.07297
"H11"	24.1770097	48.0287106	7.90438
"H11"	24.1770474	48.0288372	4.05284
"H11"	24.1770729	48.0289315	5.54917
"H11"	24.177094	48.0290277	7.32732
"H11"	24.1771117	48.0291245	5.50891
"H11"	24.177126	48.0292224	5.64982
"H11"	24.1771368	48.029321	5.62298
"H11"	24.1771449	48.0294201	5.7035
"H11"	24.1771527	48.0295532	6.05242
"H11"	24.1771545	48.0296525	5.5022
"H11"	24.1771533	48.0297525	5.75718
"H11"	24.1771483	48.0298512	5.87796
"H11"	24.1771397	48.0299498	5.66324
"H11"	24.1771263	48.0300471	5.64982
"H11"	24.1771028	48.0301764	4.16691
"H11"	24.1770895	48.0302404	8.30698
"H11"	24.1770829	48.0302726	5.50891
"H11"	24.1770592	48.0303723	5.08618
"H11"	24.1770302	48.0304772	4.71042
"H11"	24.1769844	48.0306146	3.64353
"H11"	24.1769454	48.0307149	6.05913
"H11"	24.1769021	48.0308137	4.46886
"H11"	24.1768554	48.0309098	4.40847
"H11"	24.1768048	48.0310039	4.44202
"H11"	24.1767515	48.031096	4.38163
"H11"	24.1767136	48.031156	4.32124
"H11"	24.1766941	48.0311858	4.26085
"H11"	24.1766138	48.0313022	3.21409
"H11"	24.1765712	48.0313586	6.14636
"H11"	24.1764808	48.0314665	4.22059
"H11"	24.1764093	48.0315439	3.91193
"H11"	24.1763353	48.0316185	3.74418
"H11"	24.1762588	48.0316885	3.70392
"H11"	24.1761532	48.031778	2.69742
"H11"	24.1760707	48.0318415	3.51604
"H11"	24.1759852	48.0319001	4.40176
"H11"	24.1759273	48.0319363	3.2879
"H11"	24.1758978	48.0319539	3.24093
"H11"	24.1758085	48.0320048	3.19396
"H11"	24.1757185	48.0320523	3.19396
"H11"	24.1755949	48.0321091	2.52296
"H11"	24.1755012	48.0321464	3.02621
"H11"	24.1754062	48.0321826	4.07297
"H11"	24.17531	48.0322113	3.07318
"H11"	24.1752117	48.0322347	3.09331
"H11"	24.1751128	48.0322544	3.0866
"H11"	24.175012	48.0322698	2.90543
"H11"	24.1749111	48.0322808	2.7511
"H11"	24.1748435	48.0322865	2.73768
"H11"	24.1747765	48.0322906	1.38226
"H11"	24.1746763	48.0322922	3.44223
"H11"	24.174576	48.0322891	2.57664
"H11"	24.1744765	48.0322801	2.82491
"H11"	24.1743435	48.0322619	1.89893
"H11"	24.1742445	48.0322448	2.57664
"H11"	24.174146	48.0322232	3.47578
"H11"	24.1740491	48.0321956	2.73768
"H11"	24.1739536	48.0321617	2.79136
"H11"	24.1738581	48.0321263	2.8182
"H11"	24.1737646	48.0320872	2.89201
"H11"	24.1736719	48.0320439	2.79807
"H11"	24.1735522	48.031978	2.11365
"H11"	24.1734652	48.0319232	2.83162
"H11"	24.1733761	48.0318738	3.73076
"H11"	24.1733007	48.0318106	3.36171
"H11"	24.173406	48.031648	1.86538
"H11"	24.1735014	48.0316788	1.56343
"H11"	24.1735879	48.0317287	2.2143
"H11"	24.1736676	48.0317768	1.79828
"H11"	24.1737492	48.0318219	1.75131
"H11"	24.1738313	48.0318625	2.06668
"H11"	24.1739151	48.0318997	2.01971
"H11"	24.1740002	48.0319337	2.95911
"H11"	24.1741141	48.0319723	2.20088
"H11"	24.1742032	48.0319958	3.7576
"H11"	24.1742934	48.0320161	5.39484
"H11"	24.1743833	48.0320331	3.93206
"H11"	24.1744729	48.032046	4.04613
"H11"	24.1745925	48.0320561	3.06647
"H11"	24.1746828	48.032059	4.05955
"H11"	24.1747716	48.0320585	4.20717
"H11"	24.1748606	48.0320538	4.19375
"H11"	24.1749505	48.0320451	5.7706
"H11"	24.1750411	48.0320321	4.71042
"H11"	24.1751604	48.0320096	3.17383
"H11"	24.1752494	48.0319872	4.24743
"H11"	24.1753363	48.0319615	5.77731
"H11"	24.1754228	48.0319325	4.28769
"H11"	24.1755072	48.0319	4.36821
"H11"	24.1755913	48.0318628	4.32795
"H11"	24.1768139	48.030454	5.30761
"H11"	24.1768403	48.0303735	6.56909
"H11"	24.1768629	48.0302911	6.59593
"H11"	24.1768824	48.0302076	6.3745
"H11"	24.1769	48.0301234	6.48186
"H11"	24.1769184	48.0300108	5.00566
"H11"	24.1769299	48.029926	9.85028
"H11"	24.1769381	48.0298418	7.26022
"H11"	24.1769428	48.029757	7.28035
"H11"	24.1769469	48.0296442	5.5022
"H11"	24.1769469	48.0295589	7.28706
"H11"	24.1769434	48.0294738	9.95764
"H11"	24.176937	48.0293882	7.45481
"H11"	24.1769272	48.0293032	7.42797
"H11"	24.1769154	48.0292176	7.93793
"H11"	24.176896	48.0291054	5.66995
"H11"	24.1768778	48.0290218	7.16628
"H11"	24.1768578	48.0289392	9.53491
"H11"	24.176835	48.0288571	6.97169
"H11"	24.1768095	48.0287766	6.8442
"H11"	24.17679	48.0287237	6.50199
"H11"	24.1767796	48.0286977	6.44831
"H11"	24.176748	48.0286198	6.42818
"H11"	24.176715	48.0285419	6.38792
"H11"	24.1766615	48.028442	6.42818
"H11"	24.1766215	48.0283677	5.87125
"H11"	24.1765801	48.0282945	5.81757
"H11"	24.1765363	48.0282234	5.6364
"H11"	24.1764906	48.0281545	5.64311
"H11"	24.1764258	48.0280646	4.20717
"H11"	24.1763917	48.0280212	5.5022
"H11"	24.1763206	48.0279372	5.26064
"H11"	24.1762658	48.0278771	5.18683
"H11"	24.1762088	48.0278179	5.44181
"H11"	24.1761315	48.0277406	3.84483
"H11"	24.1762329	48.0275065	2.20088
"H11"	24.176308	48.0275272	2.16062
"H11"	24.1763752	48.0275747	1.17425
"H11"	24.1764367	48.0276325	1.21451
"H11"	24.1765267	48.0277248	0.47641
"H11"	24.176589	48.0277974	0.671
"H11"	24.1766492	48.0278723	2.16062
"H11"	24.1767061	48.0279489	1.10715
"H11"	24.1767425	48.0280022	4.11323
"H11"	24.1767599	48.0280294	2.75781
"H11"	24.1768108	48.0281121	2.77794
"H11"	24.17686	48.0281956	3.86496
"H11"	24.1769201	48.02831	5.03921
"H11"	24.1769617	48.0283983	4.87146
"H11"	24.1770014	48.0284881	4.85133
"H11"	24.1770382	48.0285793	4.98553
"H11"	24.177072	48.0286725	5.0325
"H11"	24.1771027	48.0287662	5.13986
"H11"	24.1771347	48.0288933	4.03271
"H11"	24.1771547	48.0289886	5.45523
"H11"	24.1771747	48.0290845	5.48207
"H11"	24.1771898	48.0291818	8.03858
"H11"	24.1772021	48.0292804	5.52233
"H11"	24.1772138	48.0294124	4.22059
"H11"	24.1772202	48.0295119	5.62969
"H11"	24.177222	48.029611	5.74376
"H11"	24.1772209	48.0297107	5.99203
"H11"	24.1772178	48.0298095	8.052
"H11"	24.1772111	48.0299079	6.03229
"H11"	24.1772007	48.030005	5.87796
"H11"	24.1771817	48.0301344	4.77752
"H11"	24.1771641	48.0302307	5.73034
"H11"	24.1771432	48.0303265	7.54204
"H11"	24.1771197	48.0304218	5.28077
"H11"	24.1770927	48.0305159	5.20696
"H11"	24.1770628	48.0306091	5.02579
"H11"	24.1770285	48.0307009	4.90501
"H11"	24.177004	48.0307612	2.42231
"H11"	24.1769777	48.0308207	4.81778
"H11"	24.1769361	48.0309088	4.75739
"H11"	24.1768925	48.0309951	6.92472
"H11"	24.1768455	48.0310797	4.51583
"H11"	24.1767953	48.0311622	4.65674
"H11"	24.1767434	48.031244	4.54267
"H11"	24.1766705	48.0313496	3.355
"H11"	24.1766109	48.031425	4.36821
"H11"	24.1765492	48.031498	5.75047
"H11"	24.1765072	48.0315456	4.32795
"H11"	24.1764855	48.0315692	4.15349
"H11"	24.176419	48.0316376	4.12665
"H11"	24.1763512	48.0317031	3.95219
"H11"	24.1762576	48.0317876	3.19396
"H11"	24.176185	48.0318477	5.09289
"H11"	24.1761094	48.0319034	3.69721
"H11"	24.1760319	48.0319555	3.61669
"H11"	24.1759533	48.0320058	3.54959
"H11"	24.1758744	48.0320537	3.63011
"H11"	24.1757925	48.0320974	3.58314
"H11"	24.1757377	48.0321249	1.79157
"H11"	24.1756819	48.0321501	3.65024
"H11"	24.1755978	48.0321874	3.63682
"H11"	24.1755138	48.0322225	4.92514
"H11"	24.1754269	48.0322532	3.95219
"H11"	24.17531	48.0322867	2.61019
"H11"	24.1752504	48.0323019	5.24722
"H11"	24.1751308	48.0323266	2.5498
"H11"	24.1750403	48.0323417	3.23422
"H11"	24.1749487	48.0323535	4.26756
"H11"	24.1748577	48.0323618	3.19396
"H11"	24.1748275	48.0323636	3.20738
"H11"	24.1747665	48.0323658	3.18054
"H11"	24.1746336	48.0323639	2.16733
"H11"	24.1745671	48.0323604	4.37492
"H11"	24.1744338	48.0323492	3.16041
"H11"	24.1743347	48.0323353	2.83162
"H11"	24.1742358	48.032316	2.98595
"H11"	24.1741383	48.0322926	3.05305
"H11"	24.1740091	48.0322547	2.3485
"H11"	24.1739131	48.0322229	3.18054
"H11"	24.1738498	48.0321996	4.8983
"H11"	24.1738182	48.0321873	3.26106
"H11"	24.1737249	48.0321476	3.30132
"H11"	24.1736334	48.0321023	3.36171
"H11"	24.1735131	48.0320362	2.69742
"H11"	24.1734261	48.0319818	3.32816
"H11"	24.1733434	48.031931	4.61648
"H11"	24.1732689	48.0318812	3.84483
"H11"	24.1733805	48.0317216	2.12036
"H11"	24.1734678	48.0317524	2.07339
"H11"	24.1735861	48.0318231	0.97295
"H11"	24.1736748	48.0318748	1.28161
"H11"	24.1737666	48.0319225	1.22793
"H11"	24.1738587	48.0319662	1.23464
"H11"	24.1739204	48.0319939	2.65716
"H11"	24.1739522	48.0320068	1.73118
"H11"	24.1740474	48.0320406	1.72447
"H11"	24.1741446	48.0320685	2.42902
"H11"	24.1742756	48.0321002	2.59006
"H11"	24.1743757	48.0321183	2.9524
"H11"	24.1744771	48.0321321	2.98595
"H11"	24.1745768	48.0321413	3.10002
"H11"	24.1746768	48.0321449	3.09331
"H11"	24.1747765	48.0321443	3.16712
"H11"	24.1748752	48.032139	2.13378
"H11"	24.1749083	48.0321363	3.24764
"H11"	24.1750074	48.0321247	3.21409
"H11"	24.1751066	48.032109	3.23422
"H11"	24.1752051	48.0320868	4.80436
"H11"	24.1753033	48.0320619	3.38855
"H11"	24.175432	48.0320215	2.59677
"H11"	24.1755262	48.0319851	3.48249
"H11"	24.1756186	48.0319444	4.70371
"H11"	24.1757093	48.0318988	2.4156
"H11"	24.1757693	48.0318672	5.40155
"H11"	24.175799	48.0318505	3.61669
"H11"	24.1758862	48.0317973	3.73747
"H11"	24.1759694	48.0317402	4.20046
"H11"	24.1760802	48.0316579	2.82491
"H11"	24.1761601	48.0315916	3.83812
"H11"	24.1762358	48.0315217	5.34787
"H11"	24.1763086	48.0314475	4.07297
"H11"	24.1763791	48.0313701	4.16691
"H11"	24.1764465	48.0312901	4.26085
"H11"	24.1764685	48.0312628	4.28769
"H11"	24.1765107	48.031207	4.36821
"H11"	24.1765915	48.0310912	3.2879
"H11"	24.1766488	48.0310018	4.91843
"H11"	24.1767019	48.0309084	6.05242
"H11"	24.1767514	48.0308126	4.67687
"H11"	24.1767969	48.0307151	4.62319
"H11"	24.1768375	48.0306157	4.75739
"H11"	24.1768858	48.0304813	3.59656
"H11"	24.1769178	48.0303779	4.85133
"H11"	24.1769272	48.0303431	9.87041
"H11"	24.1769449	48.0302731	4.87146
"H11"	24.1769688	48.0301664	4.87817
"H11"	24.1769879	48.0300588	5.50891
"H11"	24.1770065	48.0299151	3.87838
"H11"	24.1770165	48.0298083	5.41497
"H11"	24.177022	48.0297005	7.29377
"H11"	24.1770238	48.0295924	4.60977
"H11"	24.17702	48.0294847	4.56951
"H11"	24.1770145	48.0294127	4.52925
"H11"	24.1770111	48.0293766	4.4957
"H11"	24.1769966	48.0292687	4.45544
"H11"	24.1769731	48.029125	3.71063
"H11"	24.1769519	48.0290189	5.98532
"H11"	24.176926	48.0289136	4.60306
"H11"	24.176896	48.0288089	4.55609
"H11"	24.1768618	48.0287078	5.58943
"H11"	24.1768097	48.0285757	4.0931
"H11"	24.1767665	48.0284782	5.32774
"H11"	24.17672	48.0283824	6.9784
"H11"	24.1766694	48.0282886	3.37513
"H11"	24.1766144	48.0281982	6.8442
"H11"	24.1765351	48.0280822	3.56301
"H11"	24.1764738	48.0279973	4.58293
"H11"	24.1764081	48.0279153	5.85783
"H11"	24.1763388	48.0278381	2.82491
"H11"	24.1762658	48.0277642	5.5693
"H11"	24.1761854	48.0277015	3.88509
"H11"	24.176157	48.0276824	3.74418
"H11"	24.1762983	48.027463	1.55001
"H11"	24.1763897	48.0274994	2.12707
"H11"	24.176463	48.0275578	2.04655
"H11"	24.1765296	48.0276257	1.60369
"H11"	24.1766134	48.0277221	1.26819
"H11"	24.1766744	48.0277964	1.52317
"H11"	24.1767332	48.0278733	3.05976
"H11"	24.1767888	48.027952	2.3485
"H11"	24.1768412	48.0280335	4.84462
"H11"	24.1768911	48.0281168	4.79094
"H11"	24.1769227	48.0281731	4.88488
"H11"	24.176938	48.0282018	4.85133
"H11"	24.1769833	48.0282876	5.13986
"H11"	24.1770386	48.0284052	4.32795
"H11"	24.1770759	48.0284958	7.63598
"H11"	24.1771108	48.0285877	5.54246
"H11"	24.1771426	48.0286806	5.95848
"H11"	24.1771708	48.0287752	6.04571
"H11"	24.1771956	48.0288699	6.45502
"H11"	24.1772171	48.0289649	6.58251
"H11"	24.1772427	48.0290928	4.95869
"H11"	24.1772593	48.0291903	9.78318
"H11"	24.1772714	48.0292882	6.46173
"H11"	24.1772793	48.0293872	6.47515
"H11"	24.1772864	48.0295195	4.78423
"H11"	24.1772891	48.029619	6.22017
"H11"	24.1772875	48.029718	8.34053
"H11"	24.1772834	48.0298168	4.12665
"H11"	24.1772787	48.0298824	6.18662
"H11"	24.177265	48.030011	6.29398
"H11"	24.1772465	48.0301332	5.38813
"H11"	24.1772305	48.0302175	8.21975
"H11"	24.1772143	48.0303005	4.26756
"H11"	24.1771947	48.0303842	8.35395
"H11"	24.177172	48.0304726	5.99203
"H11"	24.1771435	48.0305663	5.28748
"H11"	24.1771114	48.0306588	5.24722
"H11"	24.1770902	48.0307197	5.17341
"H11"	24.1770665	48.03078	2.52296
"H11"	24.1770275	48.0308686	6.60935
"H11"	24.1769857	48.0309557	5.47536
"H11"	24.1769414	48.0310407	5.09289
"H11"	24.1768944	48.0311247	5.01237
"H11"	24.1768275	48.0312344	3.66366
"H11"	24.1767747	48.0313147	4.85804
"H11"	24.1767185	48.0313926	4.78423
"H11"	24.1766604	48.0314682	4.73726
"H11"	24.1766	48.0315416	6.28727
"H11"	24.1765375	48.0316129	4.65003
"H11"	24.1764504	48.0317039	3.7576
"H11"	24.1763823	48.0317696	5.81757
"H11"	24.1763125	48.0318324	2.91214
"H11"	24.1762404	48.0318929	5.77731
"H11"	24.1761659	48.0319498	4.14007
"H11"	24.1760898	48.0320036	4.10652
"H11"	24.1760386	48.0320381	3.97903
"H11"	24.176013	48.0320551	4.026
"H11"	24.1759088	48.0321188	2.99937
"H11"	24.1758285	48.0321628	3.93206
"H11"	24.1757463	48.0322038	5.73705
"H11"	24.1756637	48.0322418	3.8247
"H11"	24.1755767	48.0322788	3.73076
"H11"	24.1754825	48.032314	3.46907
"H11"	24.175387	48.0323437	3.60998
"H11"	24.1752577	48.0323793	2.67058
"H11"	24.1752251	48.0323871	7.09247
"H11"	24.1751596	48.0324008	3.59656
"H11"	24.1750602	48.0324182	3.56301
"H11"	24.1749594	48.0324318	4.01929
"H11"	24.1748259	48.0324418	2.64374
"H11"	24.1747256	48.032444	3.68379
"H11"	24.174626	48.0324421	4.94527
"H11"	24.1745259	48.032437	3.5563
"H11"	24.1744261	48.0324273	3.52275
"H11"	24.1743272	48.0324131	3.4221
"H11"	24.174229	48.0323952	3.43552
"H11"	24.1741313	48.032374	3.355
"H11"	24.1740017	48.0323401	2.83162
"H11"	24.1739053	48.0323088	4.54267
"H11"	24.1738113	48.0322717	3.42881
"H11"	24.1737185	48.0322324	3.46236
"H11"	24.173627	48.0321889	3.38855
"H11"	24.1735074	48.0321259	2.60348
"H11"	24.1734199	48.0320724	3.40197
"H11"	24.1733394	48.0320208	3.59656
"H11"	24.1732588	48.0319769	3.47578
"H11"	24.1732078	48.0319081	6.13965
"H11"	24.1733084	48.0317966	2.72426
"H11"	24.1733976	48.0318075	1.6775
"H11"	24.1735124	48.0318716	1.24806
"H11"	24.1736002	48.0319259	1.69763
"H11"	24.1736892	48.0319763	1.11386
"H11"	24.1737819	48.0320205	1.10715
"H11"	24.1738749	48.0320622	1.11386
"H11"	24.1739695	48.0320999	1.88551
"H11"	24.1740655	48.0321318	1.87209
"H11"	24.1741958	48.0321668	2.03313
"H11"	24.1742284	48.032174	2.71755
"H11"	24.1742936	48.0321871	4.07968
"H11"	24.1743935	48.0322035	3.1537
"H11"	24.1745266	48.0322204	2.75781
"H11"	24.1745934	48.0322253	5.01237
"H11"	24.1747273	48.032227	2.62361
"H11"	24.1748271	48.032223	3.5563
"H11"	24.1749264	48.0322146	4.79765
"H11"	24.1750262	48.0322018	3.61669
"H11"	24.1751253	48.032185	3.58985
"H11"	24.1751585	48.0321784	3.56972
"H11"	24.1752244	48.0321636	3.58985
"H11"	24.1753219	48.032138	3.5563
"H11"	24.1754497	48.0320958	3.95219
"H11"	24.1755438	48.0320598	3.80457
"H11"	24.1756368	48.0320188	3.77773
"H11"	24.1757278	48.0319737	3.8247
"H11"	24.1758173	48.0319257	3.85825
"H11"	24.1759332	48.0318544	3.07318
"H11"	24.1759615	48.0318356	8.31369
"H11"	24.1760179	48.0317962	2.04655
"H11"	24.1761002	48.031734	5.58272
"H11"	24.1761804	48.0316688	4.58964
"H11"	24.1762825	48.0315764	3.14028
"H11"	24.1763555	48.0315015	4.24743
"H11"	24.1764247	48.0314233	5.75047
"H11"	24.176491	48.0313429	2.81149
"H11"	24.1765567	48.0312609	5.61627
"H11"	24.1766205	48.0311766	4.21388
"H11"	24.1766602	48.0311179	2.18075
"H11"	24.1766793	48.0310878	8.82365
"H11"	24.176733	48.0309954	4.5628
"H11"	24.1767992	48.0308687	5.01908
"H11"	24.1768437	48.0307709	4.89159
"H11"	24.1768849	48.0306724	4.95869
"H11"	24.1769233	48.0305721	5.09289
"H11"	24.1769576	48.0304702	5.20025
"H11"	24.1769887	48.0303659	5.28077
"H11"	24.1770233	48.030224	3.91193
"H11"	24.1770432	48.0301162	5.32774
"H11"	24.1770591	48.0300084	7.09918
"H11"	24.1770715	48.0299008	5.93164
"H11"	24.1770799	48.0297931	5.4351
"H11"	24.1770853	48.0296484	4.21388
"H11"	24.177085	48.0295405	5.53575
"H11"	24.1770791	48.0294323	7.2468
"H11"	24.1770683	48.0293245	3.66366
"H11"	24.177058	48.0292526	8.1191
"H11"	24.1770526	48.0292165	5.37471
"H11"	24.1770343	48.0291096	5.49549
"H11"	24.1770123	48.0290031	5.48207
"H11"	24.1769773	48.0288633	4.46886
"H11"	24.1769458	48.0287603	7.09247
"H11"	24.1769091	48.02866	5.368
"H11"	24.1768686	48.028561	5.31432
"H11"	24.1768252	48.0284639	5.24722
"H11"	24.1767781	48.0283672	5.09289
"H11"	24.176746	48.0283036	2.51625
"H11"	24.1767116	48.028242	4.95869
"H11"	24.176656	48.0281515	4.77081
"H11"	24.1765981	48.0280642	6.87775
"H11"	24.1765372	48.0279786	4.69029
"H11"	24.1764721	48.0278976	4.54267
"H11"	24.1764039	48.0278185	4.40847
"H11"	24.1763136	48.0277227	3.41539
"H11"	24.1762603	48.027644	5.11302
"H11"	24.1762131	48.0275599	7.05221
"H11"	24.1767394	48.0274176	1.70434
"H11"	24.1768237	48.0275141	1.83183
"H11"	24.176891	48.0275956	2.57664
"H11"	24.176955	48.0276811	2.6169
"H11"	24.1770156	48.0277679	3.66366
"H11"	24.1770734	48.0278572	3.67708
"H11"	24.1771284	48.027948	4.46215
"H11"	24.1771982	48.0280726	3.4221
"H11"	24.1772143	48.0281042	9.394
"H11"	24.1772464	48.0281684	4.57622
"H11"	24.177292	48.0282667	4.57622
"H11"	24.1773339	48.028366	5.09289
"H11"	24.1773733	48.0284676	4.75739
"H11"	24.1774191	48.0286047	3.77773
"H11"	24.1774498	48.0287103	5.11973
"H11"	24.1774782	48.0288158	7.06563
"H11"	24.177503	48.0289213	5.41497
"H11"	24.1775185	48.0289906	2.8182
"H11"	24.1775436	48.0291332	5.81086
"H11"	24.1775598	48.0292773	4.75739
"H11"	24.1775689	48.029387	5.58272
"H11"	24.1775749	48.0294965	7.66953
"H11"	24.1775771	48.029607	5.73034
"H11"	24.1775768	48.0297165	5.78402
"H11"	24.177572	48.0298251	5.78402
"H11"	24.1775635	48.0299328	5.79744
"H11"	24.1775519	48.0300406	5.74376
"H11"	24.1775328	48.0301836	6.28727
"H11"	24.1775145	48.0302897	5.75047
"H11"	24.1774916	48.0303951	5.59614
"H11"	24.177466	48.0305003	5.54917
"H11"	24.1774374	48.0306051	5.46865
"H11"	24.1773936	48.0307437	3.97903
"H11"	24.1773553	48.030845	5.18683
"H11"	24.1773416	48.0308785	9.95093
"H11"	24.1773139	48.0309452	4.97211
"H11"	24.1772705	48.0310432	4.9654
"H11"	24.1772244	48.0311392	5.39484
"H11"	24.1771577	48.0312645	3.65695
"H11"	24.1771036	48.0313565	4.74397
"H11"	24.177046	48.031446	6.3074
"H11"	24.1769812	48.0315376	4.37492
"H11"	24.1769194	48.0316232	4.67016
"H11"	24.1768545	48.0317047	4.60977
"H11"	24.1767883	48.0317856	4.58964
"H11"	24.1767181	48.031863	4.46886
"H11"	24.1766201	48.0319614	4.57622
"H11"	24.1765453	48.0320339	4.03942
"H11"	24.1764679	48.0321039	3.86496
"H11"	24.1763873	48.0321711	3.77102
"H11"	24.176306	48.0322343	3.61669
"H11"	24.1761941	48.0323119	2.70413
"H11"	24.1761081	48.0323654	3.45565
"H11"	24.176079	48.0323826	6.85091
"H11"	24.1760209	48.032416	3.40197
"H11"	24.1759318	48.032464	3.38184
"H11"	24.1758412	48.0325103	3.34158
"H11"	24.1757177	48.0325665	2.74439
"H11"	24.1756237	48.0326054	3.36842
"H11"	24.1755287	48.0326385	4.48228
"H11"	24.1754325	48.0326676	3.30803
"H11"	24.1753354	48.0326929	3.2879
"H11"	24.1752372	48.0327164	3.1537
"H11"	24.1751381	48.0327355	3.14028
"H11"	24.1750382	48.0327494	3.06647
"H11"	24.1749048	48.0327602	2.30153
"H11"	24.1748038	48.032765	4.40847
"H11"	24.1747039	48.0327673	3.03963
"H11"	24.1746036	48.0327686	2.95911
"H11"	24.1745048	48.0327652	2.97253
"H11"	24.1743718	48.0327513	2.20759
"H11"	24.1742734	48.0327362	2.97924
"H11"	24.1741744	48.0327186	3.97903
"H11"	24.1741093	48.0327046	1.50975
"H11"	24.1740763	48.0326973	6.07926
"H11"	24.1739786	48.0326728	3.07318
"H11"	24.1738829	48.0326435	3.12015
"H11"	24.1737562	48.0325975	2.60348
"H11"	24.1736629	48.032559	4.2944
"H11"	24.1735699	48.0325179	3.2208
"H11"	24.1734786	48.0324743	3.36842
"H11"	24.1733884	48.0324275	3.4221
"H11"	24.1733002	48.0323772	3.52946
"H11"	24.1732134	48.0323237	3.5563
"H11"	24.1731114	48.0322543	3.07989
"H11"	24.1730657	48.0322219	3.34158
"H11"	24.1733243	48.0321284	0
"H11"	24.173622	48.0322963	1.51646
"H11"	24.1737149	48.0323382	2.013
"H11"	24.1738092	48.0323768	2.32166
"H11"	24.173904	48.0324131	2.34179
"H11"	24.1740005	48.0324433	3.13357
"H11"	24.1740332	48.0324525	3.09331
"H11"	24.1740978	48.0324699	3.13357
"H11"	24.1742286	48.0324992	2.47599
"H11"	24.1743277	48.032516	4.75068
"H11"	24.174427	48.0325295	3.44894
"H11"	24.1745269	48.0325409	3.355
"H11"	24.174627	48.0325451	3.4221
"H11"	24.1747277	48.032545	3.36842
"H11"	24.1748274	48.0325426	3.50262
"H11"	24.1749585	48.0325327	2.75781
"H11"	24.1750572	48.0325205	3.61669
"H11"	24.1751563	48.0325034	5.29419
"H11"	24.1752541	48.0324823	3.40868
"H11"	24.1753519	48.0324565	3.65024
"H11"	24.1754804	48.0324177	2.83162
"H11"	24.1755746	48.0323837	3.90522
"H11"	24.1756681	48.0323465	5.22038
"H11"	24.1757604	48.0323049	3.93877
"H11"	24.1758514	48.0322594	3.91864
"H11"	24.1759406	48.0322113	3.97903
"H11"	24.1760411	48.0321515	5.2338
"H11"	24.1761081	48.0321074	5.26735
"H11"	24.1761743	48.0320611	5.10631
"H11"	24.1762402	48.0320125	4.87146
"H11"	24.1763135	48.0319547	4.33466
"H11"	24.1763849	48.0318938	4.13336
"H11"	24.176476	48.0318075	3.11344
"H11"	24.1765426	48.0317412	4.30111
"H11"	24.1766071	48.0316718	4.35479
"H11"	24.1766692	48.0316	5.0325
"H11"	24.1767292	48.0315265	6.43489
"H11"	24.17679	48.0314503	4.67687
"H11"	24.1768638	48.0313452	3.83812
"H11"	24.1769157	48.0312646	5.26735
"H11"	24.1769646	48.031181	6.9113
"H11"	24.1770107	48.0310965	3.57643
"H11"	24.1770552	48.0310107	5.18683
"H11"	24.1770971	48.0309242	5.28748
"H11"	24.177148	48.0308053	4.47557
"H11"	24.1771823	48.0307152	7.52862
"H11"	24.1772138	48.0306223	5.62969
"H11"	24.1772422	48.0305286	5.73034
"H11"	24.177268	48.0304336	5.7706
"H11"	24.1772944	48.030337	5.66995
"H11"	24.1773087	48.0302729	5.91822
"H11"	24.1773218	48.030208	2.95911
"H11"	24.1773381	48.0301107	5.91822
"H11"	24.1773511	48.0300125	8.91759
"H11"	24.1773617	48.0299148	6.34095
"H11"	24.1773688	48.0298174	6.21346
"H11"	24.1773732	48.0297201	6.42147
"H11"	24.1773742	48.0295895	4.79765
"H11"	24.1773714	48.0294916	8.5217
"H11"	24.1773699	48.0294589	6.4416
"H11"	24.1773659	48.0293928	6.35437
"H11"	24.1773555	48.0292951	6.32753
"H11"	24.1773426	48.0291976	6.9784
"H11"	24.1773229	48.0290673	4.40176
"H11"	24.1773037	48.0289702	5.77731
"H11"	24.1772826	48.0288747	7.66282
"H11"	24.1772567	48.0287811	5.73034
"H11"	24.1772293	48.0286887	5.62298
"H11"	24.1771992	48.0285965	5.60956
