"long"	"lat"	"mass"	"time"	"seconds"	"dist"	"moist"	"elev"
-93.974409	43.924001	32.15	13350	3	251	16.7	1061.74
-93.974408	43.924057	29.66	13353	3	244	16.6	1061.08
-93.974409	43.924115	26.62	13356	3	250	17.2	1060.1
-93.974408	43.924172	27.03	13359	3	253	17.3	1059.11
-93.974408	43.924229	27.66	13362	3	248	17.6	1058.13
-93.974407	43.924287	29.52	13365	3	254	17.2	1056.82
-93.974407	43.924342	29.03	13368	3	238	16.6	1055.83
-93.974407	43.924401	25.93	13371	3	253	16.8	1054.52
-93.974408	43.924458	28.85	13374	3	251	16.7	1052.55
-93.974407	43.924516	28.34	13377	3	250	17	1051.24
-93.974408	43.924574	27.41	13380	3	261	17.4	1049.6
-93.974409	43.924633	28.6	13383	3	259	16.6	1048.29
-93.974409	43.924691	29.76	13386	3	256	16.9	1046.65
-93.974409	43.924747	29.98	13389	3	250	16.7	1044.68
-93.974411	43.924803	30.99	13392	3	247	16.5	1043.37
-93.974411	43.924859	32	13395	3	239	16.7	1041.73
-93.974412	43.924917	34	13398	3	244	16.7	1040.74
-93.974413	43.924973	34.65	13401	3	245	17	1039.43
-93.974413	43.925029	33.28	13404	3	239	16.9	1038.45
-93.974414	43.925085	39.06	13407	3	238	17.1	1037.46
-93.974414	43.92514	41.38	13410	3	238	17.1	1036.81
-93.974415	43.925198	43.63	13413	3	241	16.9	1035.82
-93.974416	43.925255	40.36	13416	3	250	17.3	1034.84
-93.974416	43.925312	41.22	13419	3	247	17.2	1034.51
-93.974417	43.925369	41.57	13422	3	251	17.4	1033.86
-93.974417	43.925425	42.29	13425	3	248	17.5	1033.2
-93.974417	43.925481	42.51	13428	3	241	17.3	1032.22
-93.974418	43.925538	41.64	13431	3	247	17.1	1031.89
-93.974419	43.925594	37.26	13434	3	245	17.3	1031.89
-93.974419	43.92565	40.31	13437	3	241	17.6	1032.22
-93.974421	43.925706	37.49	13440	3	242	17.6	1032.22
-93.974422	43.925762	41.12	13443	3	242	17.5	1032.22
-93.974421	43.925816	37.22	13446	3	235	17.7	1032.22
-93.974422	43.925872	40.67	13449	3	242	17.4	1031.89
-93.974423	43.925927	38.77	13452	3	238	17.2	1032.22
-93.974424	43.925982	37.84	13455	3	241	16.9	1032.22
-93.974423	43.926037	39.1	13458	3	237	17.2	1032.87
-93.974425	43.926093	28.39	13461	3	242	17.2	1032.87
-93.974427	43.926142	22.87	13464	3	223	16.9	1032.54
-93.974429	43.926177	19.62	13467	3	157	16.5	1032.54
-93.974428	43.92621	25.63	13470	3	150	16.8	1032.87
-93.974429	43.926242	28.94	13473	3	126	17.3	1033.2
-93.974428	43.926287	32.33	13476	3	187	17.2	1032.22
-93.974428	43.926337	32.02	13479	3	213	17.4	1031.23
-93.974428	43.926388	32.49	13482	3	223	16.9	1030.9
-93.974428	43.926439	31.36	13485	3	221	16.9	1031.56
-93.974427	43.926492	32.16	13488	3	227	16.2	1031.89
-93.974426	43.926545	32.18	13491	3	226	16	1032.54
-93.974428	43.926598	35.1	13494	3	227	15.7	1033.2
-93.974429	43.926652	34.18	13497	3	230	15.9	1033.86
-93.97443	43.926707	35.26	13500	3	235	15.5	1034.18
-93.974431	43.926764	38.46	13503	3	244	15.7	1034.18
-93.974433	43.92682	37.85	13506	3	239	15.9	1033.86
-93.974434	43.926878	38.45	13509	3	245	16	1033.86
-93.974433	43.926935	38.11	13512	3	250	16.6	1032.87
-93.974435	43.926992	36.95	13515	3	238	16.7	1032.22
-93.974437	43.927048	38.23	13518	3	242	16.8	1032.22
-93.974437	43.927106	35.97	13521	3	248	16.9	1031.89
-93.974439	43.927161	15.27	13524	3	238	17.2	1031.89
-93.97444	43.927216	4.07	13527	3	239	17.3	1031.89
-93.974327	43.927203	31.03	13554	3	211	17.1	1031.89
-93.974324	43.927152	36.26	13557	3	208	17.4	1032.54
-93.974323	43.927077	33.77	13560	3	245	17.1	1032.54
-93.974321	43.927023	32.92	13563	3	241	17.4	1032.87
-93.97432	43.926969	33.29	13566	3	229	17.2	1033.2
-93.974319	43.926933	35.08	13569	3	232	16.9	1033.86
-93.974317	43.92686	34.69	13572	3	238	16.2	1034.84
-93.974315	43.926805	35.04	13575	3	232	16.2	1035.17
-93.974313	43.92675	36.54	13578	3	239	16	1035.5
-93.974313	43.926691	37.3	13581	3	246	16.2	1034.51
-93.974313	43.926654	39.32	13584	3	248	16.2	1034.18
-93.974311	43.926578	38.91	13587	3	244	16	1033.86
-93.97431	43.926521	38.92	13590	3	248	16.2	1033.53
-93.97431	43.926464	37.23	13593	3	245	16.6	1033.2
-93.974311	43.926408	40.26	13596	3	238	17	1032.87
-93.974312	43.92637	35.82	13599	3	248	17.1	1032.87
-93.974312	43.926296	37.52	13602	3	243	17.4	1032.87
-93.974313	43.926245	30.54	13605	3	232	17.7	1032.87
-93.974312	43.926198	28.89	13608	3	199	17.3	1031.89
-93.974312	43.926156	30.74	13611	3	185	17.4	1032.22
-93.974312	43.926123	35.29	13614	3	207	17.4	1032.22
-93.97431	43.926049	37.98	13617	3	244	17.1	1032.54
-93.974309	43.925991	38.59	13620	3	246	16.6	1032.87
-93.974309	43.925934	37.61	13623	3	247	17.5	1032.54
-93.974307	43.925877	38.16	13626	3	245	17.6	1032.54
-93.974308	43.925839	35.97	13629	3	242	17.7	1032.22
-93.974305	43.925763	38.86	13632	3	245	17.8	1032.87
-93.974304	43.925707	36.5	13635	3	252	18	1033.2
-93.974304	43.92565	36.56	13638	3	242	17.9	1032.87
-93.974304	43.925595	37.19	13641	3	245	18.3	1033.2
-93.974303	43.92554	35.46	13644	3	239	18	1034.18
-93.974303	43.925483	37.47	13647	3	238	17.7	1034.51
-93.974303	43.925427	37.38	13650	3	244	18.3	1034.84
-93.974302	43.925372	33.94	13653	3	242	18.2	1035.17
-93.974301	43.925316	35.63	13656	3	239	17.9	1035.5
-93.974301	43.925261	37.65	13659	3	241	17.4	1036.48
-93.974299	43.925206	36.23	13662	3	240	17.7	1036.48
-93.974299	43.925152	35.97	13665	3	237	17.5	1036.81
-93.974298	43.925097	35.13	13668	3	234	17	1038.12
-93.974299	43.925044	34.04	13671	3	234	17.3	1039.1
-93.974298	43.92499	32.42	13674	3	236	17.4	1040.09
-93.974295	43.924937	31.69	13677	3	231	17.2	1041.4
-93.974295	43.924883	29.95	13680	3	232	17	1042.06
-93.974295	43.924829	28.27	13683	3	233	17	1043.04
-93.974296	43.924776	25.81	13686	3	232	16.8	1043.7
-93.974296	43.924723	22.32	13689	3	226	16.9	1044.68
-93.974296	43.924672	24.45	13692	3	221	16.6	1046.32
-93.974296	43.924619	24.22	13695	3	223	16.8	1047.3
-93.974295	43.924567	23.27	13698	3	226	17.3	1048.29
-93.974294	43.924515	23.87	13701	3	226	17.4	1049.27
-93.974294	43.924462	23.67	13704	3	223	17	1050.58
-93.974292	43.92441	26.02	13707	3	232	16.8	1051.57
-93.974291	43.924358	26.78	13710	3	227	16.9	1052.55
-93.974295	43.924305	22.77	13713	3	231	17.3	1053.86
-93.974296	43.924255	18.33	13716	3	227	17.2	1055.5
-93.974293	43.924203	20.6	13719	3	214	17.2	1056.16
-93.974295	43.92415	22.78	13722	3	232	17.4	1057.47
-93.974295	43.924097	27.82	13725	3	230	17.1	1058.46
-93.974294	43.924043	30.57	13728	3	239	16.6	1059.44
-93.974292	43.923988	29.58	13731	3	232	16.9	1060.1
-93.974294	43.923933	29.43	13734	3	238	16.6	1060.42
-93.974296	43.923877	31.81	13737	3	240	16.2	1060.75
-93.974298	43.923821	32.21	13740	3	239	16.4	1061.41
-93.974298	43.923766	30.81	13743	3	242	16.7	1061.74
-93.974296	43.923711	32.16	13746	3	240	16.7	1062.39
-93.974298	43.923655	32.01	13749	3	238	17.1	1062.39
-93.974298	43.923598	31.2	13752	3	241	17	1062.39
-93.974297	43.923541	31.03	13755	3	248	16.5	1062.39
-93.974298	43.923484	30.57	13758	3	248	16.4	1062.72
-93.974298	43.923427	31.27	13761	3	243	16.5	1062.39
-93.974298	43.923371	31.92	13764	3	250	16.7	1062.06
-93.974299	43.923314	32.77	13767	3	240	16.8	1062.39
-93.974298	43.923258	31.35	13770	3	243	16.2	1062.72
-93.974298	43.9232	30.59	13773	3	248	16.2	1062.72
-93.974299	43.923142	30.22	13776	3	253	16.6	1062.39
-93.974299	43.923084	31.17	13779	3	253	16.5	1062.39
-93.9743	43.923028	32.68	13782	3	257	16.7	1062.06
-93.974302	43.922971	32.4	13785	3	248	16.5	1062.39
-93.974301	43.922916	31.3	13788	3	245	16.1	1062.39
-93.974301	43.922859	32.83	13791	3	244	16.3	1062.39
-93.974302	43.922802	31.14	13794	3	246	16	1062.06
-93.974303	43.922745	33.73	13797	3	247	16.1	1061.74
-93.974302	43.922688	31.99	13800	3	252	15.9	1061.41
-93.974301	43.922631	32.71	13803	3	247	16	1061.08
-93.974301	43.922574	30.02	13806	3	245	16.6	1061.08
-93.974301	43.922516	29.67	13809	3	251	16.4	1060.75
-93.974301	43.92246	29.67	13812	3	248	16.3	1061.08
-93.974302	43.922405	29.77	13815	3	247	16.7	1060.75
-93.974301	43.922349	30.93	13818	3	239	16.6	1060.75
-93.9743	43.922292	30.61	13821	3	241	16.9	1060.75
-93.974299	43.922236	30.69	13824	3	248	16.5	1060.75
-93.974299	43.92218	29.02	13827	3	242	16.4	1060.75
-93.974298	43.922123	30.27	13830	3	254	16	1061.08
-93.974297	43.922067	30.41	13833	3	245	16.4	1061.08
-93.974297	43.922011	31.17	13836	3	242	16.1	1061.08
-93.974297	43.921955	30.61	13839	3	244	15.9	1061.08
-93.974295	43.921897	30.9	13842	3	244	16	1061.08
-93.974295	43.921841	31.42	13845	3	254	15.7	1061.08
-93.974295	43.921785	30.84	13848	3	248	15.7	1061.41
-93.974294	43.921728	30.17	13851	3	247	15.9	1061.08
-93.974294	43.921672	30.18	13854	3	251	15.9	1061.08
-93.974294	43.921615	28.87	13857	3	244	15.8	1061.08
-93.974293	43.921558	30.24	13860	3	248	15.8	1060.75
-93.974293	43.921502	29.96	13863	3	241	15.7	1061.08
-93.974293	43.921445	29.8	13866	3	242	15.8	1061.41
-93.974293	43.921389	29.36	13869	3	245	15.4	1061.74
-93.974293	43.921333	30.22	13872	3	239	15.6	1062.06
-93.974294	43.921276	30.16	13875	3	241	15	1061.74
-93.974294	43.921218	28.09	13878	3	250	15.3	1061.74
-93.974295	43.921162	29.78	13881	3	240	15.6	1061.74
-93.974295	43.921106	19	13884	3	248	15.4	1062.39
-93.974296	43.921048	6.26	13887	3	240	15.6	1062.06
-93.974181	43.92109	28.48	13908	3	251	15.9	1061.08
-93.974181	43.921148	29.67	13911	3	257	15.9	1060.1
-93.974182	43.921204	30.43	13914	3	252	15.7	1060.42
-93.974181	43.92126	31.18	13917	3	246	15.4	1060.75
-93.974181	43.921315	28.84	13920	3	241	15.7	1061.41
-93.974179	43.921372	31.55	13923	3	245	15.7	1061.41
-93.97418	43.921428	31.99	13926	3	245	16.2	1061.41
-93.97418	43.921484	29.82	13929	3	244	16	1061.08
-93.97418	43.921541	30.42	13932	3	248	15.8	1061.41
-93.974181	43.921597	30.04	13935	3	244	15.8	1060.75
-93.974181	43.921654	29.61	13938	3	250	15.9	1060.75
-93.974182	43.92171	29.31	13941	3	247	15.7	1060.75
-93.974182	43.921765	30.67	13944	3	245	15.8	1061.08
-93.974183	43.92182	30.76	13947	3	246	16	1061.41
-93.974183	43.921876	30.52	13950	3	240	16	1061.41
-93.974184	43.921932	30.8	13953	3	242	16	1061.41
-93.974183	43.921988	32.03	13956	3	239	16.2	1060.75
-93.974185	43.922045	30.95	13959	3	248	16.4	1061.08
-93.974185	43.922101	29.18	13962	3	242	15.9	1061.08
-93.974186	43.922158	30.35	13965	3	244	16.1	1060.75
-93.974186	43.922215	31.6	13968	3	251	16.4	1060.75
-93.974187	43.92227	30.78	13971	3	247	16.4	1061.08
-93.974187	43.922327	30.48	13974	3	243	16.6	1060.75
-93.974187	43.922384	30.04	13977	3	250	16.4	1060.42
-93.974189	43.922439	29.6	13980	3	248	16.7	1060.75
-93.974189	43.922496	29.75	13983	3	242	16.6	1061.08
-93.974189	43.922553	30.03	13986	3	252	16.4	1060.75
-93.974188	43.922608	31.56	13989	3	247	17	1061.08
-93.974188	43.922664	30.89	13992	3	241	16.3	1061.74
-93.974189	43.92272	31.66	13995	3	240	16.2	1061.74
-93.974189	43.922778	31.8	13998	3	243	16.3	1061.74
-93.974189	43.922835	31.38	14001	3	251	16.5	1061.41
-93.974188	43.922892	31.57	14004	3	251	16.8	1061.08
-93.974188	43.922949	31.7	14007	3	246	16.4	1061.41
-93.974188	43.923006	30.36	14010	3	245	16	1061.41
-93.974187	43.923063	28.56	14013	3	250	16.5	1061.41
-93.974185	43.92312	28.81	14016	3	243	16.5	1061.41
-93.974186	43.923177	30.79	14019	3	246	16.8	1061.41
-93.974185	43.923234	31.39	14022	3	243	16.6	1061.41
-93.974186	43.923293	30.4	14025	3	245	16.9	1061.08
-93.974184	43.923352	29.58	14028	3	257	16.9	1060.75
-93.974185	43.923409	29.06	14031	3	252	16.4	1060.75
-93.974185	43.923466	31.36	14034	3	254	16.4	1060.42
-93.974186	43.923524	32.06	14037	3	253	16.5	1060.1
-93.974186	43.923581	32.66	14040	3	254	16.5	1060.1
-93.974184	43.92364	31.83	14043	3	252	16.7	1060.42
-93.974185	43.923698	31.36	14046	3	256	16.6	1060.1
-93.974187	43.923756	31.51	14049	3	253	16.4	1060.1
-93.974187	43.923813	30.92	14052	3	251	16.4	1059.77
-93.974187	43.923871	28.71	14055	3	254	16	1058.78
-93.974186	43.923928	27.91	14058	3	253	16.5	1058.46
-93.974185	43.923986	30.73	14061	3	251	16.7	1057.47
-93.974186	43.924044	27.43	14064	3	250	16.4	1057.14
-93.974185	43.924102	20.13	14067	3	253	16.7	1056.49
-93.974185	43.924162	23.41	14070	3	259	16.8	1055.5
-93.974183	43.924221	27.68	14073	3	256	16.8	1054.19
-93.974182	43.924279	29.09	14076	3	257	16.5	1052.88
-93.974183	43.924337	27.65	14079	3	248	16.5	1051.9
-93.974183	43.924397	27.5	14082	3	247	17	1050.26
-93.974183	43.924457	28.22	14085	3	259	17	1048.94
-93.974182	43.924515	28.25	14088	3	252	17.3	1047.63
-93.974183	43.924573	27.53	14091	3	254	16.6	1045.66
-93.974185	43.924633	28.94	14094	3	251	16.8	1043.7
-93.974185	43.924691	30.59	14097	3	259	16.9	1042.38
-93.974184	43.924748	30.63	14100	3	254	16.8	1041.4
-93.974184	43.924806	31.25	14103	3	251	16.7	1040.09
-93.974184	43.924862	32.51	14106	3	252	16.5	1039.1
-93.974184	43.92492	37.06	14109	3	248	16.9	1038.12
-93.974185	43.924977	34.79	14112	3	243	17.1	1037.14
-93.974186	43.925035	34.98	14115	3	252	17.5	1036.48
-93.974187	43.925092	36.5	14118	3	244	17	1035.82
-93.974188	43.92515	39.28	14121	3	248	16.9	1034.18
-93.974189	43.925208	41.56	14124	3	253	17.5	1033.2
-93.974189	43.925266	41.67	14127	3	247	17.6	1032.54
-93.97419	43.925324	38.75	14130	3	256	17.7	1031.89
-93.97419	43.925381	37.69	14133	3	248	17.9	1031.23
-93.97419	43.925439	37.12	14136	3	252	18.4	1030.9
-93.974191	43.925495	41.12	14139	3	248	18.2	1030.58
-93.974191	43.925553	38.11	14142	3	248	18.3	1029.92
-93.974191	43.92561	38.15	14145	3	254	18.2	1028.94
-93.974192	43.925667	39.09	14148	3	243	18.3	1028.61
-93.974193	43.925723	39.19	14151	3	250	18.1	1028.28
-93.974194	43.92578	40.86	14154	3	244	17.6	1027.95
-93.974196	43.925836	37.23	14157	3	250	17.4	1027.95
-93.974196	43.925891	39.09	14160	3	242	17.4	1027.95
-93.974196	43.925947	39.04	14163	3	241	17.4	1027.95
-93.974197	43.926002	34.3	14166	3	240	17.7	1027.95
-93.974198	43.926058	32.3	14169	3	235	17.2	1028.61
-93.974199	43.926114	29.03	14172	3	242	16.8	1028.28
-93.9742	43.926169	30.3	14175	3	239	17	1028.28
-93.9742	43.926213	22.59	14178	3	223	17.4	1027.62
-93.9742	43.92624	22.54	14181	3	153	17.7	1027.95
-93.9742	43.926272	30.83	14184	3	109	17.3	1028.28
-93.974201	43.926317	33.22	14187	3	162	17.6	1027.95
-93.9742	43.926369	34.72	14190	3	209	17.6	1027.62
-93.974201	43.926423	36.55	14193	3	228	17.2	1028.28
-93.974199	43.926477	35.31	14196	3	240	17.1	1028.61
-93.974199	43.926514	34.97	14199	3	238	17.2	1028.61
-93.974198	43.926586	37.27	14202	3	241	17.2	1029.26
-93.9742	43.926641	36.59	14205	3	240	16.8	1029.92
-93.974202	43.926694	35.39	14208	3	238	16.7	1029.92
-93.974202	43.926748	36.24	14211	3	233	16.3	1030.25
-93.974203	43.926804	35.31	14214	3	242	16.4	1030.58
-93.974205	43.92686	38.02	14217	3	248	16.2	1030.25
-93.974207	43.926916	38.01	14220	3	243	16.7	1029.59
-93.974209	43.926971	38.94	14223	3	244	17.2	1029.26
-93.974209	43.927027	39.28	14226	3	241	17	1028.94
-93.974211	43.927082	37.64	14229	3	240	16.9	1028.94
-93.974211	43.927139	32.52	14232	3	238	17.2	1028.61
-93.974212	43.927194	13.32	14235	3	248	17.1	1028.28
-93.974095	43.927187	32.72	14259	3	233	17.3	1027.62
-93.974096	43.927134	37.79	14262	3	219	17.5	1027.95
-93.974096	43.92708	39.79	14265	3	233	17.2	1027.95
-93.974095	43.927024	39.79	14268	3	236	16.7	1028.28
-93.974094	43.926968	37.88	14271	3	245	16.9	1028.61
-93.974092	43.926912	40.48	14274	3	241	16.8	1028.94
-93.97409	43.926856	39.26	14277	3	246	16.5	1028.94
-93.97409	43.9268	39.93	14280	3	238	16.2	1029.59
-93.974088	43.926741	42.04	14283	3	245	16.3	1029.26
-93.974088	43.926683	37.07	14286	3	253	16.3	1028.61
-93.974085	43.926626	40.67	14289	3	250	16.7	1028.28
-93.974084	43.926568	40.67	14293	4	331	16.7	1027.95
-93.974083	43.926511	36.92	14296	3	299	16.8	1027.95
-93.974082	43.926454	39.49	14299	3	287	17.2	1027.95
-93.974082	43.926398	40.35	14302	3	253	17.4	1027.95
-93.974081	43.926342	40.76	14305	3	247	17.4	1028.28
-93.974081	43.926286	37.13	14308	3	238	17.4	1028.28
-93.97408	43.926233	28.75	14311	3	236	16.7	1027.95
-93.974085	43.926183	25.43	14314	3	219	17.1	1028.28
-93.974081	43.92613	31.14	14317	3	232	16.9	1027.95
-93.97408	43.926079	33.21	14320	3	220	17.2	1028.28
-93.97408	43.926026	35.82	14323	3	226	17.1	1027.95
-93.974079	43.925971	39.55	14326	3	233	17.2	1028.28
-93.974077	43.925914	40.71	14329	3	242	17.2	1028.28
-93.974078	43.925858	36.36	14332	3	241	17.1	1028.28
-93.974077	43.925802	36.54	14335	3	239	17.4	1028.61
-93.974077	43.925746	35.62	14338	3	245	17.5	1028.94
-93.974076	43.925691	33.75	14341	3	241	17.4	1029.26
-93.974074	43.925636	36.05	14344	3	240	18	1029.59
-93.974073	43.925581	36.85	14347	3	240	18	1029.59
-93.974073	43.925526	37.89	14350	3	233	18	1030.25
-93.974071	43.92547	37.04	14353	3	246	17.9	1030.58
-93.974071	43.925416	38.07	14356	3	235	17.5	1031.23
-93.97407	43.925362	38.07	14360	4	319	17.5	1031.89
-93.97407	43.925309	33.77	14363	3	232	17.7	1032.54
-93.97407	43.925255	32.28	14366	3	237	17.3	1033.53
-93.974071	43.925201	34.83	14369	3	233	17.2	1033.86
-93.974071	43.925148	34.83	14373	4	308	17.2	1035.17
-93.974072	43.925093	32.75	14376	3	230	17	1035.5
-93.974072	43.92504	31.89	14379	3	231	16.9	1036.48
-93.974072	43.924986	31.1	14382	3	234	16.9	1037.14
-93.97407	43.924933	31.1	14386	4	310	16.9	1037.79
-93.974069	43.92488	32.02	14389	3	227	17	1038.45
-93.974069	43.924827	32.06	14392	3	225	16.7	1039.1
-93.974068	43.924774	29.17	14395	3	231	17	1040.09
-93.974068	43.924721	28.42	14398	3	232	16.8	1041.07
-93.974068	43.924669	27.76	14401	3	224	16.7	1042.06
-93.974068	43.924617	25.39	14404	3	225	16.7	1043.04
-93.974067	43.924565	25.01	14407	3	221	17.1	1044.35
-93.974066	43.924514	21.72	14410	3	224	17	1045.66
-93.974066	43.924462	21.69	14413	3	221	17.3	1046.65
-93.974065	43.924411	24.8	14416	3	229	16.9	1047.96
-93.974065	43.924358	24.43	14419	3	221	16.5	1048.94
-93.974067	43.924307	18.54	14422	3	235	16.9	1050.26
-93.974067	43.924257	17.51	14425	3	212	16.9	1051.9
-93.974066	43.924206	22.15	14428	3	222	17.4	1053.21
-93.974068	43.924152	25.2	14431	3	220	17.4	1054.19
-93.974067	43.924099	25.84	14434	3	233	17.3	1055.18
-93.974067	43.924046	28.65	14437	3	232	16.9	1056.49
-93.974068	43.923994	27.05	14440	3	230	16.2	1057.14
-93.97407	43.92394	28.84	14443	3	227	16.5	1057.8
-93.97407	43.923886	26.72	14446	3	232	16	1058.46
-93.97407	43.923832	28.32	14449	3	236	16.1	1059.11
-93.974071	43.923778	29.03	14452	3	235	16.5	1059.77
-93.97407	43.923723	30.8	14455	3	233	16.4	1060.42
-93.97407	43.923668	30.28	14458	3	240	16.6	1060.75
-93.97407	43.923612	31.84	14461	3	245	16.3	1061.08
-93.97407	43.923558	31.23	14464	3	244	16.6	1061.08
-93.97407	43.923502	30.1	14463	3	240	16.6	1061.41
-93.97407	43.923446	28.79	14466	3	239	16.5	1061.74
-93.974069	43.92339	28.69	14469	3	244	16.6	1061.41
-93.97407	43.923335	27.38	14472	3	240	16.9	1061.74
-93.974071	43.923278	30.59	14475	3	244	16.5	1062.06
-93.974072	43.923223	28.85	14478	3	244	16.5	1062.39
-93.974071	43.923166	28.54	14481	3	248	16.5	1062.39
-93.974069	43.923111	27.98	14484	3	236	16.4	1063.05
-93.974069	43.923055	28.84	14487	3	239	16.8	1062.72
-93.97407	43.922999	31	14490	3	242	16.3	1062.72
-93.974071	43.922943	30.33	14493	3	239	16.4	1062.72
-93.974071	43.922887	31.4	14496	3	235	16.6	1063.05
-93.974071	43.922831	30.26	14499	3	235	16.4	1062.72
-93.974072	43.922776	31.78	14502	3	241	16.2	1063.05
-93.974071	43.92272	32.62	14505	3	232	16.2	1063.38
-93.974073	43.922662	32.68	14508	3	250	16.4	1062.72
-93.974073	43.922605	32.02	14511	3	247	16.4	1062.39
-93.974073	43.922549	31.48	14514	3	247	16.5	1062.06
-93.974073	43.922493	29.49	14517	3	244	16.1	1062.06
-93.974072	43.922438	31.5	14520	3	243	16.2	1062.06
-93.974072	43.922382	30.55	14523	3	235	16.1	1061.74
-93.974074	43.922326	32.01	14526	3	246	16.5	1061.74
-93.974073	43.92227	30.42	14529	3	245	16.7	1061.74
-93.974071	43.922215	31.27	14532	3	241	16.4	1061.74
-93.974071	43.922161	31.62	14535	3	242	16.4	1062.06
-93.97407	43.922104	30.54	14538	3	235	16.5	1061.74
-93.974069	43.922047	31.43	14541	3	250	16.5	1061.41
-93.974069	43.921992	31.18	14544	3	236	16.7	1061.41
-93.974068	43.921936	31.35	14547	3	243	16.6	1061.08
-93.974067	43.92188	30.75	14550	3	241	16.1	1061.08
-93.974066	43.921823	30.9	14553	3	251	16.4	1061.41
-93.974066	43.921767	29.74	14556	3	247	16	1061.41
-93.974067	43.92171	28.6	14559	3	246	16	1061.08
-93.974066	43.921654	28.69	14562	3	250	15.9	1061.08
-93.974067	43.921598	29.67	14565	3	243	15.9	1060.75
-93.974066	43.921542	28.79	14568	3	246	15.8	1060.75
-93.974065	43.921487	29.66	14571	3	245	15.9	1061.41
-93.974064	43.921431	27.63	14574	3	237	15.8	1061.74
-93.974064	43.921375	28.23	14577	3	240	16	1061.41
-93.974063	43.92132	31.18	14580	3	242	16	1061.41
-93.974062	43.921264	30.93	14583	3	232	15.7	1061.41
-93.974063	43.921208	28.8	14586	3	250	16	1061.74
-93.974062	43.921152	30.7	14589	3	233	16.2	1061.41
-93.974064	43.921096	13.49	14592	3	245	16.1	1061.41
-93.974066	43.921041	3.79	14595	3	247	16.2	1061.08
-93.973954	43.921054	25.65	14616	3	236	15.7	1061.08
-93.973953	43.921108	29.97	14619	3	231	15.7	1060.75
-93.973953	43.921163	30.71	14622	3	239	15.9	1060.75
-93.973953	43.921219	31.52	14625	3	245	15.8	1060.75
-93.973952	43.921275	30.11	14628	3	238	15.6	1060.75
-93.973954	43.921332	32.1	14631	3	248	15.5	1060.42
-93.973954	43.921387	31.37	14634	3	247	15.6	1060.75
-93.973954	43.921442	30.73	14637	3	238	15.9	1060.42
-93.973955	43.921499	31.03	14640	3	242	15.7	1060.42
-93.973957	43.921554	32.11	14643	3	244	15.9	1060.1
-93.973956	43.921609	32.73	14646	3	239	15.5	1059.77
-93.973957	43.921665	32.99	14649	3	244	15.5	1059.44
-93.973956	43.92172	32.94	14652	3	244	15.8	1059.44
-93.973956	43.921776	32.17	14655	3	239	15.8	1059.77
-93.973957	43.921831	32.94	14658	3	242	15.5	1059.77
-93.973958	43.921887	31.81	14661	3	240	15.9	1059.77
-93.973959	43.921942	33.51	14664	3	243	16.1	1059.77
-93.97396	43.921997	32.6	14667	3	239	16.2	1060.1
-93.973959	43.922052	33.5	14670	3	235	16.4	1059.77
-93.97396	43.922108	32.68	14673	3	242	15.7	1060.1
-93.97396	43.922163	33.09	14676	3	241	15.9	1060.42
-93.973961	43.922219	34.96	14679	3	239	16	1060.42
-93.973961	43.922275	34.78	14682	3	242	16.2	1060.1
-93.973961	43.922331	33.92	14685	3	244	16.2	1059.77
-93.973962	43.922387	36.19	14688	3	243	16.1	1059.77
-93.973963	43.922442	33.18	14691	3	241	16	1059.77
-93.973963	43.922497	34.65	14694	3	242	16	1059.77
-93.973964	43.922553	33.69	14697	3	240	16	1059.77
-93.973964	43.922609	33.17	14700	3	250	16	1059.44
-93.973963	43.922664	33.47	14703	3	241	16.1	1059.44
-93.973962	43.922721	34.46	14706	3	245	15.9	1059.77
-93.973963	43.922776	34.28	14709	3	241	16.2	1060.1
-93.973962	43.922833	32.1	14712	3	243	16.1	1060.1
-93.973962	43.92289	35.71	14715	3	244	16.2	1059.77
-93.973961	43.922946	35.34	14718	3	247	16.2	1059.44
-93.973962	43.923003	36.74	14721	3	247	16.3	1059.11
-93.97396	43.923059	33.28	14724	3	247	15.9	1059.11
-93.973961	43.923115	32.22	14727	3	242	16	1059.11
-93.973961	43.923171	32.34	14730	3	241	16	1058.78
-93.973961	43.923228	32.93	14733	3	251	16	1058.78
-93.973961	43.923286	33.2	14736	3	252	15.9	1058.46
-93.973961	43.923343	32.76	14739	3	253	15.8	1058.13
-93.973961	43.923401	34.33	14742	3	248	15.9	1058.13
-93.973961	43.923457	34.58	14745	3	249	16	1057.8
-93.973961	43.923513	33.68	14748	3	246	16	1057.8
-93.973961	43.923571	32.81	14751	3	251	15.9	1057.8
-93.973961	43.923628	33.99	14754	3	246	16	1057.8
-93.973962	43.923687	35.76	14757	3	255	15.9	1057.14
-93.973962	43.923745	31.82	14760	3	253	16	1056.82
-93.973962	43.923803	30.08	14763	3	254	16.3	1055.83
-93.973961	43.923861	32.18	14766	3	252	16.4	1055.18
-93.973962	43.923918	31.31	14769	3	248	16.5	1054.19
-93.97396	43.923974	32.37	14772	3	244	16.5	1053.54
-93.973959	43.924031	32.49	14775	3	245	16.6	1052.22
-93.973958	43.924088	31.82	14778	3	247	16.7	1051.57
-93.973958	43.924145	31.76	14781	3	247	16.9	1050.58
-93.973956	43.924203	30.21	14784	3	248	16.8	1049.27
-93.973956	43.924261	31.86	14787	3	252	17.4	1047.96
-93.973956	43.924318	31.98	14790	3	248	17.2	1047.3
