"expt"	"row"	"col"	"yield"
"E3"	24	19	5.8
"E3"	25	19	5.1
"E3"	26	19	6.6
"E3"	27	19	4.8
"E3"	28	19	4.5
"E3"	29	19	5.2
"E3"	30	19	5.6
"E3"	31	19	5.5
"E3"	32	19	6.1
"E3"	33	19	5.5
"E3"	34	19	5.4
"E3"	35	19	5.4
"E3"	36	19	4.7
"E3"	1	20	4.3
"E3"	2	20	5.7
"E3"	3	20	5.7
"E3"	4	20	4.6
"E3"	5	20	5.8
"E3"	6	20	6.4
"E3"	7	20	6.1
"E3"	8	20	5.9
"E3"	9	20	5.8
"E3"	10	20	5.4
"E3"	11	20	6
"E3"	12	20	4.1
"E3"	13	20	4.8
"E3"	14	20	5.4
"E3"	15	20	5.1
"E3"	16	20	5.6
"E3"	17	20	5.5
"E3"	18	20	5
"E3"	19	20	6.5
"E3"	20	20	4.5
"E3"	21	20	4.9
"E3"	22	20	5
"E3"	23	20	5.7
"E3"	24	20	4.9
"E3"	25	20	5.7
"E3"	26	20	5.2
"E3"	27	20	5.2
"E3"	28	20	5.2
"E3"	29	20	5.3
"E3"	30	20	5.2
"E3"	31	20	5.3
"E3"	32	20	5.5
"E3"	33	20	5.6
"E3"	34	20	5.6
"E3"	35	20	5.3
"E3"	36	20	4.4
"E3"	1	21	3.7
"E3"	2	21	5.2
"E3"	3	21	5.1
"E3"	4	21	5.9
"E3"	5	21	6.1
"E3"	6	21	5
"E3"	7	21	4.8
"E3"	8	21	6.6
"E3"	9	21	4.9
"E3"	10	21	5.9
"E3"	11	21	5.4
"E3"	12	21	5
"E3"	13	21	5.5
"E3"	14	21	5.2
"E3"	15	21	5.8
"E3"	16	21	4.5
"E3"	17	21	5.2
"E3"	18	21	4.7
"E3"	19	21	5.1
"E3"	20	21	4
"E3"	21	21	5.3
"E3"	22	21	4.6
"E3"	23	21	5.5
"E3"	24	21	5.9
"E3"	25	21	5.2
"E3"	26	21	5.4
"E3"	27	21	4.9
"E3"	28	21	4.7
"E3"	29	21	6
"E3"	30	21	5.3
"E3"	31	21	4.7
"E3"	32	21	5.6
"E3"	33	21	5.4
"E3"	34	21	5.6
"E3"	35	21	5.9
"E3"	36	21	4.9
"E3"	1	22	4.4
"E3"	2	22	5.8
"E3"	3	22	5.8
"E3"	4	22	5.4
"E3"	5	22	5.6
"E3"	6	22	5.2
"E3"	7	22	5
"E3"	8	22	6.1
"E3"	9	22	5.1
"E3"	10	22	5.6
"E3"	11	22	5.4
"E3"	12	22	4.6
"E3"	13	22	5.5
"E3"	14	22	5.6
"E3"	15	22	5
"E3"	16	22	5
"E3"	17	22	5.1
"E3"	18	22	6.1
"E3"	19	22	4.5
"E3"	20	22	5
"E3"	21	22	5.1
"E3"	22	22	5
"E3"	23	22	5.6
"E3"	24	22	5.1
"E3"	25	22	4.8
"E3"	26	22	6
"E3"	27	22	5
"E3"	28	22	4.9
"E3"	29	22	5.9
"E3"	30	22	4.5
"E3"	31	22	5.4
"E3"	32	22	5.8
"E3"	33	22	4
"E3"	34	22	4.9
"E3"	35	22	4.9
"E3"	36	22	4.6
"E3"	1	23	3.5
"E3"	2	23	4.8
"E3"	3	23	4.9
"E3"	4	23	5.6
"E3"	5	23	6.1
"E3"	6	23	5
"E3"	7	23	5.5
"E3"	8	23	5.9
"E3"	9	23	5.5
"E3"	10	23	5
"E3"	11	23	6
"E3"	12	23	5.3
"E3"	13	23	5.6
"E3"	14	23	5.3
"E3"	15	23	4.8
"E3"	16	23	5.5
"E3"	17	23	5.7
"E3"	18	23	5.1
"E3"	19	23	5.4
"E3"	20	23	4.4
"E3"	21	23	5.6
"E3"	22	23	5.3
"E3"	23	23	4.7
"E3"	24	23	5.5
"E3"	25	23	5.2
"E3"	26	23	6
"E3"	27	23	5.6
"E3"	28	23	5
"E3"	29	23	5.6
"E3"	30	23	6.1
"E3"	31	23	5.1
"E3"	32	23	5.7
"E3"	33	23	5.3
"E3"	34	23	5.9
"E3"	35	23	5.7
"E3"	36	23	4.3
"E3"	1	24	5.4
"E3"	2	24	5.1
"E3"	3	24	6
"E3"	4	24	5.4
"E3"	5	24	5.7
"E3"	6	24	5.7
"E3"	7	24	6.4
"E3"	8	24	6.1
"E3"	9	24	5.3
"E3"	10	24	5.2
"E3"	11	24	6.8
"E3"	12	24	4.6
"E3"	13	24	5
"E3"	14	24	5.9
"E3"	15	24	5.6
"E3"	16	24	6.5
"E3"	17	24	5.7
"E3"	18	24	5.7
"E3"	19	24	4.8
"E3"	20	24	5
"E3"	21	24	6.4
"E3"	22	24	6
"E3"	23	24	5.1
"E3"	24	24	5.3
"E3"	25	24	6
"E3"	26	24	6.2
"E3"	27	24	6.1
"E3"	28	24	4.7
"E3"	29	24	6.3
"E3"	30	24	5.2
"E3"	31	24	6
"E3"	32	24	5
"E3"	33	24	5.5
"E3"	34	24	4.8
"E3"	35	24	5.3
"E3"	36	24	4.7
"E3"	1	25	4.6
"E3"	2	25	5.7
"E3"	3	25	5.5
"E3"	4	25	6.1
"E3"	5	25	6.2
"E3"	6	25	6.5
"E3"	7	25	6.8
"E3"	8	25	6.1
"E3"	9	25	4
"E3"	10	25	5.5
"E3"	11	25	5.6
"E3"	12	25	4.3
"E3"	13	25	6.5
"E3"	14	25	5.7
"E3"	15	25	5.3
"E3"	16	25	5.5
"E3"	17	25	6.2
"E3"	18	25	4.9
"E3"	19	25	5.7
"E3"	20	25	4.6
"E3"	21	25	5.5
"E3"	22	25	5.7
"E3"	23	25	4.7
"E3"	24	25	6.4
"E3"	25	25	5.4
"E3"	26	25	5.6
"E3"	27	25	5.3
"E3"	28	25	5.1
"E3"	29	25	5.5
"E3"	30	25	5.4
"E3"	31	25	6.2
"E3"	32	25	4.9
"E3"	33	25	5.5
"E3"	34	25	6.1
"E3"	35	25	5.3
"E3"	36	25	4.4
"E3"	1	26	3.7
"E3"	2	26	6.1
"E3"	3	26	6.1
"E3"	4	26	5.2
"E3"	5	26	7.2
"E3"	6	26	5.7
"E3"	7	26	6.1
"E3"	8	26	5.1
"E3"	9	26	5.2
"E3"	10	26	5.2
"E3"	11	26	5
"E3"	12	26	4.9
"E3"	13	26	5.7
"E3"	14	26	6
"E3"	15	26	6.1
"E3"	16	26	5.5
"E3"	17	26	5.6
"E3"	18	26	5.7
"E3"	19	26	5
"E3"	20	26	4.5
"E3"	21	26	6.1
"E3"	22	26	4.1
"E3"	23	26	5.8
"E3"	24	26	6
"E3"	25	26	5.7
"E3"	26	26	5.3
"E3"	27	26	5.5
"E3"	28	26	4.4
"E3"	29	26	6.3
"E3"	30	26	5.7
"E3"	31	26	4.8
"E3"	32	26	5
"E3"	33	26	5.7
"E3"	34	26	4.8
"E3"	35	26	5.3
"E3"	36	26	4.5
"E3"	1	27	2.8
"E3"	2	27	5.5
"E3"	3	27	6.2
"E3"	4	27	6
"E3"	5	27	5.6
"E3"	6	27	6.5
"E3"	7	27	5.7
"E3"	8	27	7
"E3"	9	27	5
"E3"	10	27	4.8
"E3"	11	27	5.8
"E3"	12	27	4.8
"E3"	13	27	5.7
"E3"	14	27	5.9
"E3"	15	27	5
"E3"	16	27	5.7
"E3"	17	27	4.9
"E3"	18	27	4.8
"E3"	19	27	4.8
"E3"	20	27	4.4
"E3"	21	27	5.3
"E3"	22	27	5.3
"E3"	23	27	4.9
"E3"	24	27	5.6
"E3"	25	27	5.5
"E3"	26	27	6.1
"E3"	27	27	5.1
"E3"	28	27	5.3
"E3"	29	27	5.4
"E3"	30	27	5.1
"E3"	31	27	5.5
"E3"	32	27	5.8
"E3"	33	27	5.6
"E3"	34	27	5.5
"E3"	35	27	4.8
"E3"	36	27	4.5
"E3"	1	28	4.3
"E3"	2	28	5
"E3"	3	28	4.9
"E3"	4	28	4.8
"E3"	5	28	5.7
"E3"	6	28	5.5
"E3"	7	28	6.3
"E3"	8	28	5.2
"E3"	9	28	5
"E3"	10	28	4.4
"E3"	11	28	4.7
"E3"	12	28	4.1
"E3"	13	28	5.1
"E3"	14	28	5.2
"E3"	15	28	5
"E3"	16	28	5.5
"E3"	17	28	5
"E3"	18	28	4.9
"E3"	19	28	4.4
"E3"	20	28	3.9
"E3"	21	28	4.9
"E3"	22	28	5.7
"E3"	23	28	5.2
"E3"	24	28	5.5
"E3"	25	28	4.8
"E3"	26	28	5.5
"E3"	27	28	5.3
"E3"	28	28	4.9
"E3"	29	28	4.4
"E3"	30	28	5.5
"E3"	31	28	4.4
"E3"	32	28	5.5
"E3"	33	28	4.3
"E3"	34	28	4.5
"E3"	35	28	4.7
"E3"	36	28	3.1
"E3"	1	29	4.6
"E3"	2	29	5.7
"E3"	3	29	4.7
"E3"	4	29	5.3
"E3"	5	29	5.8
"E3"	6	29	5.7
"E3"	7	29	5.2
"E3"	8	29	6.2
"E3"	9	29	5.2
"E3"	10	29	4
"E3"	11	29	4.5
"E3"	12	29	4.9
"E3"	13	29	4.6
"E3"	14	29	5.4
"E3"	15	29	5.2
"E3"	16	29	5.7
"E3"	17	29	4.9
"E3"	18	29	4.6
"E3"	19	29	5.1
"E3"	20	29	4.5
"E3"	21	29	5.3
"E3"	22	29	5.4
"E3"	23	29	5.5
"E3"	24	29	5.2
"E3"	25	29	5.2
"E3"	26	29	5.3
"E3"	27	29	5.6
"E3"	28	29	4.4
"E3"	29	29	5.1
"E3"	30	29	5.6
"E3"	31	29	5.5
"E3"	32	29	5.8
"E3"	33	29	4
"E3"	34	29	5.9
"E3"	35	29	4.3
"E3"	36	29	4.6
"E3"	1	30	4.4
"E3"	2	30	5.5
"E3"	3	30	5.1
"E3"	4	30	5.8
"E3"	5	30	5.4
"E3"	6	30	6.2
"E3"	7	30	6.2
"E3"	8	30	5.7
"E3"	9	30	5
"E3"	10	30	5
"E3"	11	30	5
"E3"	12	30	4.4
"E3"	13	30	4.9
"E3"	14	30	5.3
"E3"	15	30	5.6
"E3"	16	30	5.6
"E3"	17	30	5.2
"E3"	18	30	4.9
"E3"	19	30	4.7
"E3"	20	30	4.5
"E3"	21	30	5.1
"E3"	22	30	5
"E3"	23	30	5.2
"E3"	24	30	5.7
"E3"	25	30	4.6
"E3"	26	30	4.9
"E3"	27	30	5
"E3"	28	30	5
"E3"	29	30	5.7
"E3"	30	30	6
"E3"	31	30	5.3
"E3"	32	30	5.3
"E3"	33	30	5.4
"E3"	34	30	5.3
"E3"	35	30	4.5
"E3"	36	30	6.1
"E3"	1	31	4.1
"E3"	2	31	5.3
"E3"	3	31	5.2
"E3"	4	31	4.9
"E3"	5	31	6.7
"E3"	6	31	5.8
"E3"	7	31	5.5
"E3"	8	31	5.3
"E3"	9	31	5.4
"E3"	10	31	5.6
"E3"	11	31	5.2
"E3"	12	31	4.8
"E3"	13	31	5.9
"E3"	14	31	5.3
"E3"	15	31	5.1
"E3"	16	31	5.8
"E3"	17	31	4.8
"E3"	18	31	4.9
"E3"	19	31	4.7
"E3"	20	31	4.1
"E3"	21	31	4.9
"E3"	22	31	5.1
"E3"	23	31	4.8
"E3"	24	31	5.6
"E3"	25	31	4.9
"E3"	26	31	4.3
"E3"	27	31	4.9
"E3"	28	31	5.9
"E3"	29	31	4.8
"E3"	30	31	5.6
"E3"	31	31	4.6
"E3"	32	31	7.4
"E3"	33	31	5.9
"E3"	34	31	5.3
"E3"	35	31	5.8
"E3"	36	31	5.2
"E3"	1	32	4.5
"E3"	2	32	5.6
"E3"	3	32	5.4
"E3"	4	32	4.8
"E3"	5	32	5
"E3"	6	32	6.5
"E3"	7	32	5.7
"E3"	8	32	6.2
"E3"	9	32	4.4
"E3"	10	32	4.9
"E3"	11	32	5.1
"E3"	12	32	4.6
"E3"	13	32	5
"E3"	14	32	5
"E3"	15	32	5.5
"E3"	16	32	5.9
"E3"	17	32	5
"E3"	18	32	6.3
"E3"	19	32	3.9
"E3"	20	32	4.5
"E3"	21	32	5.1
"E3"	22	32	4.8
"E3"	23	32	4.7
"E3"	24	32	5.4
"E3"	25	32	4.3
"E3"	26	32	5.3
"E3"	27	32	4.8
"E3"	28	32	5.3
"E3"	29	32	5.9
"E3"	30	32	5.2
"E3"	31	32	5
"E3"	32	32	5.6
"E3"	33	32	3.7
"E3"	34	32	5.3
"E3"	35	32	5.9
"E3"	36	32	4.1
"E3"	1	33	3.4
"E3"	2	33	6.3
"E3"	3	33	5.2
"E3"	4	33	4.7
"E3"	5	33	6
"E3"	6	33	5.7
"E3"	7	33	5.9
"E3"	8	33	5.1
"E3"	9	33	4.9
"E3"	10	33	5.5
"E3"	11	33	5.1
"E3"	12	33	4.1
"E3"	13	33	5.8
"E3"	14	33	4.9
"E3"	15	33	5.9
"E3"	16	33	5.5
"E3"	17	33	5.7
"E3"	18	33	5.1
"E3"	19	33	5.2
"E3"	20	33	3.7
"E3"	21	33	5.4
"E3"	22	33	4.8
"E3"	23	33	4.9
"E3"	24	33	4.9
"E3"	25	33	5.5
"E3"	26	33	4.5
"E3"	27	33	5.4
"E3"	28	33	4.2
"E3"	29	33	5.7
"E3"	30	33	5.3
"E3"	31	33	4.9
"E3"	32	33	3.9
"E3"	33	33	5.5
"E3"	34	33	5.7
"E3"	35	33	5.3
"E3"	36	33	3
"E3"	1	34	5.6
"E3"	2	34	4.7
"E3"	3	34	6.6
"E3"	4	34	4.5
"E3"	5	34	6.1
"E3"	6	34	5.7
"E3"	7	34	6
"E3"	8	34	4.6
"E3"	9	34	5
"E3"	10	34	4.7
"E3"	11	34	5
"E3"	12	34	4.6
"E3"	13	34	5.3
"E3"	14	34	4.5
"E3"	15	34	5.5
"E3"	16	34	5.5
"E3"	17	34	4.7
"E3"	18	34	5.1
"E3"	19	34	4.7
"E3"	20	34	4.1
"E3"	21	34	5.5
"E3"	22	34	4.8
"E3"	23	34	5.5
"E3"	24	34	5.2
"E3"	25	34	4.6
"E3"	26	34	4.7
"E3"	27	34	5.1
"E3"	28	34	5
"E3"	29	34	5.3
"E3"	30	34	4.9
"E3"	31	34	4.8
"E3"	32	34	4.6
"E3"	33	34	4.4
"E3"	34	34	5
"E3"	35	34	5.2
"E3"	36	34	3.6
"E3"	1	35	5.4
"E3"	2	35	5
"E3"	3	35	5.4
"E3"	4	35	4.1
"E3"	5	35	5.7
"E3"	6	35	5.7
"E3"	7	35	5.5
"E3"	8	35	4.6
"E3"	9	35	4.7
"E3"	10	35	4.6
"E3"	11	35	4.4
"E3"	12	35	4
"E3"	13	35	4.8
"E3"	14	35	5.5
"E3"	15	35	4.3
"E3"	16	35	5.2
"E3"	17	35	5.4
"E3"	18	35	5
"E3"	19	35	4.6
"E3"	20	35	4.1
"E3"	21	35	4.8
"E3"	22	35	4.2
"E3"	23	35	5.7
"E3"	24	35	4.5
"E3"	25	35	4.5
"E3"	26	35	4.5
"E3"	27	35	4.3
"E3"	28	35	3.8
"E3"	29	35	4.4
"E3"	30	35	4.3
"E3"	31	35	4.3
"E3"	32	35	4.9
"E3"	33	35	4.6
"E3"	34	35	4.7
"E3"	35	35	3.9
"E3"	36	35	4.5
"E3"	1	36	5.2
"E3"	2	36	6
"E3"	3	36	4.9
"E3"	4	36	5.3
"E3"	5	36	5.1
"E3"	6	36	5.3
"E3"	7	36	5.8
"E3"	8	36	5.8
"E3"	9	36	4.9
"E3"	10	36	5.3
"E3"	11	36	4.7
"E3"	12	36	4.4
"E3"	13	36	5.3
"E3"	14	36	5
"E3"	15	36	3.5
"E3"	16	36	4.4
"E3"	17	36	4.5
"E3"	18	36	4.8
"E3"	19	36	4.2
"E3"	20	36	4.5
"E3"	21	36	4.7
"E3"	22	36	4.8
"E3"	23	36	5.1
"E3"	24	36	5.1
"E3"	25	36	4
"E3"	26	36	4.6
"E3"	27	36	4.5
"E3"	28	36	3.7
"E3"	29	36	4.7
"E3"	30	36	5.9
"E3"	31	36	4.1
"E3"	32	36	4.5
"E3"	33	36	4
"E3"	34	36	4.9
"E3"	35	36	4.3
"E3"	36	36	3.3
