"gen"	"year"	"loc"	"block"	"yield"
1557	2007	"Delta"	"B3"	8875
1557	2007	"Delta"	"B4"	9193
1558	2007	"Delta"	"B1"	8183
1558	2007	"Delta"	"B2"	8624
1558	2007	"Delta"	"B3"	8369
1558	2007	"Delta"	"B4"	7493
1559	2007	"Delta"	"B1"	7718
1559	2007	"Delta"	"B2"	8912
1559	2007	"Delta"	"B3"	7996
1559	2007	"Delta"	"B4"	9378
1560	2007	"Delta"	"B1"	6760
1560	2007	"Delta"	"B2"	7450
1560	2007	"Delta"	"B3"	6618
1560	2007	"Delta"	"B4"	7705
1561	2007	"Delta"	"B1"	7586
1561	2007	"Delta"	"B2"	9170
1561	2007	"Delta"	"B3"	8755
1561	2007	"Delta"	"B4"	7855
1562	2007	"Delta"	"B1"	7137
1562	2007	"Delta"	"B2"	6485
1562	2007	"Delta"	"B3"	7782
1562	2007	"Delta"	"B4"	8006
1155	2008	"Delta"	"B1"	4147
1155	2008	"Delta"	"B2"	3532
1155	2008	"Delta"	"B3"	2617
1155	2008	"Delta"	"B4"	3807
1156	2008	"Delta"	"B1"	5711
1156	2008	"Delta"	"B2"	6147
1156	2008	"Delta"	"B3"	6140
1156	2008	"Delta"	"B4"	6533
1341	2008	"Delta"	"B1"	5270
1341	2008	"Delta"	"B2"	5486
1341	2008	"Delta"	"B3"	4205
1341	2008	"Delta"	"B4"	7641
1392	2008	"Delta"	"B1"	5284
1392	2008	"Delta"	"B2"	5009
1392	2008	"Delta"	"B3"	4434
1392	2008	"Delta"	"B4"	5964
1489	2008	"Delta"	"B1"	5396
1489	2008	"Delta"	"B2"	6191
1489	2008	"Delta"	"B3"	6250
1489	2008	"Delta"	"B4"	5856
1496	2008	"Delta"	"B1"	7707
1496	2008	"Delta"	"B2"	8352
1496	2008	"Delta"	"B3"	7709
1496	2008	"Delta"	"B4"	8123
1500	2008	"Delta"	"B1"	7548
1500	2008	"Delta"	"B2"	6400
1500	2008	"Delta"	"B3"	7918
1500	2008	"Delta"	"B4"	7914
1551	2008	"Delta"	"B1"	6199
1551	2008	"Delta"	"B2"	5285
1551	2008	"Delta"	"B3"	6433
1551	2008	"Delta"	"B4"	6687
1561	2008	"Delta"	"B1"	8078
1561	2008	"Delta"	"B2"	6622
1561	2008	"Delta"	"B3"	7505
1561	2008	"Delta"	"B4"	7266
1591	2008	"Delta"	"B1"	7085
1591	2008	"Delta"	"B2"	7269
1591	2008	"Delta"	"B3"	7676
1591	2008	"Delta"	"B4"	8415
1599	2008	"Delta"	"B1"	7814
1599	2008	"Delta"	"B2"	7747
1599	2008	"Delta"	"B3"	6720
1599	2008	"Delta"	"B4"	8719
1600	2008	"Delta"	"B1"	8194
1600	2008	"Delta"	"B2"	8809
1600	2008	"Delta"	"B3"	8691
1600	2008	"Delta"	"B4"	8625
1601	2008	"Delta"	"B1"	7375
1601	2008	"Delta"	"B2"	7502
1601	2008	"Delta"	"B3"	5769
1601	2008	"Delta"	"B4"	8371
1602	2008	"Delta"	"B1"	8318
1602	2008	"Delta"	"B2"	8452
1602	2008	"Delta"	"B3"	7761
1602	2008	"Delta"	"B4"	8366
1603	2008	"Delta"	"B1"	8016
1603	2008	"Delta"	"B2"	8449
1603	2008	"Delta"	"B3"	7744
1603	2008	"Delta"	"B4"	7522
1604	2008	"Delta"	"B1"	7120
1604	2008	"Delta"	"B2"	8792
1604	2008	"Delta"	"B3"	8667
1604	2008	"Delta"	"B4"	7755
1605	2008	"Delta"	"B1"	7451
1605	2008	"Delta"	"B2"	7771
1605	2008	"Delta"	"B3"	6303
1605	2008	"Delta"	"B4"	7211
1610	2008	"Delta"	"B1"	3985
1610	2008	"Delta"	"B2"	3708
1610	2008	"Delta"	"B3"	4596
1610	2008	"Delta"	"B4"	4682
1611	2008	"Delta"	"B1"	4265
1611	2008	"Delta"	"B2"	6128
1611	2008	"Delta"	"B3"	4221
1611	2008	"Delta"	"B4"	3774
1612	2008	"Delta"	"B1"	3243
1612	2008	"Delta"	"B2"	4144
1612	2008	"Delta"	"B3"	3363
1612	2008	"Delta"	"B4"	4560
1156	2009	"Delta"	"B1"	3974
1156	2009	"Delta"	"B2"	5357
1156	2009	"Delta"	"B3"	4563
1156	2009	"Delta"	"B4"	4893
1500	2009	"Delta"	"B1"	3555
1500	2009	"Delta"	"B2"	4369
1500	2009	"Delta"	"B3"	4224
1500	2009	"Delta"	"B4"	4921
1592	2009	"Delta"	"B1"	4653
1592	2009	"Delta"	"B2"	5382
1592	2009	"Delta"	"B3"	4997
1592	2009	"Delta"	"B4"	3982
1600	2009	"Delta"	"B1"	5264
1600	2009	"Delta"	"B2"	6492
1600	2009	"Delta"	"B3"	6395
1600	2009	"Delta"	"B4"	6554
1616	2009	"Delta"	"B1"	5341
1616	2009	"Delta"	"B2"	5862
1616	2009	"Delta"	"B3"	6280
1616	2009	"Delta"	"B4"	6976
1617	2009	"Delta"	"B1"	5382
1617	2009	"Delta"	"B2"	6442
1617	2009	"Delta"	"B3"	5197
1617	2009	"Delta"	"B4"	6264
1618	2009	"Delta"	"B1"	4444
1618	2009	"Delta"	"B2"	5866
1618	2009	"Delta"	"B3"	5334
1618	2009	"Delta"	"B4"	4955
1619	2009	"Delta"	"B1"	2633
1619	2009	"Delta"	"B2"	2379
1619	2009	"Delta"	"B3"	2137
1619	2009	"Delta"	"B4"	1059
1620	2009	"Delta"	"B1"	1458
1620	2009	"Delta"	"B2"	1968
1620	2009	"Delta"	"B3"	2848
1620	2009	"Delta"	"B4"	2168
1621	2009	"Delta"	"B1"	3616
1621	2009	"Delta"	"B2"	4516
1621	2009	"Delta"	"B3"	3257
1621	2009	"Delta"	"B4"	3889
1622	2009	"Delta"	"B1"	4961
1622	2009	"Delta"	"B2"	4505
1622	2009	"Delta"	"B3"	5715
1622	2009	"Delta"	"B4"	3077
1626	2009	"Delta"	"B1"	3865
1626	2009	"Delta"	"B2"	2799
1626	2009	"Delta"	"B3"	4007
1626	2009	"Delta"	"B4"	4613
1636	2009	"Delta"	"B1"	2230
1636	2009	"Delta"	"B2"	888
1636	2009	"Delta"	"B3"	1602
1636	2009	"Delta"	"B4"	1915
1637	2009	"Delta"	"B1"	1718
1637	2009	"Delta"	"B2"	2422
1637	2009	"Delta"	"B3"	2083
1637	2009	"Delta"	"B4"	2707
1638	2009	"Delta"	"B1"	3103
1638	2009	"Delta"	"B2"	2876
1638	2009	"Delta"	"B3"	4619
1638	2009	"Delta"	"B4"	1710
1155	2010	"Delta"	"B1"	8045
1155	2010	"Delta"	"B2"	9591
1155	2010	"Delta"	"B3"	9485
1155	2010	"Delta"	"B4"	8880
1156	2010	"Delta"	"B1"	6424
1156	2010	"Delta"	"B2"	7410
1156	2010	"Delta"	"B3"	7333
1156	2010	"Delta"	"B4"	7351
1500	2010	"Delta"	"B1"	4459
1500	2010	"Delta"	"B2"	6396
1500	2010	"Delta"	"B3"	8108
1500	2010	"Delta"	"B4"	5908
1599	2010	"Delta"	"B1"	6883
1599	2010	"Delta"	"B2"	6898
1599	2010	"Delta"	"B3"	8118
1599	2010	"Delta"	"B4"	6458
1600	2010	"Delta"	"B1"	9051
1600	2010	"Delta"	"B2"	7407
1600	2010	"Delta"	"B3"	8744
1600	2010	"Delta"	"B4"	9299
1605	2010	"Delta"	"B1"	6889
1605	2010	"Delta"	"B2"	7956
1605	2010	"Delta"	"B3"	6814
1605	2010	"Delta"	"B4"	7091
1616	2010	"Delta"	"B1"	5450
1616	2010	"Delta"	"B2"	6675
1616	2010	"Delta"	"B3"	7137
1616	2010	"Delta"	"B4"	7144
1624	2010	"Delta"	"B1"	8805
1624	2010	"Delta"	"B2"	8258
1624	2010	"Delta"	"B3"	7888
1624	2010	"Delta"	"B4"	7597
1642	2010	"Delta"	"B1"	5536
1642	2010	"Delta"	"B2"	6646
1642	2010	"Delta"	"B3"	7800
1642	2010	"Delta"	"B4"	7727
1643	2010	"Delta"	"B1"	4616
1643	2010	"Delta"	"B2"	4662
1643	2010	"Delta"	"B3"	4456
1643	2010	"Delta"	"B4"	3831
1647	2010	"Delta"	"B1"	6882
1647	2010	"Delta"	"B2"	5759
1647	2010	"Delta"	"B3"	7766
1647	2010	"Delta"	"B4"	6189
1648	2010	"Delta"	"B1"	6975
1648	2010	"Delta"	"B2"	7597
1648	2010	"Delta"	"B3"	7374
1648	2010	"Delta"	"B4"	7097
1649	2010	"Delta"	"B1"	5843
1649	2010	"Delta"	"B2"	6730
1649	2010	"Delta"	"B3"	6544
1649	2010	"Delta"	"B4"	6223
1651	2010	"Delta"	"B1"	6394
1651	2010	"Delta"	"B2"	7272
1651	2010	"Delta"	"B3"	7483
1651	2010	"Delta"	"B4"	5915
1659	2010	"Delta"	"B1"	5574
1659	2010	"Delta"	"B2"	7270
1659	2010	"Delta"	"B3"	7052
1659	2010	"Delta"	"B4"	6948
1673	2010	"Delta"	"B1"	4434
1673	2010	"Delta"	"B2"	3965
1673	2010	"Delta"	"B3"	4041
1673	2010	"Delta"	"B4"	4321
1500	2011	"Delta"	"B1"	5679
1500	2011	"Delta"	"B2"	5674
1500	2011	"Delta"	"B3"	5466
1500	2011	"Delta"	"B4"	5565
1605	2011	"Delta"	"B1"	5272
1605	2011	"Delta"	"B2"	4946
1605	2011	"Delta"	"B3"	6982
1605	2011	"Delta"	"B4"	6486
1679	2011	"Delta"	"B1"	5057
1679	2011	"Delta"	"B2"	5792
1679	2011	"Delta"	"B3"	5653
1679	2011	"Delta"	"B4"	5505
1681	2011	"Delta"	"B1"	4415
1681	2011	"Delta"	"B2"	4620
1681	2011	"Delta"	"B3"	4491
1681	2011	"Delta"	"B4"	4654
1682	2011	"Delta"	"B1"	5942
1682	2011	"Delta"	"B2"	5355
1682	2011	"Delta"	"B3"	5649
1682	2011	"Delta"	"B4"	7241
1683	2011	"Delta"	"B1"	5280
1683	2011	"Delta"	"B2"	4103
1683	2011	"Delta"	"B3"	5223
1683	2011	"Delta"	"B4"	6077
1685	2011	"Delta"	"B1"	1820
1685	2011	"Delta"	"B2"	1472
1685	2011	"Delta"	"B3"	1619
1685	2011	"Delta"	"B4"	1369
1687	2011	"Delta"	"B1"	7278
1687	2011	"Delta"	"B2"	5524
1687	2011	"Delta"	"B3"	5940
1687	2011	"Delta"	"B4"	6729
1699	2011	"Delta"	"B1"	3027
1699	2011	"Delta"	"B2"	2541
1699	2011	"Delta"	"B3"	3033
1699	2011	"Delta"	"B4"	2896
1700	2011	"Delta"	"B1"	3498
1700	2011	"Delta"	"B2"	3878
1700	2011	"Delta"	"B3"	3326
1700	2011	"Delta"	"B4"	4628
1703	2011	"Delta"	"B1"	4611
1703	2011	"Delta"	"B2"	4801
1703	2011	"Delta"	"B3"	5062
1703	2011	"Delta"	"B4"	4637
474	2011	"Delta"	"B1"	1128
474	2011	"Delta"	"B2"	563
474	2011	"Delta"	"B3"	1207
474	2011	"Delta"	"B4"	1190
1710	2012	"Delta"	"B1"	4000
1710	2012	"Delta"	"B2"	3731
1711	2012	"Delta"	"B1"	5880
1711	2012	"Delta"	"B2"	5128
1711	2012	"Delta"	"B3"	4034
1712	2012	"Delta"	"B1"	4030
1712	2012	"Delta"	"B2"	4284
1712	2012	"Delta"	"B3"	2450
1712	2012	"Delta"	"B4"	4393
1713	2012	"Delta"	"B1"	5337
1713	2012	"Delta"	"B3"	4913
1715	2012	"Delta"	"B2"	4307
1715	2012	"Delta"	"B4"	4181
1725	2012	"Delta"	"B3"	4326
1725	2012	"Delta"	"B4"	5028
1734	2012	"Delta"	"B2"	4536
1734	2012	"Delta"	"B3"	4651
1734	2012	"Delta"	"B4"	3576
1155	2008	"Fresno"	"B1"	7922
1155	2008	"Fresno"	"B2"	9104
1155	2008	"Fresno"	"B3"	8484
1155	2008	"Fresno"	"B4"	8535
1156	2008	"Fresno"	"B1"	7186
1156	2008	"Fresno"	"B2"	7627
1156	2008	"Fresno"	"B3"	7730
1156	2008	"Fresno"	"B4"	7504
1341	2008	"Fresno"	"B1"	5459
1341	2008	"Fresno"	"B2"	6917
1341	2008	"Fresno"	"B3"	5543
1341	2008	"Fresno"	"B4"	7126
1392	2008	"Fresno"	"B1"	6854
1392	2008	"Fresno"	"B2"	7441
1392	2008	"Fresno"	"B3"	7476
1392	2008	"Fresno"	"B4"	6933
1489	2008	"Fresno"	"B1"	6813
1489	2008	"Fresno"	"B2"	6867
1489	2008	"Fresno"	"B3"	6880
1489	2008	"Fresno"	"B4"	6067
1496	2008	"Fresno"	"B1"	8894
1496	2008	"Fresno"	"B2"	7360
1496	2008	"Fresno"	"B3"	7954
1496	2008	"Fresno"	"B4"	7405
1500	2008	"Fresno"	"B1"	5266
1500	2008	"Fresno"	"B2"	3994
1500	2008	"Fresno"	"B3"	6019
1500	2008	"Fresno"	"B4"	3643
1551	2008	"Fresno"	"B1"	2655
1551	2008	"Fresno"	"B2"	3222
1551	2008	"Fresno"	"B3"	3736
1551	2008	"Fresno"	"B4"	2371
1561	2008	"Fresno"	"B1"	5170
1561	2008	"Fresno"	"B2"	3749
1561	2008	"Fresno"	"B3"	4322
1561	2008	"Fresno"	"B4"	2907
1591	2008	"Fresno"	"B1"	6281
1591	2008	"Fresno"	"B2"	6979
1591	2008	"Fresno"	"B3"	7296
1591	2008	"Fresno"	"B4"	7732
1599	2008	"Fresno"	"B1"	7112
1599	2008	"Fresno"	"B2"	7862
1599	2008	"Fresno"	"B3"	7921
1599	2008	"Fresno"	"B4"	7412
1600	2008	"Fresno"	"B1"	6993
1600	2008	"Fresno"	"B2"	7409
1600	2008	"Fresno"	"B3"	7275
1600	2008	"Fresno"	"B4"	7229
1601	2008	"Fresno"	"B1"	8297
1601	2008	"Fresno"	"B2"	7464
1601	2008	"Fresno"	"B3"	8229
1601	2008	"Fresno"	"B4"	7023
1602	2008	"Fresno"	"B1"	8157
1602	2008	"Fresno"	"B2"	8300
1602	2008	"Fresno"	"B3"	7527
1602	2008	"Fresno"	"B4"	7621
1603	2008	"Fresno"	"B1"	7360
1603	2008	"Fresno"	"B2"	6682
1603	2008	"Fresno"	"B3"	7251
1603	2008	"Fresno"	"B4"	7350
1604	2008	"Fresno"	"B1"	7990
1604	2008	"Fresno"	"B2"	6399
1604	2008	"Fresno"	"B3"	7866
1604	2008	"Fresno"	"B4"	6399
1605	2008	"Fresno"	"B1"	5899
1605	2008	"Fresno"	"B2"	5712
1605	2008	"Fresno"	"B3"	5152
1605	2008	"Fresno"	"B4"	6779
1610	2008	"Fresno"	"B1"	938
1610	2008	"Fresno"	"B2"	972
1610	2008	"Fresno"	"B3"	2533
1610	2008	"Fresno"	"B4"	1144
1611	2008	"Fresno"	"B1"	2298
1611	2008	"Fresno"	"B2"	1615
1611	2008	"Fresno"	"B3"	1579
1611	2008	"Fresno"	"B4"	1796
1612	2008	"Fresno"	"B1"	824
1612	2008	"Fresno"	"B2"	1076
1612	2008	"Fresno"	"B3"	787
1612	2008	"Fresno"	"B4"	2490
1156	2009	"Fresno"	"B1"	7753
1156	2009	"Fresno"	"B2"	7992
1156	2009	"Fresno"	"B3"	8274
1156	2009	"Fresno"	"B4"	6787
1500	2009	"Fresno"	"B1"	7291
1500	2009	"Fresno"	"B2"	6970
1500	2009	"Fresno"	"B3"	7453
1500	2009	"Fresno"	"B4"	7166
1592	2009	"Fresno"	"B1"	7335
1592	2009	"Fresno"	"B2"	8973
1592	2009	"Fresno"	"B3"	8701
1592	2009	"Fresno"	"B4"	8175
1600	2009	"Fresno"	"B1"	7586
1600	2009	"Fresno"	"B2"	8059
1600	2009	"Fresno"	"B3"	7542
1600	2009	"Fresno"	"B4"	8140
1616	2009	"Fresno"	"B1"	7522
1616	2009	"Fresno"	"B2"	8348
1616	2009	"Fresno"	"B3"	7528
1616	2009	"Fresno"	"B4"	8117
1617	2009	"Fresno"	"B1"	6716
1617	2009	"Fresno"	"B2"	7473
1617	2009	"Fresno"	"B3"	7521
1617	2009	"Fresno"	"B4"	7085
1618	2009	"Fresno"	"B1"	7456
1618	2009	"Fresno"	"B2"	7654
1618	2009	"Fresno"	"B3"	7616
1618	2009	"Fresno"	"B4"	7634
1619	2009	"Fresno"	"B1"	3352
1619	2009	"Fresno"	"B2"	2643
1619	2009	"Fresno"	"B3"	3515
1619	2009	"Fresno"	"B4"	3976
1620	2009	"Fresno"	"B1"	2530
1620	2009	"Fresno"	"B2"	7151
1620	2009	"Fresno"	"B3"	3510
1620	2009	"Fresno"	"B4"	2980
1621	2009	"Fresno"	"B1"	5784
1621	2009	"Fresno"	"B2"	6176
1621	2009	"Fresno"	"B3"	6337
1621	2009	"Fresno"	"B4"	6645
1622	2009	"Fresno"	"B1"	5247
1622	2009	"Fresno"	"B2"	5718
1622	2009	"Fresno"	"B3"	5894
1622	2009	"Fresno"	"B4"	5969
1626	2009	"Fresno"	"B1"	6656
1626	2009	"Fresno"	"B2"	7227
1626	2009	"Fresno"	"B3"	6364
1626	2009	"Fresno"	"B4"	6744
1636	2009	"Fresno"	"B1"	5232
1636	2009	"Fresno"	"B2"	7103
1636	2009	"Fresno"	"B3"	6813
1636	2009	"Fresno"	"B4"	6961
1637	2009	"Fresno"	"B1"	6172
1637	2009	"Fresno"	"B2"	6944
1637	2009	"Fresno"	"B3"	7015
1637	2009	"Fresno"	"B4"	7061
1638	2009	"Fresno"	"B1"	5869
1638	2009	"Fresno"	"B2"	5621
1638	2009	"Fresno"	"B3"	5852
1638	2009	"Fresno"	"B4"	4892
1155	2010	"Fresno"	"B1"	8801
1155	2010	"Fresno"	"B2"	8875
1155	2010	"Fresno"	"B3"	8548
1155	2010	"Fresno"	"B4"	7999
1156	2010	"Fresno"	"B1"	7447
1156	2010	"Fresno"	"B2"	7475
1156	2010	"Fresno"	"B3"	7898
1156	2010	"Fresno"	"B4"	8202
1500	2010	"Fresno"	"B1"	7069
1500	2010	"Fresno"	"B2"	6830
1500	2010	"Fresno"	"B3"	7255
1500	2010	"Fresno"	"B4"	6960
1599	2010	"Fresno"	"B1"	8853
1599	2010	"Fresno"	"B2"	9298
1599	2010	"Fresno"	"B3"	8911
1599	2010	"Fresno"	"B4"	9223
1600	2010	"Fresno"	"B1"	7529
1600	2010	"Fresno"	"B2"	8080
1600	2010	"Fresno"	"B3"	8460
1600	2010	"Fresno"	"B4"	8394
1605	2010	"Fresno"	"B1"	7871
1605	2010	"Fresno"	"B2"	7190
1605	2010	"Fresno"	"B3"	8111
1605	2010	"Fresno"	"B4"	7848
1616	2010	"Fresno"	"B1"	7677
1616	2010	"Fresno"	"B2"	7698
1616	2010	"Fresno"	"B3"	7620
1616	2010	"Fresno"	"B4"	7322
1624	2010	"Fresno"	"B1"	8792
1624	2010	"Fresno"	"B2"	9324
1624	2010	"Fresno"	"B3"	8119
1624	2010	"Fresno"	"B4"	8829
1642	2010	"Fresno"	"B1"	6923
1642	2010	"Fresno"	"B2"	6695
1642	2010	"Fresno"	"B3"	6847
1642	2010	"Fresno"	"B4"	6889
1643	2010	"Fresno"	"B1"	7976
1643	2010	"Fresno"	"B2"	7685
1643	2010	"Fresno"	"B3"	8092
1643	2010	"Fresno"	"B4"	8917
1647	2010	"Fresno"	"B1"	6595
1647	2010	"Fresno"	"B2"	5920
1647	2010	"Fresno"	"B3"	5818
1647	2010	"Fresno"	"B4"	6370
1648	2010	"Fresno"	"B1"	7033
1648	2010	"Fresno"	"B2"	7025
1648	2010	"Fresno"	"B3"	6945
1648	2010	"Fresno"	"B4"	6783
1649	2010	"Fresno"	"B1"	6418
1649	2010	"Fresno"	"B2"	6502
1649	2010	"Fresno"	"B3"	6644
1649	2010	"Fresno"	"B4"	7412
1651	2010	"Fresno"	"B1"	5968
1651	2010	"Fresno"	"B2"	5687
1651	2010	"Fresno"	"B3"	5349
1651	2010	"Fresno"	"B4"	6286
1659	2010	"Fresno"	"B1"	8762
1659	2010	"Fresno"	"B2"	9245
1659	2010	"Fresno"	"B3"	7963
1659	2010	"Fresno"	"B4"	8814
1673	2010	"Fresno"	"B1"	7963
1673	2010	"Fresno"	"B2"	8149
1673	2010	"Fresno"	"B3"	8318
1673	2010	"Fresno"	"B4"	7561
1500	2011	"Fresno"	"B1"	6649
1500	2011	"Fresno"	"B2"	7412
1500	2011	"Fresno"	"B3"	6918
1500	2011	"Fresno"	"B4"	6851
1605	2011	"Fresno"	"B1"	7684
1605	2011	"Fresno"	"B2"	7338
1605	2011	"Fresno"	"B3"	6701
1605	2011	"Fresno"	"B4"	6735
1679	2011	"Fresno"	"B1"	6693
1679	2011	"Fresno"	"B2"	7379
1679	2011	"Fresno"	"B3"	6944
1679	2011	"Fresno"	"B4"	6615
1681	2011	"Fresno"	"B1"	8073
1681	2011	"Fresno"	"B2"	8468
1681	2011	"Fresno"	"B3"	8037
1681	2011	"Fresno"	"B4"	8039
1682	2011	"Fresno"	"B1"	7145
1682	2011	"Fresno"	"B2"	6580
1682	2011	"Fresno"	"B3"	7351
1682	2011	"Fresno"	"B4"	7948
1683	2011	"Fresno"	"B1"	6574
1683	2011	"Fresno"	"B2"	6810
1683	2011	"Fresno"	"B3"	6889
1683	2011	"Fresno"	"B4"	8421
1685	2011	"Fresno"	"B1"	6243
1685	2011	"Fresno"	"B2"	4675
1685	2011	"Fresno"	"B3"	3736
1685	2011	"Fresno"	"B4"	5194
1687	2011	"Fresno"	"B1"	7326
1687	2011	"Fresno"	"B2"	6443
1687	2011	"Fresno"	"B3"	6474
1687	2011	"Fresno"	"B4"	7599
1699	2011	"Fresno"	"B1"	5092
1699	2011	"Fresno"	"B2"	4364
1699	2011	"Fresno"	"B3"	5863
1699	2011	"Fresno"	"B4"	4989
1700	2011	"Fresno"	"B1"	6641
1700	2011	"Fresno"	"B2"	6048
1700	2011	"Fresno"	"B3"	6768
1700	2011	"Fresno"	"B4"	7616
1703	2011	"Fresno"	"B1"	7032
1703	2011	"Fresno"	"B2"	7831
1703	2011	"Fresno"	"B3"	7578
1703	2011	"Fresno"	"B4"	7417
474	2011	"Fresno"	"B1"	2910
474	2011	"Fresno"	"B2"	4306
474	2011	"Fresno"	"B3"	3176
474	2011	"Fresno"	"B4"	2465
1710	2012	"Fresno"	"B1"	4890
1710	2012	"Fresno"	"B2"	5534
1710	2012	"Fresno"	"B3"	4727
1710	2012	"Fresno"	"B4"	5269
1711	2012	"Fresno"	"B1"	5503
1711	2012	"Fresno"	"B2"	6969
1711	2012	"Fresno"	"B3"	6191
1711	2012	"Fresno"	"B4"	6205
1712	2012	"Fresno"	"B1"	6427
1712	2012	"Fresno"	"B2"	5465
1712	2012	"Fresno"	"B3"	6674
1712	2012	"Fresno"	"B4"	6141
1713	2012	"Fresno"	"B1"	5703
1713	2012	"Fresno"	"B2"	5837
1713	2012	"Fresno"	"B3"	5783
1713	2012	"Fresno"	"B4"	5306
1715	2012	"Fresno"	"B1"	5874
1715	2012	"Fresno"	"B2"	5423
1715	2012	"Fresno"	"B3"	5405
1715	2012	"Fresno"	"B4"	5607
1725	2012	"Fresno"	"B1"	5667
1725	2012	"Fresno"	"B2"	6417
1725	2012	"Fresno"	"B3"	6803
1725	2012	"Fresno"	"B4"	5694
1734	2012	"Fresno"	"B2"	6281
1734	2012	"Fresno"	"B3"	5676
1734	2012	"Fresno"	"B4"	5570
1155	2005	"Imperial"	"B1"	8368
1155	2005	"Imperial"	"B2"	8861
1155	2005	"Imperial"	"B3"	8766
1155	2005	"Imperial"	"B4"	7767
1156	2005	"Imperial"	"B1"	8313
1156	2005	"Imperial"	"B2"	9098
1156	2005	"Imperial"	"B3"	9213
1156	2005	"Imperial"	"B4"	8250
1255	2005	"Imperial"	"B1"	8745
1255	2005	"Imperial"	"B2"	9185
1255	2005	"Imperial"	"B3"	8508
1255	2005	"Imperial"	"B4"	7591
1296	2005	"Imperial"	"B1"	7628
1296	2005	"Imperial"	"B2"	8085
1296	2005	"Imperial"	"B3"	7390
1296	2005	"Imperial"	"B4"	8152
1341	2005	"Imperial"	"B1"	8241
1341	2005	"Imperial"	"B2"	7593
1341	2005	"Imperial"	"B3"	7296
1341	2005	"Imperial"	"B4"	6605
1392	2005	"Imperial"	"B1"	8674
1392	2005	"Imperial"	"B2"	7876
1392	2005	"Imperial"	"B3"	8123
1392	2005	"Imperial"	"B4"	7671
1413	2005	"Imperial"	"B1"	5716
1413	2005	"Imperial"	"B2"	5506
1413	2005	"Imperial"	"B3"	6279
1413	2005	"Imperial"	"B4"	5617
1418	2005	"Imperial"	"B1"	7519
1418	2005	"Imperial"	"B2"	7373
1418	2005	"Imperial"	"B3"	8464
1418	2005	"Imperial"	"B4"	7677
1423	2005	"Imperial"	"B1"	7897
1423	2005	"Imperial"	"B2"	8393
1423	2005	"Imperial"	"B3"	8491
1423	2005	"Imperial"	"B4"	8669
1469	2005	"Imperial"	"B1"	7513
1469	2005	"Imperial"	"B2"	7007
1469	2005	"Imperial"	"B3"	8609
1469	2005	"Imperial"	"B4"	7005
1470	2005	"Imperial"	"B1"	4524
1470	2005	"Imperial"	"B2"	6554
1470	2005	"Imperial"	"B3"	5927
1470	2005	"Imperial"	"B4"	6370
1471	2005	"Imperial"	"B1"	6547
1471	2005	"Imperial"	"B2"	7562
1471	2005	"Imperial"	"B3"	7146
1471	2005	"Imperial"	"B4"	7863
1472	2005	"Imperial"	"B1"	8200
1472	2005	"Imperial"	"B2"	6598
1472	2005	"Imperial"	"B3"	7674
1472	2005	"Imperial"	"B4"	7136
1480	2005	"Imperial"	"B1"	7632
1480	2005	"Imperial"	"B2"	8318
1480	2005	"Imperial"	"B3"	8719
1480	2005	"Imperial"	"B4"	8445
1481	2005	"Imperial"	"B1"	7665
1481	2005	"Imperial"	"B2"	7698
1481	2005	"Imperial"	"B3"	6242
1481	2005	"Imperial"	"B4"	7155
1482	2005	"Imperial"	"B1"	7529
1482	2005	"Imperial"	"B2"	7527
1482	2005	"Imperial"	"B3"	8064
1482	2005	"Imperial"	"B4"	7538
1155	2006	"Imperial"	"B1"	8995
1155	2006	"Imperial"	"B2"	7874
1155	2006	"Imperial"	"B3"	7712
1155	2006	"Imperial"	"B4"	6699
1156	2006	"Imperial"	"B1"	8781
1156	2006	"Imperial"	"B2"	8629
1156	2006	"Imperial"	"B3"	8277
1156	2006	"Imperial"	"B4"	7032
1255	2006	"Imperial"	"B1"	8158
1255	2006	"Imperial"	"B2"	7658
1255	2006	"Imperial"	"B3"	7700
1255	2006	"Imperial"	"B4"	6640
1341	2006	"Imperial"	"B1"	7644
1341	2006	"Imperial"	"B2"	6540
1341	2006	"Imperial"	"B3"	7158
1341	2006	"Imperial"	"B4"	6493
1392	2006	"Imperial"	"B1"	7955
1392	2006	"Imperial"	"B2"	7061
1392	2006	"Imperial"	"B3"	5902
1392	2006	"Imperial"	"B4"	6668
1423	2006	"Imperial"	"B1"	7514
1423	2006	"Imperial"	"B2"	7199
1423	2006	"Imperial"	"B3"	5643
1423	2006	"Imperial"	"B4"	7414
1458	2006	"Imperial"	"B1"	6066
1458	2006	"Imperial"	"B2"	6123
1458	2006	"Imperial"	"B3"	5262
1458	2006	"Imperial"	"B4"	5570
1459	2006	"Imperial"	"B1"	6426
1459	2006	"Imperial"	"B2"	5371
1459	2006	"Imperial"	"B3"	5732
1459	2006	"Imperial"	"B4"	5005
1460	2006	"Imperial"	"B1"	7056
1460	2006	"Imperial"	"B2"	5731
1460	2006	"Imperial"	"B3"	5259
1460	2006	"Imperial"	"B4"	4064
1472	2006	"Imperial"	"B1"	6049
1472	2006	"Imperial"	"B2"	4216
1472	2006	"Imperial"	"B3"	5482
1472	2006	"Imperial"	"B4"	5560
1476	2006	"Imperial"	"B1"	8153
1476	2006	"Imperial"	"B2"	7948
1476	2006	"Imperial"	"B3"	8054
1476	2006	"Imperial"	"B4"	7042
1493	2006	"Imperial"	"B1"	7258
