year	state	acres	yield
1972	"Washington"	43000	108
1972	"West Virginia"	53000	75
1972	"Wisconsin"	2143000	95
1972	"Wyoming"	27000	85
1973	"Alabama"	610000	46
1973	"Arizona"	9000	32
1973	"Arkansas"	21000	35
1973	"California"	235000	105
1973	"Colorado"	485000	100
1973	"Delaware"	170000	85
1973	"Florida"	340000	43
1973	"Georgia"	1670000	48
1973	"Idaho"	32000	89
1973	"Illinois"	9530000	103
1973	"Indiana"	5240000	102
1973	"Iowa"	11280000	107
1973	"Kansas"	1540000	100
1973	"Kentucky"	1010000	85
1973	"Louisiana"	57000	42
1973	"Maryland"	5e+05	85
1973	"Michigan"	1855000	79
1973	"Minnesota"	5520000	93
1973	"Mississippi"	148000	39
1973	"Missouri"	2600000	88
1973	"Montana"	11000	73
1973	"Nebraska"	5900000	94
1973	"New Jersey"	75000	79
1973	"New Mexico"	29000	70
1973	"New York"	420000	75
1973	"North Carolina"	1400000	82
1973	"North Dakota"	180000	56
1973	"Ohio"	3040000	80
1973	"Oklahoma"	93000	90
1973	"Oregon"	7000	90
1973	"Pennsylvania"	1040000	78
1973	"South Carolina"	430000	58
1973	"South Dakota"	2710000	54
1973	"Tennessee"	533000	66
1973	"Texas"	640000	95
1973	"Utah"	13000	88
1973	"Virginia"	550000	86
1973	"Washington"	37000	108
1973	"West Virginia"	63000	83
1973	"Wisconsin"	2090000	83
1973	"Wyoming"	30000	89
1974	"Alabama"	630000	43
1974	"Arizona"	10000	34
1974	"Arkansas"	23000	44
1974	"California"	225000	107
1974	"Colorado"	540000	98
1974	"Delaware"	175000	72
1974	"Florida"	376000	48
1974	"Georgia"	1880000	56
1974	"Idaho"	35000	86
1974	"Illinois"	9900000	82
1974	"Indiana"	5310000	73
1974	"Iowa"	12100000	80
1974	"Kansas"	1670000	79
1974	"Kentucky"	1075000	82
1974	"Louisiana"	55000	48
1974	"Maryland"	535000	86
1974	"Michigan"	1975000	60
1974	"Minnesota"	5900000	62
1974	"Mississippi"	144000	41
1974	"Missouri"	2710000	54
1974	"Montana"	13000	65
1974	"Nebraska"	5700000	70
1974	"New Jersey"	87000	83
1974	"New Mexico"	49000	77
1974	"New York"	525000	78
1974	"North Carolina"	1570000	75
1974	"North Dakota"	170000	48
1974	"Ohio"	3540000	75
1974	"Oklahoma"	104000	88
1974	"Oregon"	8000	92
1974	"Pennsylvania"	1100000	81
1974	"South Carolina"	539000	62
1974	"South Dakota"	2330000	33
1974	"Tennessee"	548000	61
1974	"Texas"	880000	92
1974	"Utah"	14000	80
1974	"Virginia"	570000	80
1974	"Washington"	25000	99
1974	"West Virginia"	66000	76
1974	"Wisconsin"	2270000	71
1974	"Wyoming"	29000	71
1975	"Alabama"	660000	50
1975	"Arizona"	12000	33
1975	"Arkansas"	38000	50
1975	"California"	254000	109
1975	"Colorado"	560000	92
1975	"Delaware"	170000	92
1975	"Florida"	375000	45
1975	"Georgia"	1880000	55
1975	"Idaho"	33000	83
1975	"Illinois"	10810000	116
1975	"Indiana"	5630000	98
1975	"Iowa"	12420000	90
1975	"Kansas"	1640000	86
1975	"Kentucky"	1140000	77
1975	"Louisiana"	45000	50
1975	"Maryland"	550000	92
1975	"Michigan"	2200000	80
1975	"Minnesota"	5820000	70
1975	"Mississippi"	145000	41
1975	"Missouri"	2700000	63
1975	"Montana"	10000	73
1975	"Nebraska"	5920000	85
1975	"New Jersey"	90000	81
1975	"New Mexico"	75000	100
1975	"New York"	545000	87
1975	"North Carolina"	1590000	67
1975	"North Dakota"	140000	51
1975	"Ohio"	3340000	93
1975	"Oklahoma"	91000	80
1975	"Oregon"	8000	85
1975	"Pennsylvania"	1080000	82
1975	"South Carolina"	550000	68
1975	"South Dakota"	2250000	37
1975	"Tennessee"	615000	60
1975	"Texas"	1150000	103
1975	"Utah"	15000	86
1975	"Virginia"	565000	88
1975	"Washington"	34000	104
1975	"West Virginia"	65000	85
1975	"Wisconsin"	2390000	83
1975	"Wyoming"	20000	80
1976	"Alabama"	8e+05	60
1976	"Arizona"	28000	60
1976	"Arkansas"	45000	56
1976	"California"	290000	110
1976	"Colorado"	630000	102
1976	"Delaware"	195000	88
1976	"Florida"	480000	60
1976	"Georgia"	2160000	62
1976	"Idaho"	41000	85
1976	"Illinois"	11590000	107
1976	"Indiana"	6300000	110
1976	"Iowa"	12900000	91
1976	"Kansas"	1790000	96
1976	"Kentucky"	1360000	102
1976	"Louisiana"	71000	66
1976	"Maryland"	630000	92
1976	"Michigan"	2340000	69
1976	"Minnesota"	5600000	59
1976	"Mississippi"	172000	47
1976	"Missouri"	2850000	61
1976	"Montana"	11000	75
1976	"Nebraska"	6100000	85
1976	"New Jersey"	115000	86
1976	"New Mexico"	96000	105
1976	"New York"	573000	81
1976	"North Carolina"	1880000	80
1976	"North Dakota"	204000	40
1976	"Ohio"	3820000	103
1976	"Oklahoma"	106000	95
1976	"Oregon"	10000	95
1976	"Pennsylvania"	1180000	90
1976	"South Carolina"	667000	78
1976	"South Dakota"	1200000	31
1976	"Tennessee"	715000	82
1976	"Texas"	1550000	120
1976	"Utah"	15000	90
1976	"Virginia"	645000	78
1976	"Washington"	44000	107
1976	"West Virginia"	61000	88
1976	"Wisconsin"	2220000	68
1976	"Wyoming"	22000	87
1977	"Alabama"	375000	29
1977	"Arizona"	50000	100
1977	"Arkansas"	43000	53
1977	"California"	247000	116
1977	"Colorado"	695000	116
1977	"Delaware"	173000	56
1977	"Florida"	299000	35
1977	"Georgia"	1e+06	24
1977	"Idaho"	40000	86
1977	"Illinois"	11280000	105
1977	"Indiana"	6210000	102
1977	"Iowa"	12700000	86
1977	"Kansas"	1680000	96
1977	"Kentucky"	1470000	90
1977	"Louisiana"	65000	52
1977	"Maryland"	6e+05	72
1977	"Michigan"	2490000	85
1977	"Minnesota"	6e+06	100
1977	"Mississippi"	160000	36
1977	"Missouri"	2650000	76
1977	"Montana"	11000	68
1977	"Nebraska"	6550000	99
1977	"New Jersey"	99000	70
1977	"New Mexico"	114000	90
1977	"New York"	640000	87
1977	"North Carolina"	1740000	51
1977	"North Dakota"	260000	73
1977	"Ohio"	3620000	105
1977	"Oklahoma"	95000	82
1977	"Oregon"	12000	95
1977	"Pennsylvania"	1210000	92
1977	"South Carolina"	690000	39
1977	"South Dakota"	2150000	59
1977	"Tennessee"	730000	68
1977	"Texas"	1650000	98
1977	"Utah"	13000	89
1977	"Virginia"	605000	55
1977	"Washington"	64000	119
1977	"West Virginia"	54000	74
1977	"Wisconsin"	3050000	104
1977	"Wyoming"	30000	85
1978	"Alabama"	544000	50
1978	"Arizona"	50000	115
1978	"Arkansas"	30000	60
1978	"California"	281000	126
1978	"Colorado"	730000	110
1978	"Delaware"	157000	96
1978	"Florida"	342000	52
1978	"Georgia"	1500000	50
1978	"Idaho"	58000	87
1978	"Illinois"	11170000	111
1978	"Indiana"	6200000	108
1978	"Iowa"	12850000	115
1978	"Kansas"	1500000	102
1978	"Kentucky"	1410000	85
1978	"Louisiana"	47000	59
1978	"Maryland"	590000	97
1978	"Michigan"	2400000	81
1978	"Minnesota"	6190000	104
1978	"Mississippi"	135000	56
1978	"Missouri"	2300000	87
1978	"Montana"	10000	72
1978	"Nebraska"	6750000	113
1978	"New Jersey"	103000	91
1978	"New Mexico"	72000	106
1978	"New York"	6e+05	86
1978	"North Carolina"	1600000	76
1978	"North Dakota"	3e+05	79
1978	"Ohio"	3610000	105
1978	"Oklahoma"	65000	65
1978	"Oregon"	13000	102
1978	"Pennsylvania"	1220000	95
1978	"South Carolina"	550000	57
1978	"South Dakota"	2650000	67
1978	"Tennessee"	660000	69
1978	"Texas"	1440000	100
1978	"Utah"	16000	90
1978	"Virginia"	630000	83
1978	"Washington"	65000	114
1978	"West Virginia"	58000	77
1978	"Wisconsin"	3e+06	98
1978	"Wyoming"	34000	81
1979	"Alabama"	502000	61
1979	"Arizona"	45000	115
1979	"Arkansas"	35000	58
1979	"California"	260000	117
1979	"Colorado"	760000	127
1979	"Delaware"	159000	102
1979	"Florida"	339000	53
1979	"Georgia"	1550000	65
1979	"Idaho"	50000	88
1979	"Illinois"	11050000	127
1979	"Indiana"	6030000	112
1979	"Iowa"	13100000	127
1979	"Kansas"	1470000	117
1979	"Kentucky"	1300000	102
1979	"Louisiana"	41000	54
1979	"Maryland"	595000	99
1979	"Michigan"	2500000	95
1979	"Minnesota"	6060000	100
1979	"Mississippi"	110000	52
1979	"Missouri"	2330000	103
1979	"Montana"	10000	77
1979	"Nebraska"	7150000	115
1979	"New Jersey"	95000	90
1979	"New Mexico"	74000	114
1979	"New York"	650000	92
1979	"North Carolina"	1690000	76
1979	"North Dakota"	313000	76
1979	"Ohio"	3630000	115
1979	"Oklahoma"	75000	110
1979	"Oregon"	12000	105
1979	"Pennsylvania"	1280000	95
1979	"South Carolina"	509000	80
1979	"South Dakota"	2850000	74
1979	"Tennessee"	620000	85
1979	"Texas"	1260000	105
1979	"Utah"	16000	94
1979	"Virginia"	615000	83
1979	"Washington"	97000	123
1979	"West Virginia"	59000	89
1979	"Wisconsin"	3080000	103
1979	"Wyoming"	29000	87
1980	"Alabama"	423000	36
1980	"Arizona"	35000	100
1980	"Arkansas"	37000	28
1980	"California"	270000	135
1980	"Colorado"	760000	118
1980	"Delaware"	177000	72
1980	"Florida"	328000	49
1980	"Georgia"	1300000	42
1980	"Idaho"	50000	105
1980	"Illinois"	11440000	93
1980	"Indiana"	6280000	96
1980	"Iowa"	13300000	110
1980	"Kansas"	1180000	94
1980	"Kentucky"	1480000	70
1980	"Louisiana"	30000	46
1980	"Maryland"	640000	72
1980	"Michigan"	2560000	95
1980	"Minnesota"	6290000	97
1980	"Mississippi"	88000	28
1980	"Missouri"	2070000	53
1980	"Montana"	8000	74
1980	"Nebraska"	7100000	85
1980	"New Jersey"	118000	75
1980	"New Mexico"	75000	90
1980	"New York"	730000	93
1980	"North Carolina"	1730000	60
1980	"North Dakota"	290000	58
1980	"Ohio"	3900000	113
1980	"Oklahoma"	75000	70
1980	"Oregon"	13000	110
1980	"Pennsylvania"	1280000	75
1980	"South Carolina"	515000	48
1980	"South Dakota"	2300000	53
1980	"Tennessee"	640000	46
1980	"Texas"	1300000	90
1980	"Utah"	15000	100
1980	"Virginia"	595000	55
1980	"Washington"	88000	125
1980	"West Virginia"	64000	89
1980	"Wisconsin"	3350000	104
1980	"Wyoming"	37000	97
1981	"Alabama"	530000	55
1981	"Arizona"	30000	130
1981	"Arkansas"	49000	65
1981	"California"	275000	130
1981	"Colorado"	770000	135
1981	"Delaware"	181000	85
1981	"Florida"	327000	57
1981	"Georgia"	1380000	50
1981	"Idaho"	65000	115
1981	"Illinois"	11320000	126
1981	"Indiana"	6e+06	108
1981	"Iowa"	13850000	125
1981	"Kansas"	1175000	126
1981	"Kentucky"	1490000	98
1981	"Louisiana"	33000	75
1981	"Maryland"	680000	102
1981	"Michigan"	2800000	96
1981	"Minnesota"	6770000	110
1981	"Mississippi"	115000	56
1981	"Missouri"	1940000	107
1981	"Montana"	10000	85
1981	"Nebraska"	6880000	115
1981	"New Jersey"	130000	99
1981	"New Mexico"	65000	128
1981	"New York"	830000	93
1981	"North Carolina"	1830000	77
1981	"North Dakota"	513000	81
1981	"Ohio"	3750000	96
1981	"Oklahoma"	50000	90
1981	"Oregon"	22000	135
1981	"Pennsylvania"	1400000	96
1981	"South Carolina"	570000	58
1981	"South Dakota"	2580000	70
1981	"Tennessee"	640000	84
1981	"Texas"	1090000	117
1981	"Utah"	15000	110
1981	"Virginia"	625000	90
1981	"Washington"	114000	130
1981	"West Virginia"	84000	92
1981	"Wisconsin"	3500000	108
1981	"Wyoming"	46000	110
1982	"Alabama"	380000	66
1982	"Arizona"	18000	132
1982	"Arkansas"	30000	90
1982	"California"	330000	130
1982	"Colorado"	790000	129
1982	"Delaware"	177000	102
1982	"Florida"	210000	66
1982	"Georgia"	815000	85
1982	"Idaho"	71000	120
1982	"Illinois"	11440000	131
1982	"Indiana"	6270000	126
1982	"Iowa"	13150000	120
1982	"Kansas"	1220000	114
1982	"Kentucky"	1490000	103
1982	"Louisiana"	40000	80
1982	"Maryland"	640000	103
1982	"Michigan"	2740000	107
1982	"Minnesota"	6500000	113
1982	"Mississippi"	90000	62
1982	"Missouri"	1970000	101
1982	"Montana"	14000	100
1982	"Nebraska"	6800000	110
1982	"New Jersey"	114000	100
1982	"New Mexico"	65000	125
1982	"New York"	765000	92
1982	"North Carolina"	1570000	99
1982	"North Dakota"	520000	68
1982	"Ohio"	4e+06	114
1982	"Oklahoma"	45000	100
1982	"Oregon"	39000	160
1982	"Pennsylvania"	1300000	97
1982	"South Carolina"	380000	88
1982	"South Dakota"	2690000	72
1982	"Tennessee"	630000	90
1982	"Texas"	1140000	105
1982	"Utah"	17000	118
1982	"Virginia"	620000	101
1982	"Washington"	160000	150
1982	"West Virginia"	80000	98
1982	"Wisconsin"	3350000	108
1982	"Wyoming"	49000	105
1983	"Alabama"	305000	59
1983	"Arizona"	13000	145
1983	"Arkansas"	33000	80
1983	"California"	260000	128
1983	"Colorado"	610000	122
1983	"Delaware"	145000	75
1983	"Florida"	122000	67
1983	"Georgia"	735000	75
1983	"Idaho"	65000	119
1983	"Illinois"	7900000	79
1983	"Indiana"	4670000	73
1983	"Iowa"	8550000	87
1983	"Kansas"	920000	93
1983	"Kentucky"	960000	48
1983	"Louisiana"	56000	90
1983	"Maryland"	545000	68
1983	"Michigan"	1800000	92
1983	"Minnesota"	4370000	84
1983	"Mississippi"	55000	64
1983	"Missouri"	1430000	51
1983	"Montana"	13000	105
1983	"Nebraska"	4850000	97
1983	"New Jersey"	90000	68
1983	"New Mexico"	50000	140
1983	"New York"	6e+05	90
1983	"North Carolina"	1280000	60
1983	"North Dakota"	435000	67
1983	"Ohio"	2800000	80
1983	"Oklahoma"	37000	112
1983	"Oregon"	33000	162
1983	"Pennsylvania"	1050000	69
1983	"South Carolina"	275000	62
1983	"South Dakota"	1970000	53
1983	"Tennessee"	480000	48
1983	"Texas"	1080000	97
1983	"Utah"	14000	110
1983	"Virginia"	340000	48
1983	"Washington"	110000	160
1983	"West Virginia"	60000	78
1983	"Wisconsin"	2300000	97
1983	"Wyoming"	68000	104
1984	"Alabama"	385000	65
1984	"Arizona"	18000	135
1984	"Arkansas"	49000	95
1984	"California"	375000	136
1984	"Colorado"	680000	134
1984	"Delaware"	150000	113
1984	"Florida"	210000	65
1984	"Georgia"	985000	82
1984	"Idaho"	75000	118
1984	"Illinois"	10940000	114
1984	"Indiana"	6030000	117
1984	"Iowa"	12900000	112
1984	"Kansas"	955000	125
1984	"Kentucky"	1460000	100
1984	"Louisiana"	82000	115
1984	"Maryland"	590000	118
1984	"Michigan"	2620000	84
1984	"Minnesota"	6440000	107
1984	"Mississippi"	70000	70
1984	"Missouri"	1930000	80
1984	"Montana"	15000	92
1984	"Nebraska"	6950000	116
1984	"New Jersey"	99000	107
1984	"New Mexico"	63000	150
1984	"New York"	670000	91
1984	"North Carolina"	1620000	90
1984	"North Dakota"	630000	66
1984	"Ohio"	3900000	118
1984	"Oklahoma"	50000	105
1984	"Oregon"	42000	159
1984	"Pennsylvania"	1350000	110
1984	"South Carolina"	447000	78
1984	"South Dakota"	2780000	67
1984	"Tennessee"	690000	95
1984	"Texas"	1550000	93
1984	"Utah"	16000	118
1984	"Virginia"	540000	104
1984	"Washington"	150000	155
1984	"West Virginia"	81000	100
1984	"Wisconsin"	3250000	106
1984	"Wyoming"	60000	100
1985	"Alabama"	325000	75
1985	"Arizona"	14000	130
1985	"Arkansas"	73000	108
1985	"California"	320000	145
1985	"Colorado"	745000	139
1985	"Delaware"	175000	109
1985	"Florida"	190000	65
1985	"Georgia"	975000	84
1985	"Idaho"	80000	125
1985	"Illinois"	11370000	135
1985	"Indiana"	6150000	123
1985	"Iowa"	13550000	126
1985	"Kansas"	1170000	130
1985	"Kentucky"	1560000	102
1985	"Louisiana"	205000	114
1985	"Maryland"	640000	110
1985	"Michigan"	2730000	105
1985	"Minnesota"	6300000	115
1985	"Mississippi"	115000	68
1985	"Missouri"	2480000	110
1985	"Montana"	11000	95
1985	"Nebraska"	7450000	128
1985	"New Jersey"	109000	110
1985	"New Mexico"	65000	155
1985	"New York"	720000	95
1985	"North Carolina"	1625000	79
1985	"North Dakota"	560000	72
1985	"Ohio"	4030000	127
1985	"Oklahoma"	55000	106
1985	"Oregon"	40000	165
1985	"Pennsylvania"	1380000	110
1985	"South Carolina"	520000	88
1985	"South Dakota"	3e+06	84
1985	"Tennessee"	810000	98
1985	"Texas"	1490000	105
1985	"Utah"	16000	115
1985	"Virginia"	550000	99
1985	"Washington"	135000	160
1985	"West Virginia"	73000	105
1985	"Wisconsin"	3350000	107
1985	"Wyoming"	53000	98
1986	"Alabama"	270000	57
1986	"Arizona"	15000	140
1986	"Arkansas"	80000	106
1986	"California"	250000	152
1986	"Colorado"	710000	145
1986	"Delaware"	169000	83
1986	"Florida"	160000	62
1986	"Georgia"	730000	58
1986	"Idaho"	60000	130
1986	"Illinois"	10400000	135
1986	"Indiana"	5700000	122
1986	"Iowa"	12050000	135
1986	"Kansas"	1335000	136
1986	"Kentucky"	1520000	92
1986	"Louisiana"	385000	116
1986	"Maryland"	580000	73
1986	"Michigan"	2450000	105
1986	"Minnesota"	5600000	122
1986	"Mississippi"	170000	75
1986	"Missouri"	2420000	116
1986	"Montana"	13000	115
1986	"Nebraska"	7e+06	128
1986	"New Jersey"	94000	107
1986	"New Mexico"	62000	150
1986	"New York"	650000	99
1986	"North Carolina"	1360000	69
1986	"North Dakota"	530000	93
1986	"Ohio"	3720000	128
1986	"Oklahoma"	45000	118
1986	"Oregon"	30000	160
1986	"Pennsylvania"	1240000	103
1986	"South Carolina"	460000	46
1986	"South Dakota"	2800000	82
1986	"Tennessee"	770000	74
1986	"Texas"	1330000	112
1986	"Utah"	18000	125
1986	"Virginia"	4e+05	54
1986	"Washington"	120000	170
1986	"West Virginia"	60000	90
1986	"Wisconsin"	3100000	118
1986	"Wyoming"	51000	114
1987	"Alabama"	250000	72
1987	"Arizona"	15000	140
1987	"Arkansas"	65000	115
1987	"California"	221000	160
1987	"Colorado"	690000	155
1987	"Delaware"	148000	75
1987	"Florida"	105000	69
1987	"Georgia"	610000	84
1987	"Idaho"	50000	130
1987	"Illinois"	9200000	132
1987	"Indiana"	4880000	135
1987	"Iowa"	10150000	130
1987	"Kansas"	1230000	120
1987	"Kentucky"	1140000	104
1987	"Louisiana"	211000	102
1987	"Maryland"	460000	78
1987	"Michigan"	1980000	97
1987	"Minnesota"	4800000	127
1987	"Mississippi"	150000	80
1987	"Missouri"	2150000	113
1987	"Montana"	15000	105
1987	"Nebraska"	6200000	131
1987	"New Jersey"	85000	104
1987	"New Mexico"	49000	155
1987	"New York"	6e+05	109
1987	"North Carolina"	1100000	68
1987	"North Dakota"	5e+05	93
1987	"Ohio"	3100000	120
1987	"Oklahoma"	66000	107
1987	"Oregon"	24000	165
1987	"Pennsylvania"	1090000	93
1987	"South Carolina"	375000	78
1987	"South Dakota"	2650000	83
1987	"Tennessee"	580000	91
1987	"Texas"	1250000	107
1987	"Utah"	20000	140
1987	"Virginia"	325000	63
1987	"Washington"	80000	170
1987	"West Virginia"	50000	72
1987	"Wisconsin"	2800000	118
1987	"Wyoming"	41000	111
1988	"Alabama"	170000	44
1988	"Arizona"	13000	155
1988	"Arkansas"	60000	100
1988	"California"	187000	145
1988	"Colorado"	8e+05	160
1988	"Delaware"	140000	70
1988	"Florida"	65000	58
1988	"Georgia"	5e+05	62
1988	"Idaho"	50000	130
1988	"Illinois"	9600000	73
1988	"Indiana"	5e+06	83
1988	"Iowa"	10700000	84
1988	"Kansas"	1150000	125
1988	"Kentucky"	1100000	73
1988	"Louisiana"	125000	95
1988	"Maryland"	420000	65
1988	"Michigan"	1600000	70
1988	"Minnesota"	4700000	74
1988	"Mississippi"	150000	60
1988	"Missouri"	2020000	76
1988	"Montana"	20000	110
1988	"Nebraska"	6600000	124
1988	"New Jersey"	79000	70
1988	"New Mexico"	55000	155
1988	"New York"	540000	85
1988	"North Carolina"	970000	84
1988	"North Dakota"	380000	58
1988	"Ohio"	3e+06	85
1988	"Oklahoma"	72000	95
1988	"Oregon"	19000	158
1988	"Pennsylvania"	910000	65
1988	"South Carolina"	335000	58
1988	"South Dakota"	2400000	55
1988	"Tennessee"	530000	73
1988	"Texas"	1350000	96
1988	"Utah"	22000	124
1988	"Virginia"	295000	79
1988	"Washington"	80000	170
1988	"West Virginia"	40000	58
1988	"Wisconsin"	1950000	67
1988	"Wyoming"	53000	122
1989	"Alabama"	180000	81
1989	"Arizona"	13000	145
1989	"Arkansas"	58000	122
1989	"California"	185000	160
1989	"Colorado"	930000	145
1989	"Delaware"	133000	100
1989	"Florida"	80000	74
1989	"Georgia"	550000	95
1989	"Idaho"	50000	125
1989	"Illinois"	10750000	123
1989	"Indiana"	5200000	133
1989	"Iowa"	12250000	118
1989	"Kansas"	1240000	125
1989	"Kentucky"	1180000	116
1989	"Louisiana"	142000	95
1989	"Maryland"	4e+05	110
1989	"Michigan"	1970000	113
1989	"Minnesota"	5600000	125
1989	"Mississippi"	140000	70
1989	"Missouri"	2290000	96
1989	"Montana"	4000	80
1989	"Nebraska"	7e+06	121
1989	"New Jersey"	71000	102
1989	"New Mexico"	60000	160
1989	"New York"	570000	93
1989	"North Carolina"	950000	93
1989	"North Dakota"	465000	75
1989	"Ohio"	2980000	117
1989	"Oklahoma"	78000	120
1989	"Oregon"	22000	160
1989	"Pennsylvania"	960000	103
1989	"South Carolina"	340000	91
1989	"South Dakota"	2650000	72
1989	"Tennessee"	530000	107
1989	"Texas"	1400000	106
1989	"Utah"	20000	132
1989	"Virginia"	365000	110
1989	"Washington"	90000	175
1989	"West Virginia"	46000	95
1989	"Wisconsin"	2800000	111
1989	"Wyoming"	41000	95
1990	"Alabama"	240000	58
1990	"Arizona"	7000	160
1990	"Arkansas"	73000	95
1990	"California"	160000	160
1990	"Colorado"	830000	155
1990	"Delaware"	172000	115
1990	"Florida"	75000	71
1990	"Georgia"	550000	68
1990	"Idaho"	30000	130
1990	"Illinois"	10400000	127
1990	"Indiana"	5450000	129
1990	"Iowa"	12400000	126
1990	"Kansas"	1450000	130
1990	"Kentucky"	1200000	100
1990	"Louisiana"	186000	116
1990	"Maryland"	450000	118
1990	"Michigan"	2070000	115
1990	"Minnesota"	6150000	124
1990	"Mississippi"	140000	80
1990	"Missouri"	1960000	105
1990	"Montana"	9000	95
1990	"Nebraska"	7300000	128
1990	"New Jersey"	75000	118
1990	"New Mexico"	55000	145
1990	"New York"	620000	98
1990	"North Carolina"	1070000	68
1990	"North Dakota"	460000	80
1990	"Ohio"	3450000	121
1990	"Oklahoma"	88000	114
1990	"Oregon"	18000	150
1990	"Pennsylvania"	970000	113
1990	"South Carolina"	320000	48
1990	"South Dakota"	3e+06	78
1990	"Tennessee"	510000	86
1990	"Texas"	1450000	90
1990	"Utah"	19000	140
1990	"Virginia"	365000	100
1990	"Washington"	80000	175
1990	"West Virginia"	50000	105
1990	"Wisconsin"	3e+06	118
1990	"Wyoming"	50000	120
1991	"Alabama"	210000	80
1991	"Arizona"	5000	170
1991	"Arkansas"	80000	100
1991	"California"	115000	160
1991	"Colorado"	870000	153
1991	"Delaware"	169000	106
1991	"Florida"	75000	68
1991	"Georgia"	550000	100
1991	"Idaho"	63000	125
1991	"Illinois"	1.1e+07	107
1991	"Indiana"	5550000	92
1991	"Iowa"	12200000	117
1991	"Kansas"	1650000	125
1991	"Kentucky"	1250000	89
1991	"Louisiana"	247000	85
1991	"Maryland"	450000	95
1991	"Michigan"	2300000	110
1991	"Minnesota"	6e+06	120
1991	"Mississippi"	150000	75
1991	"Missouri"	2200000	97
1991	"Montana"	15000	120
1991	"Nebraska"	7800000	127
1991	"New Jersey"	77000	110
1991	"New Mexico"	60000	165
1991	"New York"	6e+05	98
1991	"North Carolina"	950000	90
1991	"North Dakota"	570000	90
1991	"Ohio"	3400000	96
1991	"Oklahoma"	95000	115
1991	"Oregon"	15000	146
1991	"Pennsylvania"	860000	75
1991	"South Carolina"	255000	85
1991	"South Dakota"	3250000	74
1991	"Tennessee"	510000	86
1991	"Texas"	1500000	110
1991	"Utah"	21000	140
1991	"Virginia"	335000	84
1991	"Washington"	88000	180
1991	"West Virginia"	38000	75
1991	"Wisconsin"	3200000	119
1991	"Wyoming"	49000	119
1992	"Alabama"	295000	94
1992	"Arizona"	11000	170
1992	"Arkansas"	95000	130
1992	"California"	150000	165
1992	"Colorado"	880000	148
1992	"Delaware"	161000	119
1992	"Florida"	110000	75
1992	"Georgia"	690000	100
1992	"Idaho"	33000	130
1992	"Illinois"	11050000	149
1992	"Indiana"	5970000	147
1992	"Iowa"	12950000	147
1992	"Kansas"	1730000	150
1992	"Kentucky"	1300000	132
1992	"Louisiana"	309000	120
1992	"Maryland"	470000	124
1992	"Michigan"	2300000	105
1992	"Minnesota"	6500000	114
1992	"Mississippi"	3e+05	90
1992	"Missouri"	2400000	135
1992	"Montana"	25000	110
1992	"Nebraska"	7900000	135
1992	"New Jersey"	82000	120
1992	"New Mexico"	71000	160
1992	"New York"	550000	92
1992	"North Carolina"	1040000	95
1992	"North Dakota"	580000	63
1992	"Ohio"	3550000	143
1992	"Oklahoma"	135000	135
1992	"Oregon"	15000	150
1992	"Pennsylvania"	990000	120
1992	"South Carolina"	350000	88
1992	"South Dakota"	3300000	84
1992	"Tennessee"	640000	124
1992	"Texas"	1620000	125
1992	"Utah"	24000	135
1992	"Virginia"	360000	116
1992	"Washington"	88000	180
1992	"West Virginia"	50000	108
1992	"Wisconsin"	2950000	104
1992	"Wyoming"	53000	98
1993	"Alabama"	250000	55
1993	"Arizona"	10000	160
1993	"Arkansas"	90000	91
1993	"California"	170000	165
1993	"Colorado"	890000	120
1993	"Delaware"	160000	85
1993	"Florida"	1e+05	65
1993	"Georgia"	560000	70
1993	"Idaho"	45000	125
1993	"Illinois"	1e+07	130
1993	"Indiana"	5400000	132
1993	"Iowa"	1.1e+07	80
1993	"Kansas"	1800000	120
1993	"Kentucky"	1220000	104
1993	"Louisiana"	210000	95
1993	"Maryland"	420000	78
1993	"Michigan"	2050000	110
1993	"Minnesota"	4600000	70
1993	"Mississippi"	190000	78
1993	"Missouri"	1850000	90
1993	"Montana"	20000	105
1993	"Nebraska"	7550000	104
1993	"New Jersey"	80000	96
1993	"New Mexico"	85000	165
1993	"New York"	540000	105
1993	"North Carolina"	850000	65
1993	"North Dakota"	365000	45
1993	"Ohio"	3280000	110
1993	"Oklahoma"	145000	105
1993	"Oregon"	19000	155
1993	"Pennsylvania"	970000	96
1993	"South Carolina"	240000	40
1993	"South Dakota"	2550000	63
1993	"Tennessee"	550000	84
1993	"Texas"	1850000	115
1993	"Utah"	22000	130
1993	"Virginia"	285000	60
1993	"Washington"	80000	190
1993	"West Virginia"	43000	85
1993	"Wisconsin"	2350000	92
1993	"Wyoming"	44000	80
1994	"Alabama"	260000	96
1994	"Arizona"	15000	170
1994	"Arkansas"	90000	120
1994	"California"	180000	170
1994	"Colorado"	840000	150
1994	"Delaware"	150000	125
1994	"Florida"	80000	85
1994	"Georgia"	540000	106
1994	"Idaho"	35000	140
1994	"Illinois"	11450000	156
1994	"Indiana"	5960000	144
1994	"Iowa"	12600000	152
1994	"Kansas"	2100000	143
1994	"Kentucky"	1220000	128
1994	"Louisiana"	306000	115
1994	"Maryland"	390000	118
1994	"Michigan"	2180000	117
1994	"Minnesota"	6450000	142
1994	"Mississippi"	265000	100
1994	"Missouri"	2300000	118
1994	"Montana"	17000	135
1994	"Nebraska"	8250000	139
1994	"New Jersey"	81000	119
1994	"New Mexico"	85000	150
1994	"New York"	570000	116
