"row"	"col"	"plot"	"year"	"crop"	"yield"
61	1	322	1929	"wheat"	23.2994
62	1	323	1929	"wheat"	21.3982
63	1	324	1929	"wheat"	16.199
64	1	325	1929	"wheat"	16.7034
65	1	326	1929	"wheat"	14.8022
66	1	327	1929	"wheat"	17.5958
67	1	328	1929	"wheat"	23.3964
68	1	329	1929	"wheat"	17.4988
69	1	330	1929	"wheat"	17.9062
70	1	331	1929	"wheat"	15.6946
71	1	332	1929	"wheat"	8.4972
72	1	333	1929	"wheat"	9.0016
73	1	334	1929	"wheat"	12.901
74	1	335	1929	"wheat"	17.2078
75	1	336	1929	"wheat"	17.4018
76	1	337	1929	"wheat"	17.4988
77	1	338	1929	"wheat"	20.8938
78	1	339	1929	"wheat"	18.8956
79	1	340	1929	"wheat"	24.9096
80	1	341	1929	"wheat"	24.7932
81	1	342	1929	"wheat"	24.3082
82	1	343	1929	"wheat"	25.0066
83	1	344	1929	"wheat"	25.608
84	1	345	1929	"wheat"	24.0948
1	2	551	1929	"wheat"	25.705
2	2	552	1929	"wheat"	21.4952
3	2	553	1929	"wheat"	19.303
4	2	554	1929	"wheat"	18.7016
5	2	555	1929	"wheat"	19.9044
6	2	556	1929	"wheat"	17.4988
7	2	557	1929	"wheat"	20.1954
8	2	558	1929	"wheat"	14.3948
9	2	559	1929	"wheat"	11.1938
10	2	560	1929	"wheat"	19.9044
11	2	561	1929	"wheat"	17.3048
12	2	562	1929	"wheat"	20.4864
13	2	563	1929	"wheat"	21.9026
14	2	564	1929	"wheat"	21.5922
15	2	565	1929	"wheat"	17.4988
16	2	566	1929	"wheat"	17.0914
17	2	567	1929	"wheat"	18.2942
18	2	568	1929	"wheat"	15.5976
19	2	569	1929	"wheat"	17.0914
20	2	570	1929	"wheat"	25.899
21	2	571	1929	"wheat"	26.7914
22	2	572	1929	"wheat"	23.8038
23	2	573	1929	"wheat"	21.2042
24	2	574	1929	"wheat"	24.9096
25	2	575	1929	"wheat"	21.9026
26	2	576	1929	"wheat"	22.698
27	2	577	1929	"wheat"	18.7986
28	2	578	1929	"wheat"	19.8074
29	2	579	1929	"wheat"	17.4018
30	2	580	1929	"wheat"	19.8074
31	2	581	1929	"wheat"	17.6928
32	2	582	1929	"wheat"	20.8938
33	2	583	1929	"wheat"	20.8938
34	2	584	1929	"wheat"	22.504
35	2	585	1929	"wheat"	21.7086
36	2	586	1929	"wheat"	20.2924
37	2	587	1929	"wheat"	23.1054
38	2	588	1929	"wheat"	23.1054
39	2	589	1929	"wheat"	20.4088
40	2	351	1929	"wheat"	20.6028
41	2	352	1929	"wheat"	20.4088
42	2	353	1929	"wheat"	24.4052
43	2	354	1929	"wheat"	25.1036
44	2	355	1929	"wheat"	22.2906
45	2	356	1929	"wheat"	24.5022
46	2	357	1929	"wheat"	16.296
47	2	358	1929	"wheat"	13.7934
48	2	359	1929	"wheat"	15.3066
49	2	360	1929	"wheat"	15.908
50	2	361	1929	"wheat"	18.5076
51	2	362	1929	"wheat"	16.5094
52	2	363	1929	"wheat"	17.5958
53	2	364	1929	"wheat"	16.8004
54	2	365	1929	"wheat"	19.109
55	2	366	1929	"wheat"	20.6998
56	2	367	1929	"wheat"	20.1954
57	2	368	1929	"wheat"	20.8938
58	2	369	1929	"wheat"	21.3982
59	2	370	1929	"wheat"	21.9026
60	2	371	1929	"wheat"	20.1954
61	2	372	1929	"wheat"	17.4988
62	2	373	1929	"wheat"	19.4
63	2	374	1929	"wheat"	21.9026
64	2	375	1929	"wheat"	20.6998
65	2	376	1929	"wheat"	16.7034
66	2	377	1929	"wheat"	16.9944
67	2	378	1929	"wheat"	17.4018
68	2	379	1929	"wheat"	16.7034
69	2	380	1929	"wheat"	12.2996
70	2	381	1929	"wheat"	13.6964
71	2	382	1929	"wheat"	12.901
72	2	383	1929	"wheat"	19.8074
73	2	384	1929	"wheat"	17.9062
74	2	385	1929	"wheat"	12.804
75	2	386	1929	"wheat"	13.7934
76	2	387	1929	"wheat"	16.9944
77	2	388	1929	"wheat"	16.9944
78	2	389	1929	"wheat"	17.4018
79	2	390	1929	"wheat"	18.3912
80	2	391	1929	"wheat"	19.497
81	2	392	1929	"wheat"	16.9944
82	2	393	1929	"wheat"	23.5904
83	2	394	1929	"wheat"	27.2958
84	2	395	1929	"wheat"	28.809
1	3	601	1929	"wheat"	33.6008
2	3	602	1929	"wheat"	32.7084
3	3	603	1929	"wheat"	24.2694
4	3	604	1929	"wheat"	28.2076
5	3	605	1929	"wheat"	19.8074
6	3	606	1929	"wheat"	20.0014
7	3	607	1929	"wheat"	21.4952
8	3	608	1929	"wheat"	15.0932
9	3	609	1929	"wheat"	16.199
10	3	610	1929	"wheat"	18.2942
11	3	611	1929	"wheat"	14.6082
12	3	612	1929	"wheat"	19.9044
13	3	NA	1929	"wheat"	NA
14	3	NA	1929	"wheat"	NA
15	3	NA	1929	"wheat"	NA
16	3	NA	1929	"wheat"	NA
17	3	NA	1929	"wheat"	NA
18	3	NA	1929	"wheat"	NA
19	3	NA	1929	"wheat"	NA
20	3	NA	1929	"wheat"	NA
21	3	NA	1929	"wheat"	NA
22	3	NA	1929	"wheat"	NA
23	3	NA	1929	"wheat"	NA
24	3	NA	1929	"wheat"	NA
25	3	625	1929	"wheat"	22.504
26	3	626	1929	"wheat"	20.6998
27	3	627	1929	"wheat"	23.9978
28	3	628	1929	"wheat"	22.698
29	3	629	1929	"wheat"	19.594
30	3	630	1929	"wheat"	16.296
31	3	631	1929	"wheat"	19.594
32	3	632	1929	"wheat"	20.4088
33	3	633	1929	"wheat"	21.2042
34	3	634	1929	"wheat"	22.892
35	3	635	1929	"wheat"	22.1936
36	3	636	1929	"wheat"	21.8056
37	3	637	1929	"wheat"	23.7068
38	3	638	1929	"wheat"	21.1072
39	3	639	1929	"wheat"	22.892
40	3	401	1929	"wheat"	19.303
41	3	402	1929	"wheat"	18.5076
42	3	403	1929	"wheat"	17.5958
43	3	404	1929	"wheat"	20.2924
44	3	405	1929	"wheat"	20.0014
45	3	406	1929	"wheat"	12.998
46	3	407	1929	"wheat"	16.296
47	3	408	1929	"wheat"	15.6946
48	3	409	1929	"wheat"	16.199
49	3	410	1929	"wheat"	17.4988
50	3	411	1929	"wheat"	14.8992
51	3	412	1929	"wheat"	14.6082
52	3	413	1929	"wheat"	17.3048
53	3	414	1929	"wheat"	17.9062
54	3	415	1929	"wheat"	18.8956
55	3	416	1929	"wheat"	24.6962
56	3	417	1929	"wheat"	20.2924
57	3	418	1929	"wheat"	20.5058
58	3	419	1929	"wheat"	15.3066
59	3	420	1929	"wheat"	18.8956
60	3	421	1929	"wheat"	17.4018
61	3	422	1929	"wheat"	20.0014
62	3	423	1929	"wheat"	20.0014
63	3	424	1929	"wheat"	17.4018
64	3	425	1929	"wheat"	17.8092
65	3	426	1929	"wheat"	21.7086
66	3	427	1929	"wheat"	20.2924
67	3	428	1929	"wheat"	21.9996
68	3	429	1929	"wheat"	16.393
69	3	430	1929	"wheat"	14.3948
70	3	431	1929	"wheat"	12.2026
71	3	432	1929	"wheat"	10.9998
72	3	433	1929	"wheat"	15.2096
73	3	434	1929	"wheat"	14.3948
74	3	435	1929	"wheat"	16.8004
75	3	436	1929	"wheat"	17.4988
76	3	437	1929	"wheat"	15.6946
77	3	438	1929	"wheat"	14.1038
78	3	439	1929	"wheat"	13.5024
79	3	440	1929	"wheat"	18.1972
80	3	441	1929	"wheat"	21.3012
81	3	442	1929	"wheat"	23.3964
82	3	443	1929	"wheat"	26.4034
83	3	444	1929	"wheat"	24.1918
84	3	445	1929	"wheat"	26.5974
1	4	651	1929	"wheat"	31.8936
2	4	652	1929	"wheat"	31.4086
3	4	653	1929	"wheat"	28.906
4	4	654	1929	"wheat"	25.899
5	4	655	1929	"wheat"	23.0084
6	4	656	1929	"wheat"	21.3012
7	4	657	1929	"wheat"	21.7086
8	4	658	1929	"wheat"	18.7986
9	4	659	1929	"wheat"	19.206
10	4	660	1929	"wheat"	16.8974
11	4	661	1929	"wheat"	16.005
12	4	662	1929	"wheat"	22.2906
13	4	NA	1929	"wheat"	NA
14	4	NA	1929	"wheat"	NA
15	4	NA	1929	"wheat"	NA
16	4	NA	1929	"wheat"	NA
17	4	NA	1929	"wheat"	NA
18	4	NA	1929	"wheat"	NA
19	4	NA	1929	"wheat"	NA
20	4	NA	1929	"wheat"	NA
21	4	NA	1929	"wheat"	NA
22	4	NA	1929	"wheat"	NA
23	4	NA	1929	"wheat"	NA
24	4	NA	1929	"wheat"	NA
25	4	675	1929	"wheat"	31.1952
26	4	676	1929	"wheat"	25.899
27	4	677	1929	"wheat"	23.9008
28	4	678	1929	"wheat"	25.899
29	4	679	1929	"wheat"	22.601
30	4	680	1929	"wheat"	16.8974
31	4	681	1929	"wheat"	13.5024
32	4	682	1929	"wheat"	14.7052
33	4	683	1929	"wheat"	17.8092
34	4	684	1929	"wheat"	15.7916
35	4	685	1929	"wheat"	16.7034
36	4	686	1929	"wheat"	16.8004
37	4	687	1929	"wheat"	19.206
38	4	688	1929	"wheat"	19.594
39	4	689	1929	"wheat"	17.2078
40	4	451	1929	"wheat"	19.8074
41	4	452	1929	"wheat"	19.594
42	4	453	1929	"wheat"	18.7016
43	4	454	1929	"wheat"	17.0914
44	4	455	1929	"wheat"	16.005
45	4	456	1929	"wheat"	13.6964
46	4	457	1929	"wheat"	14.2978
47	4	458	1929	"wheat"	12.804
48	4	459	1929	"wheat"	13.8904
49	4	460	1929	"wheat"	13.5994
50	4	461	1929	"wheat"	10.4954
51	4	462	1929	"wheat"	13.5024
52	4	463	1929	"wheat"	13.095
53	4	464	1929	"wheat"	15.908
54	4	465	1929	"wheat"	14.6082
55	4	466	1929	"wheat"	17.4988
56	4	467	1929	"wheat"	17.2078
57	4	468	1929	"wheat"	15.7916
58	4	469	1929	"wheat"	16.296
59	4	470	1929	"wheat"	10.4954
60	4	471	1929	"wheat"	13.8904
61	4	472	1929	"wheat"	14.8992
62	4	473	1929	"wheat"	18.0032
63	4	474	1929	"wheat"	12.707
64	4	475	1929	"wheat"	15.7916
65	4	476	1929	"wheat"	14.4918
66	4	477	1929	"wheat"	4.3068
67	4	478	1929	"wheat"	14.0068
68	4	479	1929	"wheat"	9.991
69	4	480	1929	"wheat"	10.2044
70	4	481	1929	"wheat"	8.2062
71	4	482	1929	"wheat"	12.804
72	4	483	1929	"wheat"	13.6964
73	4	484	1929	"wheat"	10.4954
74	4	485	1929	"wheat"	11.6982
75	4	486	1929	"wheat"	12.4936
76	4	487	1929	"wheat"	14.7052
77	4	488	1929	"wheat"	14.1038
78	4	489	1929	"wheat"	15.908
79	4	490	1929	"wheat"	14.2978
80	4	491	1929	"wheat"	21.3982
81	4	492	1929	"wheat"	23.4934
82	4	493	1929	"wheat"	23.1054
83	4	494	1929	"wheat"	24.0948
84	4	495	1929	"wheat"	24.6962
1	5	701	1929	"wheat"	25.705
2	5	702	1929	"wheat"	25.1036
3	5	703	1929	"wheat"	25.2976
4	5	704	1929	"wheat"	26.093
5	5	705	1929	"wheat"	24.5022
6	5	706	1929	"wheat"	25.608
7	5	707	1929	"wheat"	23.9008
8	5	708	1929	"wheat"	21.3012
9	5	709	1929	"wheat"	22.504
10	5	710	1929	"wheat"	22.601
11	5	711	1929	"wheat"	16.102
12	5	712	1929	"wheat"	17.3048
13	5	NA	1929	"wheat"	NA
14	5	NA	1929	"wheat"	NA
15	5	NA	1929	"wheat"	NA
16	5	NA	1929	"wheat"	NA
17	5	NA	1929	"wheat"	NA
18	5	NA	1929	"wheat"	NA
19	5	NA	1929	"wheat"	NA
20	5	NA	1929	"wheat"	NA
21	5	NA	1929	"wheat"	NA
22	5	NA	1929	"wheat"	NA
23	5	NA	1929	"wheat"	NA
24	5	NA	1929	"wheat"	NA
25	5	725	1929	"wheat"	29.7014
26	5	726	1929	"wheat"	25.899
27	5	727	1929	"wheat"	18.1972
28	5	728	1929	"wheat"	20.0984
29	5	729	1929	"wheat"	20.6028
30	5	730	1929	"wheat"	19.303
31	5	731	1929	"wheat"	16.102
32	5	732	1929	"wheat"	19.594
33	5	733	1929	"wheat"	20.8938
34	5	734	1929	"wheat"	20.7968
35	5	735	1929	"wheat"	16.5094
36	5	736	1929	"wheat"	21.3982
37	5	737	1929	"wheat"	18.9926
38	5	738	1929	"wheat"	20.6998
39	5	739	1929	"wheat"	17.4018
40	5	NA	1929	"wheat"	NA
41	5	NA	1929	"wheat"	NA
42	5	NA	1929	"wheat"	NA
43	5	NA	1929	"wheat"	NA
44	5	NA	1929	"wheat"	NA
45	5	NA	1929	"wheat"	NA
46	5	NA	1929	"wheat"	NA
47	5	NA	1929	"wheat"	NA
48	5	NA	1929	"wheat"	NA
49	5	NA	1929	"wheat"	NA
50	5	NA	1929	"wheat"	NA
51	5	NA	1929	"wheat"	NA
52	5	NA	1929	"wheat"	NA
53	5	NA	1929	"wheat"	NA
54	5	NA	1929	"wheat"	NA
55	5	NA	1929	"wheat"	NA
56	5	NA	1929	"wheat"	NA
57	5	NA	1929	"wheat"	NA
58	5	NA	1929	"wheat"	NA
59	5	NA	1929	"wheat"	NA
60	5	NA	1929	"wheat"	NA
61	5	NA	1929	"wheat"	NA
62	5	NA	1929	"wheat"	NA
63	5	NA	1929	"wheat"	NA
64	5	NA	1929	"wheat"	NA
65	5	NA	1929	"wheat"	NA
66	5	NA	1929	"wheat"	NA
67	5	NA	1929	"wheat"	NA
68	5	NA	1929	"wheat"	NA
69	5	NA	1929	"wheat"	NA
70	5	NA	1929	"wheat"	NA
71	5	NA	1929	"wheat"	NA
72	5	NA	1929	"wheat"	NA
73	5	NA	1929	"wheat"	NA
74	5	NA	1929	"wheat"	NA
75	5	NA	1929	"wheat"	NA
76	5	NA	1929	"wheat"	NA
77	5	NA	1929	"wheat"	NA
78	5	NA	1929	"wheat"	NA
79	5	NA	1929	"wheat"	NA
80	5	NA	1929	"wheat"	NA
81	5	NA	1929	"wheat"	NA
82	5	NA	1929	"wheat"	NA
83	5	NA	1929	"wheat"	NA
84	5	NA	1929	"wheat"	NA
1	6	751	1929	"wheat"	22.601
2	6	752	1929	"wheat"	25.4916
3	6	753	1929	"wheat"	21.9026
4	6	754	1929	"wheat"	26.3064
5	6	755	1929	"wheat"	23.2994
6	6	756	1929	"wheat"	27.1988
7	6	757	1929	"wheat"	16.393
8	6	758	1929	"wheat"	20.8938
9	6	759	1929	"wheat"	19.109
10	6	760	1929	"wheat"	16.102
11	6	761	1929	"wheat"	14.7052
12	6	762	1929	"wheat"	18.1002
13	6	NA	1929	"wheat"	NA
14	6	NA	1929	"wheat"	NA
15	6	NA	1929	"wheat"	NA
16	6	NA	1929	"wheat"	NA
17	6	NA	1929	"wheat"	NA
18	6	NA	1929	"wheat"	NA
19	6	NA	1929	"wheat"	NA
20	6	NA	1929	"wheat"	NA
21	6	NA	1929	"wheat"	NA
22	6	NA	1929	"wheat"	NA
23	6	NA	1929	"wheat"	NA
24	6	NA	1929	"wheat"	NA
25	6	775	1929	"wheat"	27.2958
26	6	776	1929	"wheat"	25.802
27	6	777	1929	"wheat"	19.9044
28	6	778	1929	"wheat"	18.7986
29	6	779	1929	"wheat"	17.6928
30	6	780	1929	"wheat"	17.4018
31	6	781	1929	"wheat"	12.4936
32	6	782	1929	"wheat"	15.5976
33	6	783	1929	"wheat"	19.691
34	6	784	1929	"wheat"	17.9062
35	6	785	1929	"wheat"	17.0914
36	6	786	1929	"wheat"	18.7986
37	6	787	1929	"wheat"	16.5094
38	6	788	1929	"wheat"	18.6046
39	6	789	1929	"wheat"	20.0014
40	6	NA	1929	"wheat"	NA
41	6	NA	1929	"wheat"	NA
42	6	NA	1929	"wheat"	NA
43	6	NA	1929	"wheat"	NA
44	6	NA	1929	"wheat"	NA
45	6	NA	1929	"wheat"	NA
46	6	NA	1929	"wheat"	NA
47	6	NA	1929	"wheat"	NA
48	6	NA	1929	"wheat"	NA
49	6	NA	1929	"wheat"	NA
50	6	NA	1929	"wheat"	NA
51	6	NA	1929	"wheat"	NA
52	6	NA	1929	"wheat"	NA
53	6	NA	1929	"wheat"	NA
54	6	NA	1929	"wheat"	NA
55	6	NA	1929	"wheat"	NA
56	6	NA	1929	"wheat"	NA
57	6	NA	1929	"wheat"	NA
58	6	NA	1929	"wheat"	NA
59	6	NA	1929	"wheat"	NA
60	6	NA	1929	"wheat"	NA
61	6	NA	1929	"wheat"	NA
62	6	NA	1929	"wheat"	NA
63	6	NA	1929	"wheat"	NA
64	6	NA	1929	"wheat"	NA
65	6	NA	1929	"wheat"	NA
66	6	NA	1929	"wheat"	NA
67	6	NA	1929	"wheat"	NA
68	6	NA	1929	"wheat"	NA
69	6	NA	1929	"wheat"	NA
70	6	NA	1929	"wheat"	NA
71	6	NA	1929	"wheat"	NA
72	6	NA	1929	"wheat"	NA
73	6	NA	1929	"wheat"	NA
74	6	NA	1929	"wheat"	NA
75	6	NA	1929	"wheat"	NA
76	6	NA	1929	"wheat"	NA
77	6	NA	1929	"wheat"	NA
78	6	NA	1929	"wheat"	NA
79	6	NA	1929	"wheat"	NA
80	6	NA	1929	"wheat"	NA
81	6	NA	1929	"wheat"	NA
82	6	NA	1929	"wheat"	NA
83	6	NA	1929	"wheat"	NA
84	6	NA	1929	"wheat"	NA
1	7	801	1929	"wheat"	29.6044
2	7	802	1929	"wheat"	25.996
3	7	803	1929	"wheat"	21.8056
4	7	804	1929	"wheat"	21.9026
5	7	805	1929	"wheat"	22.504
6	7	806	1929	"wheat"	19.9044
7	7	807	1929	"wheat"	12.901
8	7	808	1929	"wheat"	15.2096
9	7	809	1929	"wheat"	15.7916
10	7	810	1929	"wheat"	13.4054
11	7	811	1929	"wheat"	14.8022
12	7	812	1929	"wheat"	17.8092
13	7	NA	1929	"wheat"	NA
14	7	NA	1929	"wheat"	NA
15	7	NA	1929	"wheat"	NA
16	7	NA	1929	"wheat"	NA
17	7	NA	1929	"wheat"	NA
18	7	NA	1929	"wheat"	NA
19	7	NA	1929	"wheat"	NA
20	7	NA	1929	"wheat"	NA
21	7	NA	1929	"wheat"	NA
22	7	NA	1929	"wheat"	NA
23	7	NA	1929	"wheat"	NA
24	7	NA	1929	"wheat"	NA
25	7	825	1929	"wheat"	25.2006
26	7	826	1929	"wheat"	24.5022
27	7	827	1929	"wheat"	17.9062
28	7	NA	1929	"wheat"	14.1038
29	7	NA	1929	"wheat"	17.8092
30	7	NA	1929	"wheat"	18.1972
31	7	NA	1929	"wheat"	NA
32	7	NA	1929	"wheat"	NA
33	7	NA	1929	"wheat"	NA
34	7	NA	1929	"wheat"	NA
35	7	NA	1929	"wheat"	NA
36	7	NA	1929	"wheat"	NA
37	7	NA	1929	"wheat"	NA
38	7	NA	1929	"wheat"	NA
39	7	NA	1929	"wheat"	NA
40	7	NA	1929	"wheat"	NA
41	7	NA	1929	"wheat"	NA
42	7	NA	1929	"wheat"	NA
43	7	NA	1929	"wheat"	NA
44	7	NA	1929	"wheat"	NA
45	7	NA	1929	"wheat"	NA
46	7	NA	1929	"wheat"	NA
47	7	NA	1929	"wheat"	NA
48	7	NA	1929	"wheat"	NA
49	7	NA	1929	"wheat"	NA
50	7	NA	1929	"wheat"	NA
51	7	NA	1929	"wheat"	NA
52	7	NA	1929	"wheat"	NA
53	7	NA	1929	"wheat"	NA
54	7	NA	1929	"wheat"	NA
55	7	NA	1929	"wheat"	NA
56	7	NA	1929	"wheat"	NA
57	7	NA	1929	"wheat"	NA
58	7	NA	1929	"wheat"	NA
59	7	NA	1929	"wheat"	NA
60	7	NA	1929	"wheat"	NA
61	7	NA	1929	"wheat"	NA
62	7	NA	1929	"wheat"	NA
63	7	NA	1929	"wheat"	NA
64	7	NA	1929	"wheat"	NA
65	7	NA	1929	"wheat"	NA
66	7	NA	1929	"wheat"	NA
67	7	NA	1929	"wheat"	NA
68	7	NA	1929	"wheat"	NA
69	7	NA	1929	"wheat"	NA
70	7	NA	1929	"wheat"	NA
71	7	NA	1929	"wheat"	NA
72	7	NA	1929	"wheat"	NA
73	7	NA	1929	"wheat"	NA
74	7	NA	1929	"wheat"	NA
75	7	NA	1929	"wheat"	NA
76	7	NA	1929	"wheat"	NA
77	7	NA	1929	"wheat"	NA
78	7	NA	1929	"wheat"	NA
79	7	NA	1929	"wheat"	NA
80	7	NA	1929	"wheat"	NA
81	7	NA	1929	"wheat"	NA
82	7	NA	1929	"wheat"	NA
83	7	NA	1929	"wheat"	NA
84	7	NA	1929	"wheat"	NA
1	8	851	1929	"wheat"	28.809
2	8	852	1929	"wheat"	29.294
3	8	853	1929	"wheat"	22.698
4	8	854	1929	"wheat"	23.0084
5	8	855	1929	"wheat"	22.698
6	8	856	1929	"wheat"	15.4036
7	8	857	1929	"wheat"	13.3084
8	8	858	1929	"wheat"	20.8938
9	8	859	1929	"wheat"	19.109
10	8	860	1929	"wheat"	15.7916
11	8	861	1929	"wheat"	17.4018
12	8	862	1929	"wheat"	16.5094
13	8	NA	1929	"wheat"	NA
14	8	NA	1929	"wheat"	NA
15	8	NA	1929	"wheat"	NA
16	8	NA	1929	"wheat"	NA
17	8	NA	1929	"wheat"	NA
18	8	NA	1929	"wheat"	NA
19	8	NA	1929	"wheat"	NA
20	8	NA	1929	"wheat"	NA
21	8	NA	1929	"wheat"	NA
22	8	NA	1929	"wheat"	NA
23	8	NA	1929	"wheat"	NA
24	8	NA	1929	"wheat"	NA
25	8	875	1929	"wheat"	21.5922
26	8	876	1929	"wheat"	21.4952
27	8	877	1929	"wheat"	17.4988
28	8	NA	1929	"wheat"	20.9908
29	8	NA	1929	"wheat"	18.1972
30	8	NA	1929	"wheat"	25.608
31	8	NA	1929	"wheat"	NA
32	8	NA	1929	"wheat"	NA
33	8	NA	1929	"wheat"	NA
34	8	NA	1929	"wheat"	NA
35	8	NA	1929	"wheat"	NA
36	8	NA	1929	"wheat"	NA
37	8	NA	1929	"wheat"	NA
38	8	NA	1929	"wheat"	NA
39	8	NA	1929	"wheat"	NA
40	8	NA	1929	"wheat"	NA
41	8	NA	1929	"wheat"	NA
42	8	NA	1929	"wheat"	NA
43	8	NA	1929	"wheat"	NA
44	8	NA	1929	"wheat"	NA
45	8	NA	1929	"wheat"	NA
46	8	NA	1929	"wheat"	NA
47	8	NA	1929	"wheat"	NA
48	8	NA	1929	"wheat"	NA
49	8	NA	1929	"wheat"	NA
50	8	NA	1929	"wheat"	NA
51	8	NA	1929	"wheat"	NA
52	8	NA	1929	"wheat"	NA
53	8	NA	1929	"wheat"	NA
54	8	NA	1929	"wheat"	NA
55	8	NA	1929	"wheat"	NA
56	8	NA	1929	"wheat"	NA
57	8	NA	1929	"wheat"	NA
58	8	NA	1929	"wheat"	NA
59	8	NA	1929	"wheat"	NA
60	8	NA	1929	"wheat"	NA
61	8	NA	1929	"wheat"	NA
62	8	NA	1929	"wheat"	NA
63	8	NA	1929	"wheat"	NA
64	8	NA	1929	"wheat"	NA
65	8	NA	1929	"wheat"	NA
66	8	NA	1929	"wheat"	NA
67	8	NA	1929	"wheat"	NA
68	8	NA	1929	"wheat"	NA
69	8	NA	1929	"wheat"	NA
70	8	NA	1929	"wheat"	NA
71	8	NA	1929	"wheat"	NA
72	8	NA	1929	"wheat"	NA
73	8	NA	1929	"wheat"	NA
74	8	NA	1929	"wheat"	NA
75	8	NA	1929	"wheat"	NA
76	8	NA	1929	"wheat"	NA
77	8	NA	1929	"wheat"	NA
78	8	NA	1929	"wheat"	NA
79	8	NA	1929	"wheat"	NA
80	8	NA	1929	"wheat"	NA
81	8	NA	1929	"wheat"	NA
82	8	NA	1929	"wheat"	NA
83	8	NA	1929	"wheat"	NA
84	8	NA	1929	"wheat"	NA
1	9	901	1929	"wheat"	NA
2	9	902	1929	"wheat"	25.0066
3	9	903	1929	"wheat"	23.5904
4	9	904	1929	"wheat"	24.5022
5	9	905	1929	"wheat"	16.9944
6	9	906	1929	"wheat"	12.2026
7	9	907	1929	"wheat"	13.192
8	9	908	1929	"wheat"	17.0914
9	9	909	1929	"wheat"	17.5958
10	9	910	1929	"wheat"	14.9962
11	9	911	1929	"wheat"	16.6064
12	9	912	1929	"wheat"	20.0984
13	9	913	1929	"wheat"	22.407
14	9	914	1929	"wheat"	20.4088
15	9	915	1929	"wheat"	21.9996
16	9	916	1929	"wheat"	6.9064
17	9	917	1929	"wheat"	8.2062
18	9	918	1929	"wheat"	12.998
19	9	919	1929	"wheat"	14.9962
20	9	920	1929	"wheat"	14.6082
21	9	921	1929	"wheat"	15.0932
22	9	922	1929	"wheat"	14.2008
23	9	923	1929	"wheat"	15.2096
24	9	924	1929	"wheat"	16.7034
25	9	925	1929	"wheat"	20.0984
26	9	926	1929	"wheat"	19.497
27	9	927	1929	"wheat"	16.8004
28	9	NA	1929	"wheat"	19.691
29	9	NA	1929	"wheat"	19.497
30	9	NA	1929	"wheat"	24.5022
31	9	NA	1929	"wheat"	NA
32	9	NA	1929	"wheat"	NA
33	9	NA	1929	"wheat"	NA
34	9	NA	1929	"wheat"	NA
35	9	NA	1929	"wheat"	NA
36	9	NA	1929	"wheat"	NA
37	9	NA	1929	"wheat"	NA
38	9	NA	1929	"wheat"	NA
39	9	NA	1929	"wheat"	NA
40	9	NA	1929	"wheat"	NA
41	9	NA	1929	"wheat"	NA
42	9	NA	1929	"wheat"	NA
43	9	NA	1929	"wheat"	NA
44	9	NA	1929	"wheat"	NA
45	9	NA	1929	"wheat"	NA
46	9	NA	1929	"wheat"	NA
47	9	NA	1929	"wheat"	NA
48	9	NA	1929	"wheat"	NA
49	9	NA	1929	"wheat"	NA
50	9	NA	1929	"wheat"	NA
51	9	NA	1929	"wheat"	NA
52	9	NA	1929	"wheat"	NA
53	9	NA	1929	"wheat"	NA
54	9	NA	1929	"wheat"	NA
55	9	NA	1929	"wheat"	NA
56	9	NA	1929	"wheat"	NA
57	9	NA	1929	"wheat"	NA
58	9	NA	1929	"wheat"	NA
59	9	NA	1929	"wheat"	NA
60	9	NA	1929	"wheat"	NA
61	9	NA	1929	"wheat"	NA
62	9	NA	1929	"wheat"	NA
63	9	NA	1929	"wheat"	NA
64	9	NA	1929	"wheat"	NA
65	9	NA	1929	"wheat"	NA
66	9	NA	1929	"wheat"	NA
67	9	NA	1929	"wheat"	NA
68	9	NA	1929	"wheat"	NA
69	9	NA	1929	"wheat"	NA
70	9	NA	1929	"wheat"	NA
71	9	NA	1929	"wheat"	NA
72	9	NA	1929	"wheat"	NA
73	9	NA	1929	"wheat"	NA
74	9	NA	1929	"wheat"	NA
75	9	NA	1929	"wheat"	NA
76	9	NA	1929	"wheat"	NA
77	9	NA	1929	"wheat"	NA
78	9	NA	1929	"wheat"	NA
79	9	NA	1929	"wheat"	NA
80	9	NA	1929	"wheat"	NA
81	9	NA	1929	"wheat"	NA
82	9	NA	1929	"wheat"	NA
83	9	NA	1929	"wheat"	NA
84	9	NA	1929	"wheat"	NA
1	10	951	1929	"wheat"	NA
2	10	952	1929	"wheat"	22.2906
3	10	953	1929	"wheat"	27.9942
4	10	954	1929	"wheat"	24.4052
5	10	955	1929	"wheat"	21.1072
6	10	956	1929	"wheat"	16.9944
7	10	957	1929	"wheat"	18.7986
8	10	958	1929	"wheat"	14.2978
9	10	959	1929	"wheat"	18.3912
10	10	960	1929	"wheat"	16.7034
11	10	961	1929	"wheat"	18.2942
12	10	962	1929	"wheat"	23.8038
13	10	963	1929	"wheat"	22.407
14	10	964	1929	"wheat"	23.2994
15	10	965	1929	"wheat"	24.6962
16	10	966	1929	"wheat"	19.9044
17	10	967	1929	"wheat"	20.1954
18	10	968	1929	"wheat"	19.691
19	10	969	1929	"wheat"	16.9944
20	10	970	1929	"wheat"	16.9944
21	10	971	1929	"wheat"	18.7016
22	10	972	1929	"wheat"	16.199
