"loc"	"rep"	"iblock"	"gen_new"	"gen_check"	"gen"	"col"	"row"	"yield"
"Grant_D"	"R1"	"I08"	1	"0"	"NE16552"	9	17	65.6
"Grant_D"	"R1"	"I08"	1	"0"	"NE16447"	9	18	73
"Grant_D"	"R1"	"I08"	1	"0"	"NE16405"	9	19	77.9
"Grant_D"	"R1"	"I08"	1	"0"	"NE16620"	9	20	73.6
"Grant_D"	"R1"	"I04"	1	"0"	"NE16566"	10	1	77.9
"Grant_D"	"R1"	"I04"	1	"0"	"NE16497"	10	2	83.4
"Grant_D"	"R1"	"I04"	1	"0"	"NE16464"	10	3	65.5
"Grant_D"	"R1"	"I04"	1	"0"	"NE16409"	10	4	65
"Grant_D"	"R1"	"I04"	1	"0"	"NE16668"	10	5	76
"Grant_D"	"R1"	"I04"	1	"0"	"NE16503V"	10	6	NA
"Grant_D"	"R1"	"I04"	1	"0"	"NE16603"	10	7	68.2
"Grant_D"	"R1"	"I04"	1	"0"	"NE16504"	10	8	82.9
"Grant_D"	"R1"	"I04"	1	"0"	"NE16595"	10	9	81.2
"Grant_D"	"R1"	"I04"	0	"Camelot"	"Camelot"	10	10	73.2
"Grant_D"	"R1"	"I09"	1	"0"	"NE16594"	10	11	70.2
"Grant_D"	"R1"	"I09"	1	"0"	"NE16624"	10	12	73.4
"Grant_D"	"R1"	"I09"	1	"0"	"NE16674"	10	13	58.5
"Grant_D"	"R1"	"I09"	0	"Freeman"	"Freeman"	10	14	79
"Grant_D"	"R1"	"I09"	1	"0"	"NE16529"	10	15	70.4
"Grant_D"	"R1"	"I09"	1	"0"	"NE16454"	10	16	66.5
"Grant_D"	"R1"	"I09"	1	"0"	"NE16489"	10	17	68.1
"Grant_D"	"R1"	"I09"	1	"0"	"NE16671"	10	18	72.9
"Grant_D"	"R1"	"I09"	1	"0"	"NE16456"	10	19	66.2
"Grant_D"	"R1"	"I09"	0	"GOODSTREAK"	"GOODSTREAK"	10	20	52.5
"Grant_D"	"R1"	"I04"	0	"Freeman"	"Freeman"	11	1	88.4
"Grant_D"	"R1"	"I04"	1	"0"	"NE16502"	11	2	73.1
"Grant_D"	"R1"	"I04"	1	"0"	"NE16572"	11	3	64.1
"Grant_D"	"R1"	"I04"	1	"0"	"NE16520"	11	4	75.9
"Grant_D"	"R1"	"I04"	0	"GOODSTREAK"	"GOODSTREAK"	11	5	70.1
"Grant_D"	"R1"	"I04"	1	"0"	"NE16640"	11	6	82.3
"Grant_D"	"R1"	"I04"	1	"0"	"NE16441"	11	7	68
"Grant_D"	"R1"	"I04"	1	"0"	"NE16585"	11	8	49.5
"Grant_D"	"R1"	"I04"	1	"0"	"NE16669"	11	9	53.1
"Grant_D"	"R1"	"I04"	1	"0"	"NE16630"	11	10	79.2
"Grant_D"	"R1"	"I09"	1	"0"	"NE16681"	11	11	76.1
"Grant_D"	"R1"	"I09"	1	"0"	"NE16622"	11	12	63.2
"Grant_D"	"R1"	"I09"	1	"0"	"NE16461"	11	13	71
"Grant_D"	"R1"	"I09"	1	"0"	"NE16444"	11	14	75.8
"Grant_D"	"R1"	"I09"	1	"0"	"NE16416"	11	15	70.1
"Grant_D"	"R1"	"I09"	1	"0"	"NE16439"	11	16	74.1
"Grant_D"	"R1"	"I09"	1	"0"	"NE16509"	11	17	68.7
"Grant_D"	"R1"	"I09"	1	"0"	"NE16663"	11	18	75
"Grant_D"	"R1"	"I09"	1	"0"	"NE16500"	11	19	80.5
"Grant_D"	"R1"	"I09"	1	"0"	"NE16581"	11	20	63.5
"Grant_D"	"R1"	"I04"	1	"0"	"NE16479"	12	1	76
"Grant_D"	"R1"	"I04"	1	"0"	"NE16410"	12	2	74.6
"Grant_D"	"R1"	"I04"	1	"0"	"NE16612"	12	3	81.5
"Grant_D"	"R1"	"I04"	1	"0"	"NE16690"	12	4	70.8
"Grant_D"	"R1"	"I04"	1	"0"	"NE16440"	12	5	83.6
"Grant_D"	"R1"	"I04"	1	"0"	"NE16429"	12	6	76.5
"Grant_D"	"R1"	"I04"	1	"0"	"NE16474"	12	7	51.8
"Grant_D"	"R1"	"I04"	1	"0"	"NE16508"	12	8	69.2
"Grant_D"	"R1"	"I04"	1	"0"	"NE16511"	12	9	57.6
"Grant_D"	"R1"	"I04"	1	"0"	"NE16601"	12	10	83.7
"Grant_D"	"R1"	"I09"	1	"0"	"NE16424"	12	11	84.7
"Grant_D"	"R1"	"I09"	1	"0"	"NE16531"	12	12	70.4
"Grant_D"	"R1"	"I09"	0	"Camelot"	"Camelot"	12	13	81.6
"Grant_D"	"R1"	"I09"	1	"0"	"NE16654"	12	14	71.7
"Grant_D"	"R1"	"I09"	1	"0"	"NE16521"	12	15	76.3
"Grant_D"	"R1"	"I09"	1	"0"	"NE16465"	12	16	73.6
"Grant_D"	"R1"	"I09"	1	"0"	"NE16576V"	12	17	77.4
"Grant_D"	"R1"	"I09"	1	"0"	"NE16614"	12	18	78.3
"Grant_D"	"R1"	"I09"	1	"0"	"NE16549"	12	19	83.1
"Grant_D"	"R1"	"I09"	1	"0"	"NE16645"	12	20	73.5
"Grant_D"	"R1"	"I05"	1	"0"	"NE16625"	13	1	72.3
"Grant_D"	"R1"	"I05"	1	"0"	"NE16401"	13	2	63
"Grant_D"	"R1"	"I05"	1	"0"	"NE16413"	13	3	72.8
"Grant_D"	"R1"	"I05"	1	"0"	"NE16437"	13	4	53.8
"Grant_D"	"R1"	"I05"	1	"0"	"NE16664"	13	5	65.3
"Grant_D"	"R1"	"I05"	1	"0"	"NE16478"	13	6	86.7
"Grant_D"	"R1"	"I05"	1	"0"	"NE16431"	13	7	71.2
"Grant_D"	"R1"	"I05"	1	"0"	"NE16533"	13	8	79.5
"Grant_D"	"R1"	"I05"	1	"0"	"NE16537"	13	9	68.1
"Grant_D"	"R1"	"I05"	1	"0"	"NE16406"	13	10	90.6
"Grant_D"	"R1"	"I10"	1	"0"	"NE16539"	13	11	79.4
"Grant_D"	"R1"	"I10"	0	"Camelot"	"Camelot"	13	12	74.2
"Grant_D"	"R1"	"I10"	1	"0"	"NE16574"	13	13	70.6
"Grant_D"	"R1"	"I10"	1	"0"	"NE16486"	13	14	63.7
"Grant_D"	"R1"	"I10"	1	"0"	"NE16418"	13	15	82.9
"Grant_D"	"R1"	"I10"	1	"0"	"NE16676"	13	16	60.8
"Grant_D"	"R1"	"I10"	1	"0"	"NE16579"	13	17	72
"Grant_D"	"R1"	"I10"	1	"0"	"NE16660"	13	18	76.5
"Grant_D"	"R1"	"I10"	1	"0"	"NE16563V"	13	19	85.4
"Grant_D"	"R1"	"I10"	1	"0"	"NE16548"	13	20	78.3
"Grant_D"	"R1"	"I05"	1	"0"	"NE16596"	14	1	83
"Grant_D"	"R1"	"I05"	1	"0"	"NE16697"	14	2	73
"Grant_D"	"R1"	"I05"	1	"0"	"NE16637"	14	3	64.3
"Grant_D"	"R1"	"I05"	1	"0"	"NE16610"	14	4	73.5
"Grant_D"	"R1"	"I05"	1	"0"	"NE16451"	14	5	87.7
"Grant_D"	"R1"	"I05"	0	"GOODSTREAK"	"GOODSTREAK"	14	6	59.4
"Grant_D"	"R1"	"I05"	1	"0"	"NE16677"	14	7	85.5
"Grant_D"	"R1"	"I05"	1	"0"	"NE16467"	14	8	83
"Grant_D"	"R1"	"I05"	1	"0"	"NE16648"	14	9	68.9
"Grant_D"	"R1"	"I05"	1	"0"	"NE16631"	14	10	77.6
"Grant_D"	"R1"	"I10"	1	"0"	"NE16462"	14	11	66.4
"Grant_D"	"R1"	"I10"	1	"0"	"NE16658"	14	12	92.7
"Grant_D"	"R1"	"I10"	1	"0"	"NE16469"	14	13	83.4
"Grant_D"	"R1"	"I10"	1	"0"	"NE16687"	14	14	78.2
"Grant_D"	"R1"	"I10"	0	"Freeman"	"Freeman"	14	15	92.7
"Grant_D"	"R1"	"I10"	1	"0"	"NE16459"	14	16	64.9
"Grant_D"	"R1"	"I10"	1	"0"	"NE16434"	14	17	60.9
"Grant_D"	"R1"	"I10"	0	"GOODSTREAK"	"GOODSTREAK"	14	18	65.2
"Grant_D"	"R1"	"I10"	1	"0"	"NE16562"	14	19	83.5
"Grant_D"	"R1"	"I10"	1	"0"	"NE16592"	14	20	65.3
"Grant_D"	"R1"	"I05"	1	"0"	"NE16679"	15	1	76.9
"Grant_D"	"R1"	"I05"	0	"Camelot"	"Camelot"	15	2	81.3
"Grant_D"	"R1"	"I05"	1	"0"	"NE16492"	15	3	69.9
"Grant_D"	"R1"	"I05"	1	"0"	"NE16683"	15	4	81.4
"Grant_D"	"R1"	"I05"	1	"0"	"NE16458"	15	5	74.8
"Grant_D"	"R1"	"I05"	1	"0"	"NE16635"	15	6	76.4
"Grant_D"	"R1"	"I05"	1	"0"	"NE16542"	15	7	86.3
"Grant_D"	"R1"	"I05"	1	"0"	"NE16653"	15	8	49.4
"Grant_D"	"R1"	"I05"	1	"0"	"NE16636"	15	9	90.7
"Grant_D"	"R1"	"I05"	0	"Freeman"	"Freeman"	15	10	98.4
"Grant_D"	"R1"	"I10"	1	"0"	"NE16644"	15	11	81.3
"Grant_D"	"R1"	"I10"	1	"0"	"NE16570"	15	12	81.6
"Grant_D"	"R1"	"I10"	1	"0"	"NE16402"	15	13	86.4
"Grant_D"	"R1"	"I10"	1	"0"	"NE16445"	15	14	73.4
"Grant_D"	"R1"	"I10"	1	"0"	"NE16550"	15	15	69.3
"Grant_D"	"R1"	"I10"	1	"0"	"NE16605"	15	16	81
"Grant_D"	"R1"	"I10"	1	"0"	"NE16512"	15	17	59.8
"Grant_D"	"R1"	"I10"	1	"0"	"NE16553"	15	18	89
"Grant_D"	"R1"	"I10"	1	"0"	"NE16696"	15	19	73.5
"Grant_D"	"R1"	"I10"	1	"0"	"NE16403"	15	20	62.9
"Lincoln"	"R1"	"I01"	1	"0"	"NE16453"	1	6	75.9
"Lincoln"	"R1"	"I01"	1	"0"	"NE16667"	1	7	60.2
"Lincoln"	"R1"	"I01"	1	"0"	"NE16513"	1	8	56.4
"Lincoln"	"R1"	"I01"	1	"0"	"NE16498"	1	9	56.5
"Lincoln"	"R1"	"I01"	1	"0"	"NE16485"	1	10	63.4
"Lincoln"	"R1"	"I01"	1	"0"	"NE16571"	1	11	70.2
"Lincoln"	"R1"	"I01"	1	"0"	"NE16563V"	1	12	81.8
"Lincoln"	"R1"	"I01"	1	"0"	"NE16566"	1	13	67.8
"Lincoln"	"R1"	"I01"	0	"Camelot"	"Camelot"	1	14	40.6
"Lincoln"	"R1"	"I01"	1	"0"	"NE16528"	1	15	48.9
"Lincoln"	"R1"	"I01"	1	"0"	"NE16482"	2	6	48.3
"Lincoln"	"R1"	"I01"	1	"0"	"NE16451"	2	7	73.2
"Lincoln"	"R1"	"I01"	1	"0"	"NE16666"	2	8	46.3
"Lincoln"	"R1"	"I01"	1	"0"	"NE16616"	2	9	75.3
"Lincoln"	"R1"	"I01"	1	"0"	"NE16539"	2	10	61
"Lincoln"	"R1"	"I01"	1	"0"	"NE16534"	2	11	62.9
"Lincoln"	"R1"	"I01"	0	"Freeman"	"Freeman"	2	12	75.9
"Lincoln"	"R1"	"I01"	1	"0"	"NE16615"	2	13	55.3
"Lincoln"	"R1"	"I01"	1	"0"	"NE16624"	2	14	57.1
"Lincoln"	"R1"	"I01"	1	"0"	"NE16587"	2	15	71.4
"Lincoln"	"R1"	"I01"	1	"0"	"NE16420"	3	6	45.2
"Lincoln"	"R1"	"I01"	1	"0"	"NE16486"	3	7	51.2
"Lincoln"	"R1"	"I01"	0	"GOODSTREAK"	"GOODSTREAK"	3	8	30.9
"Lincoln"	"R1"	"I01"	1	"0"	"NE16568"	3	9	58.6
"Lincoln"	"R1"	"I01"	1	"0"	"NE16432"	3	10	73.7
"Lincoln"	"R1"	"I01"	1	"0"	"NE16688"	3	11	65.5
"Lincoln"	"R1"	"I01"	1	"0"	"NE16660"	3	12	68.4
"Lincoln"	"R1"	"I01"	1	"0"	"NE16410"	3	13	57.1
"Lincoln"	"R1"	"I01"	1	"0"	"NE16677"	3	14	44.2
"Lincoln"	"R1"	"I01"	1	"0"	"NE16476"	3	15	59.6
"Lincoln"	"R1"	"I02"	1	"0"	"NE16553"	4	6	48.5
"Lincoln"	"R1"	"I02"	0	"GOODSTREAK"	"GOODSTREAK"	4	7	34.7
"Lincoln"	"R1"	"I02"	1	"0"	"NE16595"	4	8	51.4
"Lincoln"	"R1"	"I02"	1	"0"	"NE16675"	4	9	34.3
"Lincoln"	"R1"	"I02"	1	"0"	"NE16457"	4	10	52.2
"Lincoln"	"R1"	"I02"	1	"0"	"NE16524"	4	11	42.1
"Lincoln"	"R1"	"I02"	1	"0"	"NE16642"	4	12	76.6
"Lincoln"	"R1"	"I02"	1	"0"	"NE16474"	4	13	37.8
"Lincoln"	"R1"	"I02"	1	"0"	"NE16419"	4	14	51.1
"Lincoln"	"R1"	"I02"	1	"0"	"NE16515"	4	15	38.1
"Lincoln"	"R1"	"I02"	1	"0"	"NE16555"	5	6	51.5
"Lincoln"	"R1"	"I02"	1	"0"	"NE16607"	5	7	49
"Lincoln"	"R1"	"I02"	1	"0"	"NE16416"	5	8	49.1
"Lincoln"	"R1"	"I02"	0	"Camelot"	"Camelot"	5	9	45.9
"Lincoln"	"R1"	"I02"	1	"0"	"NE16698"	5	10	73.2
"Lincoln"	"R1"	"I02"	1	"0"	"NE16423"	5	11	55.1
"Lincoln"	"R1"	"I02"	1	"0"	"NE16610"	5	12	53.3
"Lincoln"	"R1"	"I02"	1	"0"	"NE16421"	5	13	50.6
"Lincoln"	"R1"	"I02"	1	"0"	"NE16671"	5	14	56.3
"Lincoln"	"R1"	"I02"	1	"0"	"NE16639"	5	15	62.2
"Lincoln"	"R1"	"I02"	1	"0"	"NE16602"	6	6	39.1
"Lincoln"	"R1"	"I02"	1	"0"	"NE16573"	6	7	31.4
"Lincoln"	"R1"	"I02"	1	"0"	"NE16684"	6	8	48.5
"Lincoln"	"R1"	"I02"	1	"0"	"NE16569"	6	9	52.3
"Lincoln"	"R1"	"I02"	1	"0"	"NE16673"	6	10	63.2
"Lincoln"	"R1"	"I02"	1	"0"	"NE16583"	6	11	57.9
"Lincoln"	"R1"	"I02"	1	"0"	"NE16418"	6	12	60.9
"Lincoln"	"R1"	"I02"	1	"0"	"NE16606"	6	13	66.1
"Lincoln"	"R1"	"I02"	0	"Freeman"	"Freeman"	6	14	63.8
"Lincoln"	"R1"	"I02"	1	"0"	"NE16576V"	6	15	69.8
"Lincoln"	"R1"	"I03"	1	"0"	"NE16504"	7	6	61.2
"Lincoln"	"R1"	"I03"	1	"0"	"NE16456"	7	7	43.8
"Lincoln"	"R1"	"I03"	1	"0"	"NE16696"	7	8	41.8
"Lincoln"	"R1"	"I03"	1	"0"	"NE16502"	7	9	53.5
"Lincoln"	"R1"	"I03"	1	"0"	"NE16505"	7	10	40
"Lincoln"	"R1"	"I03"	1	"0"	"NE16459"	7	11	48.2
"Lincoln"	"R1"	"I03"	1	"0"	"NE16406"	7	12	64.1
"Lincoln"	"R1"	"I03"	1	"0"	"NE16588"	7	13	58
"Lincoln"	"R1"	"I03"	1	"0"	"NE16552"	7	14	55.3
"Lincoln"	"R1"	"I03"	1	"0"	"NE16680"	7	15	51.4
"Lincoln"	"R1"	"I03"	0	"Freeman"	"Freeman"	8	6	59.4
"Lincoln"	"R1"	"I03"	1	"0"	"NE16578"	8	7	54.4
"Lincoln"	"R1"	"I03"	1	"0"	"NE16601"	8	8	70
"Lincoln"	"R1"	"I03"	1	"0"	"NE16415"	8	9	64
"Lincoln"	"R1"	"I03"	1	"0"	"NE16608"	8	10	58.8
"Lincoln"	"R1"	"I03"	1	"0"	"NE16686"	8	11	60.7
"Lincoln"	"R1"	"I03"	1	"0"	"NE16488"	8	12	56
"Lincoln"	"R1"	"I03"	1	"0"	"NE16443"	8	13	69.3
"Lincoln"	"R1"	"I03"	1	"0"	"NE16560"	8	14	54.6
"Lincoln"	"R1"	"I03"	1	"0"	"NE16535"	8	15	28.9
"Lincoln"	"R1"	"I03"	1	"0"	"NE16609V"	9	6	52.8
"Lincoln"	"R1"	"I03"	1	"0"	"NE16413"	9	7	47.7
"Lincoln"	"R1"	"I03"	1	"0"	"NE16483"	9	8	61.1
"Lincoln"	"R1"	"I03"	0	"GOODSTREAK"	"GOODSTREAK"	9	9	38.7
"Lincoln"	"R1"	"I03"	1	"0"	"NE16554"	9	10	61.6
"Lincoln"	"R1"	"I03"	1	"0"	"NE16605"	9	11	72.6
"Lincoln"	"R1"	"I03"	1	"0"	"NE16477"	9	12	39.5
"Lincoln"	"R1"	"I03"	0	"Camelot"	"Camelot"	9	13	30.2
"Lincoln"	"R1"	"I03"	1	"0"	"NE16631"	9	14	61.3
"Lincoln"	"R1"	"I03"	1	"0"	"NE16635"	9	15	57.3
"Lincoln"	"R1"	"I04"	1	"0"	"NE16468"	10	6	55.7
"Lincoln"	"R1"	"I04"	1	"0"	"NE16627"	10	7	50.7
"Lincoln"	"R1"	"I04"	1	"0"	"NE16625"	10	8	54.6
"Lincoln"	"R1"	"I04"	1	"0"	"NE16691"	10	9	59.8
"Lincoln"	"R1"	"I04"	1	"0"	"NE16699"	10	10	65.9
"Lincoln"	"R1"	"I04"	1	"0"	"NE16656"	10	11	61.1
"Lincoln"	"R1"	"I04"	0	"Camelot"	"Camelot"	10	12	48
"Lincoln"	"R1"	"I04"	1	"0"	"NE16669"	10	13	38.3
"Lincoln"	"R1"	"I04"	1	"0"	"NE16508"	10	14	56.4
"Lincoln"	"R1"	"I04"	1	"0"	"NE16619"	10	15	61.7
"Lincoln"	"R1"	"I04"	1	"0"	"NE16490"	11	6	43.1
"Lincoln"	"R1"	"I04"	0	"Freeman"	"Freeman"	11	7	64.7
"Lincoln"	"R1"	"I04"	1	"0"	"NE16454"	11	8	57
"Lincoln"	"R1"	"I04"	1	"0"	"NE16447"	11	9	53.4
"Lincoln"	"R1"	"I04"	1	"0"	"NE16647"	11	10	60.5
"Lincoln"	"R1"	"I04"	1	"0"	"NE16664"	11	11	43
"Lincoln"	"R1"	"I04"	1	"0"	"NE16529"	11	12	56.9
"Lincoln"	"R1"	"I04"	1	"0"	"NE16649"	11	13	31.8
"Lincoln"	"R1"	"I04"	1	"0"	"NE16436"	11	14	62.6
"Lincoln"	"R1"	"I04"	1	"0"	"NE16438"	11	15	53.1
"Lincoln"	"R1"	"I04"	1	"0"	"NE16533"	12	6	57.7
"Lincoln"	"R1"	"I04"	1	"0"	"NE16494"	12	7	53.3
"Lincoln"	"R1"	"I04"	1	"0"	"NE16604"	12	8	62.5
"Lincoln"	"R1"	"I04"	1	"0"	"NE16431"	12	9	67.7
"Lincoln"	"R1"	"I04"	1	"0"	"NE16469"	12	10	45
"Lincoln"	"R1"	"I04"	1	"0"	"NE16676"	12	11	31.3
"Lincoln"	"R1"	"I04"	1	"0"	"NE16556"	12	12	54.9
"Lincoln"	"R1"	"I04"	1	"0"	"NE16613"	12	13	53.4
"Lincoln"	"R1"	"I04"	1	"0"	"NE16648"	12	14	55
"Lincoln"	"R1"	"I04"	0	"GOODSTREAK"	"GOODSTREAK"	12	15	35.3
"Lincoln"	"R1"	"I05"	1	"0"	"NE16401"	13	6	55.1
"Lincoln"	"R1"	"I05"	1	"0"	"NE16653"	13	7	43.7
"Lincoln"	"R1"	"I05"	1	"0"	"NE16545"	13	8	68.1
"Lincoln"	"R1"	"I05"	1	"0"	"NE16638"	13	9	43.6
"Lincoln"	"R1"	"I05"	1	"0"	"NE16425"	13	10	63
"Lincoln"	"R1"	"I05"	1	"0"	"NE16409"	13	11	46.8
"Lincoln"	"R1"	"I05"	1	"0"	"NE16471"	13	12	52.8
"Lincoln"	"R1"	"I05"	1	"0"	"NE16442"	13	13	44.2
"Lincoln"	"R1"	"I05"	1	"0"	"NE16685"	13	14	55.3
"Lincoln"	"R1"	"I05"	1	"0"	"NE16525"	13	15	30.6
"Lincoln"	"R1"	"I05"	1	"0"	"NE16460"	14	6	17.1
"Lincoln"	"R1"	"I05"	0	"GOODSTREAK"	"GOODSTREAK"	14	7	32.7
"Lincoln"	"R1"	"I05"	1	"0"	"NE16697"	14	8	54.5
"Lincoln"	"R1"	"I05"	1	"0"	"NE16462"	14	9	50.9
"Lincoln"	"R1"	"I05"	1	"0"	"NE16598"	14	10	72
"Lincoln"	"R1"	"I05"	1	"0"	"NE16643"	14	11	55
"Lincoln"	"R1"	"I05"	1	"0"	"NE16461"	14	12	47.4
"Lincoln"	"R1"	"I05"	1	"0"	"NE16542"	14	13	46.9
"Lincoln"	"R1"	"I05"	0	"Camelot"	"Camelot"	14	14	43.6
"Lincoln"	"R1"	"I05"	1	"0"	"NE16585"	14	15	29.1
"Lincoln"	"R1"	"I05"	1	"0"	"NE16407"	15	6	35.9
"Lincoln"	"R1"	"I05"	1	"0"	"NE16517"	15	7	56
"Lincoln"	"R1"	"I05"	1	"0"	"NE16681"	15	8	45.5
"Lincoln"	"R1"	"I05"	0	"Freeman"	"Freeman"	15	9	71.1
"Lincoln"	"R1"	"I05"	1	"0"	"NE16693"	15	10	43.9
"Lincoln"	"R1"	"I05"	1	"0"	"NE16668"	15	11	42.6
"Lincoln"	"R1"	"I05"	1	"0"	"NE16623"	15	12	43.3
"Lincoln"	"R1"	"I05"	1	"0"	"NE16620"	15	13	59.5
"Lincoln"	"R1"	"I05"	1	"0"	"NE16687"	15	14	55
"Lincoln"	"R1"	"I05"	1	"0"	"NE16548"	15	15	57.1
"Lincoln"	"R1"	"I06"	1	"0"	"NE16655"	16	6	47.9
"Lincoln"	"R1"	"I06"	1	"0"	"NE16557"	16	7	31
"Lincoln"	"R1"	"I06"	1	"0"	"NE16448"	16	8	52.6
"Lincoln"	"R1"	"I06"	1	"0"	"NE16658"	16	9	47.8
"Lincoln"	"R1"	"I06"	1	"0"	"NE16475"	16	10	52.8
"Lincoln"	"R1"	"I06"	1	"0"	"NE16622"	16	11	22.2
"Lincoln"	"R1"	"I06"	1	"0"	"NE16612"	16	12	66.4
"Lincoln"	"R1"	"I06"	1	"0"	"NE16700"	16	13	55.2
"Lincoln"	"R1"	"I06"	1	"0"	"NE16572"	16	14	46.4
"Lincoln"	"R1"	"I06"	1	"0"	"NE16538"	16	15	56.6
"Lincoln"	"R1"	"I06"	0	"Freeman"	"Freeman"	17	6	68.9
"Lincoln"	"R1"	"I06"	1	"0"	"NE16593"	17	7	64.8
"Lincoln"	"R1"	"I06"	1	"0"	"NE16637"	17	8	40.1
"Lincoln"	"R1"	"I06"	1	"0"	"NE16662"	17	9	58.9
"Lincoln"	"R1"	"I06"	0	"GOODSTREAK"	"GOODSTREAK"	17	10	35.9
"Lincoln"	"R1"	"I06"	1	"0"	"NE16567"	17	11	60.2
"Lincoln"	"R1"	"I06"	1	"0"	"NE16478"	17	12	64.6
"Lincoln"	"R1"	"I06"	0	"Camelot"	"Camelot"	17	13	36.9
"Lincoln"	"R1"	"I06"	1	"0"	"NE16579"	17	14	58.6
"Lincoln"	"R1"	"I06"	1	"0"	"NE16645"	17	15	61.9
"Lincoln"	"R1"	"I06"	1	"0"	"NE16531"	18	6	55.7
"Lincoln"	"R1"	"I06"	1	"0"	"NE16611"	18	7	58.5
"Lincoln"	"R1"	"I06"	1	"0"	"NE16537"	18	8	47
"Lincoln"	"R1"	"I06"	1	"0"	"NE16674"	18	9	30.4
"Lincoln"	"R1"	"I06"	1	"0"	"NE16403"	18	10	47.4
"Lincoln"	"R1"	"I06"	1	"0"	"NE16634"	18	11	64.3
"Lincoln"	"R1"	"I06"	1	"0"	"NE16636"	18	12	64.4
"Lincoln"	"R1"	"I06"	1	"0"	"NE16452"	18	13	70.8
"Lincoln"	"R1"	"I06"	1	"0"	"NE16574"	18	14	55.6
"Lincoln"	"R1"	"I06"	1	"0"	"NE16492"	18	15	49.5
"Lincoln"	"R1"	"I07"	1	"0"	"NE16422"	19	6	60.9
"Lincoln"	"R1"	"I07"	1	"0"	"NE16580V"	19	7	59
"Lincoln"	"R1"	"I07"	1	"0"	"NE16577"	19	8	45.1
"Lincoln"	"R1"	"I07"	1	"0"	"NE16458"	19	9	61.1
"Lincoln"	"R1"	"I07"	1	"0"	"NE16465"	19	10	49.5
"Lincoln"	"R1"	"I07"	1	"0"	"NE16596"	19	11	64.5
"Lincoln"	"R1"	"I07"	1	"0"	"NE16659"	19	12	68.3
"Lincoln"	"R1"	"I07"	1	"0"	"NE16599"	19	13	59.5
"Lincoln"	"R1"	"I07"	1	"0"	"NE16510"	19	14	60.1
"Lincoln"	"R1"	"I07"	1	"0"	"NE16549"	19	15	67
"Lincoln"	"R1"	"I07"	1	"0"	"NE16444"	20	6	57.4
"Lincoln"	"R1"	"I07"	1	"0"	"NE16672"	20	7	51.7
"Lincoln"	"R1"	"I07"	1	"0"	"NE16437"	20	8	51.7
"Lincoln"	"R1"	"I07"	1	"0"	"NE16467"	20	9	70.5
"Lincoln"	"R1"	"I07"	1	"0"	"NE16434"	20	10	52.3
"Lincoln"	"R1"	"I07"	1	"0"	"NE16589"	20	11	62.9
"Lincoln"	"R1"	"I07"	1	"0"	"NE16526"	20	12	61.3
"Lincoln"	"R1"	"I07"	1	"0"	"NE16665"	20	13	43.6
"Lincoln"	"R1"	"I07"	1	"0"	"NE16632"	20	14	68.5
"Lincoln"	"R1"	"I07"	1	"0"	"NE16654"	20	15	59.3
"Lincoln"	"R1"	"I07"	1	"0"	"NE16695"	21	6	57.1
"Lincoln"	"R1"	"I07"	1	"0"	"NE16689"	21	7	46.9
"Lincoln"	"R1"	"I07"	0	"Camelot"	"Camelot"	21	8	29.3
"Lincoln"	"R1"	"I07"	1	"0"	"NE16489"	21	9	66.6
"Lincoln"	"R1"	"I07"	0	"Freeman"	"Freeman"	21	10	77.4
"Lincoln"	"R1"	"I07"	1	"0"	"NE16544"	21	11	60.4
"Lincoln"	"R1"	"I07"	1	"0"	"NE16512"	21	12	38.7
"Lincoln"	"R1"	"I07"	0	"GOODSTREAK"	"GOODSTREAK"	21	13	22.2
"Lincoln"	"R1"	"I07"	1	"0"	"NE16501"	21	14	63.9
"Lincoln"	"R1"	"I07"	1	"0"	"NE16491"	21	15	56.8
"Lincoln"	"R1"	"I08"	1	"0"	"NE16594"	22	6	61.7
"Lincoln"	"R1"	"I08"	1	"0"	"NE16440"	22	7	59.8
"Lincoln"	"R1"	"I08"	1	"0"	"NE16464"	22	8	67.5
"Lincoln"	"R1"	"I08"	1	"0"	"NE16527"	22	9	63
"Lincoln"	"R1"	"I08"	0	"GOODSTREAK"	"GOODSTREAK"	22	10	29.1
"Lincoln"	"R1"	"I08"	1	"0"	"NE16629"	22	11	46.9
"Lincoln"	"R1"	"I08"	1	"0"	"NE16683"	22	12	53.4
"Lincoln"	"R1"	"I08"	1	"0"	"NE16439"	22	13	53.7
"Lincoln"	"R1"	"I08"	1	"0"	"NE16550"	22	14	55.6
"Lincoln"	"R1"	"I08"	1	"0"	"NE16521"	22	15	52.4
"Lincoln"	"R1"	"I08"	1	"0"	"NE16523"	23	6	51
"Lincoln"	"R1"	"I08"	0	"Camelot"	"Camelot"	23	7	40.6
"Lincoln"	"R1"	"I08"	1	"0"	"NE16424"	23	8	76.9
"Lincoln"	"R1"	"I08"	1	"0"	"NE16500"	23	9	54.1
"Lincoln"	"R1"	"I08"	1	"0"	"NE16546"	23	10	61.5
"Lincoln"	"R1"	"I08"	1	"0"	"NE16570"	23	11	50.2
"Lincoln"	"R1"	"I08"	1	"0"	"NE16558"	23	12	58.4
"Lincoln"	"R1"	"I08"	1	"0"	"NE16561"	23	13	21.9
"Lincoln"	"R1"	"I08"	1	"0"	"NE16414"	23	14	47.1
"Lincoln"	"R1"	"I08"	0	"Freeman"	"Freeman"	23	15	65.9
