year	state	acres	yield
1944	"Oregon"	238000	34.8
1944	"Pennsylvania"	105000	29.8
1944	"South Carolina"	25000	23.1
1944	"South Dakota"	1756000	14.7
1944	"Tennessee"	102000	19.7
1944	"Texas"	340000	22.2
1944	"Utah"	135000	46.2
1944	"Vermont"	3000	25
1944	"Virginia"	72000	30.4
1944	"Washington"	176000	36.8
1944	"West Virginia"	9000	26.8
1944	"Wisconsin"	184000	26.7
1944	"Wyoming"	131000	31
1945	"Alabama"	2000	20
1945	"Arizona"	78000	38
1945	"Arkansas"	9000	17
1945	"California"	1486000	28
1945	"Colorado"	791000	28.5
1945	"Delaware"	10000	28
1945	"Georgia"	9000	20
1945	"Idaho"	307000	37
1945	"Illinois"	31000	25
1945	"Indiana"	44000	24
1945	"Iowa"	3000	28
1945	"Kansas"	383000	18.5
1945	"Kentucky"	55000	22.5
1945	"Maine"	3000	28
1945	"Maryland"	64000	29
1945	"Michigan"	118000	31
1945	"Minnesota"	447000	29
1945	"Mississippi"	6000	24
1945	"Missouri"	66000	19
1945	"Montana"	672000	22
1945	"Nebraska"	610000	22
1945	"Nevada"	20000	32
1945	"New Jersey"	8000	30
1945	"New Mexico"	34000	18
1945	"New York"	102000	25
1945	"North Carolina"	42000	22
1945	"North Dakota"	2284000	23
1945	"Ohio"	23000	30
1945	"Oklahoma"	185000	16
1945	"Oregon"	257000	29.5
1945	"Pennsylvania"	103000	35
1945	"South Carolina"	21000	21
1945	"South Dakota"	1299000	24.5
1945	"Tennessee"	98000	18
1945	"Texas"	235000	14.5
1945	"Utah"	130000	45
1945	"Vermont"	3000	22
1945	"Virginia"	68000	27
1945	"Washington"	125000	35
1945	"West Virginia"	9000	27
1945	"Wisconsin"	90000	40
1945	"Wyoming"	124000	30
1946	"Alabama"	2000	18
1946	"Arizona"	85000	40
1946	"Arkansas"	5000	19.5
1946	"California"	1486000	33
1946	"Colorado"	593000	23.5
1946	"Delaware"	10000	30.5
1946	"Georgia"	6000	21.5
1946	"Idaho"	276000	34
1946	"Illinois"	24000	26
1946	"Indiana"	25000	24
1946	"Iowa"	13000	31.5
1946	"Kansas"	287000	17.5
1946	"Kentucky"	50000	25
1946	"Maine"	4000	32
1946	"Maryland"	60000	34.5
1946	"Michigan"	138000	36.5
1946	"Minnesota"	733000	29
1946	"Mississippi"	2000	24
1946	"Missouri"	63000	20
1946	"Montana"	780000	22.5
1946	"Nebraska"	549000	21
1946	"Nevada"	20000	34
1946	"New Jersey"	10000	36
1946	"New Mexico"	23000	20
1946	"New York"	114000	32
1946	"North Carolina"	33000	28.5
1946	"North Dakota"	2284000	20
1946	"Ohio"	17000	29.5
1946	"Oklahoma"	109000	14
1946	"Oregon"	278000	34
1946	"Pennsylvania"	112000	36.5
1946	"South Carolina"	20000	26
1946	"South Dakota"	1377000	22
1946	"Tennessee"	82000	20
1946	"Texas"	164000	15
1946	"Utah"	108000	45
1946	"Vermont"	2000	28
1946	"Virginia"	71000	32
1946	"Washington"	90000	37
1946	"West Virginia"	7000	30
1946	"Wisconsin"	124000	37.5
1946	"Wyoming"	144000	30
1947	"Alabama"	1000	18
1947	"Arizona"	97000	43
1947	"Arkansas"	3000	20
1947	"California"	1545000	29
1947	"Colorado"	605000	28
1947	"Delaware"	12000	30.5
1947	"Georgia"	7000	22
1947	"Idaho"	320000	37
1947	"Illinois"	26000	28.5
1947	"Indiana"	21000	26
1947	"Iowa"	34000	23.5
1947	"Kansas"	290000	22
1947	"Kentucky"	53000	25
1947	"Maine"	4000	28
1947	"Maryland"	73000	34
1947	"Michigan"	115000	30
1947	"Minnesota"	975000	26.5
1947	"Mississippi"	2000	23
1947	"Missouri"	63000	23
1947	"Montana"	796000	23.5
1947	"Nebraska"	467000	22
1947	"Nevada"	20000	36
1947	"New Jersey"	15000	33
1947	"New Mexico"	25000	19.5
1947	"New York"	93000	24
1947	"North Carolina"	39000	29
1947	"North Dakota"	2444000	21
1947	"Ohio"	15000	26
1947	"Oklahoma"	86000	18
1947	"Oregon"	3e+05	35.5
1947	"Pennsylvania"	130000	33
1947	"South Carolina"	22000	26
1947	"South Dakota"	1432000	22
1947	"Tennessee"	77000	21
1947	"Texas"	134000	17.5
1947	"Utah"	118000	47
1947	"Vermont"	1000	19
1947	"Virginia"	84000	29.5
1947	"Washington"	105000	33.5
1947	"West Virginia"	9000	31
1947	"Wisconsin"	159000	36.5
1947	"Wyoming"	138000	32
1948	"Alabama"	2000	19
1948	"Arizona"	146000	51
1948	"Arkansas"	6000	24
1948	"California"	1622000	31
1948	"Colorado"	563000	25
1948	"Delaware"	12000	28.5
1948	"Georgia"	5000	20
1948	"Idaho"	358000	35
1948	"Illinois"	31000	34
1948	"Indiana"	18000	27
1948	"Iowa"	33000	32
1948	"Kansas"	362000	19
1948	"Kentucky"	53000	26.5
1948	"Maine"	4000	32
1948	"Maryland"	70000	31
1948	"Michigan"	140000	32
1948	"Minnesota"	1219000	27
1948	"Mississippi"	2000	25
1948	"Missouri"	73000	25
1948	"Montana"	876000	29
1948	"Nebraska"	472000	19.5
1948	"Nevada"	24000	36
1948	"New Jersey"	16000	33
1948	"New Mexico"	20000	21
1948	"New York"	90000	32
1948	"North Carolina"	32000	24.5
1948	"North Dakota"	2640000	21
1948	"Ohio"	18000	30
1948	"Oklahoma"	66000	15.5
1948	"Oregon"	351000	34.5
1948	"Pennsylvania"	126000	34.5
1948	"South Carolina"	18000	21.5
1948	"South Dakota"	1518000	23
1948	"Tennessee"	75000	22
1948	"Texas"	113000	15.5
1948	"Utah"	144000	42
1948	"Vermont"	2000	29
1948	"Virginia"	86000	34.5
1948	"Washington"	126000	34.5
1948	"West Virginia"	10000	34.5
1948	"Wisconsin"	204000	38
1948	"Wyoming"	159000	27.5
1949	"Alabama"	2000	24
1949	"Arizona"	126000	50
1949	"Arkansas"	5000	21.1
1949	"California"	1590000	32
1949	"Colorado"	788000	28.1
1949	"Delaware"	12000	27
1949	"Georgia"	4000	22.5
1949	"Idaho"	329000	32
1949	"Illinois"	41000	30
1949	"Indiana"	21000	26.5
1949	"Iowa"	31000	25.9
1949	"Kansas"	221000	17.5
1949	"Kentucky"	72000	25
1949	"Maine"	6000	29
1949	"Maryland"	80000	34
1949	"Michigan"	125000	27
1949	"Minnesota"	1110000	23
1949	"Mississippi"	2000	25
1949	"Missouri"	85000	21.5
1949	"Montana"	526000	21
1949	"Nebraska"	326000	18.7
1949	"Nevada"	22000	35
1949	"New Jersey"	17000	38.5
1949	"New Mexico"	24000	21
1949	"New York"	79000	25
1949	"North Carolina"	34000	26.2
1949	"North Dakota"	1690000	15
1949	"Ohio"	18000	31
1949	"Oklahoma"	52000	17.5
1949	"Oregon"	274000	32
1949	"Pennsylvania"	154000	39.5
1949	"South Carolina"	18000	22.5
1949	"South Dakota"	1093000	12.5
1949	"Tennessee"	67000	17
1949	"Texas"	133000	19
1949	"Utah"	150000	44
1949	"Vermont"	1000	20
1949	"Virginia"	86000	30.4
1949	"Washington"	101000	28
1949	"West Virginia"	12000	31.4
1949	"Wisconsin"	194000	33.2
1949	"Wyoming"	151000	29.8
1950	"Arizona"	157000	50
1950	"Arkansas"	4000	21
1950	"California"	1765000	34
1950	"Colorado"	489000	19.5
1950	"Delaware"	12000	28
1950	"Georgia"	5000	22
1950	"Idaho"	424000	35
1950	"Illinois"	42000	28
1950	"Indiana"	24000	26
1950	"Iowa"	53000	32
1950	"Kansas"	254000	14.5
1950	"Kentucky"	73000	23
1950	"Maine"	5000	34
1950	"Maryland"	85000	31
1950	"Michigan"	115000	34
1950	"Minnesota"	1252000	29
1950	"Missouri"	80000	20.5
1950	"Montana"	852000	27.5
1950	"Nebraska"	310000	15
1950	"Nevada"	24000	33
1950	"New Jersey"	20000	32
1950	"New Mexico"	27000	22
1950	"New York"	81000	34
1950	"North Carolina"	35000	25.5
1950	"North Dakota"	2146000	24
1950	"Ohio"	26000	28
1950	"Oklahoma"	52000	13.5
1950	"Oregon"	337000	32
1950	"Pennsylvania"	182000	35.5
1950	"South Carolina"	18000	20
1950	"South Dakota"	1148000	16.5
1950	"Tennessee"	64000	17
1950	"Texas"	125000	13
1950	"Utah"	141000	44
1950	"Vermont"	1000	26
1950	"Virginia"	89000	30.5
1950	"Washington"	254000	34.5
1950	"West Virginia"	14000	29
1950	"Wisconsin"	219000	42
1950	"Wyoming"	151000	28
1951	"Arizona"	98000	50
1951	"Arkansas"	4000	18
1951	"California"	1412000	32
1951	"Colorado"	406000	23.5
1951	"Delaware"	11000	33
1951	"Georgia"	4000	22.5
1951	"Idaho"	326000	32
1951	"Illinois"	29000	28
1951	"Indiana"	19000	21.5
1951	"Iowa"	33000	21
1951	"Kansas"	119000	13
1951	"Kentucky"	53000	22.5
1951	"Maine"	4000	31
1951	"Maryland"	76000	32.5
1951	"Michigan"	112000	33
1951	"Minnesota"	1402000	27.5
1951	"Missouri"	60000	21.5
1951	"Montana"	460000	27.5
1951	"Nebraska"	202000	22
1951	"Nevada"	21000	34
1951	"New Jersey"	18000	38
1951	"New Mexico"	21000	28
1951	"New York"	70000	34
1951	"North Carolina"	35000	33
1951	"North Dakota"	2275000	22.5
1951	"Ohio"	19000	26
1951	"Oklahoma"	18000	11
1951	"Oregon"	337000	31
1951	"Pennsylvania"	157000	34.5
1951	"South Carolina"	18000	25
1951	"South Dakota"	838000	23.5
1951	"Tennessee"	60000	18.5
1951	"Texas"	45000	11.5
1951	"Utah"	138000	44
1951	"Vermont"	1000	33
1951	"Virginia"	82000	32
1951	"Washington"	94000	36
1951	"West Virginia"	12000	26
1951	"Wisconsin"	201000	33.5
1951	"Wyoming"	134000	34
1952	"Arizona"	107000	55
1952	"Arkansas"	5000	21
1952	"California"	1497000	37.5
1952	"Colorado"	325000	26.5
1952	"Delaware"	10000	30
1952	"Georgia"	5000	28
1952	"Idaho"	326000	37
1952	"Illinois"	22000	29.5
1952	"Indiana"	21000	27
1952	"Iowa"	15000	30
1952	"Kansas"	86000	15.5
1952	"Kentucky"	56000	26.5
1952	"Maine"	2000	27
1952	"Maryland"	70000	33
1952	"Michigan"	83000	28
1952	"Minnesota"	1136000	25
1952	"Missouri"	60000	25
1952	"Montana"	474000	28.5
1952	"Nebraska"	166000	20.5
1952	"Nevada"	19000	37
1952	"New Jersey"	15000	36.5
1952	"New Mexico"	24000	30
1952	"New York"	64000	31
1952	"North Carolina"	46000	30.5
1952	"North Dakota"	1820000	19
1952	"Ohio"	18000	30
1952	"Oklahoma"	26000	17.5
1952	"Oregon"	276000	38
1952	"Pennsylvania"	148000	37
1952	"South Carolina"	20000	26.5
1952	"South Dakota"	628000	15.5
1952	"Tennessee"	66000	20
1952	"Texas"	60000	14.5
1952	"Utah"	134000	44
1952	"Vermont"	1000	30
1952	"Virginia"	84000	34
1952	"Washington"	84000	36
1952	"West Virginia"	12000	32
1952	"Wisconsin"	108000	35.5
1952	"Wyoming"	117000	30.5
1953	"Arizona"	141000	55
1953	"Arkansas"	8000	24
1953	"California"	1557000	36
1953	"Colorado"	344000	27
1953	"Delaware"	11000	30
1953	"Georgia"	10000	26
1953	"Idaho"	346000	32
1953	"Illinois"	26000	32.5
1953	"Indiana"	27000	27.5
1953	"Iowa"	7000	23
1953	"Kansas"	112000	14
1953	"Kentucky"	85000	27
1953	"Maine"	2000	32
1953	"Maryland"	77000	34
1953	"Michigan"	62000	30.5
1953	"Minnesota"	1e+06	25.5
1953	"Mississippi"	2000	28
1953	"Missouri"	103000	31
1953	"Montana"	550000	27
1953	"Nebraska"	174000	19
1953	"Nevada"	19000	39
1953	"New Jersey"	19000	35
1953	"New Mexico"	19000	28
1953	"New York"	51000	30
1953	"North Carolina"	47000	34.5
1953	"North Dakota"	2129000	23
1953	"Ohio"	36000	33
1953	"Oklahoma"	45000	19
1953	"Oregon"	301000	38
1953	"Pennsylvania"	161000	37
1953	"South Carolina"	19000	26
1953	"South Dakota"	477000	16.5
1953	"Tennessee"	92000	20
1953	"Texas"	90000	19.5
1953	"Utah"	134000	44
1953	"Virginia"	91000	33
1953	"Washington"	103000	38
1953	"West Virginia"	13000	33.5
1953	"Wisconsin"	89000	36
1953	"Wyoming"	101000	27.5
1954	"Arizona"	268000	52
1954	"Arkansas"	21000	27
1954	"California"	1915000	38
1954	"Colorado"	382000	18.5
1954	"Delaware"	13000	31
1954	"Georgia"	10000	26
1954	"Idaho"	588000	33
1954	"Illinois"	70000	33
1954	"Indiana"	55000	37
1954	"Iowa"	23000	29
1954	"Kansas"	459000	22.5
1954	"Kentucky"	104000	32
1954	"Maine"	2000	20
1954	"Maryland"	87000	38
1954	"Michigan"	85000	33.5
1954	"Minnesota"	1130000	25.5
1954	"Mississippi"	15000	28
1954	"Missouri"	340000	29
1954	"Montana"	1265000	25
1954	"Nebraska"	226000	17.5
1954	"Nevada"	17000	35
1954	"New Jersey"	22000	41
1954	"New Mexico"	22000	34
1954	"New York"	61000	31
1954	"North Carolina"	61000	31.5
1954	"North Dakota"	3130000	21.5
1954	"Ohio"	94000	36.5
1954	"Oklahoma"	265000	19
1954	"Oregon"	527000	37
1954	"Pennsylvania"	219000	42
1954	"South Carolina"	22000	26.5
1954	"South Dakota"	487000	18.5
1954	"Tennessee"	95000	20.5
1954	"Texas"	190000	16.5
1954	"Utah"	158000	40
1954	"Virginia"	109000	38
1954	"Washington"	610000	37.5
1954	"West Virginia"	15000	39
1954	"Wisconsin"	88000	37
1954	"Wyoming"	120000	24.5
1955	"Arizona"	174000	64
1955	"Arkansas"	42000	20
1955	"California"	1838000	39
1955	"Colorado"	313000	26.5
1955	"Delaware"	14000	34
1955	"Georgia"	9000	18
1955	"Idaho"	612000	32
1955	"Illinois"	155000	34
1955	"Indiana"	91000	32.5
1955	"Iowa"	20000	33
1955	"Kansas"	688000	18.5
1955	"Kentucky"	128000	23
1955	"Maine"	1000	24
1955	"Maryland"	88000	37
1955	"Michigan"	102000	34
1955	"Minnesota"	1175000	24.5
1955	"Mississippi"	34000	22
1955	"Missouri"	561000	27.5
1955	"Montana"	1354000	30
1955	"Nebraska"	190000	20
1955	"Nevada"	13000	35
1955	"New Jersey"	24000	38
1955	"New Mexico"	25000	32
1955	"New York"	67000	36
1955	"North Carolina"	59000	28
1955	"North Dakota"	3631000	22.5
1955	"Ohio"	103000	38
1955	"Oklahoma"	233000	13
1955	"Oregon"	559000	32
1955	"Pennsylvania"	245000	37
1955	"South Carolina"	22000	20.5
1955	"South Dakota"	511000	18
1955	"Tennessee"	86000	18
1955	"Texas"	148000	14
1955	"Utah"	161000	40.5
1955	"Virginia"	116000	36
1955	"Washington"	738000	25
1955	"West Virginia"	13000	33
1955	"Wisconsin"	70000	35
1955	"Wyoming"	110000	28
1956	"Arizona"	151000	65
1956	"Arkansas"	46000	27.5
1956	"California"	1801000	38
1956	"Colorado"	319000	25
1956	"Delaware"	14000	43
1956	"Georgia"	10000	29
1956	"Idaho"	514000	33
1956	"Illinois"	143000	36
1956	"Indiana"	82000	34
1956	"Iowa"	27000	22.5
1956	"Kansas"	578000	18
1956	"Kentucky"	104000	31.5
1956	"Maine"	1000	40
1956	"Maryland"	88000	40
1956	"Michigan"	88000	31
1956	"Minnesota"	975000	29
1956	"Mississippi"	20000	32
1956	"Missouri"	438000	27
1956	"Montana"	1043000	28.5
1956	"Nebraska"	190000	12
1956	"Nevada"	16000	38
1956	"New Jersey"	24000	40.5
1956	"New Mexico"	20000	28
1956	"New York"	64000	37
1956	"North Carolina"	62000	37
1956	"North Dakota"	3123000	24
1956	"Ohio"	97000	35
1956	"Oklahoma"	268000	14.5
1956	"Oregon"	570000	37.5
1956	"Pennsylvania"	225000	38
1956	"South Carolina"	29000	32.5
1956	"South Dakota"	434000	15.5
1956	"Tennessee"	74000	24
1956	"Texas"	145000	16
1956	"Utah"	138000	49
1956	"Virginia"	115000	41
1956	"Washington"	635000	35
1956	"West Virginia"	12000	37
1956	"Wisconsin"	69000	36
1956	"Wyoming"	1e+05	27
1957	"Arizona"	148000	63
1957	"Arkansas"	55000	19.5
1957	"California"	1891000	44
1957	"Colorado"	597000	30.5
1957	"Delaware"	15000	34
1957	"Georgia"	11000	26.5
1957	"Idaho"	596000	36
1957	"Illinois"	148000	23
1957	"Indiana"	98000	28.5
1957	"Iowa"	32000	32
1957	"Kansas"	688000	22
1957	"Kentucky"	108000	24.5
1957	"Maine"	1000	34
1957	"Maryland"	86000	36
1957	"Michigan"	78000	32.5
1957	"Minnesota"	819000	25
1957	"Mississippi"	18000	25
1957	"Missouri"	359000	22
1957	"Montana"	1721000	26.5
1957	"Nebraska"	239000	31
1957	"Nevada"	15000	41
1957	"New Jersey"	23000	42
1957	"New Mexico"	19000	35
1957	"New York"	49000	39
1957	"North Carolina"	67000	28
1957	"North Dakota"	3498000	22
1957	"Ohio"	99000	31
1957	"Oklahoma"	397000	18.5
1957	"Oregon"	616000	35.5
1957	"Pennsylvania"	218000	38
1957	"South Carolina"	40000	27.5
1957	"South Dakota"	529000	23
1957	"Tennessee"	74000	19.5
1957	"Texas"	261000	22.5
1957	"Utah"	190000	45
1957	"Virginia"	115000	32
1957	"Washington"	781000	43
1957	"West Virginia"	13000	32
1957	"Wisconsin"	48000	35
1957	"Wyoming"	112000	37
1958	"Arizona"	135000	63
1958	"Arkansas"	15000	19.5
1958	"California"	1740000	38
1958	"Colorado"	448000	30.5
1958	"Delaware"	14000	31.5
1958	"Georgia"	9000	31
1958	"Idaho"	596000	36
1958	"Illinois"	106000	29
1958	"Indiana"	70000	31
1958	"Iowa"	31000	38
1958	"Kansas"	674000	27.5
1958	"Kentucky"	82000	29.5
1958	"Maine"	1000	32
1958	"Maryland"	88000	35.5
1958	"Michigan"	80000	43
1958	"Minnesota"	860000	36
1958	"Mississippi"	3000	19
1958	"Missouri"	291000	28
1958	"Montana"	1583000	34
1958	"Nebraska"	244000	27.5
1958	"Nevada"	14000	42
1958	"New Jersey"	27000	44
1958	"New Mexico"	25000	39
1958	"New York"	38000	42
1958	"North Carolina"	61000	32.5
1958	"North Dakota"	3918000	28
1958	"Ohio"	86000	37
1958	"Oklahoma"	556000	28.5
1958	"Oregon"	585000	34
1958	"Pennsylvania"	240000	40
1958	"South Carolina"	32000	30
1958	"South Dakota"	513000	30.5
1958	"Tennessee"	50000	23
1958	"Texas"	441000	25
1958	"Utah"	163000	42.5
1958	"Virginia"	113000	35.5
1958	"Washington"	703000	32
1958	"West Virginia"	12000	38
1958	"Wisconsin"	39000	47
1958	"Wyoming"	105000	37
1959	"Arizona"	144000	62
1959	"Arkansas"	11000	26
1959	"California"	1618000	43
1959	"Colorado"	529000	29
1959	"Delaware"	14000	39
1959	"Georgia"	11000	31
1959	"Idaho"	513000	31
1959	"Illinois"	72000	26
1959	"Indiana"	53000	27
1959	"Iowa"	29000	37
1959	"Kansas"	890000	26
1959	"Kentucky"	72000	29.5
1959	"Maine"	1000	34
1959	"Maryland"	77000	36.5
1959	"Michigan"	89000	33.5
1959	"Minnesota"	980000	29
1959	"Mississippi"	1000	32
1959	"Missouri"	210000	28.5
1959	"Montana"	1874000	27.5
1959	"Nebraska"	317000	21.5
1959	"Nevada"	13000	43.5
1959	"New Jersey"	23000	38
1959	"New Mexico"	32000	36
1959	"New York"	29000	30
1959	"North Carolina"	71000	36
1959	"North Dakota"	3840000	19.5
1959	"Ohio"	59000	31
1959	"Oklahoma"	645000	22
1959	"Oregon"	538000	36.5
1959	"Pennsylvania"	146000	30
1959	"South Carolina"	36000	29
1959	"South Dakota"	441000	13.5
1959	"Tennessee"	48000	24.5
1959	"Texas"	3e+05	21
1959	"Utah"	155000	47
1959	"Virginia"	114000	39
1959	"Washington"	703000	40
1959	"West Virginia"	10000	34
1959	"Wisconsin"	44000	41
1959	"Wyoming"	117000	31
1960	"Arizona"	150000	67
1960	"Arkansas"	16000	28.5
1960	"California"	1586000	46
1960	"Colorado"	545000	33
1960	"Delaware"	17000	40
1960	"Georgia"	9000	31
1960	"Idaho"	492000	28.5
1960	"Illinois"	66000	35
1960	"Indiana"	49000	35
1960	"Iowa"	29000	32
1960	"Kansas"	730000	26
1960	"Kentucky"	72000	39
1960	"Maryland"	94000	43
1960	"Michigan"	65000	34
1960	"Minnesota"	872000	33.5
1960	"Missouri"	136000	33
1960	"Montana"	1721000	23.5
1960	"Nebraska"	225000	29
1960	"Nevada"	12000	37
1960	"New Jersey"	24000	49
1960	"New Mexico"	31000	44
1960	"New York"	26000	34
1960	"North Carolina"	62000	34
1960	"North Dakota"	3456000	24.5
1960	"Ohio"	54000	43
1960	"Oklahoma"	664000	24
1960	"Oregon"	457000	36
1960	"Pennsylvania"	168000	45
1960	"South Carolina"	24000	28.5
1960	"South Dakota"	498000	30
1960	"Tennessee"	37000	27
1960	"Texas"	405000	23.5
1960	"Utah"	147000	43.5
1960	"Virginia"	115000	40
1960	"Washington"	661000	36.5
1960	"West Virginia"	12000	41
1960	"Wisconsin"	33000	35.5
1960	"Wyoming"	96000	32
1961	"Arizona"	165000	68
1961	"Arkansas"	25000	27.5
1961	"California"	1538000	48
1961	"Colorado"	501000	33.5
1961	"Delaware"	16000	42
1961	"Georgia"	11000	38
1961	"Idaho"	512000	31.5
1961	"Illinois"	69000	39
1961	"Indiana"	50000	38
1961	"Iowa"	23000	39
1961	"Kansas"	840000	31
1961	"Kentucky"	75000	37
1961	"Maryland"	93000	40
1961	"Michigan"	60000	39
1961	"Minnesota"	881000	31
1961	"Missouri"	140000	35
1961	"Montana"	1465000	18
1961	"Nebraska"	225000	28
1961	"Nevada"	6000	38
1961	"New Jersey"	25000	47
1961	"New Mexico"	33000	47
1961	"New York"	22000	40
1961	"North Carolina"	74000	41
1961	"North Dakota"	2386000	19
1961	"Ohio"	52000	43
1961	"Oklahoma"	757000	25
1961	"Oregon"	484000	34.5
1961	"Pennsylvania"	176000	47
1961	"South Carolina"	28000	38
1961	"South Dakota"	493000	24
1961	"Tennessee"	40000	30
1961	"Texas"	421000	24
1961	"Utah"	141000	42
1961	"Virginia"	120000	43.5
1961	"Washington"	714000	40
1961	"West Virginia"	11000	39.5
1961	"Wisconsin"	31000	45
1961	"Wyoming"	103000	33
1962	"Arizona"	111000	65
1962	"Arkansas"	28000	26.5
1962	"California"	1461000	51
1962	"Colorado"	431000	31.5
1962	"Delaware"	15000	41
1962	"Georgia"	12000	34
1962	"Idaho"	532000	38
1962	"Illinois"	52000	32
1962	"Indiana"	42000	34
1962	"Iowa"	11000	39
1962	"Kansas"	689000	19
1962	"Kentucky"	53000	33
1962	"Maryland"	91000	38
1962	"Michigan"	54000	38
1962	"Minnesota"	696000	26.5
1962	"Missouri"	111000	26
1962	"Montana"	1802000	30.5
1962	"Nebraska"	117000	26
1962	"Nevada"	13000	50
1962	"New Jersey"	21000	50
1962	"New Mexico"	23000	48
1962	"New York"	18000	38
1962	"North Carolina"	66000	34
1962	"North Dakota"	2887000	36
1962	"Ohio"	44000	36
1962	"Oklahoma"	522000	16.5
1962	"Oregon"	407000	43.5
1962	"Pennsylvania"	169000	41
1962	"South Carolina"	25000	31
1962	"South Dakota"	409000	27
1962	"Tennessee"	35000	26
1962	"Texas"	227000	17
1962	"Utah"	155000	50
1962	"Virginia"	112000	36.5
1962	"Washington"	621000	46
1962	"West Virginia"	10000	35
1962	"Wisconsin"	30000	42
1962	"Wyoming"	112000	37
1963	"Arizona"	127000	66
1963	"Arkansas"	18000	27
1963	"California"	1446000	48
1963	"Colorado"	319000	29.5
1963	"Delaware"	13000	38
1963	"Georgia"	15000	39
1963	"Idaho"	5e+05	45
1963	"Illinois"	40000	38
1963	"Indiana"	28000	35
1963	"Iowa"	7000	41
1963	"Kansas"	276000	18
1963	"Kentucky"	47000	36
1963	"Maryland"	87000	38
1963	"Michigan"	35000	43
1963	"Minnesota"	696000	37
1963	"Missouri"	75000	30
1963	"Montana"	1514000	29.5
1963	"Nebraska"	84000	18
1963	"Nevada"	12000	50
1963	"New Jersey"	19000	36
1963	"New Mexico"	20000	50
1963	"New York"	14000	40
1963	"North Carolina"	64000	34
1963	"North Dakota"	3176000	31.5
1963	"Ohio"	28000	36
1963	"Oklahoma"	355000	18.5
1963	"Oregon"	427000	39
1963	"Pennsylvania"	154000	40
1963	"South Carolina"	23000	34
1963	"South Dakota"	356000	25
1963	"Tennessee"	28000	27
1963	"Texas"	180000	21
1963	"Utah"	146000	52
1963	"Virginia"	88000	29
1963	"Washington"	664000	41
1963	"West Virginia"	9000	34
1963	"Wisconsin"	28000	55
1963	"Wyoming"	118000	36
1964	"Arizona"	144000	69
1964	"Arkansas"	6000	29.5
1964	"California"	1388000	55
1964	"Colorado"	293000	32.5
1964	"Delaware"	17000	44
1964	"Georgia"	23000	40
1964	"Idaho"	480000	43
1964	"Illinois"	28000	37
1964	"Indiana"	16000	36
1964	"Iowa"	6000	42
1964	"Kansas"	406000	25
1964	"Kentucky"	41000	38
1964	"Maryland"	90000	45.5
1964	"Michigan"	28000	45
1964	"Minnesota"	578000	34
1964	"Missouri"	53000	34
1964	"Montana"	1529000	32.5
1964	"Nebraska"	78000	21
1964	"Nevada"	12000	52
1964	"New Jersey"	20000	49.5
1964	"New Mexico"	15000	48
1964	"New York"	13000	44
1964	"North Carolina"	72000	40
1964	"North Dakota"	2573000	33
1964	"Ohio"	17000	39
1964	"Oklahoma"	462000	26.5
1964	"Oregon"	393000	40.5
1964	"Pennsylvania"	136000	48
1964	"South Carolina"	26000	37
1964	"South Dakota"	224000	25
1964	"Tennessee"	24000	34
1964	"Texas"	2e+05	22
1964	"Utah"	123000	48
1964	"Virginia"	108000	44
1964	"Washington"	511000	43
1964	"West Virginia"	8000	40
1964	"Wisconsin"	29000	46
1964	"Wyoming"	107000	37
1965	"Arizona"	153000	69
1965	"Arkansas"	3000	35
1965	"California"	1402000	51
1965	"Colorado"	261000	41.5
1965	"Delaware"	20000	43
1965	"Georgia"	22000	30
1965	"Idaho"	499000	49
1965	"Illinois"	20000	45
1965	"Indiana"	15000	38
1965	"Iowa"	5000	46
1965	"Kansas"	138000	26.5
1965	"Kentucky"	45000	36
1965	"Maryland"	91000	44
1965	"Michigan"	23000	39
1965	"Minnesota"	590000	44
1965	"Missouri"	29000	32
1965	"Montana"	1300000	38.5
1965	"Nebraska"	37000	30
1965	"Nevada"	18000	48
1965	"New Jersey"	19000	49
1965	"New Mexico"	16000	48
1965	"New York"	13000	44
1965	"North Carolina"	63000	38
1965	"North Dakota"	2444000	40
1965	"Ohio"	16000	43
1965	"Oklahoma"	290000	31
1965	"Oregon"	369000	46
1965	"Pennsylvania"	144000	51
1965	"South Carolina"	22000	38
1965	"South Dakota"	213000	38
1965	"Tennessee"	24000	28
1965	"Texas"	142000	19
1965	"Utah"	142000	57
1965	"Virginia"	108000	43
1965	"Washington"	312000	47.5
1965	"West Virginia"	8000	43
1965	"Wisconsin"	25000	52
1965	"Wyoming"	125000	43
1966	"Arizona"	110000	67
1966	"Arkansas"	4000	41
1966	"California"	1318000	51
1966	"Colorado"	279000	38.5
1966	"Delaware"	17000	44
1966	"Georgia"	11000	41
1966	"Idaho"	545000	43
1966	"Illinois"	19000	45
1966	"Indiana"	13000	37
1966	"Iowa"	4000	45
1966	"Kansas"	182000	25
1966	"Kentucky"	45000	41
1966	"Maryland"	89000	44
1966	"Michigan"	21000	42
1966	"Minnesota"	655000	32
1966	"Missouri"	26000	34
1966	"Montana"	1651000	38.5
1966	"Nebraska"	32000	30
1966	"Nevada"	18000	46
1966	"New Jersey"	21000	59
1966	"New Mexico"	14000	54
1966	"New York"	13000	49
1966	"North Carolina"	65000	46
1966	"North Dakota"	2884000	31
1966	"Ohio"	15000	43
1966	"Oklahoma"	4e+05	29
1966	"Oregon"	410000	41
1966	"Pennsylvania"	156000	58
1966	"South Carolina"	22000	39.5
