"northing"	"easting"	"resistivity"	"is.ns"	"track"
2.7033	0.9186	33.78	F	29
2.7035	0.9086	37.43	F	29
2.7038	0.8986	45.17	F	29
2.7041	0.8886	53.64	F	29
2.7043	0.8786	57.71	F	29
2.7046	0.8685	55.77	F	29
2.7048	0.8585	51.06	F	29
2.7051	0.8485	47.83	F	29
2.7054	0.8385	47.32	F	29
2.7056	0.8285	47.89	F	29
2.7059	0.8185	47.75	F	29
2.7061	0.8085	47.14	F	29
2.7064	0.7984	48.60	F	29
2.7067	0.7884	54.31	F	29
2.7069	0.7784	62.54	F	29
2.7072	0.7684	67.92	F	29
2.7075	0.7584	67.05	F	29
2.7077	0.7484	62.86	F	29
2.7080	0.7383	61.19	F	29
2.7082	0.7283	63.67	F	29
2.7085	0.7183	66.43	F	29
2.7088	0.7083	66.06	F	29
2.7090	0.6983	64.08	F	29
2.7093	0.6883	64.49	F	29
2.7096	0.6783	68.87	F	29
2.7098	0.6682	75.29	F	29
2.7101	0.6582	80.30	F	29
2.7103	0.6482	80.65	F	29
2.7106	0.6382	74.88	F	29
2.7109	0.6282	65.55	F	29
2.7111	0.6182	58.43	F	29
2.7114	0.6082	57.41	F	29
2.7116	0.5981	60.90	F	29
2.7119	0.5881	64.41	F	29
2.7122	0.5781	65.76	F	29
2.7124	0.5681	66.63	F	29
2.7127	0.5581	70.04	F	29
2.7129	0.5481	76.93	F	29
2.7132	0.5380	84.78	F	29
2.7135	0.5280	89.33	F	29
2.7137	0.5180	88.62	F	29
2.7140	0.5080	84.90	F	29
2.8330	0.0590	66.21	F	30
2.8329	0.0635	64.70	F	30
2.8327	0.0681	62.78	F	30
2.8326	0.0726	61.27	F	30
2.8324	0.0771	60.59	F	30
2.8323	0.0816	60.44	F	30
2.8321	0.0862	60.44	F	30
2.8320	0.0907	60.95	F	30
2.8318	0.0952	62.66	F	30
2.8317	0.0997	65.31	F	30
2.8315	0.1043	67.49	F	30
2.8314	0.1088	67.65	F	30
2.8312	0.1133	65.00	F	30
2.8311	0.1178	59.90	F	30
2.8309	0.1224	53.89	F	30
2.8308	0.1269	48.97	F	30
2.8306	0.1314	46.62	F	30
2.8305	0.1359	47.56	F	30
2.8303	0.1405	52.06	F	30
2.8302	0.1450	59.38	F	30
2.8301	0.1495	67.32	F	30
2.8299	0.1541	73.47	F	30
2.8298	0.1586	77.11	F	30
2.8296	0.1631	79.08	F	30
2.8295	0.1676	79.99	F	30
2.8293	0.1721	79.54	F	30
2.8292	0.1767	77.52	F	30
2.8290	0.1812	74.57	F	30
2.8289	0.1857	71.47	F	30
2.8287	0.1903	68.57	F	30
2.8286	0.1948	66.24	F	30
2.8284	0.1993	64.99	F	30
2.8283	0.2038	64.29	F	30
2.8281	0.2084	62.55	F	30
2.8280	0.2129	59.06	F	30
2.8278	0.2174	55.19	F	30
2.8277	0.2219	52.51	F	30
2.8275	0.2265	50.84	F	30
2.8274	0.2310	49.07	F	30
2.8273	0.2355	47.11	F	30
2.8271	0.2401	45.87	F	30
2.8269	0.2446	45.71	F	30
2.8268	0.2491	46.16	F	30
2.8267	0.2536	46.82	F	30
2.8265	0.2581	47.79	F	30
2.8264	0.2627	49.00	F	30
2.8262	0.2672	49.79	F	30
2.8261	0.2717	49.62	F	30
2.8259	0.2763	49.04	F	30
2.8258	0.2808	49.19	F	30
2.8256	0.2853	50.36	F	30
2.8255	0.2898	51.74	F	30
2.8253	0.2944	52.47	F	30
2.8252	0.2989	52.50	F	30
2.8250	0.3034	52.25	F	30
2.8249	0.3079	51.88	F	30
2.8247	0.3125	51.33	F	30
2.8246	0.3170	50.78	F	30
2.8244	0.3215	50.61	F	30
2.8243	0.3260	50.95	F	30
2.8241	0.3306	51.62	F	30
2.8240	0.3351	52.48	F	30
2.8239	0.3396	53.52	F	30
2.8237	0.3441	54.41	F	30
2.8236	0.3487	54.54	F	30
2.8234	0.3532	53.75	F	30
2.8233	0.3577	52.57	F	30
2.8231	0.3623	51.48	F	30
2.8230	0.3668	50.46	F	30
2.8228	0.3713	49.28	F	30
2.8227	0.3758	47.98	F	30
2.8225	0.3804	46.86	F	30
2.8224	0.3849	46.14	F	30
2.8222	0.3894	45.84	F	30
2.8221	0.3939	45.90	F	30
2.8219	0.3985	46.45	F	30
2.8218	0.4030	47.96	F	30
2.8216	0.4075	50.59	F	30
2.8215	0.4120	53.43	F	30
2.8214	0.4166	54.93	F	30
2.8212	0.4211	54.60	F	30
2.8211	0.4256	53.61	F	30
2.8209	0.4301	53.46	F	30
2.8208	0.4347	54.20	F	30
2.8206	0.4392	54.64	F	30
2.8205	0.4437	54.04	F	30
2.8203	0.4483	53.04	F	30
2.8202	0.4528	52.90	F	30
2.8200	0.4573	54.13	F	30
2.8199	0.4618	56.01	F	30
2.8197	0.4664	57.79	F	30
2.8196	0.4709	59.86	F	30
2.8194	0.4754	62.95	F	30
2.8193	0.4799	66.62	F	30
2.8191	0.4845	69.32	F	30
2.8190	0.4890	70.22	F	30
2.8180	0.4890	72.07	F	30
2.8176	0.4993	78.68	F	30
2.8173	0.5095	84.85	F	30
2.8169	0.5198	89.09	F	30
2.8166	0.5300	91.87	F	30
2.8162	0.5403	92.48	F	30
2.8159	0.5505	88.40	F	30
2.8155	0.5608	79.94	F	30
2.8152	0.5711	72.64	F	30
2.8148	0.5813	71.63	F	30
2.8144	0.5916	75.18	F	30
2.8141	0.6018	77.05	F	30
2.8137	0.6121	74.12	F	30
2.8134	0.6223	68.87	F	30
2.8130	0.6326	65.26	F	30
2.8127	0.6429	64.89	F	30
2.8123	0.6531	66.79	F	30
2.8120	0.6634	68.90	F	30
2.8116	0.6736	69.85	F	30
2.8113	0.6839	69.82	F	30
2.8109	0.6942	69.46	F	30
2.8105	0.7044	68.26	F	30
2.8102	0.7147	64.91	F	30
2.8098	0.7249	59.96	F	30
2.8095	0.7352	56.97	F	30
2.8091	0.7455	59.68	F	30
2.8088	0.7557	66.75	F	30
2.8084	0.7660	70.71	F	30
2.8081	0.7762	65.22	F	30
2.8077	0.7865	52.78	F	30
2.8074	0.7967	42.12	F	30
2.8070	0.8070	38.01	F	30
2.8066	0.8173	37.49	F	30
2.8063	0.8275	36.11	F	30
2.8059	0.8378	33.67	F	30
2.8056	0.8480	32.43	F	30
2.8052	0.8583	33.01	F	30
2.8049	0.8685	34.11	F	30
2.8045	0.8788	34.80	F	30
2.8042	0.8891	35.74	F	30
2.8038	0.8993	38.37	F	30
2.8034	0.9096	43.30	F	30
2.8031	0.9198	49.14	F	30
2.8027	0.9301	53.22	F	30
2.8024	0.9403	53.89	F	30
2.8020	0.9506	51.96	F	30
2.8017	0.9609	49.51	F	30
2.8013	0.9711	47.55	F	30
2.8010	0.9814	45.30	F	30
2.8006	0.9916	41.70	F	30
2.8003	1.0019	36.82	F	30
2.7999	1.0122	31.67	F	30
2.7995	1.0224	27.43	F	30
2.7992	1.0327	24.95	F	30
2.7988	1.0429	24.28	F	30
2.7985	1.0532	24.38	F	30
2.7981	1.0634	24.04	F	30
2.7978	1.0737	23.09	F	30
2.7974	1.0840	22.25	F	30
2.7971	1.0942	21.83	F	30
2.7967	1.1045	21.33	F	30
2.7964	1.1147	20.34	F	30
2.7960	1.1250	18.87	F	30
2.7952	1.1353	16.97	F	30
2.7944	1.1457	14.74	F	30
2.7936	1.1560	12.75	F	30
2.7928	1.1663	12.00	F	30
2.7920	1.1767	13.13	F	30
2.7912	1.1870	15.84	F	30
2.7904	1.1973	18.76	F	30
2.7896	1.2077	20.11	F	30
2.7888	1.2180	19.06	F	30
2.7880	1.2283	16.72	F	30
2.7872	1.2387	15.29	F	30
2.7864	1.2490	15.94	F	30
2.7856	1.2593	17.72	F	30
2.7848	1.2697	18.73	F	30
2.7840	1.2800	17.85	F	30
2.7840	1.2893	15.29	F	30
2.7839	1.2986	12.03	F	30
2.7839	1.3078	9.04	F	30
2.7839	1.3171	6.85	F	30
2.7838	1.3264	5.55	F	30
2.7838	1.3357	4.98	F	30
2.7838	1.3450	4.92	F	30
2.7837	1.3543	5.02	F	30
2.7837	1.3636	4.98	F	30
2.7836	1.3728	4.81	F	30
2.7836	1.3821	4.93	F	30
2.7836	1.3914	5.81	F	30
2.7835	1.4007	7.39	F	30
2.7835	1.4100	9.02	F	30
2.7835	1.4193	10.04	F	30
2.7834	1.4286	10.11	F	30
2.7834	1.4378	9.47	F	30
2.7834	1.4471	8.65	F	30
2.7833	1.4564	8.06	F	30
2.7833	1.4657	7.69	F	30
2.7833	1.4750	7.53	F	30
2.7832	1.4843	8.09	F	30
2.7832	1.4936	9.83	F	30
2.7831	1.5028	12.18	F	30
2.7831	1.5121	13.87	F	30
2.7831	1.5214	14.43	F	30
2.7830	1.5307	14.46	F	30
2.7830	1.5400	14.63	F	30
2.9080	0.5620	69.87	F	31
2.9081	0.5576	72.41	F	31
2.9083	0.5532	75.53	F	31
2.9085	0.5488	78.16	F	31
2.9086	0.5444	79.63	F	31
2.9088	0.5400	79.63	F	31
2.9089	0.5356	78.00	F	31
2.9091	0.5312	74.96	F	31
2.9092	0.5268	71.34	F	31
2.9094	0.5224	67.77	F	31
2.9095	0.5180	64.08	F	31
2.9097	0.5136	60.06	F	31
2.9099	0.5092	56.55	F	31
2.9100	0.5048	54.85	F	31
2.9102	0.5004	55.14	F	31
2.9103	0.4960	56.37	F	31
2.9105	0.4916	57.52	F	31
2.9106	0.4872	58.05	F	31
2.9108	0.4828	57.47	F	31
2.9109	0.4784	55.61	F	31
2.9111	0.4740	53.49	F	31
2.9112	0.4695	52.84	F	31
2.9114	0.4651	54.32	F	31
2.9116	0.4608	56.66	F	31
2.9117	0.4564	58.12	F	31
2.9119	0.4519	58.19	F	31
2.9120	0.4475	57.60	F	31
2.9122	0.4431	56.98	F	31
2.9123	0.4387	56.22	F	31
2.9125	0.4343	55.10	F	31
2.9126	0.4299	53.86	F	31
2.9128	0.4255	52.79	F	31
2.9129	0.4211	51.67	F	31
2.9131	0.4167	50.18	F	31
2.9133	0.4123	48.59	F	31
2.9134	0.4079	47.64	F	31
2.9136	0.4035	47.71	F	31
2.9137	0.3991	48.33	F	31
2.9139	0.3947	48.55	F	31
2.9140	0.3903	47.92	F	31
2.9142	0.3859	46.91	F	31
2.9143	0.3815	46.29	F	31
2.9145	0.3771	46.24	F	31
2.9146	0.3727	46.36	F	31
2.9148	0.3683	46.40	F	31
2.9149	0.3639	46.54	F	31
2.9151	0.3595	46.86	F	31
2.9153	0.3551	47.02	F	31
2.9154	0.3507	46.58	F	31
2.9156	0.3463	45.56	F	31
2.9157	0.3419	44.43	F	31
2.9159	0.3375	43.64	F	31
2.9160	0.3331	43.29	F	31
2.9162	0.3287	43.23	F	31
2.9164	0.3243	43.30	F	31
2.9165	0.3199	43.30	F	31
2.9166	0.3155	42.95	F	31
2.9168	0.3111	42.26	F	31
2.9170	0.3067	41.92	F	31
2.9171	0.3023	42.57	F	31
2.9173	0.2979	43.92	F	31
2.9174	0.2935	45.17	F	31
2.9176	0.2891	46.12	F	31
2.9177	0.2847	47.19	F	31
2.9179	0.2803	48.57	F	31
2.9181	0.2759	50.08	F	31
2.9182	0.2715	51.91	F	31
2.9184	0.2671	54.76	F	31
2.9185	0.2626	58.88	F	31
2.9187	0.2583	63.36	F	31
2.9188	0.2539	66.83	F	31
2.9190	0.2494	69.03	F	31
2.9191	0.2451	70.95	F	31
2.9193	0.2406	73.22	F	31
2.9194	0.2362	75.23	F	31
2.9196	0.2318	76.40	F	31
2.9198	0.2274	77.30	F	31
2.9199	0.2230	78.63	F	31
2.9201	0.2186	79.74	F	31
2.9202	0.2142	79.43	F	31
2.9204	0.2098	77.99	F	31
2.9205	0.2054	77.36	F	31
2.9207	0.2010	79.14	F	31
2.9208	0.1966	83.31	F	31
2.9210	0.1922	88.51	F	31
2.9211	0.1878	93.04	F	31
2.9213	0.1834	95.61	F	31
2.9214	0.1790	95.74	F	31
2.9216	0.1746	93.50	F	31
2.9218	0.1702	88.98	F	31
2.9219	0.1658	82.31	F	31
2.9221	0.1614	74.38	F	31
2.9222	0.1570	67.13	F	31
2.9224	0.1526	62.62	F	31
2.9225	0.1482	61.59	F	31
2.9227	0.1438	63.20	F	31
2.9228	0.1394	65.85	F	31
2.9230	0.1350	68.16	F	31
2.9270	0.0010	48.49	F	31
2.9269	0.0112	55.80	F	31
2.9268	0.0213	59.99	F	31
2.9268	0.0315	57.76	F	31
2.9267	0.0417	50.70	F	31
2.9266	0.0518	43.37	F	31
2.9265	0.0620	39.58	F	31
2.9264	0.0722	41.15	F	31
2.9263	0.0823	48.34	F	31
2.9263	0.0925	59.53	F	31
2.9262	0.1027	70.77	F	31
2.9261	0.1128	78.00	F	31
2.9260	0.1230	80.19	F	31
2.8810	1.5420	28.77	F	31
2.8813	1.5324	31.77	F	31
2.8815	1.5228	36.66	F	31
2.8818	1.5132	39.50	F	31
2.8821	1.5036	36.14	F	31
2.8824	1.4940	26.82	F	31
2.8826	1.4843	16.34	F	31
2.8829	1.4747	9.30	F	31
2.8832	1.4651	6.41	F	31
2.8835	1.4555	5.64	F	31
2.8837	1.4459	5.27	F	31
2.8840	1.4363	4.99	F	31
2.8843	1.4267	4.99	F	31
2.8846	1.4171	5.30	F	31
2.8848	1.4075	5.71	F	31
2.8851	1.3979	6.01	F	31
2.8854	1.3883	6.13	F	31
2.8857	1.3787	6.04	F	31
2.8859	1.3691	5.76	F	31
2.8862	1.3594	5.28	F	31
2.8865	1.3498	4.71	F	31
2.8868	1.3402	4.23	F	31
2.8870	1.3306	3.98	F	31
2.8873	1.3210	3.94	F	31
2.8876	1.3114	3.99	F	31
2.8879	1.3018	4.02	F	31
2.8881	1.2922	3.99	F	31
2.8884	1.2826	3.95	F	31
2.8887	1.2730	4.03	F	31
2.8890	1.2634	4.24	F	31
2.8892	1.2538	4.56	F	31
2.8895	1.2442	5.02	F	31
2.8898	1.2345	5.70	F	31
2.8901	1.2249	6.43	F	31
2.8903	1.2153	6.84	F	31
2.8906	1.2057	6.97	F	31
2.8909	1.1961	7.35	F	31
2.8911	1.1865	8.33	F	31
2.8914	1.1769	9.51	F	31
2.8917	1.1673	10.02	F	31
2.8920	1.1577	9.54	F	31
2.8923	1.1481	8.65	F	31
2.8925	1.1385	8.07	F	31
2.8928	1.1289	7.92	F	31
2.8931	1.1193	7.69	F	31
2.8934	1.1096	7.02	F	31
2.8936	1.1000	6.11	F	31
2.8939	1.0904	5.39	F	31
2.8942	1.0808	4.84	F	31
2.8944	1.0712	4.40	F	31
2.8947	1.0616	4.66	F	31
2.8950	1.0520	6.74	F	31
2.8953	1.0424	11.08	F	31
2.8955	1.0328	17.10	F	31
2.8958	1.0232	23.59	F	31
2.8961	1.0136	28.94	F	31
2.8964	1.0040	31.28	F	31
2.8966	0.9943	29.91	F	31
2.8969	0.9847	26.69	F	31
2.8972	0.9751	24.45	F	31
2.8975	0.9655	24.13	F	31
2.8977	0.9559	24.39	F	31
2.8980	0.9463	23.92	F	31
2.8983	0.9367	22.87	F	31
2.8986	0.9271	21.95	F	31
2.8988	0.9175	21.28	F	31
2.8991	0.9079	20.56	F	31
2.8994	0.8983	19.76	F	31
2.8997	0.8887	19.50	F	31
2.8999	0.8790	20.58	F	31
2.9002	0.8695	22.68	F	31
2.9005	0.8598	23.75	F	31
2.9008	0.8502	21.88	F	31
2.9010	0.8406	18.05	F	31
2.9013	0.8310	15.50	F	31
2.9016	0.8214	16.39	F	31
2.9019	0.8118	19.90	F	31
2.9021	0.8022	23.74	F	31
2.9024	0.7926	26.28	F	31
2.9027	0.7830	27.32	F	31
2.9030	0.7734	27.87	F	31
2.9032	0.7638	29.40	F	31
2.9035	0.7542	32.18	F	31
2.9038	0.7445	34.76	F	31
2.9041	0.7349	35.56	F	31
2.9043	0.7253	34.75	F	31
2.9046	0.7157	33.46	F	31
2.9049	0.7061	32.27	F	31
2.9051	0.6965	32.08	F	31
2.9054	0.6869	35.55	F	31
2.9057	0.6773	44.95	F	31
2.9060	0.6677	58.41	F	31
2.9063	0.6581	69.98	F	31
2.9065	0.6485	74.71	F	31
2.9068	0.6389	73.57	F	31
2.9071	0.6293	72.62	F	31
2.9074	0.6196	76.23	F	31
2.9076	0.6100	81.95	F	31
2.9079	0.6004	83.89	F	31
2.9082	0.5908	80.57	F	31
2.9084	0.5812	76.29	F	31
2.9087	0.5716	74.97	F	31
2.9090	0.5620	76.08	F	31
3.0300	0.2180	68.68	F	32
3.0299	0.2224	72.88	F	32
3.0298	0.2267	77.84	F	32
3.0297	0.2311	81.55	F	32
3.0296	0.2354	83.25	F	32
3.0296	0.2398	83.42	F	32
3.0295	0.2441	82.50	F	32
3.0294	0.2485	80.48	F	32
3.0293	0.2529	77.40	F	32
3.0292	0.2572	73.52	F	32
3.0291	0.2616	69.05	F	32
3.0290	0.2659	64.36	F	32
3.0289	0.2703	60.09	F	32
3.0288	0.2747	56.93	F	32
3.0287	0.2790	55.10	F	32
3.0286	0.2834	54.32	F	32
3.0286	0.2877	53.89	F	32
3.0285	0.2921	53.08	F	32
3.0284	0.2965	51.75	F	32
3.0283	0.3008	50.73	F	32
3.0282	0.3052	50.85	F	32
3.0281	0.3095	51.76	F	32
3.0280	0.3139	52.07	F	32
3.0279	0.3183	50.88	F	32
3.0278	0.3226	48.87	F	32
3.0278	0.3270	47.42	F	32
3.0277	0.3313	47.09	F	32
3.0276	0.3357	47.39	F	32
3.0275	0.3400	47.63	F	32
3.0274	0.3444	47.34	F	32
3.0273	0.3488	46.14	F	32
3.0272	0.3531	44.20	F	32
3.0271	0.3575	42.70	F	32
3.0270	0.3618	43.01	F	32
3.0269	0.3662	45.16	F	32
3.0269	0.3706	47.60	F	32
3.0268	0.3749	48.86	F	32
3.0267	0.3793	48.94	F	32
3.0266	0.3836	49.01	F	32
3.0265	0.3880	49.79	F	32
3.0264	0.3924	50.78	F	32
3.0263	0.3967	51.14	F	32
3.0262	0.4011	50.85	F	32
3.0261	0.4054	50.74	F	32
3.0261	0.4098	51.29	F	32
3.0260	0.4141	52.00	F	32
3.0259	0.4185	51.90	F	32
3.0258	0.4229	50.75	F	32
3.0257	0.4272	49.36	F	32
3.0256	0.4316	48.65	F	32
3.0255	0.4359	48.63	F	32
3.0254	0.4403	48.61	F	32
3.0253	0.4447	48.47	F	32
3.0252	0.4490	48.97	F	32
3.0251	0.4534	50.90	F	32
3.0251	0.4577	54.03	F	32
3.0250	0.4621	57.41	F	32
3.0249	0.4665	60.29	F	32
3.0248	0.4708	62.49	F	32
3.0247	0.4752	63.87	F	32
3.0246	0.4795	64.03	F	32
3.0245	0.4839	62.91	F	32
3.0244	0.4883	61.32	F	32
3.0243	0.4926	60.04	F	32
3.0243	0.4970	58.49	F	32
3.0242	0.5013	55.45	F	32
3.0241	0.5057	51.09	F	32
3.0240	0.5100	47.41	F	32
3.0239	0.5144	46.13	F	32
3.0238	0.5188	46.98	F	32
3.0237	0.5231	48.38	F	32
3.0236	0.5275	49.39	F	32
3.0235	0.5318	50.71	F	32
3.0234	0.5362	54.10	F	32
3.0234	0.5406	60.41	F	32
3.0233	0.5449	67.70	F	32
3.0232	0.5493	72.22	F	32
3.0231	0.5536	71.94	F	32
3.0230	0.5580	68.64	F	32
3.0320	0.2090	82.44	F	32
3.0321	0.1995	88.59	F	32
3.0323	0.1901	91.80	F	32
3.0324	0.1806	87.13	F	32
3.0325	0.1712	75.78	F	32
3.0327	0.1617	63.64	F	32
3.0328	0.1523	54.67	F	32
3.0329	0.1428	48.52	F	32
3.0331	0.1334	44.26	F	32
3.0332	0.1239	42.62	F	32
3.0334	0.1144	43.89	F	32
3.0335	0.1050	46.38	F	32
3.0336	0.0955	48.64	F	32
3.0338	0.0861	51.56	F	32
3.0339	0.0766	56.93	F	32
3.0340	0.0672	64.34	F	32
3.0342	0.0577	70.70	F	32
3.0343	0.0483	72.80	F	32
3.0344	0.0388	70.30	F	32
3.0346	0.0294	65.99	F	32
3.0347	0.0199	63.50	F	32
3.0349	0.0104	64.41	F	32
3.0350	0.0010	67.35	F	32
3.0240	0.5580	70.72	F	32
3.0236	0.5682	73.28	F	32
3.0232	0.5783	74.06	F	32
3.0228	0.5885	68.30	F	32
3.0224	0.5987	54.91	F	32
3.0220	0.6089	39.07	F	32
3.0216	0.6191	27.61	F	32
3.0212	0.6292	22.75	F	32
3.0208	0.6394	21.87	F	32
3.0204	0.6496	22.03	F	32
3.0200	0.6598	22.59	F	32
3.0196	0.6700	24.14	F	32
3.0192	0.6801	26.71	F	32
3.0188	0.6903	29.82	F	32
3.0184	0.7005	33.19	F	32
3.0179	0.7107	36.44	F	32
3.0175	0.7208	38.11	F	32
3.0171	0.7310	36.27	F	32
3.0167	0.7412	31.01	F	32
3.0163	0.7514	25.19	F	32
3.0159	0.7615	21.62	F	32
3.0155	0.7717	20.24	F	32
3.0151	0.7819	18.98	F	32
3.0147	0.7921	16.75	F	32
3.0143	0.8023	14.36	F	32
3.0139	0.8124	12.97	F	32
3.0135	0.8226	12.75	F	32
3.0131	0.8328	13.21	F	32
3.0127	0.8430	14.24	F	32
3.0123	0.8531	16.34	F	32
3.0119	0.8633	19.70	F	32
3.0115	0.8735	23.23	F	32
3.0111	0.8837	25.15	F	32
3.0107	0.8938	24.67	F	32
3.0103	0.9040	22.73	F	32
3.0099	0.9142	20.91	F	32
3.0095	0.9244	20.05	F	32
3.0091	0.9346	19.92	F	32
3.0087	0.9447	19.92	F	32
3.0083	0.9549	19.69	F	32
3.0079	0.9651	19.34	F	32
3.0075	0.9753	19.10	F	32
3.0071	0.9855	18.97	F	32
3.0067	0.9956	18.64	F	32
3.0063	1.0058	17.72	F	32
3.0059	1.0160	16.07	F	32
3.0054	1.0262	13.81	F	32
3.0050	1.0363	11.36	F	32
3.0046	1.0465	9.38	F	32
3.0042	1.0567	8.72	F	32
3.0038	1.0669	9.78	F	32
3.0034	1.0770	12.00	F	32
3.0030	1.0872	14.50	F	32
3.0026	1.0974	17.65	F	32
3.0022	1.1076	22.77	F	32
3.0018	1.1178	29.81	F	32
3.0014	1.1279	36.72	F	32
3.0010	1.1381	41.62	F	32
3.0006	1.1483	43.89	F	32
3.0002	1.1585	42.49	F	32
2.9998	1.1686	35.99	F	32
2.9994	1.1788	25.71	F	32
2.9990	1.1890	16.49	F	32
2.9986	1.1988	12.38	F	32
2.9982	1.2085	12.78	F	32
2.9978	1.2183	13.78	F	32
2.9974	1.2280	12.49	F	32
2.9971	1.2378	9.09	F	32
2.9967	1.2475	5.70	F	32
2.9963	1.2573	3.91	F	32
2.9959	1.2670	3.61	F	32
2.9955	1.2768	3.82	F	32
2.9951	1.2865	4.02	F	32
2.9947	1.2963	4.35	F	32
2.9943	1.3060	5.01	F	32
2.9939	1.3158	5.72	F	32
2.9936	1.3255	6.10	F	32
2.9932	1.3353	6.02	F	32
2.9928	1.3450	5.71	F	32
2.9924	1.3548	5.56	F	32
2.9920	1.3645	5.73	F	32
2.9916	1.3743	6.03	F	32
2.9912	1.3840	6.08	F	32
2.9908	1.3938	5.69	F	32
2.9904	1.4035	5.10	F	32
2.9901	1.4133	4.99	F	32
2.9897	1.4230	6.05	F	32
2.9893	1.4328	8.43	F	32
2.9889	1.4425	11.54	F	32
2.9885	1.4523	14.26	F	32
2.9881	1.4620	15.38	F	32
2.9877	1.4718	14.10	F	32
2.9873	1.4815	10.93	F	32
2.9869	1.4913	8.35	F	32
2.9866	1.5010	10.06	F	32
2.9862	1.5108	18.05	F	32
2.9858	1.5205	30.19	F	32
2.9854	1.5303	41.51	F	32
2.9850	1.5400	48.14	F	32
3.1140	0.5800	59.17	F	33
3.1142	0.5753	56.68	F	33
3.1145	0.5707	53.68	F	33
3.1147	0.5660	51.48	F	33
3.1150	0.5613	50.57	F	33
3.1152	0.5566	50.48	F	33
3.1155	0.5520	50.70	F	33
3.1157	0.5473	50.93	F	33
3.1160	0.5426	50.72	F	33
3.1162	0.5380	49.75	F	33
3.1164	0.5333	48.69	F	33
3.1167	0.5286	48.89	F	33
3.1169	0.5239	51.04	F	33
3.1172	0.5193	54.54	F	33
3.1174	0.5146	58.39	F	33
3.1177	0.5099	62.32	F	33
3.1179	0.5052	66.62	F	33
3.1182	0.5006	71.39	F	33
3.1184	0.4959	76.17	F	33
3.1187	0.4912	79.88	F	33
3.1189	0.4865	80.96	F	33
3.1192	0.4819	78.24	F	33
3.1194	0.4772	72.11	F	33
3.1196	0.4725	64.79	F	33
3.1199	0.4679	58.73	F	33
3.1201	0.4632	54.75	F	33
3.1204	0.4585	51.80	F	33
3.1206	0.4539	48.72	F	33
3.1209	0.4492	45.69	F	33
3.1211	0.4445	43.80	F	33
3.1214	0.4398	43.48	F	33
3.1216	0.4352	43.99	F	33
3.1219	0.4305	44.43	F	33
3.1221	0.4258	44.73	F	33
3.1224	0.4211	45.34	F	33
3.1226	0.4165	46.57	F	33
3.1229	0.4118	48.28	F	33
3.1231	0.4071	49.96	F	33
3.1233	0.4025	50.76	F	33
3.1236	0.3978	49.97	F	33
3.1238	0.3931	47.91	F	33
3.1241	0.3884	46.12	F	33
3.1243	0.3838	46.08	F	33
3.1246	0.3791	47.78	F	33
3.1248	0.3744	49.75	F	33
3.1251	0.3698	50.67	F	33
3.1253	0.3651	50.18	F	33
3.1256	0.3604	48.74	F	33
3.1258	0.3557	47.27	F	33
3.1260	0.3511	46.87	F	33
3.1263	0.3464	47.90	F	33
3.1265	0.3417	49.35	F	33
3.1268	0.3370	49.83	F	33
3.1270	0.3324	49.11	F	33
3.1273	0.3277	48.18	F	33
3.1275	0.3230	47.78	F	33
3.1278	0.3184	47.85	F	33
3.1280	0.3137	48.39	F	33
3.1283	0.3090	50.07	F	33
3.1285	0.3043	53.24	F	33
3.1288	0.2997	56.97	F	33
3.1290	0.2950	59.67	F	33
3.1340	0.1480	96.50	F	33
3.1338	0.1566	116.26	F	33
3.1336	0.1651	131.68	F	33
3.1334	0.1737	136.45	F	33
3.1333	0.1823	133.81	F	33
3.1331	0.1908	130.78	F	33
3.1329	0.1994	131.24	F	33
3.1327	0.2079	134.69	F	33
3.1325	0.2165	138.36	F	33
3.1323	0.2251	139.10	F	33
3.1321	0.2336	135.07	F	33
3.1319	0.2422	126.73	F	33
3.1318	0.2508	116.07	F	33
3.1316	0.2593	104.79	F	33
3.1314	0.2679	94.00	F	33
3.1312	0.2764	85.04	F	33
3.1310	0.2850	79.54	F	33
3.1390	0.0000	37.39	F	33
3.1384	0.0085	39.24	F	33
3.1379	0.0170	41.89	F	33
3.1373	0.0255	44.41	F	33
3.1368	0.0340	45.82	F	33
3.1362	0.0425	46.59	F	33
3.1356	0.0510	48.95	F	33
3.1351	0.0595	54.71	F	33
3.1345	0.0680	63.01	F	33
3.1339	0.0765	71.16	F	33
3.1334	0.0850	77.14	F	33
3.1328	0.0935	80.90	F	33
3.1323	0.1020	84.62	F	33
3.1317	0.1105	92.46	F	33
3.1311	0.1190	107.64	F	33
3.1306	0.1275	127.82	F	33
3.1300	0.1360	145.28	F	33
3.0860	1.5390	14.14	F	33
3.0863	1.5296	13.98	F	33
3.0865	1.5202	13.43	F	33
3.0868	1.5108	12.64	F	33
3.0871	1.5014	11.99	F	33
3.0873	1.4920	11.69	F	33
3.0876	1.4826	11.87	F	33
3.0879	1.4732	12.63	F	33
3.0881	1.4638	13.84	F	33
3.0884	1.4544	15.25	F	33
3.0886	1.4450	16.78	F	33
3.0889	1.4356	18.44	F	33
3.0892	1.4262	19.67	F	33
3.0894	1.4168	20.16	F	33
3.0897	1.4074	21.82	F	33
3.0900	1.3980	28.19	F	33
3.0902	1.3886	39.22	F	33
3.0905	1.3792	47.98	F	33
3.0908	1.3698	46.26	F	33
3.0910	1.3604	33.77	F	33
3.0913	1.3510	18.89	F	33
