"plot"	"row"	"col"	"year"	"yield"
143	26	29	"Y4"	6.7
144	27	29	"Y4"	5.1
145	28	29	"Y4"	2.6
146	29	29	"Y4"	1.3
147	30	29	"Y4"	3.6
148	31	29	"Y4"	4.4
149	32	29	"Y4"	3.8
150	33	29	"Y4"	2.5
151	34	28	"Y4"	0.1
152	33	28	"Y4"	1.2
153	32	28	"Y4"	4.3
154	31	28	"Y4"	2
155	30	28	"Y4"	3.6
156	29	28	"Y4"	8.2
157	28	28	"Y4"	0.2
158	27	28	"Y4"	6.6
159	26	28	"Y4"	5.7
160	25	28	"Y4"	0.7
161	24	28	"Y4"	12.5
162	23	28	"Y4"	8
163	22	28	"Y4"	0.4
164	21	28	"Y4"	2.2
165	20	28	"Y4"	5.4
166	19	28	"Y4"	0.3
167	18	28	"Y4"	4.9
168	17	28	"Y4"	4.3
169	16	28	"Y4"	4.8
170	15	28	"Y4"	4.1
171	14	28	"Y4"	2.3
172	13	28	"Y4"	4.2
173	12	28	"Y4"	5.8
174	11	28	"Y4"	2.3
175	10	28	"Y4"	3.3
176	9	28	"Y4"	1
177	8	28	"Y4"	1.5
178	7	28	"Y4"	5.4
179	6	28	"Y4"	0.1
180	5	28	"Y4"	5.4
181	4	28	"Y4"	2.5
182	5	27	"Y4"	7.4
183	6	27	"Y4"	11.4
184	7	27	"Y4"	1.7
185	8	27	"Y4"	2.5
186	9	27	"Y4"	4.5
187	10	27	"Y4"	0.4
188	11	27	"Y4"	0.9
189	12	27	"Y4"	3
190	13	27	"Y4"	0.8
191	14	27	"Y4"	1.1
192	15	27	"Y4"	1.2
193	16	27	"Y4"	3.9
194	17	27	"Y4"	3
195	18	27	"Y4"	1.4
196	19	27	"Y4"	4.9
197	20	27	"Y4"	3.3
198	21	27	"Y4"	1.5
199	22	27	"Y4"	1.9
200	23	27	"Y4"	1.1
201	24	27	"Y4"	4.2
202	25	27	"Y4"	0.4
203	26	27	"Y4"	2.8
204	27	27	"Y4"	5.6
205	28	27	"Y4"	0.4
206	29	27	"Y4"	2.7
207	30	27	"Y4"	1.7
208	31	27	"Y4"	1.4
209	32	27	"Y4"	4.7
210	33	27	"Y4"	5.8
211	34	27	"Y4"	5.2
212	35	26	"Y4"	2.4
213	34	26	"Y4"	4.1
214	33	26	"Y4"	4.9
215	32	26	"Y4"	1.5
216	31	26	"Y4"	4.1
217	30	26	"Y4"	1.4
218	29	26	"Y4"	6.7
219	28	26	"Y4"	7.3
220	27	26	"Y4"	7.3
221	26	26	"Y4"	2.5
222	25	26	"Y4"	7.2
223	24	26	"Y4"	3.9
224	23	26	"Y4"	2.6
225	22	26	"Y4"	7.9
226	21	26	"Y4"	7
227	20	26	"Y4"	2.8
228	19	26	"Y4"	4.4
229	18	26	"Y4"	2.5
230	17	26	"Y4"	5.8
231	16	26	"Y4"	1.4
232	15	26	"Y4"	2.6
233	14	26	"Y4"	3.9
234	13	26	"Y4"	3.4
235	12	26	"Y4"	3.8
236	11	26	"Y4"	3.5
237	10	26	"Y4"	2.3
238	9	26	"Y4"	4.6
239	8	26	"Y4"	3.3
240	7	26	"Y4"	5.2
241	6	26	"Y4"	7.8
242	5	26	"Y4"	5.3
243	6	25	"Y4"	5.5
244	7	25	"Y4"	4.8
245	8	25	"Y4"	4.7
246	9	25	"Y4"	7.7
247	10	25	"Y4"	4.2
248	11	25	"Y4"	2.4
249	12	25	"Y4"	3.8
250	13	25	"Y4"	5.6
251	14	25	"Y4"	3
252	15	25	"Y4"	0.1
253	16	25	"Y4"	2
254	17	25	"Y4"	1.8
255	18	25	"Y4"	2.9
256	19	25	"Y4"	1.5
257	20	25	"Y4"	2.3
258	21	25	"Y4"	1.1
259	22	25	"Y4"	4.6
260	23	25	"Y4"	0.6
261	24	25	"Y4"	5.8
262	25	25	"Y4"	3.7
263	26	25	"Y4"	6.7
264	27	25	"Y4"	10.6
265	28	25	"Y4"	5
266	29	25	"Y4"	2.5
267	30	25	"Y4"	5.6
268	31	25	"Y4"	20.1
269	32	25	"Y4"	4.9
270	33	25	"Y4"	3.3
271	34	25	"Y4"	2.8
272	35	25	"Y4"	4.6
273	36	24	"Y4"	7.7
274	35	24	"Y4"	5.6
275	34	24	"Y4"	0.6
276	33	24	"Y4"	2.2
277	32	24	"Y4"	4.7
278	31	24	"Y4"	2.3
279	30	24	"Y4"	3.7
280	29	24	"Y4"	3.5
281	28	24	"Y4"	3.1
282	27	24	"Y4"	0.7
283	26	24	"Y4"	6
284	25	24	"Y4"	7
285	24	24	"Y4"	5.6
286	23	24	"Y4"	2.4
287	22	24	"Y4"	4
288	21	24	"Y4"	2.2
289	20	24	"Y4"	1.5
290	19	24	"Y4"	0.7
291	18	24	"Y4"	4.2
292	17	24	"Y4"	3.2
293	16	24	"Y4"	3
294	15	24	"Y4"	3.7
295	14	24	"Y4"	4.3
296	13	24	"Y4"	2.9
297	12	24	"Y4"	1.8
298	11	24	"Y4"	1.3
299	10	24	"Y4"	1.1
300	9	24	"Y4"	1.5
301	8	24	"Y4"	4
302	7	24	"Y4"	3.4
303	7	23	"Y4"	1.1
304	8	23	"Y4"	5.8
305	9	23	"Y4"	3.3
306	10	23	"Y4"	2.5
307	11	23	"Y4"	3.9
308	12	23	"Y4"	0.5
309	13	23	"Y4"	3.1
310	15	23	"Y4"	3.8
311	16	23	"Y4"	4.1
312	17	23	"Y4"	2.4
313	18	23	"Y4"	9.9
314	19	23	"Y4"	3.3
315	20	23	"Y4"	4.3
316	21	23	"Y4"	12.8
317	22	23	"Y4"	11.6
318	23	23	"Y4"	11.1
319	24	23	"Y4"	3.5
320	25	23	"Y4"	2.7
321	26	23	"Y4"	5.6
322	27	23	"Y4"	8
323	28	23	"Y4"	3.3
324	29	23	"Y4"	6.9
325	30	23	"Y4"	2.1
326	31	23	"Y4"	2.6
327	32	23	"Y4"	3.3
328	33	23	"Y4"	8.9
329	34	23	"Y4"	2.9
330	35	23	"Y4"	3.7
331	36	23	"Y4"	2.2
332	36	22	"Y4"	6.3
333	35	22	"Y4"	5.2
334	34	22	"Y4"	4.4
335	33	22	"Y4"	3.6
336	32	22	"Y4"	0.8
337	31	22	"Y4"	1.8
338	30	22	"Y4"	3.3
339	29	22	"Y4"	1
340	28	22	"Y4"	0.2
341	27	22	"Y4"	3.2
342	26	22	"Y4"	4.1
343	25	22	"Y4"	1.7
344	24	22	"Y4"	3.6
345	23	22	"Y4"	0.9
346	22	22	"Y4"	3.3
347	21	22	"Y4"	5.6
348	20	22	"Y4"	6.2
349	19	22	"Y4"	4.6
350	18	22	"Y4"	5.9
351	17	22	"Y4"	3.5
352	16	22	"Y4"	5.7
353	15	22	"Y4"	2.7
354	14	22	"Y4"	3.2
355	13	22	"Y4"	3.3
356	12	22	"Y4"	3.1
357	11	22	"Y4"	3.8
358	10	22	"Y4"	4.1
359	9	22	"Y4"	6.8
360	8	22	"Y4"	2.7
361	9	21	"Y4"	4
362	10	21	"Y4"	2.5
363	11	21	"Y4"	4.7
364	12	21	"Y4"	1.5
365	13	21	"Y4"	3.7
366	14	21	"Y4"	2.4
367	15	21	"Y4"	5.8
368	16	21	"Y4"	3
369	17	21	"Y4"	4
370	18	21	"Y4"	2.5
371	19	21	"Y4"	4.2
372	20	21	"Y4"	5.6
373	21	21	"Y4"	0.2
374	22	21	"Y4"	5.8
375	23	21	"Y4"	4.3
376	24	21	"Y4"	8.2
377	25	21	"Y4"	9.1
378	26	21	"Y4"	10.4
379	27	21	"Y4"	4
380	28	21	"Y4"	3.2
381	29	21	"Y4"	11.3
382	30	21	"Y4"	3.2
383	31	21	"Y4"	1.8
384	32	21	"Y4"	3.3
385	33	21	"Y4"	3.3
386	34	21	"Y4"	3.3
387	35	21	"Y4"	5.8
388	36	21	"Y4"	1.2
389	36	20	"Y4"	3.6
390	35	20	"Y4"	7.1
391	34	20	"Y4"	5.2
392	33	20	"Y4"	5.6
393	32	20	"Y4"	8.1
394	31	20	"Y4"	4.8
395	30	20	"Y4"	8.5
396	29	20	"Y4"	2.9
397	28	20	"Y4"	6.4
398	27	20	"Y4"	9.4
399	26	20	"Y4"	9.9
400	25	20	"Y4"	12.8
401	24	20	"Y4"	3.5
402	23	20	"Y4"	6.7
403	22	20	"Y4"	4.4
404	21	20	"Y4"	5.6
405	20	20	"Y4"	3.9
406	19	20	"Y4"	3.5
407	18	20	"Y4"	2
408	17	20	"Y4"	4.5
409	16	20	"Y4"	3.8
410	15	20	"Y4"	4
411	14	20	"Y4"	3.7
412	13	20	"Y4"	3
413	12	20	"Y4"	5.7
414	11	20	"Y4"	3.5
415	10	20	"Y4"	7
416	9	20	"Y4"	4.7
417	11	19	"Y4"	3.2
418	12	19	"Y4"	7.7
419	13	19	"Y4"	9.7
420	14	19	"Y4"	5.7
421	15	19	"Y4"	6.9
422	16	19	"Y4"	7
423	17	19	"Y4"	10.3
424	18	19	"Y4"	4.3
425	19	19	"Y4"	4.4
426	20	19	"Y4"	7
427	21	19	"Y4"	5
428	22	19	"Y4"	4.5
429	23	19	"Y4"	7.1
430	24	19	"Y4"	7.1
431	25	19	"Y4"	6.2
432	26	19	"Y4"	4.3
433	27	19	"Y4"	1.2
434	28	19	"Y4"	3.7
435	29	19	"Y4"	8.9
436	30	19	"Y4"	10.3
437	31	19	"Y4"	6.7
438	32	19	"Y4"	11.9
439	33	19	"Y4"	2.5
440	34	19	"Y4"	4.3
441	35	19	"Y4"	6
442	36	19	"Y4"	9.3
443	37	18	"Y4"	11.3
444	36	18	"Y4"	5.2
445	35	18	"Y4"	12.1
446	34	18	"Y4"	5
447	33	18	"Y4"	9.3
448	32	18	"Y4"	12.3
449	31	18	"Y4"	6.9
450	30	18	"Y4"	2.1
451	29	18	"Y4"	6.1
452	28	18	"Y4"	11.4
453	27	18	"Y4"	4.1
454	26	18	"Y4"	4.8
455	25	18	"Y4"	2.7
456	24	18	"Y4"	1.3
457	23	18	"Y4"	6.6
458	22	18	"Y4"	2.6
459	21	18	"Y4"	1.9
460	20	18	"Y4"	3.9
461	19	18	"Y4"	1.7
462	18	18	"Y4"	3.7
463	17	18	"Y4"	3.1
464	16	18	"Y4"	1.8
465	15	18	"Y4"	1.5
466	14	18	"Y4"	2.2
467	13	18	"Y4"	5
468	12	18	"Y4"	9.8
469	11	18	"Y4"	4
470	12	17	"Y4"	6.8
471	13	17	"Y4"	2.1
472	14	17	"Y4"	1.6
473	15	17	"Y4"	1.4
474	16	17	"Y4"	2.6
475	17	17	"Y4"	4.2
476	18	17	"Y4"	8.1
477	19	17	"Y4"	2.1
478	20	17	"Y4"	3.3
479	21	17	"Y4"	4.1
480	22	17	"Y4"	8.9
481	23	17	"Y4"	6.3
482	24	17	"Y4"	3.2
483	25	17	"Y4"	1.3
484	26	17	"Y4"	4.1
485	27	17	"Y4"	5.3
486	28	17	"Y4"	6.4
487	29	17	"Y4"	4
488	30	17	"Y4"	9.2
489	31	17	"Y4"	5.1
490	32	17	"Y4"	1.1
491	33	17	"Y4"	2.8
492	34	17	"Y4"	1.7
493	35	17	"Y4"	2.6
494	36	17	"Y4"	13.1
495	37	17	"Y4"	2.6
496	37	16	"Y4"	1.5
497	36	16	"Y4"	2
498	35	16	"Y4"	7.7
499	34	16	"Y4"	1.7
500	33	16	"Y4"	2.2
501	32	16	"Y4"	4.7
502	31	16	"Y4"	3.7
503	30	16	"Y4"	2.2
504	29	16	"Y4"	5.9
505	27	16	"Y4"	10.3
506	26	16	"Y4"	4.5
507	25	16	"Y4"	4.1
508	24	16	"Y4"	5.8
509	23	16	"Y4"	1.7
510	22	16	"Y4"	0.1
511	21	16	"Y4"	2.1
512	20	16	"Y4"	2.9
513	19	16	"Y4"	2.3
514	18	16	"Y4"	6.3
515	17	16	"Y4"	3.1
516	16	16	"Y4"	7
517	15	16	"Y4"	6.5
518	14	16	"Y4"	3.3
519	13	16	"Y4"	4.1
520	12	16	"Y4"	2.9
521	13	15	"Y4"	6.5
522	14	15	"Y4"	12.5
523	15	15	"Y4"	4.5
524	16	15	"Y4"	9.4
525	17	15	"Y4"	5.6
526	18	15	"Y4"	5.2
527	19	15	"Y4"	2.8
528	20	15	"Y4"	1
529	21	15	"Y4"	7.9
530	22	15	"Y4"	3
531	23	15	"Y4"	6.2
532	24	15	"Y4"	7
533	25	15	"Y4"	11.9
534	26	15	"Y4"	2.1
535	27	15	"Y4"	4.8
536	29	15	"Y4"	6.2
537	30	15	"Y4"	3.3
538	31	15	"Y4"	4
539	32	15	"Y4"	3.4
540	33	15	"Y4"	0.6
541	34	15	"Y4"	4.5
542	35	15	"Y4"	3.2
543	36	15	"Y4"	3.2
544	37	15	"Y4"	4.6
545	37	14	"Y4"	4.6
546	36	14	"Y4"	5.5
547	35	14	"Y4"	4.3
548	34	14	"Y4"	3.2
549	33	14	"Y4"	1
550	32	14	"Y4"	4.7
551	31	14	"Y4"	5.6
552	30	14	"Y4"	15.9
553	29	14	"Y4"	9.5
554	28	14	"Y4"	4.7
555	27	14	"Y4"	15.2
556	26	14	"Y4"	3.7
557	25	14	"Y4"	8.2
558	24	14	"Y4"	1.7
559	23	14	"Y4"	5.1
560	22	14	"Y4"	12.7
561	21	14	"Y4"	15
562	20	14	"Y4"	3.1
563	19	14	"Y4"	4.9
564	18	14	"Y4"	7.8
565	17	14	"Y4"	5.9
566	16	14	"Y4"	4.3
567	15	14	"Y4"	0
568	14	14	"Y4"	4.9
569	14	13	"Y4"	7.6
570	15	13	"Y4"	7.6
571	16	13	"Y4"	7.4
572	17	13	"Y4"	7.4
573	18	13	"Y4"	2.9
574	19	13	"Y4"	5
575	20	13	"Y4"	3.7
576	21	13	"Y4"	12.4
577	22	13	"Y4"	5
578	23	13	"Y4"	1.2
579	24	13	"Y4"	1.3
580	25	13	"Y4"	2.8
581	26	13	"Y4"	2.1
582	27	13	"Y4"	0.1
583	28	13	"Y4"	2.2
584	29	13	"Y4"	4.3
585	30	13	"Y4"	5
586	31	13	"Y4"	7.7
587	32	13	"Y4"	6.1
588	33	13	"Y4"	7.7
589	34	13	"Y4"	12.6
590	35	13	"Y4"	1.3
591	36	13	"Y4"	6.2
592	37	13	"Y4"	1.7
593	38	12	"Y4"	8.7
594	37	12	"Y4"	6.3
595	36	12	"Y4"	4.6
596	34	12	"Y4"	4.7
597	33	12	"Y4"	8.4
598	32	12	"Y4"	6.8
599	31	12	"Y4"	2
600	30	12	"Y4"	2.6
601	29	12	"Y4"	9
602	28	12	"Y4"	0.4
603	27	12	"Y4"	7.9
604	26	12	"Y4"	5.2
605	25	12	"Y4"	1.8
606	24	12	"Y4"	2.9
607	23	12	"Y4"	6.3
608	22	12	"Y4"	7.9
609	21	12	"Y4"	5
610	20	12	"Y4"	9.7
611	19	12	"Y4"	4.7
612	18	12	"Y4"	7.2
613	17	12	"Y4"	9
614	16	12	"Y4"	4.1
615	16	11	"Y4"	7.6
616	17	11	"Y4"	2.6
617	18	11	"Y4"	6.4
618	19	11	"Y4"	3.5
619	20	11	"Y4"	4.4
620	21	11	"Y4"	6.1
621	22	11	"Y4"	2.5
622	23	11	"Y4"	8.6
623	24	11	"Y4"	13.2
624	25	11	"Y4"	13.6
625	26	11	"Y4"	6.6
626	27	11	"Y4"	9.7
627	28	11	"Y4"	12.3
628	29	11	"Y4"	8.6
629	30	11	"Y4"	7.9
630	31	11	"Y4"	11.4
631	32	11	"Y4"	6
632	33	11	"Y4"	5.8
633	34	11	"Y4"	6.4
634	35	11	"Y4"	7.3
635	36	11	"Y4"	5.7
636	37	11	"Y4"	4.3
637	38	11	"Y4"	5.3
638	39	10	"Y4"	7.3
639	38	10	"Y4"	1.1
640	37	10	"Y4"	7.7
641	36	10	"Y4"	10.4
642	35	10	"Y4"	3.1
643	34	10	"Y4"	7.1
644	33	10	"Y4"	2.9
645	32	10	"Y4"	4.6
646	31	10	"Y4"	11.4
647	30	10	"Y4"	4.6
648	29	10	"Y4"	7.2
649	28	10	"Y4"	17.6
650	27	10	"Y4"	13.7
651	26	10	"Y4"	6.2
652	25	10	"Y4"	8.2
653	24	10	"Y4"	12.5
654	23	10	"Y4"	7.7
655	22	10	"Y4"	10.3
656	21	10	"Y4"	11.1
657	20	10	"Y4"	3.3
658	19	10	"Y4"	2.2
659	18	10	"Y4"	4.6
660	17	10	"Y4"	4.6
661	16	10	"Y4"	4.4
662	17	9	"Y4"	9.8
663	18	9	"Y4"	13.5
664	19	9	"Y4"	2
665	20	9	"Y4"	9.3
666	21	9	"Y4"	10.6
667	22	9	"Y4"	9
668	23	9	"Y4"	11.8
669	24	9	"Y4"	14.1
670	25	9	"Y4"	16.8
671	26	9	"Y4"	23.2
672	27	9	"Y4"	10.8
673	28	9	"Y4"	10.9
674	29	9	"Y4"	6.4
675	30	9	"Y4"	1.5
676	31	9	"Y4"	2.5
677	32	9	"Y4"	12.4
678	33	9	"Y4"	7.2
679	34	9	"Y4"	6.5
680	35	9	"Y4"	5.8
681	36	9	"Y4"	16.5
682	37	9	"Y4"	1
683	38	9	"Y4"	14
684	39	9	"Y4"	9.2
685	39	8	"Y4"	10.4
686	38	8	"Y4"	7.5
687	37	8	"Y4"	5.6
688	36	8	"Y4"	12.4
689	35	8	"Y4"	9
690	34	8	"Y4"	7.3
691	33	8	"Y4"	13.3
692	32	8	"Y4"	10
693	31	8	"Y4"	7.3
694	30	8	"Y4"	11.9
695	29	8	"Y4"	4.6
696	28	8	"Y4"	1.8
697	27	8	"Y4"	1.7
698	26	8	"Y4"	4.2
699	25	8	"Y4"	6.6
700	24	8	"Y4"	8.3
701	23	8	"Y4"	9.5
702	22	8	"Y4"	7.5
703	21	8	"Y4"	1.2
704	20	8	"Y4"	5.8
705	19	8	"Y4"	7.6
706	18	8	"Y4"	9.3
707	18	7	"Y4"	2.6
708	19	7	"Y4"	4.6
709	20	7	"Y4"	3.1
710	21	7	"Y4"	9.9
711	22	7	"Y4"	1.2
712	23	7	"Y4"	6.9
713	24	7	"Y4"	11.9
714	25	7	"Y4"	1.1
715	26	7	"Y4"	7
716	27	7	"Y4"	1.8
717	28	7	"Y4"	1
718	29	7	"Y4"	1
719	30	7	"Y4"	1.2
720	31	7	"Y4"	2
721	32	7	"Y4"	2
722	33	7	"Y4"	2.5
723	34	7	"Y4"	2.3
724	35	7	"Y4"	2.3
725	36	7	"Y4"	3.1
726	37	7	"Y4"	3.2
727	38	7	"Y4"	3.9
728	39	7	"Y4"	NA
729	39	6	"Y4"	3.2
730	38	6	"Y4"	NA
731	37	6	"Y4"	1.2
732	36	6	"Y4"	6.1
733	35	6	"Y4"	4.2
734	34	6	"Y4"	7
735	33	6	"Y4"	2.1
736	32	6	"Y4"	7.5
737	31	6	"Y4"	NA
738	30	6	"Y4"	5.5
739	29	6	"Y4"	4.3
740	28	6	"Y4"	7.6
741	27	6	"Y4"	6.4
742	26	6	"Y4"	NA
743	25	6	"Y4"	4
744	24	6	"Y4"	NA
745	23	6	"Y4"	3.7
746	22	6	"Y4"	5
747	21	6	"Y4"	6.8
748	20	6	"Y4"	5
749	19	6	"Y4"	1.1
750	20	5	"Y4"	2.3
751	21	5	"Y4"	NA
752	22	5	"Y4"	NA
753	23	5	"Y4"	NA
754	24	5	"Y4"	NA
755	25	5	"Y4"	0.4
756	26	5	"Y4"	0.6
757	27	5	"Y4"	1.8
758	28	5	"Y4"	NA
759	29	5	"Y4"	6.4
760	30	5	"Y4"	10.1
761	31	5	"Y4"	5.8
762	32	5	"Y4"	12.7
763	33	5	"Y4"	2.6
764	34	5	"Y4"	NA
765	35	5	"Y4"	1.3
766	36	5	"Y4"	14
767	37	5	"Y4"	16.5
768	38	5	"Y4"	9.5
769	39	5	"Y4"	NA
770	40	4	"Y4"	5.8
771	39	4	"Y4"	4.5
772	38	4	"Y4"	10.6
773	37	4	"Y4"	13.3
774	36	4	"Y4"	9.9
775	35	4	"Y4"	3.7
776	34	4	"Y4"	1.2
777	33	4	"Y4"	2.8
778	32	4	"Y4"	NA
779	31	4	"Y4"	7.2
780	30	4	"Y4"	4.5
781	29	4	"Y4"	NA
782	28	4	"Y4"	8.1
783	27	4	"Y4"	9.8
784	26	4	"Y4"	15.5
785	25	4	"Y4"	10.2
786	24	4	"Y4"	15
787	23	4	"Y4"	9.7
788	22	4	"Y4"	11.8
789	21	4	"Y4"	8.8
790	20	4	"Y4"	5.7
791	21	3	"Y4"	11.9
792	22	3	"Y4"	17.4
793	23	3	"Y4"	10.6
794	24	3	"Y4"	11.7
795	25	3	"Y4"	6.9
796	26	3	"Y4"	9
797	27	3	"Y4"	5.2
798	28	3	"Y4"	NA
799	29	3	"Y4"	7.7
800	30	3	"Y4"	7.1
801	31	3	"Y4"	NA
802	32	3	"Y4"	4.7
803	33	3	"Y4"	6.4
804	34	3	"Y4"	NA
805	35	3	"Y4"	NA
806	36	3	"Y4"	8.6
807	37	3	"Y4"	1.5
808	38	3	"Y4"	NA
809	39	3	"Y4"	2
810	40	3	"Y4"	6.2
811	41	2	"Y4"	12.2
812	40	2	"Y4"	3.4
813	39	2	"Y4"	NA
814	38	2	"Y4"	10.2
815	37	2	"Y4"	2.9
816	36	2	"Y4"	NA
817	35	2	"Y4"	7
818	34	2	"Y4"	11.3
819	33	2	"Y4"	9.2
820	32	2	"Y4"	6.5
821	31	2	"Y4"	11.1
822	30	2	"Y4"	NA
823	29	2	"Y4"	NA
824	28	2	"Y4"	3.7
825	27	2	"Y4"	NA
826	26	2	"Y4"	NA
827	25	2	"Y4"	1.9
828	24	2	"Y4"	0.3
829	23	2	"Y4"	2.6
830	22	2	"Y4"	2.7
831	35	1	"Y4"	2.5
832	36	1	"Y4"	0.6
833	37	1	"Y4"	1.3
834	38	1	"Y4"	4.4
835	39	1	"Y4"	3.9
836	40	1	"Y4"	0.7
837	41	1	"Y4"	1
838	42	1	"Y4"	5.4
1	3	33	"Y5"	11.4
2	4	33	"Y5"	11.7
3	5	33	"Y5"	13.8
4	6	33	"Y5"	9.7
5	7	33	"Y5"	1.7
6	8	33	"Y5"	6.8
7	9	33	"Y5"	3.7
8	10	33	"Y5"	5.2
9	11	33	"Y5"	5.6
10	12	33	"Y5"	4.3
11	13	33	"Y5"	0.8
12	14	33	"Y5"	6.1
3	15	33	"Y5"	4
15	16	33	"Y5"	8.4
15	17	33	"Y5"	6.9
16	18	33	"Y5"	8.6
17	21	33	"Y5"	3.9
18	22	33	"Y5"	7.7
19	23	33	"Y5"	10.4
20	24	33	"Y5"	4.8
21	25	33	"Y5"	4
22	26	33	"Y5"	4.1
25	27	33	"Y5"	1.5
25	28	33	"Y5"	4.2
25	29	33	"Y5"	8.1
26	30	33	"Y5"	3.1
27	31	33	"Y5"	1.3
28	31	32	"Y5"	3.2
29	30	32	"Y5"	7.9
30	29	32	"Y5"	10.5
31	28	32	"Y5"	5.9
32	27	32	"Y5"	2.4
33	26	32	"Y5"	10.4
34	25	32	"Y5"	5.7
35	24	32	"Y5"	6.8
36	23	32	"Y5"	5.5
37	22	32	"Y5"	2.3
38	21	32	"Y5"	2.5
39	20	32	"Y5"	0.8
40	19	32	"Y5"	6.2
41	18	32	"Y5"	5.2
42	17	32	"Y5"	1.6
43	16	32	"Y5"	8.1
44	15	32	"Y5"	12.4
45	14	32	"Y5"	2.4
46	13	32	"Y5"	5.1
47	12	32	"Y5"	8
48	11	32	"Y5"	2.4
49	10	32	"Y5"	11.6
50	9	32	"Y5"	3.7
51	8	32	"Y5"	7.9
52	7	32	"Y5"	4.7
53	6	32	"Y5"	8.2
54	5	32	"Y5"	3.3
55	4	32	"Y5"	4.8
56	3	32	"Y5"	6.2
57	2	32	"Y5"	5.8
58	1	32	"Y5"	6.4
59	2	31	"Y5"	10.4
60	3	31	"Y5"	7.2
61	4	31	"Y5"	2.9
62	5	31	"Y5"	4.1
63	6	31	"Y5"	6.4
64	7	31	"Y5"	6.1
65	8	31	"Y5"	0.8
66	9	31	"Y5"	4.4
67	10	31	"Y5"	5
68	11	31	"Y5"	1.9
69	12	31	"Y5"	0.1
70	13	31	"Y5"	1.9
71	14	31	"Y5"	2.4
72	15	31	"Y5"	2.8
73	16	31	"Y5"	3
74	17	31	"Y5"	0.8
75	18	31	"Y5"	5
76	19	31	"Y5"	2.4
77	20	31	"Y5"	2.2
78	21	31	"Y5"	3.4
79	22	31	"Y5"	1.4
80	23	31	"Y5"	5.4
81	24	31	"Y5"	4.9
82	25	31	"Y5"	6.4
83	26	31	"Y5"	4.5
84	27	31	"Y5"	1.7
85	28	31	"Y5"	6.3
86	29	31	"Y5"	2.7
87	30	31	"Y5"	3.1
88	31	31	"Y5"	3.6
89	32	31	"Y5"	5.7
90	32	30	"Y5"	5.8
91	31	30	"Y5"	5.3
92	30	30	"Y5"	3.7
93	29	30	"Y5"	6.8
94	28	30	"Y5"	4.6
95	27	30	"Y5"	3.1
96	26	30	"Y5"	3.9
97	25	30	"Y5"	3.4
98	24	30	"Y5"	1.6
99	23	30	"Y5"	3.5
100	22	30	"Y5"	3.7
101	21	30	"Y5"	4.4
102	20	30	"Y5"	5.3
103	19	30	"Y5"	1.5
104	18	30	"Y5"	1.7
105	17	30	"Y5"	5.4
106	16	30	"Y5"	3
107	15	30	"Y5"	1.3
108	14	30	"Y5"	1
109	13	30	"Y5"	2
110	12	30	"Y5"	0.6
111	11	30	"Y5"	0.7
112	10	30	"Y5"	0.6
113	9	30	"Y5"	0.3
114	8	30	"Y5"	1.3
115	7	30	"Y5"	1.8
116	6	30	"Y5"	1.3
117	5	30	"Y5"	5.3
118	4	30	"Y5"	0.2
119	3	30	"Y5"	2.8
120	3	29	"Y5"	0.4
121	4	29	"Y5"	0.9
122	5	29	"Y5"	0.9
123	6	29	"Y5"	2.3
124	7	29	"Y5"	2.5
125	8	29	"Y5"	0.9
126	9	29	"Y5"	3.5
127	10	29	"Y5"	1.7
128	11	29	"Y5"	8.7
129	12	29	"Y5"	4.8
130	13	29	"Y5"	0.4
131	14	29	"Y5"	5.3
132	15	29	"Y5"	4.1
133	16	29	"Y5"	3.2
134	17	29	"Y5"	3.1
135	18	29	"Y5"	2.3
136	19	29	"Y5"	3.6
137	20	29	"Y5"	2.1
138	21	29	"Y5"	0.5
139	22	29	"Y5"	9.6
140	23	29	"Y5"	4
141	24	29	"Y5"	3.1
142	25	29	"Y5"	14
143	26	29	"Y5"	2.2
144	27	29	"Y5"	5.9
145	28	29	"Y5"	4.4
146	29	29	"Y5"	3
147	30	29	"Y5"	2.1
148	31	29	"Y5"	1.1
149	32	29	"Y5"	1.1
150	33	29	"Y5"	0.7
151	34	28	"Y5"	1.9
152	33	28	"Y5"	5
153	32	28	"Y5"	1.6
154	31	28	"Y5"	0.1
155	30	28	"Y5"	5.5
156	29	28	"Y5"	4.2
157	28	28	"Y5"	0.2
158	27	28	"Y5"	3.7
159	26	28	"Y5"	3
160	25	28	"Y5"	1.6
161	24	28	"Y5"	2.6
162	23	28	"Y5"	2
163	22	28	"Y5"	0.2
164	21	28	"Y5"	0.7
165	20	28	"Y5"	0.9
166	19	28	"Y5"	0.1
167	18	28	"Y5"	0.9
168	17	28	"Y5"	1.5
169	16	28	"Y5"	5.5
170	15	28	"Y5"	4.3
171	14	28	"Y5"	0.9
172	13	28	"Y5"	1.6
173	12	28	"Y5"	0.5
174	11	28	"Y5"	0.3
175	10	28	"Y5"	0.2
176	9	28	"Y5"	0.4
177	8	28	"Y5"	1.3
178	7	28	"Y5"	0.7
179	6	28	"Y5"	3.8
180	5	28	"Y5"	4
181	4	28	"Y5"	8.7
182	5	27	"Y5"	4.1
183	6	27	"Y5"	1.2
184	7	27	"Y5"	2.4
185	8	27	"Y5"	13.1
186	9	27	"Y5"	0.1
187	10	27	"Y5"	0.1
188	11	27	"Y5"	0.5
189	12	27	"Y5"	0.4
