"year"	"gen"	"col"	"row"	"rep"	"date"	"y"
2001	"810.7"	9	23	4	2001-12-06	3
2001	"HORIZON"	9	24	4	2001-12-06	2
2001	"3177.3"	9	25	4	2001-12-06	1
2001	"989.10"	9	26	4	2001-12-06	2
2001	"SNOWDEN"	9	27	4	2001-12-06	2
2001	"FIANNA"	9	28	4	2001-12-06	4
2001	"ROCKET"	10	1	1	2001-12-06	1
2001	"CROP23"	10	2	1	2001-12-06	5
2001	"981.4"	10	3	1	2001-12-06	2
2001	"CROP22"	10	4	1	2001-12-06	2
2001	"3177.3"	10	5	1	2001-12-06	1
2001	"W.DELIGHT"	10	6	1	2001-12-06	4
2001	"R.RUSSET"	10	7	1	2001-12-06	1
2001	"3085.3"	10	8	2	2001-12-06	4
2001	"FIANNA"	10	9	2	2001-12-06	3
2001	"CROP19"	10	10	2	2001-12-06	2
2001	"3097.5"	10	11	2	2001-12-06	3
2001	"STROMA"	10	12	2	2001-12-06	1
2001	"KAIMAI"	10	13	2	2001-12-06	4
2001	"937.5"	10	14	2	2001-12-06	3
2001	"IWA"	10	15	3	2001-12-06	4
2001	"I.HARDY"	10	16	3	2001-12-06	2
2001	"2955.19"	10	17	3	2001-12-06	1
2001	"CROP15"	10	18	3	2001-12-06	4
2001	"KARAKA"	10	19	3	2001-12-06	2
2001	"1013.10"	10	20	3	2001-12-06	2
2001	"3121.3"	10	21	3	2001-12-06	1
2001	"PACIFIC"	10	22	4	2001-12-06	3
2001	"993.3"	10	23	4	2001-12-06	3
2001	"3176.1"	10	24	4	2001-12-06	3
2001	"EURO1"	10	25	4	2001-12-06	2
2001	"CROP27"	10	26	4	2001-12-06	2
2001	"3185.1"	10	27	4	2001-12-06	3
2001	"1081.5"	10	28	4	2001-12-06	3
2001	"KAIMAI"	11	1	1	2001-12-06	4
2001	"SUMMIT"	11	2	1	2001-12-06	3
2001	"3144.1"	11	3	1	2001-12-06	3
2001	"3121.3"	11	4	1	2001-12-06	1
2001	"2000A"	11	5	1	2001-12-06	6
2001	"NOOKSAC"	11	6	1	2001-12-06	4
2001	"EURO1"	11	7	1	2001-12-06	3
2001	"R.K.E"	11	8	2	2001-12-06	1
2001	"RUA"	11	9	2	2001-12-06	5
2001	"W.DELIGHT"	11	10	2	2001-12-06	3
2001	"BINTJE"	11	11	2	2001-12-06	1
2001	"993.3"	11	12	2	2001-12-06	3
2001	"CROP15"	11	13	2	2001-12-06	4
2001	"998.9"	11	14	2	2001-12-06	1
2001	"3078.1"	11	15	3	2001-12-06	2
2001	"CROP16"	11	16	3	2001-12-06	4
2001	"759.3"	11	17	3	2001-12-06	9
2001	"BOLESTA"	11	18	3	2001-12-06	2
2001	"937.5"	11	19	3	2001-12-06	3
2001	"NADINE"	11	20	3	2001-12-06	2
2001	"3177.3"	11	21	3	2001-12-06	1
2001	"I.HARDY"	11	22	4	2001-12-06	2
2001	"CROP22"	11	23	4	2001-12-06	1
2001	"915.23"	11	24	4	2001-12-06	2
2001	"3085.3"	11	25	4	2001-12-06	3
2001	"SHEPODY"	11	26	4	2001-12-06	1
2001	"3039.3"	11	27	4	2001-12-06	4
2001	"3103.2"	11	28	4	2001-12-06	4
2001	"1013.10"	12	1	1	2001-12-06	4
2001	"SNOWDEN"	12	2	1	2001-12-06	2
2001	"998.9"	12	3	1	2001-12-06	2
2001	"PACIFIC"	12	4	1	2001-12-06	4
2001	"STROMA"	12	5	1	2001-12-06	2
2001	"BOLESTA"	12	6	1	2001-12-06	3
2001	"985.7"	12	7	1	2001-12-06	4
2001	"CROP27"	12	8	2	2001-12-06	2
2001	"2955.19"	12	9	2	2001-12-06	1
2001	"3039.3"	12	10	2	2001-12-06	3
2001	"759.3"	12	11	2	2001-12-06	9
2001	"HORIZON"	12	12	2	2001-12-06	1
2001	"CROP23"	12	13	2	2001-12-06	4
2001	"SWIFT"	12	14	2	2001-12-06	1
2001	"3199.3"	12	15	3	2001-12-06	2
2001	"CROP19"	12	16	3	2001-12-06	2
2001	"VANGOGH"	12	17	3	2001-12-06	1
2001	"CROP22"	12	18	3	2001-12-06	2
2001	"CROP17"	12	19	3	2001-12-06	2
2001	"3176.1"	12	20	3	2001-12-06	2
2001	"3176.2"	12	21	3	2001-12-06	1
2001	"W.DELIGHT"	12	22	4	2001-12-06	4
2001	"CROP21"	12	23	4	2001-12-06	5
2001	"R.RASCAL"	12	24	4	2001-12-06	6
2001	"MARKIES"	12	25	4	2001-12-06	3
2001	"2917.9"	12	26	4	2001-12-06	5
2001	"KAIMAI"	12	27	4	2001-12-06	5
2001	"MONDIAL"	12	28	4	2001-12-06	4
2001	"1081.5"	1	1	1	2001-12-18	1
2001	"1074.12"	1	2	1	2001-12-18	2
2001	"2917.9"	1	3	1	2001-12-18	5
2001	"CROP20"	1	4	1	2001-12-18	3
2001	"RUA"	1	5	1	2001-12-18	5
2001	"3121.1"	1	6	1	2001-12-18	1
2001	"3085.3"	1	7	1	2001-12-18	4
2001	"FRASER"	1	8	2	2001-12-18	5
2001	"CROP17"	1	9	2	2001-12-18	1
2001	"985.7"	1	10	2	2001-12-18	2
2001	"I.HARDY"	1	11	2	2001-12-18	1
2001	"L.ROSETTA"	1	12	2	2001-12-18	1
2001	"R.RUBY"	1	13	2	2001-12-18	9
2001	"3150.2"	1	14	2	2001-12-18	1
2001	"ROCKET"	1	15	3	2001-12-18	1
2001	"DRIVER"	1	16	3	2001-12-18	1
2001	"SUMMIT"	1	17	3	2001-12-18	1
2001	"STROMA"	1	18	3	2001-12-18	1
2001	"CROP27"	1	19	3	2001-12-18	1
2001	"DRAGA"	1	20	3	2001-12-18	2
2001	"FRISIA"	1	21	3	2001-12-18	1
2001	"3199.3"	1	22	4	2001-12-18	1
2001	"M.ANCHOR"	1	23	4	2001-12-18	1
2001	"3144.1"	1	24	4	2001-12-18	2
2001	"DESIREE"	1	25	4	2001-12-18	3
2001	"CROP16"	1	26	4	2001-12-18	3
2001	"3097.5"	1	27	4	2001-12-18	3
2001	"KARAKA"	1	28	4	2001-12-18	1
2001	"759.3"	2	1	1	2001-12-18	8
2001	"DRIVER"	2	2	1	2001-12-18	1
2001	"3103.2"	2	3	1	2001-12-18	2
2001	"R.RUBY"	2	4	1	2001-12-18	9
2001	"989.10"	2	5	1	2001-12-18	1
2001	"MARKIES"	2	6	1	2001-12-18	3
2001	"993.3"	2	7	1	2001-12-18	3
2001	"DRAGA"	2	8	2	2001-12-18	1
2001	"CROP16"	2	9	2	2001-12-18	3
2001	"COLIBAN"	2	10	2	2001-12-18	2
2001	"981.4"	2	11	2	2001-12-18	1
2001	"CROP21"	2	12	2	2001-12-18	4
2001	"SHEPODY"	2	13	2	2001-12-18	1
2001	"EURO1"	2	14	2	2001-12-18	1
2001	"NOOKSAC"	2	15	3	2001-12-18	3
2001	"998.9"	2	16	3	2001-12-18	1
2001	"AGRIA"	2	17	3	2001-12-18	2
2001	"P.DELL"	2	18	3	2001-12-18	9
2001	"R.BURBANK"	2	19	3	2001-12-18	1
2001	"R.RUSSET"	2	20	3	2001-12-18	1
2001	"3097.5"	2	21	3	2001-12-18	2
2001	"R.K.E"	2	22	4	2001-12-18	1
2001	"3175.2"	2	23	4	2001-12-18	3
2001	"CROP20"	2	24	4	2001-12-18	3
2001	"3150.2"	2	25	4	2001-12-18	1
2001	"3121.3"	2	26	4	2001-12-18	1
2001	"BOLESTA"	2	27	4	2001-12-18	1
2001	"CROP19"	2	28	4	2001-12-18	1
2001	"CROP25"	3	1	1	2001-12-18	1
2001	"L.ROSETTA"	3	2	1	2001-12-18	1
2001	"3078.1"	3	3	1	2001-12-18	1
2001	"BINTJE"	3	4	1	2001-12-18	1
2001	"M.ANCHOR"	3	5	1	2001-12-18	1
2001	"IWA"	3	6	1	2001-12-18	3
2001	"CROP19"	3	7	1	2001-12-18	1
2001	"3144.1"	3	8	2	2001-12-18	2
2001	"MONDIAL"	3	9	2	2001-12-18	2
2001	"1013.10"	3	10	2	2001-12-18	1
2001	"AGRIA"	3	11	2	2001-12-18	2
2001	"915.23"	3	12	2	2001-12-18	1
2001	"3176.2"	3	13	2	2001-12-18	1
2001	"989.10"	3	14	2	2001-12-18	1
2001	"SWIFT"	3	15	3	2001-12-18	1
2001	"810.7"	3	16	3	2001-12-18	3
2001	"COLIBAN"	3	17	3	2001-12-18	1
2001	"1081.5"	3	18	3	2001-12-18	1
2001	"KAIMAI"	3	19	3	2001-12-18	2
2001	"CROP18"	3	20	3	2001-12-18	1
2001	"3103.2"	3	21	3	2001-12-18	1
2001	"CROP26"	3	22	4	2001-12-18	1
2001	"3121.1"	3	23	4	2001-12-18	1
2001	"998.9"	3	24	4	2001-12-18	1
2001	"NADINE"	3	25	4	2001-12-18	1
2001	"ROCKET"	3	26	4	2001-12-18	1
2001	"VANGOGH"	3	27	4	2001-12-18	1
2001	"CROP28"	3	28	4	2001-12-18	1
2001	"R.BURBANK"	4	1	1	2001-12-18	1
2001	"937.5"	4	2	1	2001-12-18	1
2001	"MONDIAL"	4	3	1	2001-12-18	2
2001	"VANGOGH"	4	4	1	2001-12-18	1
2001	"I.HARDY"	4	5	1	2001-12-18	1
2001	"HORIZON"	4	6	1	2001-12-18	1
2001	"FRISIA"	4	7	1	2001-12-18	1
2001	"P.DELL"	4	8	2	2001-12-18	7
2001	"MARKIES"	4	9	2	2001-12-18	4
2001	"3121.1"	4	10	2	2001-12-18	1
2001	"SNOWDEN"	4	11	2	2001-12-18	1
2001	"3121.3"	4	12	2	2001-12-18	1
2001	"3185.1"	4	13	2	2001-12-18	2
2001	"3199.3"	4	14	2	2001-12-18	1
2001	"CROP20"	4	15	3	2001-12-18	3
2001	"CROP25"	4	16	3	2001-12-18	2
2001	"WHITU"	4	17	3	2001-12-18	1
2001	"DESIREE"	4	18	3	2001-12-18	3
2001	"PACIFIC"	4	19	3	2001-12-18	2
2001	"3039.3"	4	20	3	2001-12-18	1
2001	"CROP21"	4	21	3	2001-12-18	3
2001	"CROP18"	4	22	4	2001-12-18	1
2001	"R.RUBY"	4	23	4	2001-12-18	9
2001	"BINTJE"	4	24	4	2001-12-18	1
2001	"STROMA"	4	25	4	2001-12-18	1
2001	"NOOKSAC"	4	26	4	2001-12-18	3
2001	"940.5"	4	27	4	2001-12-18	3
2001	"CROP23"	4	28	4	2001-12-18	4
2001	"3199.3"	5	1	1	2001-12-18	1
2001	"NADINE"	5	2	1	2001-12-18	1
2001	"CROP15"	5	3	1	2001-12-18	3
2001	"AGRIA"	5	4	1	2001-12-18	2
2001	"CROP21"	5	5	1	2001-12-18	3
2001	"FRASER"	5	6	1	2001-12-18	4
2001	"810.7"	5	7	1	2001-12-18	2
2001	"3177.3"	5	8	2	2001-12-18	1
2001	"PACIFIC"	5	9	2	2001-12-18	2
2001	"DRIVER"	5	10	2	2001-12-18	1
2001	"3175.2"	5	11	2	2001-12-18	3
2001	"CROP18"	5	12	2	2001-12-18	1
2001	"CROP28"	5	13	2	2001-12-18	1
2001	"IWA"	5	14	2	2001-12-18	2
2001	"993.3"	5	15	3	2001-12-18	1
2001	"2917.9"	5	16	3	2001-12-18	3
2001	"3150.2"	5	17	3	2001-12-18	1
2001	"M.ANCHOR"	5	18	3	2001-12-18	1
2001	"915.23"	5	19	3	2001-12-18	1
2001	"FIANNA"	5	20	3	2001-12-18	3
2001	"940.5"	5	21	3	2001-12-18	4
2001	"FRISIA"	5	22	4	2001-12-18	1
2001	"1013.10"	5	23	4	2001-12-18	1
2001	"P.DELL"	5	24	4	2001-12-18	9
2001	"SWIFT"	5	25	4	2001-12-18	1
2001	"L.ROSETTA"	5	26	4	2001-12-18	1
2001	"981.4"	5	27	4	2001-12-18	1
2001	"2000A"	5	28	4	2001-12-18	6
2001	"3175.2"	6	1	1	2001-12-18	2
2001	"KARAKA"	6	2	1	2001-12-18	1
2001	"3039.3"	6	3	1	2001-12-18	1
2001	"FIANNA"	6	4	1	2001-12-18	2
2001	"COLIBAN"	6	5	1	2001-12-18	1
2001	"3176.2"	6	6	1	2001-12-18	1
2001	"CROP26"	6	7	1	2001-12-18	1
2001	"VANGOGH"	6	8	2	2001-12-18	1
2001	"R.RUSSET"	6	9	2	2001-12-18	1
2001	"1081.5"	6	10	2	2001-12-18	1
2001	"DESIREE"	6	11	2	2001-12-18	3
2001	"2000A"	6	12	2	2001-12-18	6
2001	"3078.1"	6	13	2	2001-12-18	1
2001	"940.5"	6	14	2	2001-12-18	4
2001	"R.RASCAL"	6	15	3	2001-12-18	5
2001	"CROP23"	6	16	3	2001-12-18	4
2001	"L.ROSETTA"	6	17	3	2001-12-18	1
2001	"989.10"	6	18	3	2001-12-18	1
2001	"3121.1"	6	19	3	2001-12-18	1
2001	"EURO1"	6	20	3	2001-12-18	2
2001	"R.K.E"	6	21	3	2001-12-18	1
2001	"AGRIA"	6	22	4	2001-12-18	2
2001	"937.5"	6	23	4	2001-12-18	1
2001	"KIWITEA"	6	24	4	2001-12-18	1
2001	"WHITU"	6	25	4	2001-12-18	9
2001	"985.7"	6	26	4	2001-12-18	1
2001	"IWA"	6	27	4	2001-12-18	2
2001	"DRAGA"	6	28	4	2001-12-18	1
2001	"R.K.E"	7	1	1	2001-12-18	1
2001	"DESIREE"	7	2	1	2001-12-18	3
2001	"CROP17"	7	3	1	2001-12-18	1
2001	"SWIFT"	7	4	1	2001-12-18	1
2001	"3185.1"	7	5	1	2001-12-18	1
2001	"DRAGA"	7	6	1	2001-12-18	1
2001	"915.23"	7	7	1	2001-12-18	1
2001	"R.RASCAL"	7	8	2	2001-12-18	5
2001	"BOLESTA"	7	9	2	2001-12-18	2
2001	"WHITU"	7	10	2	2001-12-18	8
2001	"ROCKET"	7	11	2	2001-12-18	1
2001	"KARAKA"	7	12	2	2001-12-18	1
2001	"810.7"	7	13	2	2001-12-18	2
2001	"1074.12"	7	14	2	2001-12-18	1
2001	"SNOWDEN"	7	15	3	2001-12-18	1
2001	"2000A"	7	16	3	2001-12-18	7
2001	"3085.3"	7	17	3	2001-12-18	3
2001	"CROP26"	7	18	3	2001-12-18	1
2001	"W.DELIGHT"	7	19	3	2001-12-18	1
2001	"R.RUBY"	7	20	3	2001-12-18	8
2001	"KIWITEA"	7	21	3	2001-12-18	1
2001	"3078.1"	7	22	4	2001-12-18	1
2001	"2955.19"	7	23	4	2001-12-18	2
2001	"DRIVER"	7	24	4	2001-12-18	1
2001	"R.BURBANK"	7	25	4	2001-12-18	1
2001	"3176.2"	7	26	4	2001-12-18	1
2001	"RUA"	7	27	4	2001-12-18	4
2001	"FRASER"	7	28	4	2001-12-18	4
2001	"KIWITEA"	8	1	1	2001-12-18	1
2001	"SHEPODY"	8	2	1	2001-12-18	1
2001	"CROP18"	8	3	1	2001-12-18	1
2001	"R.RASCAL"	8	4	1	2001-12-18	5
2001	"CROP27"	8	5	1	2001-12-18	1
2001	"3150.2"	8	6	1	2001-12-18	1
2001	"3097.5"	8	7	1	2001-12-18	2
2001	"3103.2"	8	8	2	2001-12-18	1
2001	"SUMMIT"	8	9	2	2001-12-18	1
2001	"M.ANCHOR"	8	10	2	2001-12-18	1
2001	"3176.1"	8	11	2	2001-12-18	1
2001	"R.BURBANK"	8	12	2	2001-12-18	1
2001	"CROP20"	8	13	2	2001-12-18	3
2001	"CROP26"	8	14	2	2001-12-18	1
2001	"CROP28"	8	15	3	2001-12-18	1
2001	"MARKIES"	8	16	3	2001-12-18	3
2001	"3144.1"	8	17	3	2001-12-18	1
2001	"HORIZON"	8	18	3	2001-12-18	1
2001	"981.4"	8	19	3	2001-12-18	1
2001	"RUA"	8	20	3	2001-12-18	4
2001	"985.7"	8	21	3	2001-12-18	2
2001	"1074.12"	8	22	4	2001-12-18	2
2001	"CROP17"	8	23	4	2001-12-18	1
2001	"COLIBAN"	8	24	4	2001-12-18	1
2001	"CROP15"	8	25	4	2001-12-18	4
2001	"R.RUSSET"	8	26	4	2001-12-18	1
2001	"CROP25"	8	27	4	2001-12-18	1
2001	"759.3"	8	28	4	2001-12-18	7
2001	"940.5"	9	1	1	2001-12-18	4
2001	"P.DELL"	9	2	1	2001-12-18	8
2001	"WHITU"	9	3	1	2001-12-18	8
2001	"CROP16"	9	4	1	2001-12-18	3
2001	"CROP28"	9	5	1	2001-12-18	1
2001	"3176.1"	9	6	1	2001-12-18	2
2001	"2955.19"	9	7	1	2001-12-18	1
2001	"CROP25"	9	8	2	2001-12-18	1
2001	"KIWITEA"	9	9	2	2001-12-18	1
2001	"NOOKSAC"	9	10	2	2001-12-18	3
2001	"2917.9"	9	11	2	2001-12-18	4
2001	"NADINE"	9	12	2	2001-12-18	1
2001	"FRISIA"	9	13	2	2001-12-18	1
2001	"CROP22"	9	14	2	2001-12-18	1
2001	"MONDIAL"	9	15	3	2001-12-18	2
2001	"3175.2"	9	16	3	2001-12-18	3
2001	"3185.1"	9	17	3	2001-12-18	1
2001	"FRASER"	9	18	3	2001-12-18	5
2001	"BINTJE"	9	19	3	2001-12-18	1
2001	"SHEPODY"	9	20	3	2001-12-18	1
2001	"1074.12"	9	21	3	2001-12-18	2
2001	"SUMMIT"	9	22	4	2001-12-18	1
2001	"810.7"	9	23	4	2001-12-18	2
2001	"HORIZON"	9	24	4	2001-12-18	1
2001	"3177.3"	9	25	4	2001-12-18	1
2001	"989.10"	9	26	4	2001-12-18	1
2001	"SNOWDEN"	9	27	4	2001-12-18	1
2001	"FIANNA"	9	28	4	2001-12-18	2
2001	"ROCKET"	10	1	1	2001-12-18	1
2001	"CROP23"	10	2	1	2001-12-18	4
2001	"981.4"	10	3	1	2001-12-18	1
2001	"CROP22"	10	4	1	2001-12-18	1
2001	"3177.3"	10	5	1	2001-12-18	1
2001	"W.DELIGHT"	10	6	1	2001-12-18	2
2001	"R.RUSSET"	10	7	1	2001-12-18	1
2001	"3085.3"	10	8	2	2001-12-18	3
2001	"FIANNA"	10	9	2	2001-12-18	2
2001	"CROP19"	10	10	2	2001-12-18	1
2001	"3097.5"	10	11	2	2001-12-18	2
2001	"STROMA"	10	12	2	2001-12-18	1
2001	"KAIMAI"	10	13	2	2001-12-18	2
2001	"937.5"	10	14	2	2001-12-18	1
2001	"IWA"	10	15	3	2001-12-18	2
2001	"I.HARDY"	10	16	3	2001-12-18	1
2001	"2955.19"	10	17	3	2001-12-18	1
2001	"CROP15"	10	18	3	2001-12-18	3
2001	"KARAKA"	10	19	3	2001-12-18	2
2001	"1013.10"	10	20	3	2001-12-18	1
2001	"3121.3"	10	21	3	2001-12-18	1
2001	"PACIFIC"	10	22	4	2001-12-18	2
2001	"993.3"	10	23	4	2001-12-18	1
2001	"3176.1"	10	24	4	2001-12-18	1
2001	"EURO1"	10	25	4	2001-12-18	1
2001	"CROP27"	10	26	4	2001-12-18	1
2001	"3185.1"	10	27	4	2001-12-18	1
2001	"1081.5"	10	28	4	2001-12-18	1
2001	"KAIMAI"	11	1	1	2001-12-18	3
2001	"SUMMIT"	11	2	1	2001-12-18	1
2001	"3144.1"	11	3	1	2001-12-18	2
2001	"3121.3"	11	4	1	2001-12-18	1
2001	"2000A"	11	5	1	2001-12-18	6
2001	"NOOKSAC"	11	6	1	2001-12-18	3
2001	"EURO1"	11	7	1	2001-12-18	2
2001	"R.K.E"	11	8	2	2001-12-18	2
2001	"RUA"	11	9	2	2001-12-18	5
2001	"W.DELIGHT"	11	10	2	2001-12-18	2
2001	"BINTJE"	11	11	2	2001-12-18	1
2001	"993.3"	11	12	2	2001-12-18	2
2001	"CROP15"	11	13	2	2001-12-18	3
2001	"998.9"	11	14	2	2001-12-18	1
2001	"3078.1"	11	15	3	2001-12-18	1
2001	"CROP16"	11	16	3	2001-12-18	3
2001	"759.3"	11	17	3	2001-12-18	8
2001	"BOLESTA"	11	18	3	2001-12-18	2
2001	"937.5"	11	19	3	2001-12-18	1
2001	"NADINE"	11	20	3	2001-12-18	1
2001	"3177.3"	11	21	3	2001-12-18	1
2001	"I.HARDY"	11	22	4	2001-12-18	1
2001	"CROP22"	11	23	4	2001-12-18	1
2001	"915.23"	11	24	4	2001-12-18	1
2001	"3085.3"	11	25	4	2001-12-18	2
2001	"SHEPODY"	11	26	4	2001-12-18	1
2001	"3039.3"	11	27	4	2001-12-18	2
2001	"3103.2"	11	28	4	2001-12-18	1
2001	"1013.10"	12	1	1	2001-12-18	1
2001	"SNOWDEN"	12	2	1	2001-12-18	1
2001	"998.9"	12	3	1	2001-12-18	1
2001	"PACIFIC"	12	4	1	2001-12-18	2
2001	"STROMA"	12	5	1	2001-12-18	1
2001	"BOLESTA"	12	6	1	2001-12-18	2
2001	"985.7"	12	7	1	2001-12-18	1
2001	"CROP27"	12	8	2	2001-12-18	1
2001	"2955.19"	12	9	2	2001-12-18	1
2001	"3039.3"	12	10	2	2001-12-18	2
2001	"759.3"	12	11	2	2001-12-18	7
2001	"HORIZON"	12	12	2	2001-12-18	1
2001	"CROP23"	12	13	2	2001-12-18	4
2001	"SWIFT"	12	14	2	2001-12-18	1
2001	"3199.3"	12	15	3	2001-12-18	1
2001	"CROP19"	12	16	3	2001-12-18	1
2001	"VANGOGH"	12	17	3	2001-12-18	1
2001	"CROP22"	12	18	3	2001-12-18	1
2001	"CROP17"	12	19	3	2001-12-18	1
2001	"3176.1"	12	20	3	2001-12-18	1
2001	"3176.2"	12	21	3	2001-12-18	1
2001	"W.DELIGHT"	12	22	4	2001-12-18	2
2001	"CROP21"	12	23	4	2001-12-18	3
2001	"R.RASCAL"	12	24	4	2001-12-18	5
2001	"MARKIES"	12	25	4	2001-12-18	2
2001	"2917.9"	12	26	4	2001-12-18	4
2001	"KAIMAI"	12	27	4	2001-12-18	3
2001	"MONDIAL"	12	28	4	2001-12-18	1
2003	"M.ANCHOR"	1	1	1	2003-12-08	9
2003	"993.3"	1	2	1	2003-12-08	8
2003	"GRANOLA"	1	3	1	2003-12-08	8
2003	"4047.8"	1	4	1	2003-12-08	9
2003	"4013.3"	1	5	1	2003-12-08	8
2003	"RIVERINA.R"	1	6	1	2003-12-08	8
2003	"1222.1"	1	7	1	2003-12-08	7
2003	"2000A"	1	8	1	2003-12-08	8
2003	"CROP25"	1	9	1	2003-12-08	8
2003	"3176.2"	1	10	2	2003-12-08	8
2003	"3097.5"	1	11	2	2003-12-08	8
2003	"KENNEBEC"	1	12	2	2003-12-08	9
2003	"4047.4"	1	13	2	2003-12-08	9
2003	"ALBATROS"	1	14	2	2003-12-08	9
2003	"SPUNTA"	1	15	2	2003-12-08	9
2003	"89-33-1"	1	16	2	2003-12-08	9
2003	"4025.6"	1	17	2	2003-12-08	9
2003	"W.DELIGHT"	1	18	2	2003-12-08	9
2003	"J.BENNES"	1	19	3	2003-12-08	9
2003	"KARAKA"	1	20	3	2003-12-08	9
2003	"CROP27"	1	21	3	2003-12-08	9
2003	"DELIKAT"	1	22	3	2003-12-08	9
2003	"KIWITEA"	1	23	3	2003-12-08	8
2003	"L.ROSETTA"	1	24	3	2003-12-08	8
2003	"CROP20"	1	25	3	2003-12-08	9
2003	"CROP15"	1	26	3	2003-12-08	9
2003	"DRAGA"	1	27	3	2003-12-08	9
2003	"3144.1"	1	28	4	2003-12-08	9
2003	"MacRUSSET"	1	29	4	2003-12-08	8
2003	"1222.4"	1	30	4	2003-12-08	9
2003	"I.HARDY"	1	31	4	2003-12-08	9
2003	"LISETA"	1	32	4	2003-12-08	9
2003	"CROP17"	1	33	4	2003-12-08	9
2003	"DESIREE"	1	34	4	2003-12-08	9
2003	"MOONLIGHT"	1	35	4	2003-12-08	9
2003	"3175.2"	1	36	4	2003-12-08	9
2003	"FRONIKA"	2	1	1	2003-12-08	9
2003	"1235.2"	2	2	1	2003-12-08	8
2003	"SPUNTA"	2	3	1	2003-12-08	8
2003	"R.BURBANK"	2	4	1	2003-12-08	8
2003	"HERMES"	2	5	1	2003-12-08	8
2003	"CROP17"	2	6	1	2003-12-08	7
2003	"CROP27"	2	7	1	2003-12-08	6
2003	"R.RUSSET"	2	8	1	2003-12-08	7
2003	"94-2-9"	2	9	1	2003-12-08	7
2003	"FRASER"	2	10	2	2003-12-08	9
2003	"3185.1"	2	11	2	2003-12-08	9
2003	"SAXON"	2	12	2	2003-12-08	9
2003	"CROP19"	2	13	2	2003-12-08	8
2003	"RUA"	2	14	2	2003-12-08	9
2003	"3144.1"	2	15	2	2003-12-08	9
2003	"2000A"	2	16	2	2003-12-08	9
2003	"MONDIAL"	2	17	2	2003-12-08	9
2003	"MILVA"	2	18	2	2003-12-08	9
2003	"FIANNA"	2	19	3	2003-12-08	9
2003	"MOONLIGHT"	2	20	3	2003-12-08	9
2003	"IWA"	2	21	3	2003-12-08	9
2003	"CROP28"	2	22	3	2003-12-08	9
2003	"REDKING"	2	23	3	2003-12-08	8
2003	"1222.1"	2	24	3	2003-12-08	9
2003	"BOLESTA"	2	25	3	2003-12-08	9
2003	"FORMOSA"	2	26	3	2003-12-08	9
2003	"CROP22"	2	27	3	2003-12-08	9
2003	"981.4"	2	28	4	2003-12-08	9
2003	"CROP20"	2	29	4	2003-12-08	9
2003	"SINORA"	2	30	4	2003-12-08	9
2003	"3097.5"	2	31	4	2003-12-08	9
2003	"1245.4"	2	32	4	2003-12-08	9
2003	"4023.2"	2	33	4	2003-12-08	9
2003	"FASAN"	2	34	4	2003-12-08	9
2003	"M.ANCHOR"	2	35	4	2003-12-08	9
2003	"SPEY"	2	36	4	2003-12-08	9
2003	"VICTORIA"	3	1	1	2003-12-08	9
2003	"W.DELIGHT"	3	2	1	2003-12-08	8
2003	"3144.1"	3	3	1	2003-12-08	8
2003	"SPEY"	3	4	1	2003-12-08	8
2003	"L.ROSETTA"	3	5	1	2003-12-08	7
2003	"1143.6"	3	6	1	2003-12-08	7
2003	"P.DELL"	3	7	1	2003-12-08	9
2003	"NADINE"	3	8	1	2003-12-08	8
2003	"FORMOSA"	3	9	1	2003-12-08	8
2003	"LAURA"	3	10	2	2003-12-08	9
2003	"REDKING"	3	11	2	2003-12-08	9
2003	"981.4"	3	12	2	2003-12-08	9
2003	"CROP15"	3	13	2	2003-12-08	9
2003	"CROP25"	3	14	2	2003-12-08	9
2003	"4038.3"	3	15	2	2003-12-08	9
2003	"MOONLIGHT"	3	16	2	2003-12-08	9
2003	"1235.2"	3	17	2	2003-12-08	9
2003	"1233.8"	3	18	2	2003-12-08	9
2003	"AGRIA"	3	19	3	2003-12-08	9
2003	"MONDIAL"	3	20	3	2003-12-08	9
2003	"HORIZON"	3	21	3	2003-12-08	9
2003	"CROP21"	3	22	3	2003-12-08	8
2003	"89-33-1"	3	23	3	2003-12-08	8
2003	"4023.2"	3	24	3	2003-12-08	9
2003	"HERMES"	3	25	3	2003-12-08	9
2003	"MILVA"	3	26	3	2003-12-08	9
2003	"SHINE"	3	27	3	2003-12-08	9
2003	"94-2-9"	3	28	4	2003-12-08	9
2003	"1222.1"	3	29	4	2003-12-08	9
2003	"SWIFT"	3	30	4	2003-12-08	9
2003	"KIWITEA"	3	31	4	2003-12-08	9
2003	"ALBATROS"	3	32	4	2003-12-08	9
2003	"FRISIA"	3	33	4	2003-12-08	9
2003	"CROP16"	3	34	4	2003-12-08	9
2003	"4025.6"	3	35	4	2003-12-08	9
2003	"CROP22"	3	36	4	2003-12-08	9
2003	"DELIKAT"	4	1	1	2003-12-08	9
2003	"4023.2"	4	2	1	2003-12-08	8
2003	"DRIVER"	4	3	1	2003-12-08	8
2003	"MARLEN"	4	4	1	2003-12-08	9
2003	"MOONLIGHT"	4	5	1	2003-12-08	9
2003	"R.RASCAL"	4	6	1	2003-12-08	9
2003	"1222.4"	4	7	1	2003-12-08	8
2003	"FRASER"	4	8	1	2003-12-08	8
2003	"4025.6"	4	9	1	2003-12-08	8
2003	"94-2-9"	4	10	2	2003-12-08	8
