"eid"	"year"	"loc"	"block"	"gen"	"yield"	"testwt"
"12"	1999	"Cra"	"B3"	"Ida"	103.6915	31.35
"12"	1999	"Cra"	"B3"	"Jerry"	109.3015	35.625
"12"	1999	"Cra"	"B3"	"Gem"	104.159	33.63
"12"	1999	"Cra"	"B3"	"Don"	98.362	32.0625
"12"	1999	"Cra"	"B3"	"Starter"	100.3255	34.9125
"12"	1999	"Cra"	"B3"	"Classic"	118.6515	32.9175
"12"	1999	"Cra"	"B3"	"Valley"	65.076	31.065
"12"	1999	"Cra"	"B3"	"IAH61-3-3-4"	102.663	31.35
"12"	1999	"Cra"	"B3"	"Jud"	116.4075	33.06
"12"	1999	"Cra"	"B3"	"Dane"	126.786	31.635
"12"	1999	"Cra"	"B3"	"IAN979-5-1-22"	112.8545	30.6375
"12"	1999	"Cra"	"B3"	"Milton"	100.6995	30.6375
"12"	1999	"Cra"	"B3"	"Ebeltoft"	114.818	32.49
"12"	1999	"Cra"	"B3"	"Brawn"	124.542	31.92
"12"	1999	"Cra"	"B3"	"Riser"	90.134	34.6275
"12"	1999	"Cra"	"B3"	"Ogle"	129.6845	31.2075
"12"	1999	"Cra"	"B3"	"Rodeo"	109.8625	32.6325
"12"	1999	"Cra"	"B3"	"IAR66-6"	125.3835	32.49
"12"	1999	"Cra"	"B3"	"Moraine"	106.403	34.6275
"12"	1999	"Cra"	"B3"	"IN09201"	116.9685	33.2025
"12"	1999	"Cra"	"B3"	"Chaps"	119.867	32.3475
"12"	1999	"Cra"	"B3"	"Youngs"	103.037	31.4925
"12"	1999	"Cra"	"B3"	"Blaze"	127.534	33.915
"12"	1999	"Cra"	"B3"	"IA91483-7-18-2"	96.0245	33.38775
"12"	1999	"Cra"	"B3"	"Troy"	95.37	32.49
"12"	1999	"Cra"	"B3"	"Loyal"	93.4065	33.7725
"12"	1999	"Cra"	"B3"	"Jay"	136.2295	34.0575
"12"	1999	"Cra"	"B3"	"Burton"	63.393	31.35
"12"	1999	"Cra"	"B3"	"Richard"	48.7135	28.215
"12"	1999	"Cra"	"B3"	"Vista"	86.394	30.495
"12"	1999	"Cra"	"B3"	"Belle"	63.1125	34.0575
"12"	1999	"Cra"	"B3"	"Jim"	114.3505	32.6325
"12"	1999	"Cra"	"B3"	"IAR56-5"	112.6675	36.765
"12"	1999	"Cra"	"B3"	"IA91462-4-1-6"	116.7815	34.6275
"12"	1999	"Cra"	"B3"	"Sheldon"	115.753	33.345
"13"	1999	"Lew"	"B1"	"Jud"	80.971	32.49
"13"	1999	"Lew"	"B1"	"Blaze"	114.1635	33.345
"13"	1999	"Lew"	"B1"	"Moraine"	87.516	33.345
"13"	1999	"Lew"	"B1"	"Belle"	105.92615	34.5705
"13"	1999	"Lew"	"B1"	"Dane"	113.322	33.06
"13"	1999	"Lew"	"B1"	"Gem"	112.6675	32.3475
"13"	1999	"Lew"	"B1"	"Brawn"	116.314	32.49
"13"	1999	"Lew"	"B1"	"Starter"	89.199	34.0575
"13"	1999	"Lew"	"B1"	"Milton"	109.3015	30.0675
"13"	1999	"Lew"	"B1"	"Jay"	133.144	34.485
"13"	1999	"Lew"	"B1"	"IAH61-3-3-4"	114.444	31.92
"13"	1999	"Lew"	"B1"	"Rodeo"	112.387	18.81
"13"	1999	"Lew"	"B1"	"IA91483-7-18-2"	93.9675	32.49
"13"	1999	"Lew"	"B1"	"Sheldon"	104.0655	30.9225
"13"	1999	"Lew"	"B1"	"Killdeer"	116.127	30.78
"13"	1999	"Lew"	"B1"	"Vista"	102.0085	31.7775
"13"	1999	"Lew"	"B1"	"Burton"	94.5285	31.065
"13"	1999	"Lew"	"B1"	"Riser"	100.606	22.0875
"13"	1999	"Lew"	"B1"	"Ida"	81.8125	30.0675
"13"	1999	"Lew"	"B1"	"IN09201"	105.5615	32.775
"13"	1999	"Lew"	"B1"	"Jim"	125.1965	31.2075
"13"	1999	"Lew"	"B1"	"Chaps"	92.939	29.64
"13"	1999	"Lew"	"B1"	"IA91462-4-1-6"	109.395	34.77
"13"	1999	"Lew"	"B1"	"Valley"	89.8535	31.065
"13"	1999	"Lew"	"B1"	"Ogle"	107.525	31.065
"13"	1999	"Lew"	"B1"	"Ebeltoft"	119.2125	31.635
"13"	1999	"Lew"	"B1"	"Don"	107.712	32.775
"13"	1999	"Lew"	"B1"	"Youngs"	106.964	30.6375
"13"	1999	"Lew"	"B1"	"Troy"	111.9195	32.205
"13"	1999	"Lew"	"B1"	"IAN979-5-1-22"	98.736	29.7825
"13"	1999	"Lew"	"B1"	"Loyal"	105.5615	32.205
"13"	1999	"Lew"	"B1"	"Classic"	112.4805	34.2
"13"	1999	"Lew"	"B1"	"IAR56-5"	109.4885	35.4825
"13"	1999	"Lew"	"B1"	"Jerry"	115.2855	32.6325
"13"	1999	"Lew"	"B1"	"Richard"	96.0245	29.4975
"13"	1999	"Lew"	"B1"	"IAR66-6"	127.347	30.78
"13"	1999	"Lew"	"B2"	"Jud"	103.8785	32.775
"13"	1999	"Lew"	"B2"	"Burton"	104.72	32.0625
"13"	1999	"Lew"	"B2"	"Jerry"	114.07	36.195
"13"	1999	"Lew"	"B2"	"Sheldon"	85.085	29.4975
"13"	1999	"Lew"	"B2"	"IA91462-4-1-6"	95.37	33.06
"13"	1999	"Lew"	"B2"	"Ida"	115.94	30.78
"13"	1999	"Lew"	"B2"	"IA91483-7-18-2"	90.9755	32.49
"13"	1999	"Lew"	"B2"	"Don"	95.183	33.63
"13"	1999	"Lew"	"B2"	"Loyal"	108.086	33.2025
"13"	1999	"Lew"	"B2"	"Belle"	98.2685	33.915
"13"	1999	"Lew"	"B2"	"Blaze"	106.216	33.7725
"13"	1999	"Lew"	"B2"	"Ebeltoft"	126.5055	33.345
"13"	1999	"Lew"	"B2"	"Rodeo"	113.696	30.6375
"13"	1999	"Lew"	"B2"	"Riser"	114.7245	20.235
"13"	1999	"Lew"	"B2"	"Classic"	121.924	31.92
"13"	1999	"Lew"	"B2"	"Chaps"	116.501	32.0625
"13"	1999	"Lew"	"B2"	"Milton"	105.1875	30.6375
"13"	1999	"Lew"	"B2"	"Brawn"	122.9525	31.4925
"13"	1999	"Lew"	"B2"	"Moraine"	98.0815	32.6325
"13"	1999	"Lew"	"B2"	"Valley"	88.1705	29.7825
"13"	1999	"Lew"	"B2"	"IAH61-3-3-4"	98.0815	30.0675
"13"	1999	"Lew"	"B2"	"Richard"	91.7235	30.21
"13"	1999	"Lew"	"B2"	"Killdeer"	122.7655	32.775
"13"	1999	"Lew"	"B2"	"Jay"	116.314	33.06
"13"	1999	"Lew"	"B2"	"IN09201"	112.574	32.9175
"13"	1999	"Lew"	"B2"	"Vista"	114.1635	33.06
"13"	1999	"Lew"	"B2"	"Gem"	125.9445	32.6325
"13"	1999	"Lew"	"B2"	"IAR56-5"	97.24	34.3425
"13"	1999	"Lew"	"B2"	"Troy"	104.6265	32.775
"13"	1999	"Lew"	"B2"	"Jim"	112.948	33.345
"13"	1999	"Lew"	"B2"	"Dane"	101.915	30.6375
"13"	1999	"Lew"	"B2"	"Starter"	94.248	34.3425
"13"	1999	"Lew"	"B2"	"Ogle"	102.102	29.4975
"13"	1999	"Lew"	"B2"	"Youngs"	115.753	30.78
"13"	1999	"Lew"	"B2"	"IAN979-5-1-22"	114.818	29.7825
"13"	1999	"Lew"	"B3"	"Chaps"	115.8465	31.4925
"13"	1999	"Lew"	"B3"	"Killdeer"	102.0085	30.78
"13"	1999	"Lew"	"B3"	"IAH61-3-3-4"	94.9025	30.3525
"13"	1999	"Lew"	"B3"	"Sheldon"	88.264	30.0675
"13"	1999	"Lew"	"B3"	"Jim"	122.2045	33.7725
"13"	1999	"Lew"	"B3"	"IAR56-5"	97.5205	33.63
"13"	1999	"Lew"	"B3"	"Dane"	110.0495	29.2125
"13"	1999	"Lew"	"B3"	"Starter"	82.841	33.06
"13"	1999	"Lew"	"B3"	"Jerry"	103.1305	34.6275
"13"	1999	"Lew"	"B3"	"Ebeltoft"	124.168	31.7775
"13"	1999	"Lew"	"B3"	"Jay"	126.3185	33.345
"13"	1999	"Lew"	"B3"	"Classic"	135.762	34.2
"13"	1999	"Lew"	"B3"	"IA91462-4-1-6"	113.4155	33.06
"13"	1999	"Lew"	"B3"	"Valley"	88.638	29.355
"13"	1999	"Lew"	"B3"	"Youngs"	100.98	29.07
"13"	1999	"Lew"	"B3"	"Burton"	92.939	31.92
"13"	1999	"Lew"	"B3"	"Moraine"	83.6825	31.7775
"13"	1999	"Lew"	"B3"	"Blaze"	104.346	32.9175
"13"	1999	"Lew"	"B3"	"IN09201"	77.8855	28.785
"13"	1999	"Lew"	"B3"	"Richard"	89.8535	29.4975
"13"	1999	"Lew"	"B3"	"Brawn"	121.2695	32.775
"13"	1999	"Lew"	"B3"	"Ogle"	103.037	30.6375
"13"	1999	"Lew"	"B3"	"Belle"	86.02	32.6325
"13"	1999	"Lew"	"B3"	"Don"	105.0005	33.2025
"13"	1999	"Lew"	"B3"	"Milton"	96.492	29.2125
"13"	1999	"Lew"	"B3"	"Loyal"	84.15	31.635
"13"	1999	"Lew"	"B3"	"Riser"	80.784	30.0675
"13"	1999	"Lew"	"B3"	"IA91483-7-18-2"	69.6575	30.78
"13"	1999	"Lew"	"B3"	"Ida"	68.3485	29.7825
"13"	1999	"Lew"	"B3"	"Troy"	69.0965	31.635
"13"	1999	"Lew"	"B3"	"Jud"	95.8375	31.7775
"13"	1999	"Lew"	"B3"	"Rodeo"	95.0895	30.0675
"13"	1999	"Lew"	"B3"	"IAR66-6"	115.94	31.2075
"13"	1999	"Lew"	"B3"	"IAN979-5-1-22"	86.394	30.78
"13"	1999	"Lew"	"B3"	"Vista"	64.328	31.2075
"13"	1999	"Lew"	"B3"	"Gem"	63.206	31.92
"14"	1999	"Nas"	"B1"	"Jerry"	107.6185	39.7575
"14"	1999	"Nas"	"B1"	"Jay"	108.273	39.615
"14"	1999	"Nas"	"B1"	"Don"	89.2925	37.62
"14"	1999	"Nas"	"B1"	"Ebeltoft"	117.997	36.3375
"14"	1999	"Nas"	"B1"	"Burton"	109.6755	39.1875
"14"	1999	"Nas"	"B1"	"Killdeer"	106.777	36.6225
"14"	1999	"Nas"	"B1"	"IAR56-5"	109.8625	41.04
"14"	1999	"Nas"	"B1"	"Valley"	67.694	34.9125
"14"	1999	"Nas"	"B1"	"Richard"	127.534	35.625
"14"	1999	"Nas"	"B1"	"Starter"	96.7725	37.905
"14"	1999	"Nas"	"B1"	"Sheldon"	108.647	35.91
"14"	1999	"Nas"	"B1"	"Brawn"	107.2445	36.195
"14"	1999	"Nas"	"B1"	"Rodeo"	120.8955	36.0525
"14"	1999	"Nas"	"B1"	"Blaze"	126.6925	37.62
"14"	1999	"Nas"	"B1"	"Youngs"	116.501	35.4825
"14"	1999	"Nas"	"B1"	"Milton"	116.688	35.91
"14"	1999	"Nas"	"B1"	"Gem"	121.55	38.6175
"14"	1999	"Nas"	"B1"	"Riser"	114.1635	38.9025
"14"	1999	"Nas"	"B1"	"IAR66-6"	99.5775	36.6225
"14"	1999	"Nas"	"B1"	"IAH61-3-3-4"	109.582	36.195
"14"	1999	"Nas"	"B1"	"Jim"	114.631	37.1925
"14"	1999	"Nas"	"B1"	"Jud"	93.687	38.3325
"14"	1999	"Nas"	"B1"	"Moraine"	96.3985	36.9075
"14"	1999	"Nas"	"B1"	"Loyal"	113.4155	38.475
"14"	1999	"Nas"	"B1"	"IA91483-7-18-2"	107.525	37.7625
"14"	1999	"Nas"	"B1"	"Troy"	117.9035	37.7625
"14"	1999	"Nas"	"B1"	"IAN979-5-1-22"	101.915	35.1975
"14"	1999	"Nas"	"B1"	"Ida"	96.118	35.7675
"14"	1999	"Nas"	"B1"	"Dane"	107.8055	35.34
"14"	1999	"Nas"	"B1"	"Vista"	119.493	37.62
"14"	1999	"Nas"	"B1"	"Chaps"	104.8135	36.9075
"14"	1999	"Nas"	"B1"	"Classic"	98.362	36.195
"14"	1999	"Nas"	"B1"	"Ogle"	109.1145	35.055
"14"	1999	"Nas"	"B1"	"IN09201"	111.826	38.0475
"14"	1999	"Nas"	"B1"	"Belle"	118.4645	37.7625
"14"	1999	"Nas"	"B1"	"IA91462-4-1-6"	101.6345	38.0475
"14"	1999	"Nas"	"B2"	"IN09201"	116.314	38.475
"14"	1999	"Nas"	"B2"	"Jim"	120.241	38.3325
"14"	1999	"Nas"	"B2"	"Loyal"	114.631	39.045
"14"	1999	"Nas"	"B2"	"Blaze"	110.891	37.1925
"14"	1999	"Nas"	"B2"	"IAN979-5-1-22"	102.476	36.9075
"14"	1999	"Nas"	"B2"	"Brawn"	115.6595	35.055
"14"	1999	"Nas"	"B2"	"Jud"	103.037	39.045
"14"	1999	"Nas"	"B2"	"Chaps"	117.062	36.195
"14"	1999	"Nas"	"B2"	"Belle"	108.1795	37.335
"14"	1999	"Nas"	"B2"	"Moraine"	85.5525	35.625
"14"	1999	"Nas"	"B2"	"Riser"	102.663	37.62
"14"	1999	"Nas"	"B2"	"Vista"	117.7165	36.3375
"14"	1999	"Nas"	"B2"	"Dane"	115.6595	35.055
"14"	1999	"Nas"	"B2"	"Rodeo"	126.599	35.055
"14"	1999	"Nas"	"B2"	"Don"	99.9515	36.3375
"14"	1999	"Nas"	"B2"	"Sheldon"	98.736	35.1975
"14"	1999	"Nas"	"B2"	"Ida"	100.8865	36.0525
"14"	1999	"Nas"	"B2"	"Killdeer"	102.85	36.3375
"14"	1999	"Nas"	"B2"	"Milton"	104.533	35.055
"14"	1999	"Nas"	"B2"	"IAR66-6"	136.9775	36.195
"14"	1999	"Nas"	"B2"	"IAH61-3-3-4"	92.8455	37.05
"14"	1999	"Nas"	"B2"	"Gem"	122.672	38.19
"14"	1999	"Nas"	"B2"	"IAR56-5"	120.989	38.9025
"14"	1999	"Nas"	"B2"	"Ogle"	114.07	34.3425
"14"	1999	"Nas"	"B2"	"IA91483-7-18-2"	119.867	38.3325
"14"	1999	"Nas"	"B2"	"Jay"	107.8055	36.9075
"14"	1999	"Nas"	"B2"	"IA91462-4-1-6"	99.297	36.765
"14"	1999	"Nas"	"B2"	"Classic"	114.07	35.91
"14"	1999	"Nas"	"B2"	"Youngs"	123.607	35.055
"14"	1999	"Nas"	"B2"	"Jerry"	102.5695	38.76
"14"	1999	"Nas"	"B2"	"Richard"	111.9195	35.7675
"14"	1999	"Nas"	"B2"	"Troy"	111.3585	38.6175
"14"	1999	"Nas"	"B2"	"Valley"	78.166	34.9125
"14"	1999	"Nas"	"B2"	"Burton"	114.5375	33.06
"14"	1999	"Nas"	"B2"	"Ebeltoft"	132.1155	35.4825
"14"	1999	"Nas"	"B2"	"Starter"	98.6425	36.765
"14"	1999	"Nas"	"B3"	"Killdeer"	110.517	35.625
"14"	1999	"Nas"	"B3"	"Ida"	107.4315	34.77
"14"	1999	"Nas"	"B3"	"Jerry"	114.631	38.6175
"14"	1999	"Nas"	"B3"	"Gem"	116.2205	36.9075
"14"	1999	"Nas"	"B3"	"Don"	110.9845	36.6225
"14"	1999	"Nas"	"B3"	"Starter"	108.46	36.6225
"14"	1999	"Nas"	"B3"	"Classic"	128.1885	36.9075
"14"	1999	"Nas"	"B3"	"Valley"	93.7805	35.055
"14"	1999	"Nas"	"B3"	"IAH61-3-3-4"	126.599	34.485
"14"	1999	"Nas"	"B3"	"Jud"	104.6265	38.475
"14"	1999	"Nas"	"B3"	"Dane"	97.5205	35.34
"14"	1999	"Nas"	"B3"	"IAN979-5-1-22"	106.3095	35.7675
"14"	1999	"Nas"	"B3"	"Milton"	116.7815	35.7675
"14"	1999	"Nas"	"B3"	"Ebeltoft"	109.6755	35.34
"14"	1999	"Nas"	"B3"	"Brawn"	110.7975	35.91
"14"	1999	"Nas"	"B3"	"Riser"	106.777	37.7625
"14"	1999	"Nas"	"B3"	"Ogle"	101.0735	34.9125
"14"	1999	"Nas"	"B3"	"Rodeo"	108.1795	35.7675
"14"	1999	"Nas"	"B3"	"IAR66-6"	116.9685	36.3375
"14"	1999	"Nas"	"B3"	"Moraine"	105.655	35.91
"14"	1999	"Nas"	"B3"	"IN09201"	107.8055	37.62
"14"	1999	"Nas"	"B3"	"Chaps"	97.5205	36.3375
"14"	1999	"Nas"	"B3"	"Youngs"	105.0005	35.055
"14"	1999	"Nas"	"B3"	"Blaze"	106.3095	35.7675
"14"	1999	"Nas"	"B3"	"IA91483-7-18-2"	93.126	37.335
"14"	1999	"Nas"	"B3"	"Troy"	97.1465	37.335
"14"	1999	"Nas"	"B3"	"Loyal"	103.1305	39.33
"14"	1999	"Nas"	"B3"	"Jay"	124.355	38.475
"14"	1999	"Nas"	"B3"	"Burton"	114.3505	36.9075
"14"	1999	"Nas"	"B3"	"Richard"	90.2275	35.34
"14"	1999	"Nas"	"B3"	"Vista"	124.168	37.05
"14"	1999	"Nas"	"B3"	"Belle"	118.0905	37.4775
"14"	1999	"Nas"	"B3"	"Jim"	115.192	37.1925
"14"	1999	"Nas"	"B3"	"IAR56-5"	124.4485	39.33
"14"	1999	"Nas"	"B3"	"IA91462-4-1-6"	111.3585	37.1925
"14"	1999	"Nas"	"B3"	"Sheldon"	105.281	33.63
"15"	2000	"Ame"	"B1"	"Wabasha"	127.9	29.9
"15"	2000	"Ame"	"B1"	"Jay"	118.8	33.1
"15"	2000	"Ame"	"B1"	"Richard"	119.1	32.2
"15"	2000	"Ame"	"B1"	"Youngs"	133	32.3
"15"	2000	"Ame"	"B1"	"Jud"	121	33.8
"15"	2000	"Ame"	"B1"	"Sesqui"	138.1	33.9
"15"	2000	"Ame"	"B1"	"P9213A2-2-4-4-3"	113.3	32.5
"15"	2000	"Ame"	"B1"	"Jay"	122	34.7
"15"	2000	"Ame"	"B1"	"IN09201"	126.6	32.4
"15"	2000	"Ame"	"B1"	"Gem"	153.1	34.5
"15"	2000	"Ame"	"B1"	"Milton"	155.6	32.6
"15"	2000	"Ame"	"B1"	"Jerry"	149.8	35.8
"15"	2000	"Ame"	"B1"	"Belle"	126.4	32.9
"15"	2000	"Ame"	"B1"	"Loyal"	134.5	33.1
"15"	2000	"Ame"	"B1"	"Classic"	135.2	34.7
"15"	2000	"Ame"	"B1"	"Chaps"	149.1	32.2
"15"	2000	"Ame"	"B1"	"Ida"	137.5	34.1
"15"	2000	"Ame"	"B1"	"IAR56-5"	139.7	36.4
"15"	2000	"Ame"	"B1"	"Troy"	143.8	30.8
"15"	2000	"Ame"	"B1"	"Dane"	136.1	29
"15"	2000	"Ame"	"B1"	"Brawn"	168.8	32.7
"15"	2000	"Ame"	"B1"	"Vista"	116.6	33.8
"15"	2000	"Ame"	"B1"	"Don"	132.4	34
"15"	2000	"Ame"	"B1"	"Riser"	84.3	32.2
"15"	2000	"Ame"	"B1"	"IA91462-4-1-6"	142.4	34.2
"15"	2000	"Ame"	"B1"	"Jim"	152.9	34.1
"15"	2000	"Ame"	"B1"	"Sheldon"	130.6	33.7
"15"	2000	"Ame"	"B1"	"Blaze"	166.5	33.9
"15"	2000	"Ame"	"B1"	"Starter"	111.7	34.8
"15"	2000	"Ame"	"B1"	"Ebeltoft"	177.6	31.6
"15"	2000	"Ame"	"B1"	"Valley"	152.1	33.9
"15"	2000	"Ame"	"B1"	"Ogle"	143.8	31.3
"15"	2000	"Ame"	"B1"	"Moraine"	95.3	33.8
"15"	2000	"Ame"	"B1"	"Killdeer"	142.9	32.9
"15"	2000	"Ame"	"B1"	"Rodeo"	159	32.7
"15"	2000	"Ame"	"B1"	"Burton"	145.9	32.3
"15"	2000	"Ame"	"B2"	"Dane"	137.3	28.8
"15"	2000	"Ame"	"B2"	"Don"	130.9	33.2
"15"	2000	"Ame"	"B2"	"Jud"	136	33.6
"15"	2000	"Ame"	"B2"	"IAR56-5"	144.2	34.6
"15"	2000	"Ame"	"B2"	"Ebeltoft"	165.3	33.4
"15"	2000	"Ame"	"B2"	"IA91462-4-1-6"	130.5	32.8
"15"	2000	"Ame"	"B2"	"Burton"	145.6	32.5
"15"	2000	"Ame"	"B2"	"Killdeer"	164.1	33
"15"	2000	"Ame"	"B2"	"Riser"	98.3	32.6
"15"	2000	"Ame"	"B2"	"Troy"	132	33.4
"15"	2000	"Ame"	"B2"	"Belle"	117.5	33.6
"15"	2000	"Ame"	"B2"	"Sesqui"	137.2	32.9
"15"	2000	"Ame"	"B2"	"Jim"	114.9	33.1
"15"	2000	"Ame"	"B2"	"Vista"	93.7	32.5
"15"	2000	"Ame"	"B2"	"Valley"	138.2	35.5
"15"	2000	"Ame"	"B2"	"Milton"	136.1	33.2
"15"	2000	"Ame"	"B2"	"IN09201"	125	33
"15"	2000	"Ame"	"B2"	"P9213A2-2-4-4-3"	127.7	32.5
"15"	2000	"Ame"	"B2"	"Ida"	158.3	30.6
"15"	2000	"Ame"	"B2"	"Youngs"	153	31.6
"15"	2000	"Ame"	"B2"	"Brawn"	162	32.1
"15"	2000	"Ame"	"B2"	"Ogle"	128.7	30.1
"15"	2000	"Ame"	"B2"	"Starter"	90.3	33.4
"15"	2000	"Ame"	"B2"	"Moraine"	92.4	32.3
"15"	2000	"Ame"	"B2"	"Blaze"	137.2	33.5
"15"	2000	"Ame"	"B2"	"Gem"	138	33.2
"15"	2000	"Ame"	"B2"	"Sheldon"	80.5	32.8
"15"	2000	"Ame"	"B2"	"Jerry"	98.5	35.6
"15"	2000	"Ame"	"B2"	"Jay"	119.2	33.3
"15"	2000	"Ame"	"B2"	"Wabasha"	107.2	32.1
"15"	2000	"Ame"	"B2"	"Richard"	111.9	31.6
"15"	2000	"Ame"	"B2"	"Rodeo"	130.2	32.7
"15"	2000	"Ame"	"B2"	"Classic"	109	33.1
"15"	2000	"Ame"	"B2"	"Chaps"	113.1	31.4
"15"	2000	"Ame"	"B2"	"Loyal"	103	33.3
"15"	2000	"Ame"	"B2"	"Jay"	124.4	31.6
"15"	2000	"Ame"	"B3"	"Troy"	123.7	33
"15"	2000	"Ame"	"B3"	"Burton"	133.4	32.4
"15"	2000	"Ame"	"B3"	"Belle"	103.3	31.5
"15"	2000	"Ame"	"B3"	"P9213A2-2-4-4-3"	109.1	30.7
"15"	2000	"Ame"	"B3"	"Youngs"	135.8	31.6
"15"	2000	"Ame"	"B3"	"Ida"	117.9	31.4
"15"	2000	"Ame"	"B3"	"Richard"	114.9	31.4
"15"	2000	"Ame"	"B3"	"Classic"	121.3	32.8
"15"	2000	"Ame"	"B3"	"Riser"	68.6	31.4
"15"	2000	"Ame"	"B3"	"Jud"	111.7	31.6
"15"	2000	"Ame"	"B3"	"IA91462-4-1-6"	119.5	33.5
"15"	2000	"Ame"	"B3"	"Brawn"	161.1	32.6
"15"	2000	"Ame"	"B3"	"Jay"	121.6	33.1
"15"	2000	"Ame"	"B3"	"Sesqui"	109.4	31.4
"15"	2000	"Ame"	"B3"	"Vista"	84	29.4
"15"	2000	"Ame"	"B3"	"IN09201"	111.6	32.5
"15"	2000	"Ame"	"B3"	"Jerry"	110.4	34.5
"15"	2000	"Ame"	"B3"	"Don"	94.5	33.4
"15"	2000	"Ame"	"B3"	"Milton"	115.1	32.5
"15"	2000	"Ame"	"B3"	"Jim"	95	31.7
"15"	2000	"Ame"	"B3"	"Moraine"	73.9	31.4
"15"	2000	"Ame"	"B3"	"Jay"	119.2	32.8
"15"	2000	"Ame"	"B3"	"Rodeo"	136.2	31.2
"15"	2000	"Ame"	"B3"	"Valley"	129.1	33
"15"	2000	"Ame"	"B3"	"Sheldon"	94.8	31.1
"15"	2000	"Ame"	"B3"	"Chaps"	127.8	30.8
"15"	2000	"Ame"	"B3"	"Ebeltoft"	128.3	32.5
"15"	2000	"Ame"	"B3"	"Starter"	55.6	30.3
"15"	2000	"Ame"	"B3"	"Ogle"	99.5	30.3
"15"	2000	"Ame"	"B3"	"Gem"	93.5	29.3
"15"	2000	"Ame"	"B3"	"IAR56-5"	77.6	33.1
"15"	2000	"Ame"	"B3"	"Dane"	71.3	29.3
"15"	2000	"Ame"	"B3"	"Blaze"	84.4	32.5
"15"	2000	"Ame"	"B3"	"Killdeer"	115.6	32.6
"15"	2000	"Ame"	"B3"	"Loyal"	77.6	31.4
"15"	2000	"Ame"	"B3"	"Wabasha"	111.3	30.9
"16"	2000	"Sut"	"B1"	"Ida"	91.7	37.9
"16"	2000	"Sut"	"B1"	"Jay"	86.3	38.4
"16"	2000	"Sut"	"B1"	"Valley"	87.8	38.3
"16"	2000	"Sut"	"B1"	"IAR56-5"	85.3	40.3
"16"	2000	"Sut"	"B1"	"Rodeo"	106.2	36.1
"16"	2000	"Sut"	"B1"	"Vista"	86.8	37.9
"16"	2000	"Sut"	"B1"	"Youngs"	90.1	35.2
"16"	2000	"Sut"	"B1"	"Sheldon"	87.1	38.4
"16"	2000	"Sut"	"B1"	"Jay"	88	37.9
"16"	2000	"Sut"	"B1"	"Killdeer"	87.4	37.2
"16"	2000	"Sut"	"B1"	"Don"	82.1	37.8
"16"	2000	"Sut"	"B1"	"Blaze"	94.3	37.6
"16"	2000	"Sut"	"B1"	"Belle"	69	38.7
"16"	2000	"Sut"	"B1"	"Jim"	85.4	37.8
"16"	2000	"Sut"	"B1"	"Wabasha"	76.9	38.1
"16"	2000	"Sut"	"B1"	"Jud"	91.2	38.4
"16"	2000	"Sut"	"B1"	"Riser"	62	39
"16"	2000	"Sut"	"B1"	"Chaps"	74.5	36.2
"16"	2000	"Sut"	"B1"	"Gem"	81.6	36.6
"16"	2000	"Sut"	"B1"	"Classic"	75.5	37.7
"16"	2000	"Sut"	"B1"	"Brawn"	84.3	35.8
"16"	2000	"Sut"	"B1"	"Starter"	56.3	39.3
"16"	2000	"Sut"	"B1"	"Jerry"	75.1	39.1
"16"	2000	"Sut"	"B1"	"IA91462-4-1-6"	79.6	39.3
"16"	2000	"Sut"	"B1"	"Dane"	77.5	35.4
"16"	2000	"Sut"	"B1"	"IN09201"	80.2	37.1
"16"	2000	"Sut"	"B1"	"Troy"	90.8	38.3
"16"	2000	"Sut"	"B1"	"Moraine"	77	37
"16"	2000	"Sut"	"B1"	"Milton"	70	38.6
"16"	2000	"Sut"	"B1"	"P9213A2-2-4-4-3"	86.5	36.3
"16"	2000	"Sut"	"B1"	"Richard"	73.6	36.7
"16"	2000	"Sut"	"B1"	"Ogle"	89.2	35.3
"16"	2000	"Sut"	"B1"	"Loyal"	71.7	37.8
"16"	2000	"Sut"	"B1"	"Ebeltoft"	89.3	35.9
"16"	2000	"Sut"	"B1"	"Burton"	77.4	36.8
"16"	2000	"Sut"	"B1"	"Sesqui"	84.7	37.8
"16"	2000	"Sut"	"B2"	"Gem"	81.7	37.3
"16"	2000	"Sut"	"B2"	"Jim"	88.6	37.7
"16"	2000	"Sut"	"B2"	"IN09201"	83.7	37.8
"16"	2000	"Sut"	"B2"	"Don"	85	37.7
"16"	2000	"Sut"	"B2"	"Moraine"	80	36.9
"16"	2000	"Sut"	"B2"	"Dane"	72.2	33.7
"16"	2000	"Sut"	"B2"	"Belle"	69.6	37.9
"16"	2000	"Sut"	"B2"	"Classic"	75.7	36.7
"16"	2000	"Sut"	"B2"	"Ida"	82.9	37.1
"16"	2000	"Sut"	"B2"	"Wabasha"	76.2	37.1
"16"	2000	"Sut"	"B2"	"Riser"	59.3	37.7
"16"	2000	"Sut"	"B2"	"Burton"	77.9	37.2
"16"	2000	"Sut"	"B2"	"Loyal"	80.9	38.6
"16"	2000	"Sut"	"B2"	"Killdeer"	78.8	37.2
"16"	2000	"Sut"	"B2"	"Youngs"	77.4	36.2
"16"	2000	"Sut"	"B2"	"Starter"	58.7	39
"16"	2000	"Sut"	"B2"	"Richard"	77.5	35.9
"16"	2000	"Sut"	"B2"	"Jay"	78.2	37.9
"16"	2000	"Sut"	"B2"	"Valley"	80.9	39
