rows,rowwidth,length,year,loc,yearloc,rep,hyb,brand,plot,daystoflower,pltht,earht,pop,numplants,lodged,erect,plotweight,mst,tstwt,yield
2,38,26,2010,TH,2010TH,3,1420X,TriumphSeed,308,71,76,23,22485,85,0,100,13.3,9.4,55.1,4.23272
2,38,26,2010,TH,2010TH,4,1420X,TriumphSeed,425,71,66,16,18782,71,0,100,.,10.2,56.8,.
2,38,26,2010,TH,2010TH,1,W4744VT3,WarnerSeed,148,71,91,32,20898,79,0,100,14.7,9,53.5,4.69744
2,38,26,2010,TH,2010TH,2,W4744VT3,WarnerSeed,202,72,83,30,20105,76,0,100,13.6,9,53.2,4.34576
2,38,26,2010,TH,2010TH,3,W4744VT3,WarnerSeed,322,72,88,34,20105,76,0,100,13.3,8.8,52.9,4.25784
2,38,26,2010,TH,2010TH,4,W4744VT3,WarnerSeed,402,72,86,33,21163,80,0,100,15.5,8.8,52,4.9612
2,38,26,2010,TH,2010TH,1,W4777VT3,WarnerSeed,120,68,83,28,19046,72,0,100,15.5,10.8,57.8,4.85444
2,38,26,2010,TH,2010TH,2,W4777VT3,WarnerSeed,209,69,81,29,21692,82,0,100,19.3,10.9,58.4,6.03508
2,38,26,2010,TH,2010TH,3,W4777VT3,WarnerSeed,324,71,77,28,20369,77,0,100,13.1,9.9,56.5,4.1448
2,38,26,2010,TH,2010TH,4,W4777VT3,WarnerSeed,403,69,79,24,22750,86,0,100,12.1,10,56.8,3.82452
2,38,26,2010,TH,2010TH,1,WX1435VT3,WarnerSeed,122,69,75,20,22485,85,0,100,20.7,10.2,56.2,6.52492
2,38,26,2010,TH,2010TH,2,WX1435VT3,WarnerSeed,243,70,76,15,19046,72,0,100,16.2,9.2,54.9,5.16216
2,38,26,2010,TH,2010TH,3,WX1435VT3,WarnerSeed,327,70,69,16,21692,82,0,100,13.8,10.1,54.9,4.35832
2,38,26,2010,TH,2010TH,4,WX1435VT3,WarnerSeed,442,71,78,19,21163,80,0,100,14.5,9.5,54.8,4.60952
2,38,26,2010,TH,2010TH,1,WX1474VT3,WarnerSeed,136,69,82,27,19576,74,0,100,14.4,9.6,53.4,4.57184
2,38,26,2010,TH,2010TH,2,WX1474VT3,WarnerSeed,222,71,69,24,21692,82,0,100,13,9.1,53.6,4.15108
2,38,26,2010,TH,2010TH,3,WX1474VT3,WarnerSeed,323,71,74,19,23014,87,0,100,10.9,9.4,54.7,3.46656
2,38,26,2010,TH,2010TH,4,WX1474VT3,WarnerSeed,419,70,81,27,19840,75,0,100,13.2,9.4,54.5,4.20132
2,38,26,2010,TH,2010TH,1,9602VT3,WilburEllis,123,70,84,24,22221,84,0,100,21.4,10.5,56.5,6.72588
2,38,26,2010,TH,2010TH,2,9602VT3,WilburEllis,215,71,81,19,20898,79,0,100,12.4,10.9,56,3.88104
2,38,26,2010,TH,2010TH,3,9602VT3,WilburEllis,342,71,88,26,20105,76,0,100,20.7,10.5,57,6.50608
2,38,26,2010,TH,2010TH,4,9602VT3,WilburEllis,427,71,85,23,21692,82,0,100,19.9,10.8,56.6,6.22976
2,38,26,2010,TH,2010TH,1,9613,WilburEllis,115,71,82,20,18782,71,0,100,12.2,10.5,58.6,3.8308
2,38,26,2010,TH,2010TH,2,9613,WilburEllis,232,71,81,20,22485,85,0,100,14.3,9.6,55.8,4.54044
2,38,26,2010,TH,2010TH,3,9613,WilburEllis,316,70,79,21,21427,81,0,100,14,9.5,53.8,4.44624
2,38,26,2010,TH,2010TH,4,9613,WilburEllis,444,71,74,20,22485,85,0,100,14.3,10.2,57.2,4.50904
2,38,26,2010,TH,2010TH,1,9664,WilburEllis,141,68,78,22,20105,76,0,100,14,10.6,58.2,4.396
2,38,26,2010,TH,2010TH,2,9664,WilburEllis,220,68,80,24,20105,76,0,100,13.3,10.4,57.8,4.18248
2,38,26,2010,TH,2010TH,3,9664,WilburEllis,349,68,78,20,20105,76,0,100,14.7,11.3,59.3,4.57812
2,38,26,2010,TH,2010TH,4,9664,WilburEllis,411,68,86,20,21163,80,0,100,16.9,10.5,58.5,5.31288
2,38,26,2010,TH,2010TH,1,9676,WilburEllis,143,70,82,31,19311,73,0,100,13.3,9.6,56,4.22016
2,38,26,2010,TH,2010TH,2,9676,WilburEllis,201,72,79,30,21692,82,0,100,13.9,10,57.2,4.38972
2,38,26,2010,TH,2010TH,3,9676,WilburEllis,328,70,73,23,21163,80,0,100,11.8,9.7,56.4,3.74288
2,38,26,2010,TH,2010TH,4,9676,WilburEllis,436,72,83,30,19576,74,0,100,11.3,10.1,57.4,3.56704
2,38,26,2010,TH,2010TH,1,TAC1,TexasAgrilife(SM),105,70,81,29,18517,70,0,100,10,10,56.5,3.15884
2,38,26,2010,TH,2010TH,2,TAC1,TexasAgrilife(SM),206,72,61,20,15343,58,0,100,7.9,11.8,59.3,2.4492
2,38,26,2010,TH,2010TH,3,TAC1,TexasAgrilife(SM),311,70,70,25,20898,79,1,98.7,9.4,10.3,58.1,2.95788
2,38,26,2010,TH,2010TH,4,TAC1,TexasAgrilife(SM),424,71,76,26,15872,60,0,100,9.3,11,59.3,2.90764
2,38,26,2010,TH,2010TH,1,TAC2,TexasAgrilife(SM),146,71,73,22,18517,70,0,100,10.6,10.3,57.9,3.34096
2,38,26,2010,TH,2010TH,2,TAC2,TexasAgrilife(SM),224,71,76,29,19046,72,0,100,10.6,10.6,58.8,3.3284
2,38,26,2010,TH,2010TH,3,TAC2,TexasAgrilife(SM),306,71,59,15,21163,80,3,96.3,7.3,10.4,58.5,2.29848
2,38,26,2010,TH,2010TH,4,TAC2,TexasAgrilife(SM),445,71,75,26,19311,73,0,100,11.5,10.1,57.6,3.62984
2,38,26,2010,TH,2010TH,1,TAC3,TexasAgrilife(SM),124,70,67,29,19576,74,4,94.6,9,11.8,59.1,2.78832
2,38,26,2010,TH,2010TH,2,TAC3,TexasAgrilife(SM),235,70,68,20,18782,71,0,100,8.7,9.7,55.1,2.75692
2,38,26,2010,TH,2010TH,3,TAC3,TexasAgrilife(SM),310,71,72,25,20369,77,2,97.4,11,10.2,58.4,3.46656
2,38,26,2010,TH,2010TH,4,TAC3,TexasAgrilife(SM),446,70,75,19,16666,63,5,92.1,8.9,10,54.4,2.81344
2,38,26,2010,TH,2010TH,1,TAC4,TexasAgrilife(SM),147,71,69,25,20369,77,1,98.7,10.3,10.9,59.5,3.22164
2,38,26,2010,TH,2010TH,2,TAC4,TexasAgrilife(SM),234,70,75,21,18517,70,0,100,10.2,9.9,57.5,3.22792
2,38,26,2010,TH,2010TH,3,TAC4,TexasAgrilife(SM),305,71,73,31,19046,72,0,100,8.8,10.9,57.6,2.75064
2,38,26,2010,TH,2010TH,4,TAC4,TexasAgrilife(SM),443,71,70,29,21956,83,0,100,7.9,11.3,59.5,2.46176
2,38,26,2010,TH,2010TH,1,TAC5,TexasAgrilife(SM),101,70,76,28,16666,63,3,95.2,9.6,10.1,57.9,3.02696
2,38,26,2010,TH,2010TH,2,TAC5,TexasAgrilife(SM),221,71,67,20,17988,68,0,100,11,10.3,58.2,3.46656
2,38,26,2010,TH,2010TH,3,TAC5,TexasAgrilife(SM),336,72,69,20,18517,70,0,100,8.1,12.4,57.5,2.49316
2,38,26,2010,TH,2010TH,4,TAC5,TexasAgrilife(SM),441,71,71,15,18517,70,2,97.1,8.5,10.4,57.9,2.67528
2,38,26,2010,TH,2010TH,1,TAC6,TexasAgrilife(SM),131,71,81,29,17459,66,0,100,8.5,10.6,58.4,2.669
2,38,26,2010,TH,2010TH,2,TAC6,TexasAgrilife(SM),219,71,69,26,16666,63,1,98.4,8.6,10.3,58,2.70668
2,38,26,2010,TH,2010TH,3,TAC6,TexasAgrilife(SM),341,70,78,29,17195,65,0,100,11.8,11.3,59,3.6738
2,38,26,2010,TH,2010TH,4,TAC6,TexasAgrilife(SM),405,71,71,24,19840,75,0,100,8.5,10.1,57.8,2.68156
2,38,26,2010,TH,2010TH,1,TAC7,TexasAgrilife(SM),126,71,83,29,13491,51,1,98,6.8,10.5,59.1,2.1352
2,38,26,2010,TH,2010TH,2,TAC7,TexasAgrilife(SM),244,70,63,17,12169,46,0,100,7.4,11.2,59.6,2.30476
2,38,26,2010,TH,2010TH,3,TAC7,TexasAgrilife(SM),347,71,73,16,12698,48,3,93.8,8.4,11,59.6,2.62504
2,38,26,2010,TH,2010TH,4,TAC7,TexasAgrilife(SM),409,70,73,20,14549,55,5,90.9,8.7,10.1,57.3,2.74436
2,38,26,2010,TH,2010TH,1,TAC8,TexasAgrilife(SM),145,70,78,31,19576,74,3,95.9,10.3,9.9,55.8,3.25932
2,38,26,2010,TH,2010TH,2,TAC8,TexasAgrilife(SM),230,70,68,23,16137,61,1,98.4,10.6,10.4,58.2,3.33468
2,38,26,2010,TH,2010TH,3,TAC8,TexasAgrilife(SM),319,72,68,20,17459,66,0,100,9.1,10.5,58.2,2.8574
2,38,26,2010,TH,2010TH,4,TAC8,TexasAgrilife(SM),401,71,72,27,19576,74,0,100,10.6,9.9,57.1,3.35352
2,38,26,2010,TH,2010TH,1,DK6805,Monsanto,139,69,73,19,19576,74,0,100,13.3,9.4,54.9,4.23272
2,38,26,2010,TH,2010TH,2,DK6805,Monsanto,211,69,76,25,23544,89,0,100,21.1,10.9,57.6,6.60028
2,38,26,2010,TH,2010TH,3,DK6805,Monsanto,302,70,77,25,21956,83,0,100,19.2,10.5,56.7,6.03508
2,38,26,2010,TH,2010TH,4,DK6805,Monsanto,430,69,79,30,23014,87,0,100,17,10.4,57.4,5.35056
2,30,26,2010,TY,2010TY,1,851VT3P,CroplanGenetics,140,69,83,34,27476,82,0,100,31.5,11.8,56.6,12.35488076
2,30,26,2010,TY,2010TY,2,851VT3P,CroplanGenetics,233,70,84,30,28482,85,0,100,32.6,12.3,57.5,12.71383614
2,30,26,2010,TY,2010TY,3,851VT3P,CroplanGenetics,309,70,90,33,29822,89,9,89.89,32,12.9,57.2,12.39445857
2,30,26,2010,TY,2010TY,4,851VT3P,CroplanGenetics,428,70,86,35,.,.,.,.,.,.,.,.
2,30,26,2010,TY,2010TY,1,8505VT3P,CroplanGenetics,134,68,83,36,26136,78,0,100,33.3,13.1,59.3,12.86836684
2,30,26,2010,TY,2010TY,2,8505VT3P,CroplanGenetics,208,68,85,37,27811,83,0,100,30.4,12.9,59.2,11.77473561
2,30,26,2010,TY,2010TY,3,8505VT3P,CroplanGenetics,318,69,86,36,25801,77,0,100,30.4,13.4,59.2,11.70714272
2,30,26,2010,TY,2010TY,4,8505VT3P,CroplanGenetics,438,69,82,37,27811,83,0,100,32.3,13.1,59,12.48192955
2,30,26,2010,TY,2010TY,1,V5373,DynagroSeeds,138,69,84,32,28482,85,9,89.41,30.9,12.2,58.3,12.06458587
2,30,26,2010,TY,2010TY,2,V5373,DynagroSeeds,205,69,90,34,27811,83,2,97.59,33,11.8,59,12.94320874
2,30,26,2010,TY,2010TY,3,V5373,DynagroSeeds,306,69,87,35,28482,85,0,100,33.9,12,58.5,13.26605538
2,30,26,2010,TY,2010TY,4,V5373,DynagroSeeds,406,70,86,36,25466,76,5,93.42,31.1,12.7,58.4,12.0735242
2,30,26,2010,TY,2010TY,1,57V40,DynagroSeeds,106,68,84,34,28482,85,0,100,30.1,11.3,58,11.8727011
2,30,26,2010,TY,2010TY,2,57V40,DynagroSeeds,202,69,81,32,28146,84,0,100,31.7,11.5,58.3,12.47561501
2,30,26,2010,TY,2010TY,3,57V40,DynagroSeeds,327,68,82,33,28482,85,3,96.47,31.5,12.1,58.8,12.31285751
2,30,26,2010,TY,2010TY,4,57V40,DynagroSeeds,430,69,84,32,28817,86,0,100,32.6,12.8,58.8,12.64135175
2,30,26,2010,TY,2010TY,1,57V44,DynagroSeeds,130,69,87,34,26471,79,0,100,32.2,12.8,58.8,12.48624328
2,30,26,2010,TY,2010TY,2,57V44,DynagroSeeds,239,69,85,33,28817,86,0,100,30.1,11.8,58,11.80577514
2,30,26,2010,TY,2010TY,3,57V44,DynagroSeeds,315,69,85,40,26471,79,4,94.94,31.9,11.9,58.6,12.49758245
2,30,26,2010,TY,2010TY,4,57V44,DynagroSeeds,440,69,90,34,26806,80,2,97.5,28.6,11.6,58.4,11.24288367
2,30,26,2010,TY,2010TY,1,26V31,GoldenAcresGenetics,125,69,82,34,28817,86,0,100,31.4,12.5,58.1,12.21791584
2,30,26,2010,TY,2010TY,2,26V31,GoldenAcresGenetics,207,69,88,36,28817,86,4,95.35,29.5,11.6,57.3,11.59668066
2,30,26,2010,TY,2010TY,3,26V31,GoldenAcresGenetics,323,70,87,35,27141,81,0,100,34.3,12.5,58.3,13.34632194
2,30,26,2010,TY,2010TY,4,26V31,GoldenAcresGenetics,429,69,92,34,28146,84,3,96.43,33.5,12.2,57.7,13.07972903
2,30,26,2010,TY,2010TY,1,27V01,GoldenAcresGenetics,110,70,84,34,28817,86,0,100,33.8,13.3,57.7,13.03152438
2,30,26,2010,TY,2010TY,2,27V01,GoldenAcresGenetics,226,70,89,35,28817,86,0,100,34.9,12.8,57.1,13.53322604
2,30,26,2010,TY,2010TY,3,27V01,GoldenAcresGenetics,339,70,87,34,28482,85,7,91.76,36.5,13.3,57.2,14.07250409
2,30,26,2010,TY,2010TY,4,27V01,GoldenAcresGenetics,425,70,90,38,28817,86,2,97.67,33.3,12.9,57.5,12.89798332
2,30,26,2010,TY,2010TY,1,28V71,GoldenAcresGenetics,105,69,92,40,30157,90,1,98.89,32.5,13.8,58.4,12.45804985
2,30,26,2010,TY,2010TY,2,28V71,GoldenAcresGenetics,214,69,94,38,28817,86,0,100,32.1,14.7,58.1,12.17624804
2,30,26,2010,TY,2010TY,3,28V71,GoldenAcresGenetics,303,69,88,40,27811,83,0,100,33.2,14.4,58.6,12.63779413
2,30,26,2010,TY,2010TY,4,28V71,GoldenAcresGenetics,427,69,91,37,28817,86,0,100,33.9,14.8,58.5,12.84395334
2,30,26,2010,TY,2010TY,1,DK6788GENVT3P,Monsanto,121,69,90,41,28146,84,0,100,30.2,14.3,60.5,11.50925426
2,30,26,2010,TY,2010TY,2,DK6788GENVT3P,Monsanto,231,70,85,36,28482,85,0,100,33.5,15.1,60.3,12.64771088
2,30,26,2010,TY,2010TY,3,DK6788GENVT3P,Monsanto,334,70,87,38,28146,84,6,92.86,31,14.6,60.2,11.77277876
2,30,26,2010,TY,2010TY,4,DK6788GENVT3P,Monsanto,431,70,85,38,25801,77,0,100,34.6,15.1,60.2,13.06300853
2,30,26,2010,TY,2010TY,1,DK6805GENVT3P,Monsanto,111,67,78,34,29487,88,0,100,30.6,13.6,58.6,11.75694814
2,30,26,2010,TY,2010TY,2,DK6805GENVT3P,Monsanto,218,66,80,31,25801,77,0,100,30.5,13.1,59.1,11.78634231
2,30,26,2010,TY,2010TY,3,DK6805GENVT3P,Monsanto,322,68,77,38,22785,68,0,100,26.3,13.3,59.2,10.13991408
2,30,26,2010,TY,2010TY,4,DK6805GENVT3P,Monsanto,418,67,78,32,26136,78,0,100,29.2,13.3,59.4,11.2580034
2,30,26,2010,TY,2010TY,1,DK6696GENVT3P,Monsanto,123,67,79,30,27476,82,0,100,29.5,12.6,59.8,11.46549648
2,30,26,2010,TY,2010TY,2,DK6696GENVT3P,Monsanto,227,66,80,30,28817,86,0,100,33,12.8,59.9,12.79646021
2,30,26,2010,TY,2010TY,3,DK6696GENVT3P,Monsanto,331,69,79,30,28146,84,0,100,33.5,12.5,59.5,13.03503741
2,30,26,2010,TY,2010TY,4,DK6696GENVT3P,Monsanto,412,67,78,38,26806,80,0,100,31.6,12.7,59.6,12.26763209
2,30,26,2010,TY,2010TY,1,25HR49,TerralSeed,126,69,85,28,26806,80,0,100,28.2,13.4,59.9,10.85991482
2,30,26,2010,TY,2010TY,2,25HR49,TerralSeed,204,69,86,33,.,.,.,.,.,.,.,.
2,30,26,2010,TY,2010TY,3,25HR49,TerralSeed,330,69,90,36,23455,70,1,98.57,29,13.2,59.4,11.19378977
2,30,26,2010,TY,2010TY,4,25HR49,TerralSeed,414,69,84,36,25801,77,0,100,31.1,13.2,59.7,12.00437449
2,30,26,2010,TY,2010TY,1,25HR39,TerralSeed,128,69,88,34,27476,82,0,100,30.9,13.6,60.7,11.87221189
2,30,26,2010,TY,2010TY,2,25HR39,TerralSeed,230,70,86,38,24796,74,0,100,31.2,13.7,61,11.97360186
2,30,26,2010,TY,2010TY,3,25HR39,TerralSeed,316,69,87,37,25131,75,0,100,28.4,13.8,61.2,10.88641894
2,30,26,2010,TY,2010TY,4,25HR39,TerralSeed,403,69,84,37,27141,81,0,100,31.7,12.9,61,12.27826036
2,30,26,2010,TY,2010TY,1,25R19,TerralSeed,112,71,87,36,28146,84,0,100,29.1,13.7,61.1,11.16768632
2,30,26,2010,TY,2010TY,2,25R19,TerralSeed,225,69,88,36,28146,84,0,100,28.8,13.9,61.5,11.02694147
2,30,26,2010,TY,2010TY,3,25R19,TerralSeed,328,69,86,38,27141,81,0,100,29.2,13.6,61.3,11.21904856
2,30,26,2010,TY,2010TY,4,25R19,TerralSeed,419,71,85,35,27476,82,0,100,32,13.4,61.2,12.32330806
2,30,26,2010,TY,2010TY,1,25R29,TerralSeed,129,69,87,34,26136,78,0,100,28.3,13.7,60,10.86067094
2,30,26,2010,TY,2010TY,2,25R29,TerralSeed,219,69,83,37,27141,81,0,100,28.2,13.1,59.9,10.89753579
2,30,26,2010,TY,2010TY,3,25R29,TerralSeed,319,69,85,37,.,.,.,.,.,.,.,.
2,30,26,2010,TY,2010TY,4,25R29,TerralSeed,401,69,85,32,26806,80,0,100,28.1,12.8,59.4,10.89637964
2,30,26,2010,TY,2010TY,1,26HR50,TerralSeed,109,69,76,28,28817,86,0,100,32.8,15,61,12.39801619
2,30,26,2010,TY,2010TY,2,26HR50,TerralSeed,206,70,83,28,27811,83,0,100,33.5,14.7,61.1,12.70729928
2,30,26,2010,TY,2010TY,3,26HR50,TerralSeed,308,69,82,30,26471,79,0,100,33.6,14.3,61.3,12.8049985
2,30,26,2010,TY,2010TY,4,26HR50,TerralSeed,433,71,80,28,28817,86,0,100,36.2,14.5,61.5,13.76366562
2,30,26,2010,TY,2010TY,1,28HR20,TerralSeed,103,.,88,33,27476,82,0,100,30.4,14.2,59.9,11.59899358
2,30,26,2010,TY,2010TY,2,28HR20,TerralSeed,215,.,91,37,28482,85,0,100,33.2,14.3,61.3,12.65255778
2,30,26,2010,TY,2010TY,3,28HR20,TerralSeed,326,.,87,37,23790,71,1,98.59,33.3,14.5,60.8,12.66105148
2,30,26,2010,TY,2010TY,4,28HR20,TerralSeed,410,.,88,34,26136,78,0,100,29.6,14.7,60.4,11.22794229
2,30,26,2010,TY,2010TY,1,28HR30,TerralSeed,115,.,92,35,27141,81,0,100,29.9,14.2,59.6,11.40822037
2,30,26,2010,TY,2010TY,2,28HR30,TerralSeed,203,70,87,38,26806,80,0,100,30.9,13.8,59.8,11.84472998
2,30,26,2010,TY,2010TY,3,28HR30,TerralSeed,317,.,94,41,.,.,.,.,.,.,.,.
2,30,26,2010,TY,2010TY,4,28HR30,TerralSeed,408,.,87,33,27141,81,0,100,29.6,13.7,60.2,11.35957109
2,30,26,2010,TY,2010TY,1,28R30,TerralSeed,113,72,91,35,28482,85,0,100,31,14,59.5,11.85549202
2,30,26,2010,TY,2010TY,2,28R30,TerralSeed,220,.,92,36,27811,83,0,100,30,14.3,60.5,11.43303453
2,30,26,2010,TY,2010TY,3,28R30,TerralSeed,312,.,92,39,27811,83,0,100,31.2,14.4,60,11.87648103
2,30,26,2010,TY,2010TY,4,28R30,TerralSeed,415,.,90,35,28146,84,0,100,32.3,14.3,60.4,12.30956679
2,30,26,2010,TY,2010TY,1,28R10,TerralSeed,137,70,87,34,.,.,.,.,.,.,.,.
2,30,26,2010,TY,2010TY,2,28R10,TerralSeed,221,70,88,34,28482,85,0,100,31.7,14,60.5,12.12319648
2,30,26,2010,TY,2010TY,3,28R10,TerralSeed,340,.,90,32,27811,83,0,100,29.1,14.3,60.3,11.09004291
2,30,26,2010,TY,2010TY,4,28R10,TerralSeed,404,71,86,37,.,.,.,.,.,.,.,.
2,30,26,2010,TY,2010TY,1,TRX01810,TriumphSeed,122,.,88,40,27811,83,0,100,28.7,14.4,60.5,10.92483998
2,30,26,2010,TY,2010TY,2,TRX01810,TriumphSeed,240,.,86,42,26136,78,0,100,25.3,14.4,59.2,9.630607964
2,30,26,2010,TY,2010TY,3,TRX01810,TriumphSeed,324,.,87,41,24461,73,0,100,21.4,14.3,59.6,8.155564704
2,30,26,2010,TY,2010TY,4,TRX01810,TriumphSeed,437,70,87,42,.,.,.,.,.,.,.,.
2,30,26,2010,TY,2010TY,1,W4744VT3,WarnerSeed,116,.,92,40,26471,79,0,100,29.8,11.9,56.9,11.67485786
2,30,26,2010,TY,2010TY,2,W4744VT3,WarnerSeed,224,.,91,38,26806,80,12,85,30.7,11.7,57.2,12.0547583
2,30,26,2010,TY,2010TY,3,W4744VT3,WarnerSeed,320,70,86,36,26471,79,0,100,30.2,11.5,57.3,11.88528622
2,30,26,2010,TY,2010TY,4,W4744VT3,WarnerSeed,426,71,92,36,29152,87,0,100,29.9,12,57.4,11.700739
2,30,26,2010,TY,2010TY,1,W4777VT3,WarnerSeed,117,68,85,37,28482,85,0,100,29.3,13.5,59,11.27049934
2,30,26,2010,TY,2010TY,2,W4777VT3,WarnerSeed,222,69,83,39,22450,67,0,100,24.6,13.2,58.8,9.495421544
2,30,26,2010,TY,2010TY,3,W4777VT3,WarnerSeed,304,67,88,36,.,.,.,.,.,.,.,.
2,30,26,2010,TY,2010TY,4,W4777VT3,WarnerSeed,436,68,86,36,28146,84,0,100,31.6,12.6,58.6,12.28168484
2,30,26,2010,TY,2010TY,1,WX1435VT3,WarnerSeed,139,69,78,24,29822,89,3,96.63,30.5,11.8,57.6,11.96266273
2,30,26,2010,TY,2010TY,2,WX1435VT3,WarnerSeed,228,69,79,30,28146,84,0,100,31.4,12.8,58.3,12.17602573
2,30,26,2010,TY,2010TY,3,WX1435VT3,WarnerSeed,337,68,84,28,.,.,.,.,.,.,.,.
2,30,26,2010,TY,2010TY,4,WX1435VT3,WarnerSeed,420,69,88,30,26806,80,0,100,28.9,13.1,58.3,11.1680424
2,30,26,2010,TY,2010TY,1,WX1474VT3,WarnerSeed,102,68,82,32,28146,84,0,100,27.7,13.7,60.5,10.63040971
2,30,26,2010,TY,2010TY,2,WX1474VT3,WarnerSeed,216,68,85,36,26136,78,0,100,31.6,14.5,60.1,12.01469127
2,30,26,2010,TY,2010TY,3,WX1474VT3,WarnerSeed,313,69,86,36,28482,85,0,100,29.7,14.1,60.3,11.3451183
2,30,26,2010,TY,2010TY,4,WX1474VT3,WarnerSeed,417,69,82,36,25801,77,0,100,30.4,15.6,60.7,11.40973259
2,30,26,2010,TY,2010TY,1,Exp931114,WilburEllis,118,69,81,33,29152,87,0,100,32.4,12.9,58.3,12.54938931
2,30,26,2010,TY,2010TY,2,Exp931114,WilburEllis,212,68,81,30,28482,85,0,100,32.2,12.9,58.6,12.47192363
2,30,26,2010,TY,2010TY,3,Exp931114,WilburEllis,335,68,78,26,28146,84,0,100,31.4,12.3,58.7,12.24584237
2,30,26,2010,TY,2010TY,4,Exp931114,WilburEllis,409,69,80,28,27811,83,0,100,29.2,12.7,57.6,11.3359137
2,30,26,2010,TY,2010TY,1,9664,WilburEllis,114,66,80,30,29152,87,0,100,29.5,13.6,60.5,11.3343123
2,30,26,2010,TY,2010TY,2,9664,WilburEllis,213,66,82,30,28146,84,0,100,28,13.6,60.1,10.75799168
2,30,26,2010,TY,2010TY,3,9664,WilburEllis,314,66,84,31,24126,72,0,100,26.6,13.3,60.1,10.25557849
2,30,26,2010,TY,2010TY,4,9664,WilburEllis,405,67,77,32,28146,84,0,100,31.2,12.5,60.3,12.14009471
2,30,26,2010,TY,2010TY,1,9676,WilburEllis,120,68,82,38,24126,72,0,100,31.6,13.4,59.5,12.16926656
2,30,26,2010,TY,2010TY,2,9676,WilburEllis,201,69,85,38,27811,83,0,100,27.9,12.9,58.4,10.80641864
2,30,26,2010,TY,2010TY,3,9676,WilburEllis,311,69,82,37,29152,87,0,100,34.9,14.1,59.9,13.33146911
2,30,26,2010,TY,2010TY,4,9676,WilburEllis,439,69,83,35,27811,83,0,100,31.8,13.4,58.5,12.246287
2,30,26,2010,TY,2010TY,1,Exp942117,WilburEllis,104,69,84,35,30827,92,0,100,28,11.9,57.7,10.96966473
2,30,26,2010,TY,2010TY,2,Exp942117,WilburEllis,211,69,86,37,33508,100,9,91,36.5,12.6,58,14.1861231
2,30,26,2010,TY,2010TY,3,Exp942117,WilburEllis,333,69,91,38,32167,96,3,96.88,33.8,11.9,58.7,13.24195274
2,30,26,2010,TY,2010TY,4,Exp942117,WilburEllis,407,69,85,38,31497,94,11,88.3,30.4,12.5,57.6,11.82881018
2,30,26,2010,TY,2010TY,1,TAC1,TexasAgrilife(SM),131,66,73,33,25466,76,2,97.37,22.8,14.7,60,8.648550356
2,30,26,2010,TY,2010TY,2,TAC1,TexasAgrilife(SM),232,69,73,32,24126,72,0,100,20.8,14.7,59.8,7.889905632
2,30,26,2010,TY,2010TY,3,TAC1,TexasAgrilife(SM),302,69,82,36,25131,75,6,92,24.2,13.8,59.3,9.276455528
2,30,26,2010,TY,2010TY,4,TAC1,TexasAgrilife(SM),416,69,74,34,27141,81,6,92.59,23.1,13.9,59.8,8.84452592
2,30,26,2010,TY,2010TY,1,TAC2,TexasAgrilife(SM),108,68,73,32,28482,85,0,100,18.7,13,59.9,7.234696276
2,30,26,2010,TY,2010TY,2,TAC2,TexasAgrilife(SM),235,69,74,32,26136,78,1,98.72,22.7,13.5,60.6,8.731752192
2,30,26,2010,TY,2010TY,3,TAC2,TexasAgrilife(SM),338,69,79,36,26471,79,2,97.47,24.7,14.1,60.2,9.4351662
2,30,26,2010,TY,2010TY,4,TAC2,TexasAgrilife(SM),435,68,78,34,29487,88,9,89.77,24.7,13.9,59.9,9.45713364
2,30,26,2010,TY,2010TY,1,TAC3,TexasAgrilife(SM),127,68,80,37,26136,78,8,89.74,19.7,13.8,58.6,7.551494644
2,30,26,2010,TY,2010TY,2,TAC3,TexasAgrilife(SM),234,68,74,30,25131,75,0,100,21.1,13.4,59.5,8.125681324
2,30,26,2010,TY,2010TY,3,TAC3,TexasAgrilife(SM),301,67,78,30,29152,87,13,85.06,20.4,13.5,58.9,7.847037096
2,30,26,2010,TY,2010TY,4,TAC3,TexasAgrilife(SM),434,67,80,32,24126,72,0,100,23.1,13.4,59.5,8.895887528
2,30,26,2010,TY,2010TY,1,TAC4,TexasAgrilife(SM),119,69,75,30,28146,84,2,97.62,22.3,14.5,60,8.4787222
2,30,26,2010,TY,2010TY,2,TAC4,TexasAgrilife(SM),223,68,80,34,29487,88,10,88.64,21.9,15.5,60.2,8.229249828
2,30,26,2010,TY,2010TY,3,TAC4,TexasAgrilife(SM),310,69,77,34,29487,88,5,94.32,25.5,15.9,60.3,9.53664472
2,30,26,2010,TY,2010TY,4,TAC4,TexasAgrilife(SM),411,69,79,35,30157,90,5,94.44,25,15.1,59.3,9.438590056
2,30,26,2010,TY,2010TY,1,TAC5,TexasAgrilife(SM),136,68,78,32,26806,80,0,100,23.2,13.3,60.3,8.944715156
2,30,26,2010,TY,2010TY,2,TAC5,TexasAgrilife(SM),217,69,82,34,26136,78,5,93.59,21.5,14.2,59.3,8.203235556
2,30,26,2010,TY,2010TY,3,TAC5,TexasAgrilife(SM),325,68,78,33,27141,81,4,95.06,22.3,14.5,60.1,8.4787222
2,30,26,2010,TY,2010TY,4,TAC5,TexasAgrilife(SM),432,68,76,32,24461,73,0,100,19.3,14,59.1,7.380999552
