Longitude,Latitude,Flow,Time,Cycles,Distance,Swath,Moisture,Field,Load_id,Load_name,Crop,Gps,Altitude,Serial
-93.97418,43.921484,29.82,1004563827,3,244,360,16,F16_GARTNER,2,45T5,Corn,7,1061.08,2000110154
-93.97418,43.921541,30.42,1004563830,3,248,360,15.8,F16_GARTNER,2,45T5,Corn,7,1061.41,2000110154
-93.974181,43.921597,30.04,1004563833,3,244,360,15.8,F16_GARTNER,2,45T5,Corn,7,1060.75,2000110154
-93.974181,43.921654,29.61,1004563836,3,250,360,15.9,F16_GARTNER,2,45T5,Corn,7,1060.75,2000110154
-93.974182,43.92171,29.31,1004563839,3,247,360,15.7,F16_GARTNER,2,45T5,Corn,7,1060.75,2000110154
-93.974182,43.921765,30.67,1004563842,3,245,360,15.8,F16_GARTNER,2,45T5,Corn,7,1061.08,2000110154
-93.974183,43.92182,30.76,1004563845,3,246,360,16,F16_GARTNER,2,45T5,Corn,7,1061.41,2000110154
-93.974183,43.921876,30.52,1004563848,3,240,360,16,F16_GARTNER,2,45T5,Corn,7,1061.41,2000110154
-93.974184,43.921932,30.8,1004563851,3,242,360,16,F16_GARTNER,2,45T5,Corn,7,1061.41,2000110154
-93.974183,43.921988,32.03,1004563854,3,239,360,16.2,F16_GARTNER,2,45T5,Corn,7,1060.75,2000110154
-93.974185,43.922045,30.95,1004563857,3,248,360,16.4,F16_GARTNER,2,45T5,Corn,7,1061.08,2000110154
-93.974185,43.922101,29.18,1004563860,3,242,360,15.9,F16_GARTNER,2,45T5,Corn,7,1061.08,2000110154
-93.974186,43.922158,30.35,1004563863,3,244,360,16.1,F16_GARTNER,2,45T5,Corn,7,1060.75,2000110154
-93.974186,43.922215,31.6,1004563866,3,251,360,16.4,F16_GARTNER,2,45T5,Corn,7,1060.75,2000110154
-93.974187,43.92227,30.78,1004563869,3,247,360,16.4,F16_GARTNER,2,45T5,Corn,7,1061.08,2000110154
-93.974187,43.922327,30.48,1004563872,3,243,360,16.6,F16_GARTNER,2,45T5,Corn,7,1060.75,2000110154
-93.974187,43.922384,30.04,1004563875,3,250,360,16.4,F16_GARTNER,2,45T5,Corn,7,1060.42,2000110154
-93.974189,43.922439,29.6,1004563878,3,248,360,16.7,F16_GARTNER,2,45T5,Corn,7,1060.75,2000110154
-93.974189,43.922496,29.75,1004563881,3,242,360,16.6,F16_GARTNER,2,45T5,Corn,7,1061.08,2000110154
-93.974189,43.922553,30.03,1004563884,3,252,360,16.4,F16_GARTNER,2,45T5,Corn,7,1060.75,2000110154
-93.974188,43.922608,31.56,1004563887,3,247,360,17,F16_GARTNER,2,45T5,Corn,7,1061.08,2000110154
-93.974188,43.922664,30.89,1004563890,3,241,360,16.3,F16_GARTNER,2,45T5,Corn,7,1061.74,2000110154
-93.974189,43.92272,31.66,1004563893,3,240,360,16.2,F16_GARTNER,2,45T5,Corn,7,1061.74,2000110154
-93.974189,43.922778,31.8,1004563896,3,243,360,16.3,F16_GARTNER,2,45T5,Corn,7,1061.74,2000110154
-93.974189,43.922835,31.38,1004563899,3,251,360,16.5,F16_GARTNER,2,45T5,Corn,7,1061.41,2000110154
-93.974188,43.922892,31.57,1004563902,3,251,360,16.8,F16_GARTNER,2,45T5,Corn,7,1061.08,2000110154
-93.974188,43.922949,31.7,1004563905,3,246,360,16.4,F16_GARTNER,2,45T5,Corn,7,1061.41,2000110154
-93.974188,43.923006,30.36,1004563908,3,245,360,16,F16_GARTNER,2,45T5,Corn,7,1061.41,2000110154
-93.974187,43.923063,28.56,1004563911,3,250,360,16.5,F16_GARTNER,2,45T5,Corn,7,1061.41,2000110154
-93.974185,43.92312,28.81,1004563914,3,243,360,16.5,F16_GARTNER,2,45T5,Corn,7,1061.41,2000110154
-93.974186,43.923177,30.79,1004563917,3,246,360,16.8,F16_GARTNER,2,45T5,Corn,7,1061.41,2000110154
-93.974185,43.923234,31.39,1004563920,3,243,360,16.6,F16_GARTNER,2,45T5,Corn,7,1061.41,2000110154
-93.974186,43.923293,30.4,1004563923,3,245,360,16.9,F16_GARTNER,2,45T5,Corn,7,1061.08,2000110154
-93.974184,43.923352,29.58,1004563926,3,257,360,16.9,F16_GARTNER,2,45T5,Corn,7,1060.75,2000110154
-93.974185,43.923409,29.06,1004563929,3,252,360,16.4,F16_GARTNER,2,45T5,Corn,7,1060.75,2000110154
-93.974185,43.923466,31.36,1004563932,3,254,360,16.4,F16_GARTNER,2,45T5,Corn,7,1060.42,2000110154
-93.974186,43.923524,32.06,1004563935,3,253,360,16.5,F16_GARTNER,2,45T5,Corn,7,1060.1,2000110154
-93.974186,43.923581,32.66,1004563938,3,254,360,16.5,F16_GARTNER,2,45T5,Corn,7,1060.1,2000110154
-93.974184,43.92364,31.83,1004563941,3,252,360,16.7,F16_GARTNER,2,45T5,Corn,7,1060.42,2000110154
-93.974185,43.923698,31.36,1004563944,3,256,360,16.6,F16_GARTNER,2,45T5,Corn,7,1060.1,2000110154
-93.974187,43.923756,31.51,1004563947,3,253,360,16.4,F16_GARTNER,2,45T5,Corn,7,1060.1,2000110154
-93.974187,43.923813,30.92,1004563950,3,251,360,16.4,F16_GARTNER,2,45T5,Corn,7,1059.77,2000110154
-93.974187,43.923871,28.71,1004563953,3,254,360,16,F16_GARTNER,2,45T5,Corn,7,1058.78,2000110154
-93.974186,43.923928,27.91,1004563956,3,253,360,16.5,F16_GARTNER,2,45T5,Corn,7,1058.46,2000110154
-93.974185,43.923986,30.73,1004563959,3,251,360,16.7,F16_GARTNER,2,45T5,Corn,7,1057.47,2000110154
-93.974186,43.924044,27.43,1004563962,3,250,360,16.4,F16_GARTNER,2,45T5,Corn,7,1057.14,2000110154
-93.974185,43.924102,20.13,1004563965,3,253,360,16.7,F16_GARTNER,2,45T5,Corn,7,1056.49,2000110154
-93.974185,43.924162,23.41,1004563968,3,259,360,16.8,F16_GARTNER,2,45T5,Corn,7,1055.5,2000110154
-93.974183,43.924221,27.68,1004563971,3,256,360,16.8,F16_GARTNER,2,45T5,Corn,7,1054.19,2000110154
-93.974182,43.924279,29.09,1004563974,3,257,360,16.5,F16_GARTNER,2,45T5,Corn,7,1052.88,2000110154
-93.974183,43.924337,27.65,1004563977,3,248,360,16.5,F16_GARTNER,2,45T5,Corn,7,1051.9,2000110154
-93.974183,43.924397,27.5,1004563980,3,247,360,17,F16_GARTNER,2,45T5,Corn,7,1050.26,2000110154
-93.974183,43.924457,28.22,1004563983,3,259,360,17,F16_GARTNER,2,45T5,Corn,7,1048.94,2000110154
-93.974182,43.924515,28.25,1004563986,3,252,360,17.3,F16_GARTNER,2,45T5,Corn,7,1047.63,2000110154
-93.974183,43.924573,27.53,1004563989,3,254,360,16.6,F16_GARTNER,2,45T5,Corn,7,1045.66,2000110154
-93.974185,43.924633,28.94,1004563992,3,251,360,16.8,F16_GARTNER,2,45T5,Corn,7,1043.7,2000110154
-93.974185,43.924691,30.59,1004563995,3,259,360,16.9,F16_GARTNER,2,45T5,Corn,7,1042.38,2000110154
-93.974184,43.924748,30.63,1004563998,3,254,360,16.8,F16_GARTNER,2,45T5,Corn,7,1041.4,2000110154
-93.974184,43.924806,31.25,1004564001,3,251,360,16.7,F16_GARTNER,2,45T5,Corn,7,1040.09,2000110154
-93.974184,43.924862,32.51,1004564004,3,252,360,16.5,F16_GARTNER,2,45T5,Corn,7,1039.1,2000110154
-93.974184,43.92492,37.06,1004564007,3,248,360,16.9,F16_GARTNER,2,45T5,Corn,7,1038.12,2000110154
-93.974185,43.924977,34.79,1004564010,3,243,360,17.1,F16_GARTNER,2,45T5,Corn,7,1037.14,2000110154
-93.974186,43.925035,34.98,1004564013,3,252,360,17.5,F16_GARTNER,2,45T5,Corn,7,1036.48,2000110154
-93.974187,43.925092,36.5,1004564016,3,244,360,17,F16_GARTNER,2,45T5,Corn,7,1035.82,2000110154
-93.974188,43.92515,39.28,1004564019,3,248,360,16.9,F16_GARTNER,2,45T5,Corn,7,1034.18,2000110154
-93.974189,43.925208,41.56,1004564022,3,253,360,17.5,F16_GARTNER,2,45T5,Corn,7,1033.2,2000110154
-93.974189,43.925266,41.67,1004564025,3,247,360,17.6,F16_GARTNER,2,45T5,Corn,7,1032.54,2000110154
-93.97419,43.925324,38.75,1004564028,3,256,360,17.7,F16_GARTNER,2,45T5,Corn,7,1031.89,2000110154
-93.97419,43.925381,37.69,1004564031,3,248,360,17.9,F16_GARTNER,2,45T5,Corn,7,1031.23,2000110154
-93.97419,43.925439,37.12,1004564034,3,252,360,18.4,F16_GARTNER,2,45T5,Corn,7,1030.9,2000110154
-93.974191,43.925495,41.12,1004564037,3,248,360,18.2,F16_GARTNER,2,45T5,Corn,7,1030.58,2000110154
-93.974191,43.925553,38.11,1004564040,3,248,360,18.3,F16_GARTNER,2,45T5,Corn,7,1029.92,2000110154
-93.974191,43.92561,38.15,1004564043,3,254,360,18.2,F16_GARTNER,2,45T5,Corn,7,1028.94,2000110154
-93.974192,43.925667,39.09,1004564046,3,243,360,18.3,F16_GARTNER,2,45T5,Corn,7,1028.61,2000110154
-93.974193,43.925723,39.19,1004564049,3,250,360,18.1,F16_GARTNER,2,45T5,Corn,7,1028.28,2000110154
-93.974194,43.92578,40.86,1004564052,3,244,360,17.6,F16_GARTNER,2,45T5,Corn,7,1027.95,2000110154
-93.974196,43.925836,37.23,1004564055,3,250,360,17.4,F16_GARTNER,2,45T5,Corn,7,1027.95,2000110154
-93.974196,43.925891,39.09,1004564058,3,242,360,17.4,F16_GARTNER,2,45T5,Corn,7,1027.95,2000110154
-93.974196,43.925947,39.04,1004564061,3,241,360,17.4,F16_GARTNER,2,45T5,Corn,7,1027.95,2000110154
-93.974197,43.926002,34.3,1004564064,3,240,360,17.7,F16_GARTNER,2,45T5,Corn,7,1027.95,2000110154
-93.974198,43.926058,32.3,1004564067,3,235,360,17.2,F16_GARTNER,2,45T5,Corn,7,1028.61,2000110154
-93.974199,43.926114,29.03,1004564070,3,242,360,16.8,F16_GARTNER,2,45T5,Corn,7,1028.28,2000110154
-93.9742,43.926169,30.3,1004564073,3,239,360,17,F16_GARTNER,2,45T5,Corn,7,1028.28,2000110154
-93.9742,43.926213,22.59,1004564076,3,223,360,17.4,F16_GARTNER,2,45T5,Corn,7,1027.62,2000110154
-93.9742,43.92624,22.54,1004564079,3,153,360,17.7,F16_GARTNER,2,45T5,Corn,7,1027.95,2000110154
-93.9742,43.926272,30.83,1004564082,3,109,360,17.3,F16_GARTNER,2,45T5,Corn,7,1028.28,2000110154
-93.974201,43.926317,33.22,1004564085,3,162,360,17.6,F16_GARTNER,2,45T5,Corn,7,1027.95,2000110154
-93.9742,43.926369,34.72,1004564088,3,209,360,17.6,F16_GARTNER,2,45T5,Corn,7,1027.62,2000110154
-93.974201,43.926423,36.55,1004564091,3,228,360,17.2,F16_GARTNER,2,45T5,Corn,7,1028.28,2000110154
-93.974199,43.926477,35.31,1004564094,3,240,360,17.1,F16_GARTNER,2,45T5,Corn,7,1028.61,2000110154
-93.974199,43.926514,34.97,1004564097,3,238,360,17.2,F16_GARTNER,2,45T5,Corn,7,1028.61,2000110154
-93.974198,43.926586,37.27,1004564100,3,241,360,17.2,F16_GARTNER,2,45T5,Corn,7,1029.26,2000110154
-93.9742,43.926641,36.59,1004564103,3,240,360,16.8,F16_GARTNER,2,45T5,Corn,7,1029.92,2000110154
-93.974202,43.926694,35.39,1004564106,3,238,360,16.7,F16_GARTNER,2,45T5,Corn,7,1029.92,2000110154
-93.974202,43.926748,36.24,1004564109,3,233,360,16.3,F16_GARTNER,2,45T5,Corn,7,1030.25,2000110154
-93.974203,43.926804,35.31,1004564112,3,242,360,16.4,F16_GARTNER,2,45T5,Corn,7,1030.58,2000110154
-93.974205,43.92686,38.02,1004564115,3,248,360,16.2,F16_GARTNER,2,45T5,Corn,7,1030.25,2000110154
-93.974207,43.926916,38.01,1004564118,3,243,360,16.7,F16_GARTNER,2,45T5,Corn,7,1029.59,2000110154
-93.974209,43.926971,38.94,1004564121,3,244,360,17.2,F16_GARTNER,2,45T5,Corn,7,1029.26,2000110154
-93.974209,43.927027,39.28,1004564124,3,241,360,17,F16_GARTNER,2,45T5,Corn,7,1028.94,2000110154
-93.974211,43.927082,37.64,1004564127,3,240,360,16.9,F16_GARTNER,2,45T5,Corn,7,1028.94,2000110154
-93.974211,43.927139,32.52,1004564130,3,238,360,17.2,F16_GARTNER,2,45T5,Corn,7,1028.61,2000110154
-93.974212,43.927194,13.32,1004564133,3,248,360,17.1,F16_GARTNER,2,45T5,Corn,7,1028.28,2000110154
-93.974095,43.927187,32.72,1004564157,3,233,360,17.3,F16_GARTNER,2,45T5,Corn,7,1027.62,2000110154
-93.974096,43.927134,37.79,1004564160,3,219,360,17.5,F16_GARTNER,2,45T5,Corn,7,1027.95,2000110154
-93.974096,43.92708,39.79,1004564163,3,233,360,17.2,F16_GARTNER,2,45T5,Corn,7,1027.95,2000110154
-93.974095,43.927024,39.79,1004564166,3,236,360,16.7,F16_GARTNER,2,45T5,Corn,7,1028.28,2000110154
-93.974094,43.926968,37.88,1004564169,3,245,360,16.9,F16_GARTNER,2,45T5,Corn,7,1028.61,2000110154
-93.974092,43.926912,40.48,1004564172,3,241,360,16.8,F16_GARTNER,2,45T5,Corn,7,1028.94,2000110154
-93.97409,43.926856,39.26,1004564175,3,246,360,16.5,F16_GARTNER,2,45T5,Corn,7,1028.94,2000110154
-93.97409,43.9268,39.93,1004564178,3,238,360,16.2,F16_GARTNER,2,45T5,Corn,7,1029.59,2000110154
-93.974088,43.926741,42.04,1004564181,3,245,360,16.3,F16_GARTNER,2,45T5,Corn,7,1029.26,2000110154
-93.974088,43.926683,37.07,1004564184,3,253,360,16.3,F16_GARTNER,2,45T5,Corn,7,1028.61,2000110154
-93.974085,43.926626,40.67,1004564187,3,250,360,16.7,F16_GARTNER,2,45T5,Corn,7,1028.28,2000110154
-93.974084,43.926568,40.67,1004564191,4,331,360,16.7,F16_GARTNER,2,45T5,Corn,7,1027.95,2000110154
-93.974083,43.926511,36.92,1004564194,3,299,360,16.8,F16_GARTNER,2,45T5,Corn,7,1027.95,2000110154
-93.974082,43.926454,39.49,1004564197,3,287,360,17.2,F16_GARTNER,2,45T5,Corn,7,1027.95,2000110154
-93.974082,43.926398,40.35,1004564200,3,253,360,17.4,F16_GARTNER,2,45T5,Corn,7,1027.95,2000110154
-93.974081,43.926342,40.76,1004564203,3,247,360,17.4,F16_GARTNER,2,45T5,Corn,7,1028.28,2000110154
-93.974081,43.926286,37.13,1004564206,3,238,360,17.4,F16_GARTNER,2,45T5,Corn,7,1028.28,2000110154
-93.97408,43.926233,28.75,1004564209,3,236,360,16.7,F16_GARTNER,2,45T5,Corn,7,1027.95,2000110154
-93.974085,43.926183,25.43,1004564212,3,219,360,17.1,F16_GARTNER,2,45T5,Corn,7,1028.28,2000110154
-93.974081,43.92613,31.14,1004564215,3,232,360,16.9,F16_GARTNER,2,45T5,Corn,7,1027.95,2000110154
-93.97408,43.926079,33.21,1004564218,3,220,360,17.2,F16_GARTNER,2,45T5,Corn,7,1028.28,2000110154
-93.97408,43.926026,35.82,1004564221,3,226,360,17.1,F16_GARTNER,2,45T5,Corn,7,1027.95,2000110154
-93.974079,43.925971,39.55,1004564224,3,233,360,17.2,F16_GARTNER,2,45T5,Corn,7,1028.28,2000110154
-93.974077,43.925914,40.71,1004564227,3,242,360,17.2,F16_GARTNER,2,45T5,Corn,7,1028.28,2000110154
-93.974078,43.925858,36.36,1004564230,3,241,360,17.1,F16_GARTNER,2,45T5,Corn,7,1028.28,2000110154
-93.974077,43.925802,36.54,1004564233,3,239,360,17.4,F16_GARTNER,2,45T5,Corn,7,1028.61,2000110154
-93.974077,43.925746,35.62,1004564236,3,245,360,17.5,F16_GARTNER,2,45T5,Corn,7,1028.94,2000110154
-93.974076,43.925691,33.75,1004564239,3,241,360,17.4,F16_GARTNER,2,45T5,Corn,7,1029.26,2000110154
-93.974074,43.925636,36.05,1004564242,3,240,360,18,F16_GARTNER,2,45T5,Corn,7,1029.59,2000110154
-93.974073,43.925581,36.85,1004564245,3,240,360,18,F16_GARTNER,2,45T5,Corn,7,1029.59,2000110154
-93.974073,43.925526,37.89,1004564248,3,233,360,18,F16_GARTNER,2,45T5,Corn,7,1030.25,2000110154
-93.974071,43.92547,37.04,1004564251,3,246,360,17.9,F16_GARTNER,2,45T5,Corn,7,1030.58,2000110154
-93.974071,43.925416,38.07,1004564254,3,235,360,17.5,F16_GARTNER,2,45T5,Corn,7,1031.23,2000110154
-93.97407,43.925362,38.07,1004564258,4,319,360,17.5,F16_GARTNER,2,45T5,Corn,7,1031.89,2000110154
-93.97407,43.925309,33.77,1004564261,3,232,360,17.7,F16_GARTNER,2,45T5,Corn,7,1032.54,2000110154
-93.97407,43.925255,32.28,1004564264,3,237,360,17.3,F16_GARTNER,2,45T5,Corn,7,1033.53,2000110154
-93.974071,43.925201,34.83,1004564267,3,233,360,17.2,F16_GARTNER,2,45T5,Corn,7,1033.86,2000110154
-93.974071,43.925148,34.83,1004564271,4,308,360,17.2,F16_GARTNER,2,45T5,Corn,7,1035.17,2000110154
-93.974072,43.925093,32.75,1004564274,3,230,360,17,F16_GARTNER,2,45T5,Corn,7,1035.5,2000110154
-93.974072,43.92504,31.89,1004564277,3,231,360,16.9,F16_GARTNER,2,45T5,Corn,7,1036.48,2000110154
-93.974072,43.924986,31.1,1004564280,3,234,360,16.9,F16_GARTNER,2,45T5,Corn,7,1037.14,2000110154
-93.97407,43.924933,31.1,1004564284,4,310,360,16.9,F16_GARTNER,2,45T5,Corn,7,1037.79,2000110154
-93.974069,43.92488,32.02,1004564287,3,227,360,17,F16_GARTNER,2,45T5,Corn,7,1038.45,2000110154
-93.974069,43.924827,32.06,1004564290,3,225,360,16.7,F16_GARTNER,2,45T5,Corn,7,1039.1,2000110154
-93.974068,43.924774,29.17,1004564293,3,231,360,17,F16_GARTNER,2,45T5,Corn,7,1040.09,2000110154
-93.974068,43.924721,28.42,1004564296,3,232,360,16.8,F16_GARTNER,2,45T5,Corn,7,1041.07,2000110154
-93.974068,43.924669,27.76,1004564299,3,224,360,16.7,F16_GARTNER,2,45T5,Corn,7,1042.06,2000110154
-93.974068,43.924617,25.39,1004564302,3,225,360,16.7,F16_GARTNER,2,45T5,Corn,7,1043.04,2000110154
-93.974067,43.924565,25.01,1004564305,3,221,360,17.1,F16_GARTNER,2,45T5,Corn,7,1044.35,2000110154
-93.974066,43.924514,21.72,1004564308,3,224,360,17,F16_GARTNER,2,45T5,Corn,7,1045.66,2000110154
-93.974066,43.924462,21.69,1004564311,3,221,360,17.3,F16_GARTNER,2,45T5,Corn,7,1046.65,2000110154
-93.974065,43.924411,24.8,1004564314,3,229,360,16.9,F16_GARTNER,2,45T5,Corn,7,1047.96,2000110154
-93.974065,43.924358,24.43,1004564317,3,221,360,16.5,F16_GARTNER,2,45T5,Corn,7,1048.94,2000110154
-93.974067,43.924307,18.54,1004564320,3,235,360,16.9,F16_GARTNER,2,45T5,Corn,7,1050.26,2000110154
-93.974067,43.924257,17.51,1004564323,3,212,360,16.9,F16_GARTNER,2,45T5,Corn,7,1051.9,2000110154
-93.974066,43.924206,22.15,1004564326,3,222,360,17.4,F16_GARTNER,2,45T5,Corn,7,1053.21,2000110154
-93.974068,43.924152,25.2,1004564329,3,220,360,17.4,F16_GARTNER,2,45T5,Corn,7,1054.19,2000110154
-93.974067,43.924099,25.84,1004564332,3,233,360,17.3,F16_GARTNER,2,45T5,Corn,7,1055.18,2000110154
-93.974067,43.924046,28.65,1004564335,3,232,360,16.9,F16_GARTNER,2,45T5,Corn,7,1056.49,2000110154
-93.974068,43.923994,27.05,1004564338,3,230,360,16.2,F16_GARTNER,2,45T5,Corn,7,1057.14,2000110154
-93.97407,43.92394,28.84,1004564341,3,227,360,16.5,F16_GARTNER,2,45T5,Corn,7,1057.8,2000110154
-93.97407,43.923886,26.72,1004564344,3,232,360,16,F16_GARTNER,2,45T5,Corn,7,1058.46,2000110154
-93.97407,43.923832,28.32,1004564347,3,236,360,16.1,F16_GARTNER,2,45T5,Corn,7,1059.11,2000110154
-93.974071,43.923778,29.03,1004564350,3,235,360,16.5,F16_GARTNER,2,45T5,Corn,7,1059.77,2000110154
-93.97407,43.923723,30.8,1004564353,3,233,360,16.4,F16_GARTNER,2,45T5,Corn,7,1060.42,2000110154
-93.97407,43.923668,30.28,1004564356,3,240,360,16.6,F16_GARTNER,2,45T5,Corn,7,1060.75,2000110154
-93.97407,43.923612,31.84,1004564359,3,245,360,16.3,F16_GARTNER,2,45T5,Corn,7,1061.08,2000110154
-93.97407,43.923558,31.23,1004564362,3,244,360,16.6,F16_GARTNER,2,45T5,Corn,7,1061.08,2000110154
-93.97407,43.923502,30.1,1004564361,3,240,360,16.6,F16_GARTNER,2,45T5,Corn,7,1061.41,2000110154
-93.97407,43.923446,28.79,1004564364,3,239,360,16.5,F16_GARTNER,2,45T5,Corn,7,1061.74,2000110154
-93.974069,43.92339,28.69,1004564367,3,244,360,16.6,F16_GARTNER,2,45T5,Corn,7,1061.41,2000110154
-93.97407,43.923335,27.38,1004564370,3,240,360,16.9,F16_GARTNER,2,45T5,Corn,7,1061.74,2000110154
-93.974071,43.923278,30.59,1004564373,3,244,360,16.5,F16_GARTNER,2,45T5,Corn,7,1062.06,2000110154
-93.974072,43.923223,28.85,1004564376,3,244,360,16.5,F16_GARTNER,2,45T5,Corn,7,1062.39,2000110154
-93.974071,43.923166,28.54,1004564379,3,248,360,16.5,F16_GARTNER,2,45T5,Corn,7,1062.39,2000110154
-93.974069,43.923111,27.98,1004564382,3,236,360,16.4,F16_GARTNER,2,45T5,Corn,7,1063.05,2000110154
-93.974069,43.923055,28.84,1004564385,3,239,360,16.8,F16_GARTNER,2,45T5,Corn,7,1062.72,2000110154
-93.97407,43.922999,31,1004564388,3,242,360,16.3,F16_GARTNER,2,45T5,Corn,7,1062.72,2000110154
-93.974071,43.922943,30.33,1004564391,3,239,360,16.4,F16_GARTNER,2,45T5,Corn,7,1062.72,2000110154
-93.974071,43.922887,31.4,1004564394,3,235,360,16.6,F16_GARTNER,2,45T5,Corn,7,1063.05,2000110154
-93.974071,43.922831,30.26,1004564397,3,235,360,16.4,F16_GARTNER,2,45T5,Corn,7,1062.72,2000110154
-93.974072,43.922776,31.78,1004564400,3,241,360,16.2,F16_GARTNER,2,45T5,Corn,7,1063.05,2000110154
-93.974071,43.92272,32.62,1004564403,3,232,360,16.2,F16_GARTNER,2,45T5,Corn,7,1063.38,2000110154
-93.974073,43.922662,32.68,1004564406,3,250,360,16.4,F16_GARTNER,2,45T5,Corn,7,1062.72,2000110154
-93.974073,43.922605,32.02,1004564409,3,247,360,16.4,F16_GARTNER,2,45T5,Corn,7,1062.39,2000110154
-93.974073,43.922549,31.48,1004564412,3,247,360,16.5,F16_GARTNER,2,45T5,Corn,7,1062.06,2000110154
-93.974073,43.922493,29.49,1004564415,3,244,360,16.1,F16_GARTNER,2,45T5,Corn,7,1062.06,2000110154
-93.974072,43.922438,31.5,1004564418,3,243,360,16.2,F16_GARTNER,2,45T5,Corn,7,1062.06,2000110154
-93.974072,43.922382,30.55,1004564421,3,235,360,16.1,F16_GARTNER,2,45T5,Corn,7,1061.74,2000110154
-93.974074,43.922326,32.01,1004564424,3,246,360,16.5,F16_GARTNER,2,45T5,Corn,7,1061.74,2000110154
-93.974073,43.92227,30.42,1004564427,3,245,360,16.7,F16_GARTNER,2,45T5,Corn,7,1061.74,2000110154
-93.974071,43.922215,31.27,1004564430,3,241,360,16.4,F16_GARTNER,2,45T5,Corn,7,1061.74,2000110154
-93.974071,43.922161,31.62,1004564433,3,242,360,16.4,F16_GARTNER,2,45T5,Corn,7,1062.06,2000110154
-93.97407,43.922104,30.54,1004564436,3,235,360,16.5,F16_GARTNER,2,45T5,Corn,7,1061.74,2000110154
-93.974069,43.922047,31.43,1004564439,3,250,360,16.5,F16_GARTNER,2,45T5,Corn,7,1061.41,2000110154
-93.974069,43.921992,31.18,1004564442,3,236,360,16.7,F16_GARTNER,2,45T5,Corn,7,1061.41,2000110154
-93.974068,43.921936,31.35,1004564445,3,243,360,16.6,F16_GARTNER,2,45T5,Corn,7,1061.08,2000110154
-93.974067,43.92188,30.75,1004564448,3,241,360,16.1,F16_GARTNER,2,45T5,Corn,7,1061.08,2000110154
-93.974066,43.921823,30.9,1004564451,3,251,360,16.4,F16_GARTNER,2,45T5,Corn,7,1061.41,2000110154
-93.974066,43.921767,29.74,1004564454,3,247,360,16,F16_GARTNER,2,45T5,Corn,7,1061.41,2000110154
-93.974067,43.92171,28.6,1004564457,3,246,360,16,F16_GARTNER,2,45T5,Corn,7,1061.08,2000110154
-93.974066,43.921654,28.69,1004564460,3,250,360,15.9,F16_GARTNER,2,45T5,Corn,7,1061.08,2000110154
-93.974067,43.921598,29.67,1004564463,3,243,360,15.9,F16_GARTNER,2,45T5,Corn,7,1060.75,2000110154
-93.974066,43.921542,28.79,1004564466,3,246,360,15.8,F16_GARTNER,2,45T5,Corn,7,1060.75,2000110154
-93.974065,43.921487,29.66,1004564469,3,245,360,15.9,F16_GARTNER,2,45T5,Corn,7,1061.41,2000110154
-93.974064,43.921431,27.63,1004564472,3,237,360,15.8,F16_GARTNER,2,45T5,Corn,7,1061.74,2000110154
-93.974064,43.921375,28.23,1004564475,3,240,360,16,F16_GARTNER,2,45T5,Corn,7,1061.41,2000110154
-93.974063,43.92132,31.18,1004564478,3,242,360,16,F16_GARTNER,2,45T5,Corn,7,1061.41,2000110154
-93.974062,43.921264,30.93,1004564481,3,232,360,15.7,F16_GARTNER,2,45T5,Corn,7,1061.41,2000110154
-93.974063,43.921208,28.8,1004564484,3,250,360,16,F16_GARTNER,2,45T5,Corn,7,1061.74,2000110154
-93.974062,43.921152,30.7,1004564487,3,233,360,16.2,F16_GARTNER,2,45T5,Corn,7,1061.41,2000110154
-93.974064,43.921096,13.49,1004564490,3,245,360,16.1,F16_GARTNER,2,45T5,Corn,7,1061.41,2000110154
-93.974066,43.921041,3.79,1004564493,3,247,360,16.2,F16_GARTNER,2,45T5,Corn,7,1061.08,2000110154
-93.973954,43.921054,25.65,1004564514,3,236,360,15.7,F16_GARTNER,2,45T5,Corn,7,1061.08,2000110154
-93.973953,43.921108,29.97,1004564517,3,231,360,15.7,F16_GARTNER,2,45T5,Corn,7,1060.75,2000110154
-93.973953,43.921163,30.71,1004564520,3,239,360,15.9,F16_GARTNER,2,45T5,Corn,7,1060.75,2000110154
-93.973953,43.921219,31.52,1004564523,3,245,360,15.8,F16_GARTNER,2,45T5,Corn,7,1060.75,2000110154
-93.973952,43.921275,30.11,1004564526,3,238,360,15.6,F16_GARTNER,2,45T5,Corn,7,1060.75,2000110154
-93.973954,43.921332,32.1,1004564529,3,248,360,15.5,F16_GARTNER,2,45T5,Corn,7,1060.42,2000110154
-93.973954,43.921387,31.37,1004564532,3,247,360,15.6,F16_GARTNER,2,45T5,Corn,7,1060.75,2000110154
-93.973954,43.921442,30.73,1004564535,3,238,360,15.9,F16_GARTNER,2,45T5,Corn,7,1060.42,2000110154
-93.973955,43.921499,31.03,1004564538,3,242,360,15.7,F16_GARTNER,2,45T5,Corn,7,1060.42,2000110154
-93.973957,43.921554,32.11,1004564541,3,244,360,15.9,F16_GARTNER,2,45T5,Corn,7,1060.1,2000110154
-93.973956,43.921609,32.73,1004564544,3,239,360,15.5,F16_GARTNER,2,45T5,Corn,7,1059.77,2000110154
-93.973957,43.921665,32.99,1004564547,3,244,360,15.5,F16_GARTNER,2,45T5,Corn,7,1059.44,2000110154
-93.973956,43.92172,32.94,1004564550,3,244,360,15.8,F16_GARTNER,2,45T5,Corn,7,1059.44,2000110154
